日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2021-01-11,32285185,57997866,25712681,0,0,0
2021-01-12,64855044,76107322,43537463,0,0,0
2021-01-13,88060422,88606173,65400795,0,0,0
2021-01-14,227409598,279057559,139502982,0,0,0
2021-01-15,237431384,162637686,152615900,0,0,0
2021-01-18,282778323,205348118,160001179,0,0,0
2021-01-19,309239219,156104860,129643964,0,0,0
2021-01-20,298502633,89930974,100667560,0,0,0
2021-01-21,302579695,115424656,111347594,0,0,0
2021-01-22,282816112,89718031,109577923,0,0,0
2021-01-25,309079811,145892532,119628833,0,0,0
2021-01-26,317063823,138443380,130459368,0,0,0
2021-01-27,351225154,147859664,113698333,0,0,0
2021-01-28,362338785,121954939,110841308,0,0,0
2021-01-29,384034188,138228365,116532962,0,0,0
2021-02-01,406244470,98264767,76146147,0,0,0
2021-02-02,374292706,80752987,113051156,0,0,0
2021-02-03,363486608,73487797,84293895,3279855,3279855,0
2021-02-04,351534304,172746135,184698439,4342055,1062200,0
2021-02-05,341694838,100902720,110742186,4342055,0,0
2021-02-08,343669902,68166666,66191602,4342055,0,0
2021-02-09,333323779,91993410,100310224,4342055,0,0
2021-02-10,288356235,99820408,144787952,4342055,0,0
2021-02-18,289969115,106681195,105068315,4491255,149200,0
2021-02-19,309932304,135390572,115427383,4491255,0,0
2021-02-22,371384615,173346251,111893940,4891455,400200,0
2021-02-23,374721377,88936477,85599715,4891455,0,0
2021-02-24,426745752,191804472,139780097,5199955,308500,0
2021-02-25,497986002,151502287,80699665,5199955,0,0
2021-02-26,576204799,194471277,116252480,5199955,0,0
2021-03-01,523378166,127070180,179896813,5199955,0,0
2021-03-02,521561467,96382459,98199158,5199955,0,0
2021-03-03,517801510,77978915,81738872,5199955,0,0
2021-03-04,559366948,159307980,117742542,5199955,0,0
2021-03-05,552579339,99228132,106015741,5199955,0,0
2021-03-08,604889381,191341727,139031685,5199955,0,0
2021-03-09,634882341,178696135,148703175,5199955,0,0
2021-03-10,634960132,103367631,103289840,5199955,0,0
2021-03-11,596522668,138395523,176832987,5199955,0,0
2021-03-12,581697726,54724702,69549644,5199955,0,0
2021-03-15,602019142,129045993,108586755,5199955,0,0
2021-03-16,612461119,82592672,72150695,5199955,0,0
2021-03-17,596510830,72072509,88022798,5199955,0,0
2021-03-18,568631233,34933541,62813138,5199955,0,0
2021-03-19,559250352,42531296,51912177,5199955,0,0
2021-03-22,566602963,63373697,56021086,5199955,0,0
2021-03-23,563180347,60123715,63546331,5199955,0,0
2021-03-24,600989126,82012114,44203335,5199955,0,0
2021-03-25,605776812,67545307,62757621,5199955,0,0
2021-03-26,568012034,69741322,107506100,5199955,0,0
2021-03-29,561551158,53091716,59552592,5199955,0,0
