日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2019-08-19,14446088,12858444,0,0,0,12858444
2019-08-20,20526390,21995000,0,0,0,21995000
2019-08-21,20500354,38054226,0,0,0,38054226
2019-08-22,7395092,41778655,0,0,0,41778655
2019-08-23,9565117,46320100,0,0,0,46320100
2019-08-26,13472150,50943760,0,0,0,50943760
2019-08-27,28808783,67355036,0,0,0,67355036
2019-08-28,63162851,105242252,0,0,0,105242252
2019-08-29,88710279,156475852,0,0,0,156475852
2019-08-30,50967406,159725952,0,0,0,159725952
2019-09-02,37110873,172471389,1300,1300,59124,172530513
2019-09-03,25235982,163378695,1000,1300,60216,163438911
2019-09-04,28877294,171828239,1300,1600,74416,171902655
2019-09-05,61471856,204303914,1000,1600,75072,204378986
2019-09-06,193001991,297724886,1300,1300,67093,297791979
2019-09-09,139172502,347822744,1000,1300,69498,347892242
2019-09-10,86263376,347026674,1000,1300,67483,347094157
2019-09-11,54467962,361725367,1200,1500,76590,361801957
2019-09-12,22599242,343430739,1000,1500,76275,343507014
2019-09-16,37275623,357640302,1000,1200,61200,357701502
2019-09-17,40717529,357871578,1000,1200,58692,357930270
2019-09-18,18986323,354452429,900,1100,53713,354506142
2019-09-19,30670459,362832204,1000,1200,59484,362891688
2019-09-20,71714717,397168699,1000,1200,60180,397228879
2019-09-23,47414635,393836660,1000,1200,60480,393897140
2019-09-24,109045318,423018017,1000,1200,62520,423080537
2019-09-25,179322287,499732876,3000,3200,170016,499902892
2019-09-26,76938446,472874933,1000,3200,156608,473031541
2019-09-27,28927472,461779189,1000,3200,159392,461938581
2019-09-30,33897937,436531268,1000,3200,149600,436680868
2019-10-08,17183530,427641388,1000,3200,151744,427793132
2019-10-09,18881531,432717790,4800,7000,331800,433049590
2019-10-10,32946921,444459180,6700,12700,609473,445068653
2019-10-11,34333351,443010862,1000,12700,592582,443603444
2019-10-14,53949246,457669553,1000,12700,585343,458254896
2019-10-15,25378059,440865839,700,12400,556264,441422103
2019-10-16,21782840,413204837,1000,12500,542375,413747212
2019-10-17,20411163,376572275,1000,12500,535375,377107650
2019-10-18,18220592,353615791,1200,12700,528320,354144111
2019-10-21,8187548,349491304,500,500,20445,349511749
2019-10-22,13678243,352900947,1100,1100,45628,352946575
2019-10-23,16618483,351089513,900,900,36234,351125747
2019-10-24,20003490,340560554,1100,1100,44506,340605060
2019-10-25,14508231,339828724,1000,1200,48144,339876868
2019-10-28,40833772,344934055,900,1100,45177,344979232
2019-10-29,39967748,349686599,1000,1200,46800,349733399
2019-10-30,17177713,344125195,1000,1200,46980,344172175
2019-10-31,12500242,348270728,800,1000,38600,348309328
2019-11-01,13504631,345389508,800,1000,38220,345427728
2019-11-04,17596721,351672304,1000,1200,45348,351717652
2019-11-05,23878002,350134503,1000,1200,45876,350180379
2019-11-06,20822911,352064729,1000,1200,44460,352109189
2019-11-07,16314219,356494194,1000,1200,43980,356538174
2019-11-08,14775857,359193978,1000,1200,43776,359237754
2019-11-11,12466037,350900040,1000,1200,42468,350942508
2019-11-12,7422236,342677797,1000,1200,42576,342720373
2019-11-13,13612071,343741295,1000,1200,41796,343783091
2019-11-14,24733651,349387998,1000,1200,43296,349431294
