日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2019-08-19,12250042,11462056,0,0,0,11462056
2019-08-20,19228506,24724851,0,0,0,24724851
2019-08-21,10913316,32251609,0,0,0,32251609
2019-08-22,12007747,36626719,0,0,0,36626719
2019-08-23,11746686,42813376,0,0,0,42813376
2019-08-26,0,39678771,0,0,0,39678771
2019-08-27,0,36335057,0,0,0,36335057
2019-08-28,0,33691876,0,0,0,33691876
2019-08-29,0,32529545,0,0,0,32529545
2019-08-30,0,29296945,0,0,0,29296945
2019-09-02,0,28721740,0,0,0,28721740
2019-09-03,0,28512883,0,0,0,28512883
2019-09-04,0,28450847,0,0,0,28450847
2019-09-05,0,27190479,0,0,0,27190479
2019-09-06,0,26519622,0,0,0,26519622
2019-09-09,0,24843858,0,0,0,24843858
2019-09-10,58906846,62132817,0,0,0,62132817
2019-09-11,25589764,71164278,0,0,0,71164278
2019-09-12,19207834,75626341,10000,10000,100300,75726641
2019-09-16,14096953,79399031,0,10000,99900,79498931
2019-09-17,15473013,84754150,0,10000,97300,84851450
2019-09-18,9074915,85209055,0,10000,97700,85306755
2019-09-19,7122616,86611710,0,10000,97700,86709410
2019-09-20,5588216,84374520,0,10000,96900,84471420
2019-09-23,6092837,83934130,0,10000,95200,84029330
2019-09-24,5580573,82031355,0,10000,96300,82127655
2019-09-25,14551212,86668982,0,10000,97000,86765982
2019-09-26,12784731,90668605,0,10000,93100,90761705
2019-09-27,8487981,92942192,0,10000,92200,93034392
2019-09-30,3379701,91763168,0,10000,90500,91853668
2019-10-08,3687601,93786324,0,10000,90300,93876624
2019-10-09,1713134,93258009,0,10000,90800,93348809
2019-10-10,3344751,93949845,0,10000,91000,94040845
2019-10-11,5497799,94429529,0,10000,89700,94519229
2019-10-14,5099237,92496028,0,10000,91700,92587728
2019-10-15,2931103,91926515,0,10000,90000,92016515
2019-10-16,1525707,91430825,0,10000,89900,91520725
2019-10-17,3844243,93037331,0,10000,88700,93126031
2019-10-18,2372495,91276362,0,10000,88000,91364362
2019-10-21,1713884,90136448,0,10000,86700,90223148
