日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2020-02-18,189825981,205665672,15839691,287795,287795,0
2020-02-19,274803426,189898440,104920995,268544,48788,68039
2020-02-20,275247929,82807491,82362988,239442,36986,66088
2020-02-21,257697045,101736259,119287143,237249,31860,34053
2020-02-24,247878572,77371814,87190287,202998,22602,56853
2020-02-25,229366779,89551914,108063707,213247,68055,57806
2020-02-26,165277739,45631216,110248123,180341,28871,61777
2020-02-27,154683365,33157892,43752266,164531,20826,36636
2020-02-28,157227620,28083745,25539490,174736,30455,20250
2020-03-02,163753931,36699649,30173338,191555,59991,43172
2020-03-03,169680130,52432110,46505911,200000,37840,29395
2020-03-04,166429038,26602956,29854048,127688,19507,91819
2020-03-05,182021248,65757191,50164981,165958,59347,21077
2020-03-06,170612838,22551794,33960204,136624,14265,43599
2020-03-09,184434476,39161984,25340346,139943,23000,19681
2020-03-10,167862064,24065366,40637778,155275,36080,20748
2020-03-11,169903289,22005382,19964157,157998,28693,25970
2020-03-12,177371527,20618633,13150395,145985,7949,19962
2020-03-13,179048649,30116591,28439469,184945,61390,22430
2020-03-16,181041335,41794816,39802130,78081,12659,119523
2020-03-17,176963978,29057868,33135225,73548,9767,14300
2020-03-18,176851757,29180111,29292332,66902,6094,12740
2020-03-19,187037140,45806693,35621310,73862,13200,6240
2020-03-20,189420773,46202692,43819059,78879,10506,5489
2020-03-23,183634595,18088991,23875169,91089,19710,7500
2020-03-24,177089226,12561038,19106407,112724,31735,10100
2020-03-25,173738446,16401165,19712245,141493,36047,7278
2020-03-26,170349660,19258809,22647595,129783,8768,20478
2020-03-27,165740301,7918299,12527658,132670,7893,5006
2020-03-30,156542923,8745727,17943105,120939,6783,18514
2020-03-31,147515112,5192972,14220783,110080,5719,16578
2020-04-01,140422190,6605557,13698479,105491,5062,9651
2020-04-02,144528391,13762925,9656724,130304,30450,5637
2020-04-03,139430610,9336966,14434747,153809,44451,20946
2020-04-07,150959115,17321323,5792818,122400,4709,36118
2020-04-08,148371412,10786256,13373959,115041,1643,9002
2020-04-09,141837126,5574993,12109279,119725,11556,6872
2020-04-10,141318317,6480028,6998837,117604,11253,13374
2020-04-13,142395760,5552383,4359271,112940,2567,7231
2020-04-14,139162321,5219526,8359505,120899,10867,2908
2020-04-15,138330139,4812548,5695599,120037,3734,4596
2020-04-16,136992637,2632561,3970063,114898,5513,10652
2020-04-17,136034778,8102691,9060550,118666,7375,3607
2020-04-20,134599045,3289604,4725337,110554,3765,11877
2020-04-21,128734853,4546990,10411182,111785,4681,3450
2020-04-22,131719834,7766882,4781901,114751,7408,4442
2020-04-23,128317460,5006014,8408388,115478,10100,9373
2020-04-24,125712145,5258231,7863546,112316,9813,12975
2020-04-27,130280549,11210274,6641870,109022,7659,10953
2020-04-28,128454029,10500247,12326767,106045,18074,21051
2020-04-29,137157323,18413046,9709752,96525,10665,20185
2020-04-30,132540761,19196184,23812746,95360,15433,16598
2020-05-06,139591916,32304745,25253590,95940,13233,12653
2020-05-07,144022773,23219128,18788271,109880,25537,11597
2020-05-08,139171014,14110004,18961763,140016,44412,14276
2020-05-11,140378125,17721690,16514579,142391,24842,22467
2020-05-12,141027219,15253009,14603915,144391,23236,21236
2020-05-13,144310068,29044566,25761717,145467,22741,21665
2020-05-14,148208117,24169902,20271853,151138,25075,19404
2020-05-15,151619152,42504630,39093595,160380,30066,20824
2020-05-18,152798614,32239886,31060424,161422,28535,27493
2020-05-19,169284409,45094185,28608390,185616,42400,18206
2020-05-20,162551342,30112648,36845715,181110,23326,27832
2020-05-21,164128398,25243489,23666433,180274,15777,16613
2020-05-22,157827281,11206793,17507910,174345,15117,21046
2020-05-25,155956833,11205736,13076184,176211,17529,15663
2020-05-26,168304415,29553378,17205796,177483,15972,14700
2020-05-27,166606992,13464193,15161616,179986,16887,14384
2020-05-28,165772945,20936026,21770073,172921,34715,41780
2020-05-29,160332206,13766394,19207133,159165,18970,32726
2020-06-01,161522345,27293547,26103408,166814,41611,33962
2020-06-02,168317717,35268607,28473235,169591,28071,25294
2020-06-03,153420668,17104528,32001577,146818,13216,35989
