成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
09:39:15,3.14,0.0,377,118190.99999999814,买盘
09:39:18,3.14,0.0,110,34467.0,买盘
09:39:21,3.14,0.0,348,109272.0,买盘
09:39:24,3.14,0.0,284,89176.0,买盘
09:39:27,3.14,0.0,613,192482.0,买盘
09:39:30,3.14,0.0,73,22926.0,中性盘
09:39:33,3.15,0.009999999999999787,14,4408.0,买盘
09:39:36,3.14,-0.009999999999999787,23,7242.0,卖盘
09:39:39,3.14,0.0,99,31086.0,卖盘
09:39:42,3.14,0.0,13,4082.0,卖盘
09:39:47,3.14,0.0,151,47444.0,卖盘
09:39:50,3.14,0.0,15,4715.0,卖盘
09:39:53,3.14,0.0,98,30838.0,卖盘
09:39:56,3.14,0.0,3,942.0,卖盘
09:39:59,3.15,0.009999999999999787,98,30870.0,买盘
09:40:02,3.14,-0.009999999999999787,150,47100.0,卖盘
09:40:05,3.14,0.0,1,314.0,卖盘
09:40:09,3.15,0.009999999999999787,118,37170.0,买盘
09:40:12,3.15,0.0,89,28035.0,买盘
09:40:18,3.15,0.0,20,6300.0,买盘
09:40:21,3.15,0.0,15,4725.0,买盘
09:40:24,3.14,-0.009999999999999787,23,7225.0,卖盘
09:40:27,3.14,0.0,429,134707.0,卖盘
09:40:30,3.14,0.0,836,262994.0,卖盘
09:40:33,3.14,0.0,178,55912.0,买盘
09:40:37,3.13,-0.010000000000000231,659,206496.0,卖盘
09:40:40,3.14,0.010000000000000231,35,10986.0,中性盘
09:40:44,3.14,0.0,51,16014.0,买盘
09:40:47,3.15,0.009999999999999787,62,19457.0,买盘
09:40:53,3.14,-0.009999999999999787,38,11932.0,卖盘
09:40:56,3.14,0.0,1,314.0,买盘
09:40:59,3.14,0.0,5,1570.0,买盘
09:41:03,3.14,0.0,15,4710.0,买盘
09:41:06,3.14,0.0,2,628.0,买盘
09:41:09,3.14,0.0,1,314.0,买盘
09:41:12,3.14,0.0,155,48685.0,买盘
09:41:15,3.14,0.0,222,69848.0,卖盘
09:41:18,3.14,0.0,200,62800.0,卖盘
09:41:21,3.14,0.0,714,224753.0,卖盘
09:41:24,3.14,0.0,50,15700.0,卖盘
09:41:27,3.14,0.0,159,49926.0,卖盘
09:41:30,3.14,0.0,17,5338.0,卖盘
09:41:33,3.14,0.0,3315,1044185.0,卖盘
09:41:38,3.14,0.0,77,24260.0,卖盘
09:41:41,3.16,0.020000000000000018,30,9480.0,买盘
09:41:44,3.15,-0.010000000000000231,100,31500.0,卖盘
09:41:47,3.15,0.0,128,40290.0,买盘
09:41:50,3.15,0.0,867,273925.0,卖盘
09:41:53,3.16,0.010000000000000231,86,27172.0,买盘
09:41:57,3.16,0.0,165,52130.0,买盘
09:42:00,3.16,0.0,26,8204.0,买盘
09:42:03,3.16,0.0,38,12003.0,买盘
09:42:06,3.16,0.0,209,66044.0,买盘
09:42:09,3.17,0.009999999999999787,70,22158.0,买盘
09:42:12,3.16,-0.009999999999999787,5,1580.0,卖盘
09:42:15,3.16,0.0,19,6004.0,卖盘
09:42:18,3.16,0.0,260,82223.0,卖盘
09:42:21,3.16,0.0,505,160078.0,卖盘
09:42:24,3.17,0.009999999999999787,19,6023.0,买盘
09:42:27,3.15,-0.020000000000000018,1461,460808.0,卖盘
09:42:30,3.17,0.020000000000000018,340,107697.0,买盘
09:42:34,3.16,-0.009999999999999787,61,19275.0,买盘
09:42:44,3.16,0.0,7,2212.0,买盘
09:42:50,3.16,0.0,494,156072.0,买盘
09:42:53,3.16,0.0,147,46452.0,买盘
09:42:57,3.16,0.0,18,5688.0,买盘
09:43:00,3.16,0.0,17,5372.0,买盘
09:43:03,3.15,-0.010000000000000231,37,11686.0,卖盘
09:43:06,3.16,0.010000000000000231,34,10722.0,买盘
09:43:09,3.16,0.0,268,84688.0,买盘
09:43:12,3.16,0.0,10,3160.0,买盘
09:43:15,3.16,0.0,583,184187.0,买盘
09:43:18,3.16,0.0,92,29071.0,买盘
09:43:21,3.16,0.0,76,24016.0,买盘
09:43:24,3.16,0.0,34,10744.0,买盘
09:43:28,3.16,0.0,20,6320.0,买盘
09:43:31,3.16,0.0,119,37604.0,买盘
09:43:35,3.16,0.0,29,9164.0,买盘
09:43:38,3.16,0.0,83,26228.0,买盘
09:43:41,3.16,0.0,57,17964.0,买盘
09:43:44,3.16,0.0,265,83740.0,买盘
09:43:47,3.15,-0.010000000000000231,83,26218.0,卖盘
09:43:50,3.16,0.010000000000000231,38,12008.0,买盘
09:43:54,3.16,0.0,258,81528.0,买盘
09:43:57,3.15,-0.010000000000000231,24,7582.0,卖盘
09:43:59,3.16,0.010000000000000231,36,11376.0,买盘
09:44:03,3.16,0.0,186,58776.0,买盘
09:44:35,3.17,0.0,22,6974.0,买盘
09:44:38,3.17,0.0,49,15489.0,买盘
09:44:41,3.17,0.0,20,6340.0,买盘
09:44:44,3.17,0.0,1074,339439.0,买盘
09:44:48,3.17,0.0,2,634.0,买盘
09:44:51,3.17,0.0,121,38356.0,买盘
09:44:54,3.17,0.0,56,17752.0,买盘
09:44:57,3.17,0.0,55,17420.0,买盘
09:45:00,3.16,-0.009999999999999787,326,103232.0,卖盘
09:45:03,3.17,0.009999999999999787,120,38040.0,买盘
09:45:09,3.17,0.0,283,89706.0,买盘
09:45:12,3.17,0.0,240,75880.0,买盘
09:45:15,3.17,0.0,278,88126.0,买盘
09:45:18,3.17,0.0,30,9510.0,买盘
09:45:22,3.17,0.0,160,50720.0,买盘
09:45:26,3.17,0.0,953,302101.0,买盘
09:45:29,3.17,0.0,3664,1163902.0,买盘
09:45:32,3.18,0.010000000000000231,410,130293.0,买盘
09:45:35,3.18,0.0,304,96667.0,买盘
09:45:38,3.17,-0.010000000000000231,28,8899.0,卖盘
09:45:41,3.18,0.010000000000000231,17,5405.0,买盘
09:45:45,3.18,0.0,1110,352980.0,买盘
09:45:48,3.19,0.009999999999999787,1927,613627.0,买盘
09:45:51,3.18,-0.009999999999999787,50,15923.0,卖盘
09:45:54,3.19,0.009999999999999787,706,225212.0,买盘
09:45:57,3.19,0.0,367,117073.0,买盘
09:46:00,3.19,0.0,1066,340054.0,买盘
09:46:03,3.19,0.0,786,250739.0,买盘
09:46:06,3.19,0.0,344,109724.0,买盘
09:46:09,3.18,-0.009999999999999787,342,109078.0,卖盘
09:46:12,3.18,0.0,53,16898.0,卖盘
09:46:16,3.19,0.009999999999999787,521,166195.0,买盘
09:46:23,3.19,0.0,926,295394.0,买盘
09:46:26,3.19,0.0,182,58058.0,卖盘
09:46:29,3.19,0.0,160,51040.0,卖盘
09:46:32,3.19,0.0,58,18502.0,卖盘
09:46:35,3.2,0.010000000000000231,921,294695.0,买盘
09:46:38,3.19,-0.010000000000000231,715,228739.0,卖盘
09:46:42,3.2,0.010000000000000231,30,9600.0,买盘
09:46:45,3.2,0.0,16,5120.0,买盘
09:46:48,3.19,-0.010000000000000231,50,15950.0,卖盘
09:46:51,3.19,0.0,100,31900.0,卖盘
09:46:54,3.19,0.0,250,79972.0,卖盘
09:46:57,3.2,0.010000000000000231,277,88640.0,买盘
09:47:00,3.2,0.0,110,35184.0,买盘
09:47:03,3.2,0.0,40,12775.0,买盘
09:47:06,3.19,-0.010000000000000231,48,15355.0,卖盘
09:47:09,3.19,0.0,65,20758.0,卖盘
09:47:13,3.2,0.010000000000000231,410,131200.0,买盘
09:47:17,3.19,-0.010000000000000231,6,1916.0,卖盘
09:47:20,3.19,0.0,1430,456186.0,卖盘
09:47:23,3.19,0.0,2470,787926.0,卖盘
09:47:26,3.2,0.010000000000000231,570,182290.0,买盘
09:47:29,3.2,0.0,321,102660.0,买盘
09:47:32,3.19,-0.010000000000000231,82,26156.0,中性盘
09:47:36,3.19,0.0,71,22649.0,买盘
09:47:39,3.19,0.0,10,3190.0,买盘
09:47:42,3.19,0.0,123,39237.0,买盘
09:47:45,3.18,-0.009999999999999787,47,14961.0,卖盘
09:47:48,3.19,0.009999999999999787,101,32217.0,买盘
09:47:51,3.19,0.0,251,79921.0,买盘
09:47:54,3.18,-0.009999999999999787,173,55014.0,卖盘
09:47:57,3.19,0.009999999999999787,873,278042.0,买盘
09:48:00,3.19,0.0,226,72035.0,买盘
09:48:03,3.19,0.0,400,127249.0,买盘
09:48:07,3.18,-0.009999999999999787,1002,318708.0,卖盘
09:48:10,3.17,-0.010000000000000231,84,26718.0,卖盘
09:48:13,3.18,0.010000000000000231,124,39432.0,买盘
09:48:17,3.18,0.0,100,31800.0,买盘
09:48:20,3.17,-0.010000000000000231,73,23145.0,卖盘
09:48:23,3.17,0.0,105,33388.0,卖盘
09:48:26,3.17,0.0,1,317.0,卖盘
09:48:29,3.17,0.0,63,19978.0,卖盘
09:48:32,3.18,0.010000000000000231,29,9217.0,买盘
09:48:36,3.18,0.0,36,11421.0,买盘
09:48:39,3.18,0.0,85,26955.0,买盘
09:48:42,3.18,0.0,103,32722.0,买盘
09:48:45,3.17,-0.010000000000000231,12,3808.0,卖盘
09:48:48,3.17,0.0,257,81470.0,卖盘
09:48:51,3.17,0.0,125,39625.0,卖盘
09:48:54,3.18,0.010000000000000231,20,6360.0,买盘
09:48:57,3.17,-0.010000000000000231,54,17118.0,卖盘
09:49:00,3.18,0.010000000000000231,2011,637732.0,买盘
09:49:03,3.17,-0.010000000000000231,346,109682.0,卖盘
09:49:07,3.17,0.0,253,80201.0,买盘
09:49:10,3.17,0.0,30,9510.0,买盘
09:49:14,3.17,0.0,53,16801.0,买盘
09:49:17,3.17,0.0,582,184499.0,买盘
09:49:20,3.18,0.010000000000000231,34,10803.0,买盘
09:49:23,3.18,0.0,321,101793.0,买盘
09:49:26,3.17,-0.010000000000000231,69,21912.0,卖盘
09:49:29,3.17,0.0,75,23800.0,卖盘
09:49:33,3.17,0.0,57,18069.0,卖盘
09:49:36,3.18,0.010000000000000231,5,1590.0,买盘
09:49:39,3.17,-0.010000000000000231,259,82204.0,卖盘
09:49:42,3.17,0.0,5,1585.0,卖盘
09:49:45,3.17,0.0,7,2219.0,卖盘
09:49:51,3.18,0.010000000000000231,46,14628.0,买盘
09:49:54,3.17,-0.010000000000000231,10,3170.0,卖盘
09:49:57,3.17,0.0,79,25112.0,卖盘
09:50:00,3.17,0.0,21,6670.0,卖盘
09:50:03,3.18,0.010000000000000231,2,636.0,买盘
09:50:07,3.18,0.0,2,635.0,买盘
09:50:11,3.17,-0.010000000000000231,45,14265.0,卖盘
09:50:14,3.18,0.010000000000000231,26,8268.000000003725,买盘
09:50:17,3.17,-0.010000000000000231,40,12680.0,卖盘
09:50:20,3.18,0.010000000000000231,86,27346.0,买盘
09:50:23,3.18,0.0,18,5714.0,买盘
09:50:27,3.18,0.0,55,17490.0,买盘
09:50:30,3.18,0.0,7,2225.0,买盘
09:50:33,3.18,0.0,786,249948.0,买盘
09:50:36,3.18,0.0,229,72781.0,买盘
09:50:39,3.18,0.0,47,14945.0,买盘
09:50:42,3.18,0.0,2046,648914.0,买盘
09:50:45,3.18,0.0,131,41623.0,买盘
09:50:51,3.18,0.0,98,31101.0,买盘
09:50:54,3.18,0.0,10,3180.0,买盘
09:50:58,3.18,0.0,31,9858.0,买盘
09:51:01,3.18,0.0,181,57558.0,买盘
09:51:08,3.19,0.009999999999999787,30,9570.0,买盘
09:51:11,3.19,0.0,332,105802.0,买盘
09:51:14,3.19,0.0,18,5742.0,买盘
09:51:17,3.18,-0.009999999999999787,2698,859953.0,卖盘
09:51:20,3.2,0.020000000000000018,63,20126.0,买盘
09:51:23,3.2,0.0,181,57769.0,买盘
09:51:27,3.2,0.0,67,21424.0,买盘
09:51:30,3.2,0.0,180,57545.0,买盘
09:51:33,3.2,0.0,58,18560.0,买盘
09:51:36,3.2,0.0,746,237995.0,买盘
09:51:39,3.19,-0.010000000000000231,123,39257.0,卖盘
09:51:42,3.2,0.010000000000000231,525,167694.0,买盘
09:51:45,3.19,-0.010000000000000231,150,47879.0,中性盘
09:51:48,3.19,0.0,144,45938.0,卖盘
09:51:52,3.2,0.010000000000000231,65,20800.0,买盘
09:51:55,3.2,0.0,43,13727.0,买盘
09:51:59,3.2,0.0,84,26858.0,买盘
09:52:02,3.2,0.0,389,124469.0,买盘
09:52:05,3.2,0.0,229,73230.0,买盘
09:52:08,3.2,0.0,200,64000.0,买盘
09:52:11,3.2,0.0,325,103868.0,买盘
09:52:14,3.2,0.0,331,105819.0,买盘
09:52:18,3.2,0.0,178,56907.0,买盘
09:52:21,3.2,0.0,61,19518.0,买盘
09:52:24,3.2,0.0,215,68756.0,买盘
09:52:27,3.2,0.0,493,157596.0,买盘
09:52:30,3.2,0.0,254,81250.0,买盘
09:52:33,3.2,0.0,377,120591.0,买盘
09:52:36,3.19,-0.010000000000000231,693,221736.0,卖盘
09:52:39,3.2,0.010000000000000231,174,55653.0,买盘
09:52:42,3.2,0.0,37,11815.0,买盘
09:52:45,3.2,0.0,36,11520.0,买盘
09:52:49,3.19,-0.010000000000000231,430,137170.0,卖盘
09:52:52,3.19,0.0,50,15950.0,卖盘
09:52:56,3.2,0.010000000000000231,32,10226.0,买盘
09:52:59,3.2,0.0,45,14375.0,买盘
09:53:02,3.2,0.0,63,20143.0,买盘
09:53:05,3.2,0.0,45,14390.0,买盘
09:53:08,3.2,0.0,49,15672.0,买盘
09:53:15,3.2,0.0,159,50833.0,买盘
09:53:18,3.2,0.0,32,10228.0,买盘
09:53:21,3.2,0.0,9,2874.0,买盘
09:53:24,3.2,0.0,219,69863.0,买盘
09:53:27,3.19,-0.010000000000000231,82,26158.0,卖盘
09:53:30,3.19,0.0,620,197681.0,卖盘
09:53:33,3.19,0.0,41,13079.0,买盘
09:53:36,3.18,-0.009999999999999787,148,47162.0,卖盘
09:53:40,3.19,0.009999999999999787,128,40832.0,买盘
09:53:43,3.19,0.0,111,35403.0,买盘
09:53:47,3.19,0.0,119,37961.0,买盘
09:53:50,3.19,0.0,108,34452.0,买盘
09:53:53,3.19,0.0,281,89589.0,买盘
09:53:56,3.19,0.0,467,148943.0,买盘
09:53:59,3.19,0.0,78,24882.0,买盘
09:54:02,3.19,0.0,5,1595.0,买盘
09:54:06,3.19,0.0,11,3509.0,买盘
09:54:09,3.19,0.0,24,7656.0,买盘
09:54:12,3.19,0.0,44,14006.0,买盘
09:54:15,3.19,0.0,15,4779.0,买盘
09:54:21,3.18,-0.009999999999999787,59,18820.0,卖盘
09:54:24,3.18,0.0,132,42105.0,卖盘
09:54:27,3.18,0.0,125,39762.0,卖盘
09:54:30,3.19,0.009999999999999787,10,3189.0,买盘
09:54:33,3.18,-0.009999999999999787,87,27676.0,卖盘
09:54:36,3.19,0.009999999999999787,100,31900.0,买盘
09:54:43,3.18,-0.009999999999999787,1,318.0,卖盘
09:54:47,3.18,0.0,11,3498.0,卖盘
09:54:53,3.18,0.0,317,100856.0,卖盘
09:54:56,3.18,0.0,392,124656.0,卖盘
09:54:59,3.18,0.0,124,39432.0,卖盘
09:55:03,3.18,0.0,57,18126.0,卖盘
09:55:06,3.18,0.0,79,25132.0,卖盘
09:55:09,3.18,0.0,94,29892.0,卖盘
09:55:12,3.18,0.0,384,122112.0,卖盘
09:55:15,3.18,0.0,645,205120.0,卖盘
09:55:18,3.18,0.0,29,9222.0,中性盘
09:55:21,3.18,0.0,83,26356.0,买盘
09:55:24,3.18,0.0,1,318.0,买盘
09:55:27,3.18,0.0,1,318.0,买盘
09:55:33,3.17,-0.010000000000000231,37,11729.0,卖盘
09:55:37,3.18,0.010000000000000231,505,160590.0,买盘
09:55:41,3.18,0.0,77,24443.0,买盘
09:55:44,3.18,0.0,21,6678.0,买盘
09:55:47,3.18,0.0,27,8566.0,买盘
09:55:50,3.17,-0.010000000000000231,11,3493.0,卖盘
09:55:53,3.18,0.010000000000000231,61,19388.0,买盘
09:55:56,3.18,0.0,210,66770.0,买盘
09:55:59,3.17,-0.010000000000000231,29,9204.0,卖盘
09:56:12,3.18,0.010000000000000231,16,5078.0,买盘
09:56:18,3.18,0.0,3,954.0,买盘
09:56:21,3.18,0.0,247,78496.0,买盘
09:56:24,3.18,0.0,213,67734.0,买盘
09:56:27,3.18,0.0,375,119250.0,买盘
09:56:31,3.18,0.0,105,33390.0,买盘
09:56:34,3.18,0.0,42,13354.0,买盘
09:56:38,3.18,0.0,72,22896.0,卖盘
09:56:41,3.18,0.0,2,636.0,卖盘
09:56:44,3.18,0.0,51,16218.0,卖盘
09:56:47,3.19,0.009999999999999787,23,7317.0,买盘
09:56:50,3.18,-0.009999999999999787,4,1272.0,卖盘
09:56:53,3.18,0.0,279,88722.0,卖盘
09:56:56,3.19,0.009999999999999787,164,52205.0,买盘
09:57:00,3.18,-0.009999999999999787,139,44304.0,卖盘
09:57:03,3.19,0.009999999999999787,27,8611.0,买盘
09:57:09,3.18,-0.009999999999999787,45,14335.0,卖盘
09:57:12,3.18,0.0,28,8904.0,卖盘
09:57:15,3.18,0.0,109,34697.0,卖盘
09:57:18,3.18,0.0,468,148824.0,卖盘
09:57:21,3.18,0.0,10,3180.0,买盘
09:57:24,3.18,0.0,62,19716.0,买盘
09:57:28,3.17,-0.010000000000000231,334,106198.0,卖盘
09:57:31,3.17,0.0,117,37096.0,卖盘
09:57:35,3.18,0.010000000000000231,12,3816.0,买盘
09:57:38,3.17,-0.010000000000000231,44,13948.0,卖盘
09:57:44,3.17,0.0,36,11428.0,卖盘
09:57:47,3.17,0.0,200,63400.0,卖盘
09:57:57,3.17,0.0,29,9193.0,卖盘
09:58:00,3.17,0.0,210,66570.0,卖盘
09:58:03,3.17,0.0,16,5072.0,卖盘
09:58:06,3.17,0.0,1232,390544.0,卖盘
09:58:09,3.17,0.0,2,634.0,买盘
09:58:15,3.16,-0.009999999999999787,168,53088.0,卖盘
09:58:18,3.16,0.0,123,38883.0,卖盘
09:58:21,3.16,0.0,2,632.0,卖盘
09:58:25,3.17,0.009999999999999787,132,41764.0,买盘
09:58:29,3.16,-0.009999999999999787,72,22757.0,卖盘
09:58:32,3.16,0.0,17,5372.0,卖盘
09:58:35,3.16,0.0,14,4432.0,卖盘
09:58:38,3.16,0.0,208,65728.0,卖盘
09:58:41,3.16,0.0,144,45504.0,卖盘
09:58:44,3.16,0.0,5,1580.0,卖盘
09:58:48,3.16,0.0,1,316.0,卖盘
09:58:51,3.16,0.0,51,16116.0,卖盘
09:58:54,3.16,0.0,567,179172.0,卖盘
09:58:57,3.16,0.0,146,46136.0,卖盘
09:58:59,3.16,0.0,1,316.0,卖盘
09:59:03,3.17,0.009999999999999787,15,4743.0,买盘
09:59:06,3.16,-0.009999999999999787,173,54698.0,卖盘
09:59:09,3.17,0.009999999999999787,725,229825.0,买盘
09:59:12,3.17,0.0,451,142957.0,买盘
09:59:15,3.17,0.0,154,48795.0,买盘
09:59:18,3.16,-0.009999999999999787,15,4740.0,卖盘
09:59:22,3.17,0.009999999999999787,49,15523.0,买盘
09:59:26,3.16,-0.009999999999999787,33,10428.0,卖盘
09:59:29,3.16,0.0,139,43924.0,卖盘
09:59:35,3.16,0.0,19,6004.0,卖盘
09:59:45,3.16,0.0,37,11692.0,卖盘
09:59:48,3.16,0.0,13,4108.0,卖盘
09:59:51,3.16,0.0,39,12324.0,卖盘
09:59:54,3.16,0.0,1,316.0,卖盘
09:59:57,3.17,0.009999999999999787,110,34770.0,买盘
10:00:00,3.17,0.0,11,3477.0,买盘
10:00:03,3.17,0.0,113,35821.0,买盘
10:00:06,3.17,0.0,27,8559.0,买盘
10:00:09,3.17,0.0,45,14265.0,买盘
10:00:12,3.17,0.0,1780,562709.0,买盘
10:00:16,3.16,-0.009999999999999787,816,258660.0,卖盘
10:00:19,3.17,0.009999999999999787,513,162828.0,买盘
10:00:22,3.17,0.0,45,14265.0,卖盘
10:00:26,3.17,0.0,27,8559.0,卖盘
