成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
09:32:24,3.51,-0.010000000000000231,5057,1777404.0,卖盘
09:32:27,3.51,0.0,1728,606290.0,卖盘
09:32:30,3.52,0.010000000000000231,1396,491066.0,买盘
09:32:33,3.51,-0.010000000000000231,2167,761552.0,卖盘
09:32:36,3.52,0.010000000000000231,663,232900.0,买盘
09:32:39,3.53,0.009999999999999787,1762,621723.0,买盘
09:32:42,3.52,-0.009999999999999787,1823,640066.0,卖盘
09:32:45,3.52,0.0,295,103856.0,卖盘
09:32:49,3.51,-0.010000000000000231,863,303074.0,卖盘
09:32:53,3.52,0.010000000000000231,1053,369635.0,买盘
09:32:56,3.51,-0.010000000000000231,1142,401669.0,中性盘
09:32:59,3.52,0.010000000000000231,693,243502.0,买盘
09:33:02,3.52,0.0,630,221646.0,买盘
09:33:05,3.51,-0.010000000000000231,306,107629.0,卖盘
09:33:08,3.52,0.010000000000000231,318,111813.0,买盘
09:33:12,3.53,0.009999999999999787,6492,2289524.0,买盘
09:33:15,3.53,0.0,585,206574.0,买盘
09:33:18,3.54,0.010000000000000231,483,170514.0,买盘
09:33:21,3.54,0.0,99,34981.0,买盘
09:33:24,3.54,0.0,3270,1154141.0,买盘
09:33:27,3.52,-0.020000000000000018,1433,506144.0,卖盘
09:33:30,3.53,0.009999999999999787,727,256480.0,买盘
09:33:33,3.53,0.0,607,213738.0,买盘
09:33:36,3.53,0.0,988,348144.0,买盘
09:33:39,3.52,-0.009999999999999787,1175,413696.0,中性盘
09:33:42,3.51,-0.010000000000000231,2089,732694.0,卖盘
09:33:46,3.51,0.0,334,117307.0,买盘
09:33:50,3.51,0.0,514,180355.0,卖盘
09:33:53,3.51,0.0,473,165867.0,买盘
09:33:56,3.51,0.0,265,92928.0,买盘
09:33:59,3.5,-0.009999999999999787,551,192942.0,卖盘
09:34:02,3.5,0.0,208,72799.0,买盘
09:34:05,3.5,0.0,522,182614.0,买盘
09:34:09,3.46,-0.040000000000000036,6087,2113670.079999998,卖盘
09:34:12,3.48,0.020000000000000018,3344,1158084.6800000072,买盘
09:34:15,3.47,-0.009999999999999787,1685,584509.0,中性盘
09:34:18,3.47,0.0,2361,821517.0,卖盘
09:34:21,3.49,0.020000000000000018,1785,621688.0,买盘
09:34:24,3.47,-0.020000000000000018,1846,640791.0,卖盘
09:34:27,3.5,0.029999999999999805,464,161462.0,买盘
09:34:30,3.48,-0.020000000000000018,738,257437.0,卖盘
09:34:33,3.48,0.0,440,153197.0,卖盘
09:34:36,3.47,-0.009999999999999787,1361,472452.0,卖盘
09:34:40,3.48,0.009999999999999787,1358,470333.0,买盘
09:34:43,3.45,-0.029999999999999805,523,181030.0,卖盘
09:34:47,3.47,0.020000000000000018,423,146475.0,买盘
09:34:50,3.46,-0.010000000000000231,197,68394.0,卖盘
09:34:53,3.46,0.0,1079,372669.0,卖盘
09:34:56,3.47,0.010000000000000231,332,115161.0,买盘
09:34:59,3.44,-0.03000000000000025,1773,611409.0,卖盘
09:35:02,3.46,0.020000000000000018,69,23864.0,买盘
09:35:05,3.44,-0.020000000000000018,1529,526358.0,卖盘
09:35:09,3.44,0.0,415,142760.0,买盘
09:35:12,3.44,0.0,509,175096.0,买盘
09:35:15,3.45,0.010000000000000231,457,157388.0,买盘
09:35:18,3.4,-0.050000000000000266,17478,5978788.0,卖盘
09:35:21,3.4,0.0,4359,1482060.0,买盘
09:35:24,3.43,0.03000000000000025,18072,6147019.0,买盘
09:35:27,3.44,0.009999999999999787,1978,678566.0,买盘
09:35:30,3.43,-0.009999999999999787,998,343882.0,卖盘
09:35:33,3.45,0.020000000000000018,738,254159.0,买盘
09:35:36,3.44,-0.010000000000000231,1021,351229.0,卖盘
09:35:39,3.45,0.010000000000000231,386,132931.0,买盘
09:35:44,3.45,0.0,396,136161.0,买盘
09:35:47,3.45,0.0,113,38933.0,买盘
09:35:50,3.43,-0.020000000000000018,519,178393.0,卖盘
09:35:53,3.44,0.009999999999999787,109,37496.0,卖盘
09:35:56,3.45,0.010000000000000231,61,21025.0,买盘
09:35:59,3.45,0.0,91,31395.0,买盘
09:36:02,3.44,-0.010000000000000231,266,91679.0,卖盘
09:36:06,3.45,0.010000000000000231,987,340480.0,买盘
09:36:09,3.44,-0.010000000000000231,786,270513.0,卖盘
09:36:12,3.44,0.0,652,223895.0,买盘
09:36:15,3.44,0.0,160,55024.0,买盘
09:36:18,3.45,0.010000000000000231,417,143433.0,买盘
09:36:21,3.43,-0.020000000000000018,2900,992422.0,卖盘
09:36:24,3.43,0.0,192,65880.0,买盘
09:36:27,3.42,-0.010000000000000231,370,126572.0,卖盘
09:36:30,3.42,0.0,1088,371565.0,中性盘
09:36:33,3.41,-0.009999999999999787,856,292041.0,卖盘
09:36:37,3.41,0.0,2206,752562.0,买盘
09:36:40,3.41,0.0,570,194311.0,买盘
09:36:44,3.42,0.009999999999999787,338,115443.0,买盘
09:36:47,3.42,0.0,544,185618.0,买盘
09:36:50,3.42,0.0,32,10933.0,买盘
09:36:53,3.42,0.0,1215,415163.0,卖盘
09:36:56,3.42,0.0,1359,464764.0,买盘
09:36:59,3.43,0.010000000000000231,1475,504303.0,买盘
09:37:03,3.42,-0.010000000000000231,2043,698642.0,卖盘
09:37:06,3.42,0.0,126,43131.0,买盘
09:37:09,3.43,0.010000000000000231,247,84460.0,买盘
09:37:12,3.41,-0.020000000000000018,1364,465269.0,卖盘
09:37:15,3.41,0.0,287,97882.0,买盘
09:37:18,3.4,-0.010000000000000231,1774,604603.0,卖盘
09:37:21,3.41,0.010000000000000231,588,200405.0,买盘
09:37:24,3.4,-0.010000000000000231,305,103771.0,卖盘
09:37:27,3.4,0.0,988,336616.0,卖盘
09:37:30,3.41,0.010000000000000231,450,153223.0,买盘
09:37:34,3.41,0.0,1315,447634.0,买盘
09:37:37,3.41,0.0,656,223661.0,买盘
09:37:41,3.41,0.0,1200,409221.0,买盘
09:37:44,3.42,0.009999999999999787,68,23216.0,买盘
09:37:47,3.41,-0.009999999999999787,148,50503.0,卖盘
09:37:50,3.41,0.0,66,22559.0,卖盘
09:37:53,3.42,0.009999999999999787,117,39973.0,买盘
09:37:56,3.41,-0.009999999999999787,103,35123.0,卖盘
09:38:00,3.42,0.009999999999999787,40,13663.0,买盘
09:38:03,3.42,0.0,711,243002.0,买盘
09:38:06,3.41,-0.009999999999999787,198,67522.0,卖盘
09:38:09,3.42,0.009999999999999787,344,117556.0,买盘
09:38:12,3.41,-0.009999999999999787,495,169017.0,卖盘
09:38:15,3.41,0.0,384,131306.0,卖盘
09:38:18,3.41,0.0,1147,392106.0,卖盘
09:38:21,3.42,0.009999999999999787,563,192199.0,买盘
09:38:24,3.42,0.0,350,119513.0,买盘
09:38:27,3.42,0.0,283,96604.0,买盘
09:38:31,3.42,0.0,456,155922.0,买盘
09:38:34,3.42,0.0,286,97802.0,买盘
09:38:37,3.42,0.0,897,306597.0,买盘
09:38:41,3.41,-0.009999999999999787,306,104480.0,卖盘
09:38:44,3.41,0.0,636,216911.0,卖盘
09:38:47,3.41,0.0,83,28343.0,卖盘
09:38:50,3.41,0.0,1889,644149.0,卖盘
09:38:53,3.41,0.0,3655,1246469.0,卖盘
09:38:56,3.41,0.0,1732,590618.0,卖盘
09:39:00,3.41,0.0,7415,2523331.0,买盘
09:39:03,3.41,0.0,579,196900.0,买盘
09:39:06,3.41,0.0,349,118736.0,买盘
09:39:09,3.4,-0.010000000000000231,294,100148.0,卖盘
09:39:12,3.41,0.010000000000000231,626,213405.0,买盘
09:39:15,3.41,0.0,364,124124.0,买盘
09:39:18,3.4,-0.010000000000000231,1755,597428.0,卖盘
09:39:21,3.41,0.010000000000000231,670,227884.0,买盘
09:39:24,3.41,0.0,128,43616.0,买盘
09:39:27,3.41,0.0,352,120022.0,买盘
09:39:30,3.41,0.0,1258,428962.0,买盘
09:39:34,3.41,0.0,1527,520692.0,买盘
09:39:37,3.41,0.0,1278,435533.0,买盘
09:39:41,3.41,0.0,840,286344.0,买盘
09:39:44,3.41,0.0,411,140151.0,买盘
09:39:46,3.41,0.0,14,4774.0,卖盘
09:39:50,3.41,0.0,97,33084.0,卖盘
09:39:57,3.42,0.009999999999999787,1122,383671.0,买盘
09:40:00,3.42,0.0,1,342.0,买盘
09:40:03,3.41,-0.009999999999999787,8,2734.0,卖盘
09:40:06,3.41,0.0,124,42388.0,卖盘
09:40:09,3.42,0.009999999999999787,1969,671586.0,买盘
09:40:12,3.4,-0.020000000000000018,1151,392522.0,卖盘
09:40:15,3.41,0.010000000000000231,252,85976.0,中性盘
09:40:18,3.41,0.0,1502,513616.0,卖盘
09:40:21,3.42,0.009999999999999787,422,144288.0,买盘
09:40:25,3.41,-0.009999999999999787,1286,439410.0,卖盘
09:40:28,3.42,0.009999999999999787,163,55739.0,买盘
09:40:32,3.42,0.0,94,32148.0,卖盘
09:40:35,3.42,0.0,129,44118.0,卖盘
09:40:38,3.42,0.0,874,298996.0,卖盘
09:40:41,3.43,0.010000000000000231,130,44485.0,买盘
09:40:44,3.42,-0.010000000000000231,791,270539.0,卖盘
09:40:47,3.42,0.0,457,156356.0,卖盘
09:40:51,3.43,0.010000000000000231,108,37044.0,买盘
09:40:54,3.43,0.0,96,32890.0,买盘
09:40:57,3.43,0.0,145,49597.0,买盘
09:41:00,3.43,0.0,206,70562.0,买盘
09:41:03,3.42,-0.010000000000000231,153,52447.0,卖盘
09:41:06,3.43,0.010000000000000231,2072,709262.0,买盘
09:41:09,3.43,0.0,341,116638.0,买盘
09:41:12,3.43,0.0,165,56592.0,买盘
09:41:15,3.42,-0.010000000000000231,6194,2120389.0,卖盘
09:41:19,3.41,-0.009999999999999787,584,199623.0,卖盘
09:41:22,3.41,0.0,707,241211.0,卖盘
09:41:25,3.41,0.0,560,190988.0,卖盘
09:41:29,3.42,0.009999999999999787,307,104994.0,买盘
09:41:32,3.42,0.0,177,60492.0,卖盘
09:41:35,3.42,0.0,182,62228.0,买盘
09:41:38,3.42,0.0,402,137212.0,卖盘
09:41:41,3.41,-0.009999999999999787,227,77581.0,卖盘
09:41:45,3.42,0.009999999999999787,75,25600.0,买盘
09:41:48,3.42,0.0,829,283532.0,买盘
09:41:51,3.42,0.0,296,101232.0,卖盘
09:41:54,3.42,0.0,477,163434.0,卖盘
09:41:57,3.43,0.010000000000000231,479,164197.29999999702,买盘
09:42:00,3.42,-0.010000000000000231,269,92036.79999999702,卖盘
09:42:03,3.42,0.0,422,144329.0,买盘
09:42:06,3.42,0.0,108,36968.0,卖盘
09:42:09,3.42,0.0,69,23598.0,卖盘
09:42:12,3.42,0.0,118,40344.0,买盘
09:42:16,3.42,0.0,246,84101.0,买盘
09:42:19,3.42,0.0,266,90963.0,买盘
09:42:23,3.42,0.0,144,49248.0,卖盘
09:42:26,3.42,0.0,122,41724.0,卖盘
09:42:29,3.42,0.0,245,83937.0,卖盘
09:42:32,3.42,0.0,273,93385.0,卖盘
09:42:35,3.43,0.010000000000000231,167,57281.0,买盘
09:42:38,3.43,0.0,32,10971.0,买盘
09:42:42,3.43,0.0,213,72860.0,买盘
09:42:48,3.42,-0.010000000000000231,81,27726.0,卖盘
09:42:51,3.43,0.010000000000000231,200,68600.0,买盘
09:42:54,3.43,0.0,30,10290.0,买盘
09:42:57,3.43,0.0,83,28469.0,买盘
09:43:00,3.43,0.0,731,250510.0,买盘
09:43:03,3.43,0.0,42,14406.0,买盘
09:43:06,3.42,-0.010000000000000231,174,59674.0,卖盘
09:43:10,3.43,0.010000000000000231,70,23990.0,买盘
09:43:13,3.43,0.0,152,52119.0,买盘
09:43:16,3.43,0.0,717,245926.0,买盘
09:43:20,3.43,0.0,149,51108.0,卖盘
09:43:23,3.44,0.009999999999999787,18,6190.0,买盘
09:43:26,3.43,-0.009999999999999787,98,33640.0,卖盘
09:43:29,3.44,0.009999999999999787,13,4472.0,买盘
09:43:32,3.44,0.0,30,10300.0,买盘
09:43:35,3.44,0.0,59,20274.0,买盘
09:43:39,3.44,0.0,493,169580.0,买盘
09:43:42,3.44,0.0,366,125904.0,卖盘
09:43:45,3.44,0.0,435,149614.0,卖盘
09:43:51,3.44,0.0,34,11696.0,买盘
09:43:54,3.44,0.0,6,2064.0,买盘
09:43:57,3.44,0.0,773,265912.0,买盘
09:44:00,3.44,0.0,227,77910.0,买盘
09:44:03,3.44,0.0,29,9976.0,卖盘
09:44:06,3.44,0.0,38,13100.0,卖盘
09:44:10,3.45,0.010000000000000231,16,5515.0,买盘
09:44:13,3.44,-0.010000000000000231,31,10693.0,卖盘
09:44:17,3.45,0.010000000000000231,11,3795.0,买盘
09:44:20,3.45,0.0,152,52427.0,买盘
09:44:23,3.45,0.0,262,90377.0,买盘
09:44:26,3.45,0.0,115,39657.0,买盘
09:44:29,3.45,0.0,4,1380.0,卖盘
09:44:33,3.45,0.0,1265,436425.0,卖盘
09:44:36,3.45,0.0,463,160195.0,卖盘
09:44:39,3.45,0.0,69,23828.0,卖盘
09:44:42,3.46,0.009999999999999787,5,1730.0,买盘
09:44:45,3.45,-0.009999999999999787,10,3450.0,卖盘
09:44:48,3.46,0.009999999999999787,74,25598.0,买盘
09:44:51,3.46,0.0,399,138052.0,买盘
09:44:54,3.45,-0.009999999999999787,765,264185.0,卖盘
09:44:57,3.46,0.009999999999999787,223,77154.0,买盘
09:45:00,3.45,-0.009999999999999787,141,48744.0,卖盘
09:45:04,3.46,0.009999999999999787,219,75748.0,买盘
09:45:07,3.45,-0.009999999999999787,1028,355661.0,卖盘
09:45:14,3.45,0.0,51,17616.0,卖盘
09:45:17,3.45,0.0,298,102845.0,卖盘
09:45:45,3.44,0.0,113,38872.0,卖盘
09:45:48,3.44,0.0,729,250786.0,卖盘
09:45:51,3.44,0.0,327,112510.0,卖盘
09:45:54,3.45,0.010000000000000231,382,131438.0,买盘
09:45:57,3.43,-0.020000000000000018,664,228374.0,卖盘
09:46:00,3.43,0.0,247,84826.0,卖盘
09:46:04,3.44,0.009999999999999787,14,4816.0,买盘
09:46:07,3.43,-0.009999999999999787,128,44027.0,卖盘
09:46:11,3.43,0.0,10,3430.0,卖盘
09:46:14,3.44,0.009999999999999787,52,17869.0,买盘
09:46:17,3.44,0.0,352,121062.0,买盘
09:46:20,3.43,-0.009999999999999787,81,27826.0,卖盘
09:46:23,3.44,0.009999999999999787,490,168082.0,买盘
09:46:26,3.43,-0.009999999999999787,792,271665.0,卖盘
09:46:30,3.44,0.009999999999999787,8,2746.0,买盘
09:46:33,3.43,-0.009999999999999787,23,7911.0,卖盘
09:46:36,3.43,0.0,172,58996.0,卖盘
09:46:39,3.43,0.0,1282,439730.0,卖盘
09:46:42,3.43,0.0,772,264805.0,卖盘
09:46:45,3.43,0.0,147,50421.0,卖盘
09:46:48,3.43,0.0,33,11315.0,买盘
09:46:51,3.43,0.0,162,55506.0,买盘
09:46:54,3.42,-0.010000000000000231,191,65463.0,卖盘
09:46:57,3.43,0.010000000000000231,193,66121.0,买盘
09:47:00,3.43,0.0,4,1369.0,买盘
09:47:04,3.43,0.0,131,44833.0,买盘
09:47:08,3.43,0.0,50,17104.0,买盘
09:47:11,3.43,0.0,7,2401.0,买盘
09:47:14,3.43,0.0,27,9261.0,买盘
09:47:17,3.42,-0.010000000000000231,87,29778.0,卖盘
09:47:20,3.43,0.010000000000000231,69,23656.0,买盘
09:47:23,3.43,0.0,270,92558.0,卖盘
09:47:27,3.43,0.0,70,24010.0,卖盘
09:47:30,3.43,0.0,407,139601.0,卖盘
09:47:33,3.43,0.0,6601,2258901.0,买盘
09:47:36,3.43,0.0,171,58653.0,卖盘
09:47:39,3.42,-0.010000000000000231,154,52791.0,卖盘
09:47:42,3.43,0.010000000000000231,242,83006.0,买盘
09:47:45,3.43,0.0,265,90895.0,卖盘
09:47:48,3.43,0.0,149,51107.0,卖盘
09:47:51,3.43,0.0,604,207270.0,卖盘
09:47:54,3.43,0.0,166,56941.0,卖盘
09:47:57,3.44,0.009999999999999787,91,31238.0,买盘
09:48:00,3.43,-0.009999999999999787,31,10633.0,卖盘
09:48:04,3.43,0.0,47,16121.0,卖盘
09:48:08,3.43,0.0,472,162317.0,卖盘
09:48:11,3.44,0.009999999999999787,55,18895.0,买盘
09:48:14,3.43,-0.009999999999999787,23,7906.0,卖盘
09:48:17,3.44,0.009999999999999787,441,151695.0,买盘
09:48:20,3.44,0.0,193,66257.0,买盘
09:48:24,3.44,0.0,29,9976.0,卖盘
09:48:27,3.45,0.010000000000000231,35,12070.0,买盘
09:48:30,3.44,-0.010000000000000231,2,688.0,卖盘
09:48:33,3.45,0.010000000000000231,96,33034.0,买盘
09:48:36,3.45,0.0,11,3795.0,买盘
09:48:39,3.45,0.0,1,345.0,买盘
09:48:42,3.45,0.0,111,38195.0,买盘
09:48:45,3.44,-0.010000000000000231,84,28896.0,卖盘
09:48:48,3.44,0.0,1,344.0,卖盘
09:48:51,3.45,0.010000000000000231,262,90137.0,买盘
09:48:55,3.44,-0.010000000000000231,635,219071.0,卖盘
09:48:58,3.45,0.010000000000000231,3,1035.0,买盘
09:49:02,3.44,-0.010000000000000231,6,2064.0,卖盘
09:49:05,3.44,0.0,18,6194.0,卖盘
09:49:08,3.44,0.0,64,22069.0,卖盘
09:49:11,3.44,0.0,68,23452.0,卖盘
09:49:14,3.45,0.010000000000000231,33,11385.0,买盘
09:49:17,3.44,-0.010000000000000231,115,39563.0,卖盘
09:49:21,3.44,0.0,535,184060.0,卖盘
09:49:24,3.44,0.0,328,112909.0,卖盘
09:49:27,3.44,0.0,158,54365.0,卖盘
09:49:30,3.45,0.010000000000000231,702,241518.0,买盘
09:49:33,3.43,-0.020000000000000018,165,56743.0,卖盘
09:49:36,3.43,0.0,365,125698.0,卖盘
09:49:39,3.43,0.0,251,86241.0,卖盘
09:49:42,3.44,0.009999999999999787,13,4472.0,中性盘
09:49:45,3.44,0.0,38,13072.0,买盘
09:49:48,3.44,0.0,79,27171.0,买盘
09:49:52,3.44,0.0,12,4118.0,买盘
09:49:55,3.44,0.0,3,1032.0,买盘
09:49:58,3.43,-0.009999999999999787,240,82392.0,卖盘
09:50:02,3.44,0.009999999999999787,20,6880.0,买盘
09:50:05,3.43,-0.009999999999999787,46,15778.0,卖盘
09:50:08,3.43,0.0,34,11662.0,卖盘
09:50:11,3.44,0.009999999999999787,41,14064.0,买盘
09:50:14,3.44,0.0,122,41960.0,买盘
09:50:17,3.44,0.0,113,38772.0,买盘
09:50:21,3.43,-0.009999999999999787,13,4471.0,卖盘
09:50:24,3.44,0.009999999999999787,76,26078.0,买盘
09:50:27,3.44,0.0,51,17543.0,买盘
09:50:30,3.44,0.0,13,4462.0,买盘
09:50:33,3.44,0.0,66,22647.0,买盘
09:50:36,3.43,-0.009999999999999787,16,5492.0,卖盘
09:50:39,3.43,0.0,1,343.0,卖盘
09:50:42,3.43,0.0,1,343.0,卖盘
09:50:45,3.43,0.0,342,117319.0,卖盘
09:50:49,3.43,0.0,39,13377.0,卖盘
09:50:52,3.44,0.009999999999999787,135,46405.0,买盘
09:50:55,3.43,-0.009999999999999787,18,6174.0,卖盘
09:50:58,3.43,0.0,42,14445.0,卖盘
09:51:02,3.43,0.0,192,65891.0,卖盘
09:51:05,3.43,0.0,184,63266.0,卖盘
09:51:08,3.43,0.0,92,31563.0,卖盘
09:51:11,3.44,0.009999999999999787,74,25456.0,买盘
09:51:14,3.43,-0.009999999999999787,103,35329.0,卖盘
09:51:18,3.43,0.0,883,303069.0,卖盘
09:51:21,3.43,0.0,141,48473.0,卖盘
09:51:24,3.44,0.009999999999999787,174,59855.0,买盘
09:51:27,3.44,0.0,82,28208.0,买盘
09:51:30,3.44,0.0,161,55312.0,买盘
09:51:33,3.43,-0.009999999999999787,22,7551.0,卖盘
09:51:36,3.43,0.0,4,1372.0,卖盘
09:51:39,3.43,0.0,88,30184.0,卖盘
09:51:42,3.43,0.0,37,12725.0,卖盘
09:51:45,3.43,0.0,35,12005.0,卖盘
09:51:48,3.43,0.0,958,328594.0,卖盘
09:51:52,3.43,0.0,296,101733.0,卖盘
09:51:56,3.43,0.0,382,131026.0,卖盘
09:51:59,3.43,0.0,42,14406.0,卖盘
09:52:02,3.43,0.0,113,38766.0,卖盘
09:52:05,3.43,0.0,58,19894.0,卖盘
09:52:08,3.43,0.0,130,44590.0,卖盘
09:52:11,3.43,0.0,369,126567.0,卖盘
09:52:15,3.43,0.0,126,43318.0,卖盘
09:52:18,3.44,0.009999999999999787,354,121487.0,买盘
09:52:21,3.43,-0.009999999999999787,19,6517.0,卖盘
09:52:24,3.43,0.0,3,1029.0,卖盘
09:52:27,3.43,0.0,276,94673.0,卖盘
09:52:30,3.43,0.0,36,12379.0,卖盘
09:52:33,3.43,0.0,84,28855.0,卖盘
09:52:36,3.44,0.009999999999999787,279,95897.0,买盘
09:52:39,3.43,-0.009999999999999787,22,7555.0,卖盘
09:52:42,3.43,0.0,108,37051.0,卖盘
09:52:46,3.43,0.0,161,55272.0,卖盘
09:52:49,3.44,0.009999999999999787,3,1032.0,买盘
09:52:53,3.43,-0.009999999999999787,293,100499.0,卖盘
09:52:56,3.44,0.009999999999999787,3,1032.0,买盘
09:52:59,3.43,-0.009999999999999787,2821,967617.0,卖盘
09:53:02,3.43,0.0,532,182476.0,买盘
09:53:05,3.43,0.0,891,305573.0,买盘
09:53:08,3.43,0.0,862,295423.0,买盘
09:53:12,3.43,0.0,119,40734.0,买盘
09:53:15,3.43,0.0,471,161518.0,买盘
09:53:21,3.44,0.009999999999999787,132,45280.0,买盘
09:53:24,3.43,-0.009999999999999787,173,59340.0,卖盘
09:53:27,3.43,0.0,73,25039.0,卖盘
09:53:30,3.43,0.0,524,179732.0,卖盘
09:53:33,3.43,0.0,103,35354.0,卖盘
09:53:36,3.44,0.009999999999999787,61,20941.0,买盘
09:53:39,3.43,-0.009999999999999787,449,154057.0,卖盘
09:53:42,3.43,0.0,46,15778.0,买盘
09:53:49,3.43,0.0,442,151537.0,卖盘
09:53:56,3.43,0.0,5,1716.0,卖盘
09:53:59,3.44,0.009999999999999787,766,262840.0,买盘
09:54:02,3.44,0.0,28,9612.0,买盘
09:54:05,3.44,0.0,128,43945.0,买盘
09:54:08,3.42,-0.020000000000000018,926,317587.0,卖盘
09:54:12,3.43,0.010000000000000231,274,93982.0,买盘
09:54:15,3.43,0.0,151,51763.0,买盘
09:54:18,3.43,0.0,118,40474.0,买盘
09:54:21,3.43,0.0,41,14062.0,买盘
09:54:24,3.43,0.0,123,42188.0,买盘
09:54:27,3.42,-0.010000000000000231,77,26356.0,卖盘
09:54:30,3.42,0.0,21,7182.0,卖盘
09:54:33,3.42,0.0,101,34542.0,卖盘
09:54:36,3.42,0.0,69,23598.0,卖盘
09:54:39,3.42,0.0,120,41040.0,卖盘
09:54:43,3.42,0.0,257,88042.0,卖盘
09:54:46,3.42,0.0,113,38697.0,卖盘
09:54:50,3.42,0.0,109,37279.0,卖盘
09:54:53,3.42,0.0,8,2736.0,卖盘
09:54:56,3.43,0.010000000000000231,269,92000.0,买盘
09:54:59,3.42,-0.010000000000000231,352,120384.0,卖盘
09:55:02,3.42,0.0,81,27725.0,卖盘
09:55:06,3.42,0.0,108,36936.0,卖盘
09:55:09,3.42,0.0,5058,1729640.0,卖盘
09:55:12,3.42,0.0,9,3078.0,买盘
09:55:15,3.41,-0.009999999999999787,207,70707.0,卖盘
09:55:18,3.42,0.009999999999999787,504,172122.0,买盘
09:55:21,3.42,0.0,1243,425897.0,买盘
09:55:24,3.42,0.0,1525,521650.0,卖盘
09:55:27,3.42,0.0,71,24282.0,卖盘
09:55:30,3.43,0.010000000000000231,358,122636.0,买盘
09:55:33,3.42,-0.010000000000000231,173,59167.0,卖盘
09:55:36,3.42,0.0,51,17442.0,卖盘
09:55:40,3.43,0.010000000000000231,39,13377.0,买盘
09:55:43,3.43,0.0,159,54383.0,买盘
09:55:47,3.42,-0.010000000000000231,1,342.0,卖盘
09:55:50,3.42,0.0,118,40359.0,卖盘
09:55:56,3.42,0.0,274,93708.0,卖盘
09:55:59,3.42,0.0,193,66006.0,卖盘
09:56:02,3.42,0.0,99,33858.0,卖盘
09:56:06,3.42,0.0,70,23940.0,买盘
09:56:09,3.42,0.0,513,175440.0,买盘
09:56:12,3.42,0.0,256,87552.0,买盘
09:56:15,3.42,0.0,148,50616.0,买盘
09:56:18,3.41,-0.009999999999999787,578,197180.0,卖盘
09:56:21,3.42,0.009999999999999787,128,43758.0,买盘
09:56:24,3.42,0.0,44,15048.0,买盘
09:56:27,3.42,0.0,235,80366.0,买盘
09:56:30,3.41,-0.009999999999999787,414,141321.0,卖盘
09:56:34,3.43,0.020000000000000018,157,53767.0,买盘
09:56:37,3.42,-0.010000000000000231,7,2394.0,卖盘
09:56:44,3.42,0.0,62,21229.0,卖盘
09:56:47,3.42,0.0,123,42066.0,卖盘
09:56:53,3.42,0.0,24,8208.0,卖盘
09:56:56,3.42,0.0,227,77655.0,卖盘
09:56:59,3.42,0.0,186,63634.0,卖盘
09:57:03,3.42,0.0,43,14706.0,卖盘
09:57:06,3.42,0.0,1,342.0,卖盘
