sid,R_Squared,F_Value,F_P_value,Last Resid
002369,0.8238457563758177,372.58849919032036,8.610581298995853e-90,-0.7881076529594075
603638,0.8234704259013469,77.74621996587311,7.724928507446656e-19,-1.5136564950399531
002051,0.8231097998875165,370.7068792731711,1.4164935963999148e-89,-0.25704403563145206
002254,0.8227332408688401,351.18531075726105,5.736147990067714e-85,0.1196555528363259
600498,0.822459215589664,369.05652069145265,2.1956888378219854e-89,-2.560165041078161
002127,0.8219269528043601,367.7152809176914,3.138978470862435e-89,-1.664496819937817
600722,0.8218450226025732,367.5095381774273,3.3161901336395075e-89,-0.044574382287665415
002130,0.8212471799116061,366.01394764348083,4.947075435877078e-89,0.08041323881039109
600499,0.8211182484541815,365.69271727396375,5.391810214461215e-89,0.6792408322198256
002179,0.821002626419326,365.4050406607089,5.824228594592723e-89,6.704837676581278
002939,0.8209398135636139,365.24891312900974,6.073382340980961e-89,-0.26034224385236726
000851,0.8201892803127624,363.3918273165547,1.0007172155378318e-88,0.9656198365301947
000712,0.8200136083359482,362.9593892818633,1.1244605210170176e-88,0.40035539332828307
000403,0.8199438483569099,349.12643158102014,2.590803299583107e-85,0.6577364516842579
002415,0.8182630962494503,358.6959609701305,3.5710640915134626e-88,0.5473625849165842
600490,0.8177735463597926,357.51830332656283,4.92357650839085e-88,0.10483776555578928
000540,0.8175328118588725,356.94151192295067,5.764126074800948e-88,-0.09801030016823553
