sid,R_Squared,F_Value,F_P_value,Last Resid
000750,0.9268914728682617,988.9070088014142,1.431711682381139e-132,0.08200468448501042
002646,0.9267613085404888,1008.1008108654657,2.5859684395146233e-135,4.865995450595328
002389,0.9226553220299872,950.3546451752959,1.74825932532705e-132,-0.9777324232456692
002626,0.9224713685102403,947.9106958615155,2.321929317328227e-132,-0.7940183775038463
002425,0.9215085081008301,935.3053352543362,1.014378252935471e-131,-1.089139407057596
600584,0.9206172761350251,923.9102174192798,3.9079549928903124e-131,0.06723971270022844
002498,0.9197263589828044,912.7720175285732,1.4823594990749674e-130,-0.18432229978531378
002497,0.9189027669331061,902.6931951174315,5.017798438639769e-130,5.236983690734352
601099,0.9180333758707965,892.2736506640621,1.7935580022635986e-129,-0.027397202665928155
600111,0.9173815508891086,884.6054483876497,4.619993301406315e-129,0.21975397873491787
600006,0.9159978878413266,868.7221847491478,3.3596196021360854e-128,1.181472418294204
000166,0.9101120274157418,806.6217251645049,1.0953749008148424e-124,-0.17682157356016237
002709,0.9098547916795461,804.0926384698034,1.5410219548866731e-124,6.026812322548906
002025,0.9096750407680371,802.333915941682,1.9550103122850743e-124,14.63956849007689
600779,0.9085444487836245,791.4304467079232,8.638851461078476e-124,-2.2259408184873024
002493,0.9076151790017822,782.668355535774,2.89005793557369e-123,1.5304619172162326
600363,0.9060025077807224,767.873674950321,2.2837235651980666e-122,1.6360012196414218
601633,0.9050767921801669,759.6082429832076,7.362617000206495e-122,12.044724368975423
600621,0.9046020044856455,755.4312432750502,1.3361557190847867e-121,0.30384445630276957
000768,0.9037866309346774,748.3540901221135,3.6927994360552305e-121,-0.6337794704472017
601878,0.9033816186368738,744.8831295801889,6.099122070001547e-121,-0.8661305539640018
002601,0.9033183358888026,744.3434225167272,6.595279572524914e-121,-4.57142016406052
002610,0.9026023126441851,738.2856772696637,1.5922222578035876e-120,0.5708889989509744
600596,0.9025941332423559,719.6843477225322,1.7183968129244902e-117,-0.1565234988708024
600031,0.9022126303874585,735.0261406184286,2.565299214048058e-120,1.9616216059786424
600459,0.9007083446372042,722.6834036950112,1.5887751913632003e-119,0.9358899763224606
600809,0.9006179762236962,721.9538240368247,1.7711426169122624e-119,34.555156311845366
000733,0.8993416667874015,711.7895806606576,8.13214809793121e-119,11.871998154886832
000858,0.8962091809144808,687.9028290613197,3.161582782580673e-117,23.262094667649762
002204,0.8961818071260176,687.7004436756259,3.262750084181214e-117,0.05809130753703862
000828,0.8961137805613865,687.1979578925299,3.528275412833267e-117,0.21711884628064837
002617,0.8938495497340789,670.8404340294773,4.6345128853027435e-116,0.5341354328051438
601865,0.8934692268443062,668.1610671115774,7.104352657524005e-116,-4.5586717351664205
000550,0.8929487838458067,664.5254081988555,1.2715225809064635e-115,-1.47355172787573
601012,0.8924755357356624,661.2499908747702,2.153446172304311e-115,-7.0819688302212995
000729,0.8909306397870991,650.7553923896909,1.1833710881147353e-114,0.456833133683487
600760,0.8903153840351063,646.6582237096214,2.3168892276026025e-114,12.108215964060271
000652,0.8897753993184008,643.0999949862625,4.165298836597224e-114,-0.7868519620014389
601016,0.8889817181493211,637.932861434655,9.813237747362215e-114,-0.03576450824562638
600918,0.8882824798940819,132.51912488030996,8.633926011118772e-24,0.4070588756697866
600118,0.8874510665286954,628.1735963152873,5.036096226634169e-113,-1.1377804883293479
601899,0.8847941133150221,611.8489230228545,8.172911538054065e-112,0.6504280907909301
002240,0.8840366224164045,607.331835159797,1.7877702844173402e-111,1.5763942204080017
600460,0.8838992677625342,583.679441313575,3.263498301933115e-107,1.0244400410933885
600511,0.8833985502822905,603.5724084866748,3.442992760148054e-111,2.1502477191682914
603338,0.8816656049077625,593.5667292920424,2.005190308017966e-110,-4.9557744274756175
000568,0.8803559051201437,586.1970915628223,7.465837036621611e-110,4.682539418932379
600436,0.8786745390638269,576.969344043218,3.9529263455033955e-109,47.03825573149004
600859,0.8774722543334689,570.5262037994706,1.2834594310496995e-108,-18.041497151994065
000869,0.874820795223057,556.7542692917048,1.6550524102226027e-107,3.6065912050897353
002222,0.8736456532983568,550.8353203744376,5.0518846900796345e-107,-0.2648894878340933
603833,0.8732674507158763,548.9537399824627,7.218873452702263e-107,16.332740100986925
000700,0.8723064687262501,544.2229373875663,1.7794237969331933e-106,-0.6484015974210582
600999,0.8716734552570907,529.8243605503912,5.387833647208621e-104,0.5512798820575711
603599,0.8713441473610013,539.5563615325009,4.362040274916765e-106,1.7506723478714505
000016,0.8640946825008846,506.5257512067933,3.0396081720023827e-103,-0.5634796116468133
600763,0.8537740211075675,465.1521628606876,1.9006846474600977e-99,44.14015024022325
000959,0.853056997835817,445.07758476087065,1.8713355811068136e-95,-0.40911747105124485
600326,0.8506668123908372,453.81599677966346,2.3408625306338815e-98,-0.6372039537125485
000566,0.8503928267745515,452.8389943193483,2.9136568541644513e-98,0.17045675258332693
600711,0.8465983573713699,439.6671898783486,5.798947111340186e-97,0.2923264942839854
002185,0.846232467914676,438.4314362700472,7.707170544660672e-97,-0.47390215287135184
600298,0.8457258261504601,436.72998404146637,1.141516347838197e-96,4.374504498556696
600410,0.8452117420182295,435.01492291520617,1.6982553358806292e-96,-1.310799766211698
601127,0.8410018873624963,421.3874989780345,4.183860168799583e-95,0.6638312384378011
000639,0.8409709118353064,421.2899041473613,4.2823179017257376e-95,0.2931855318412824
000963,0.8396941613057706,417.3000521727169,1.112624104451131e-94,0.10949713107212133
601628,0.8385749786766166,413.85451123716086,2.553479463988487e-94,-1.6945242556201094
002108,0.8383172263776549,413.06774703624416,3.0893536302754997e-94,-0.01650145356442234
002400,0.8377989016167172,411.4931803425908,4.527353789111256e-94,0.030639111184263434
002129,0.8374973848740092,410.58185397960006,5.651339406075273e-94,-3.419243683023666
000603,0.8353876875413244,404.29875169574314,2.6365955523616475e-93,0.9776562721299573
002223,0.8351023232159094,403.46122343076934,3.24235439679534e-93,-1.615314494493738
002670,0.8337308750041318,399.47620888913104,8.716808368157915e-93,-0.06900263113451643
600598,0.8326568664024981,396.4010688538301,1.880340634139957e-92,-0.004034615979399803
600400,0.8319629187567574,394.4350380121057,3.081956700256953e-92,-0.18019248402839727
002078,0.8304880599903104,390.3100598230001,8.749178715804398e-92,-1.7327450839293181
603559,0.8280482375040259,383.6415629801908,4.819390391792205e-91,-3.118856680842562
601888,0.8245431869701931,374.3861870867683,5.362051893629541e-90,53.17930926519284
603638,0.8234704259013469,77.74621996587311,7.724928507446656e-19,-1.5136564950399531
600498,0.822459215589664,369.05652069145265,2.1956888378219854e-89,-2.560165041078161
002127,0.8219269528043601,367.7152809176914,3.138978470862435e-89,-1.664496819937817
000403,0.8199438483569099,349.12643158102014,2.590803299583107e-85,0.6577364516842579
002415,0.8182630962494503,358.6959609701305,3.5710640915134626e-88,0.5473625849165842
600199,0.8154100069764894,351.9204706518756,2.293336551476394e-87,6.288294930849084
002531,0.814894856171832,344.8495761921292,9.257523674004772e-86,-0.005040975539406745
600481,0.8143054421384206,349.35326576480435,4.67523713861461e-87,0.12207066229161345
600318,0.8137288325046731,348.02521790084324,6.769450611785237e-87,0.08317306405139924
002241,0.8134942819158939,347.4873502988637,7.8668338490032655e-87,-11.335647643603274
600197,0.8122697623910502,344.70112661667093,1.7183220860779764e-86,0.8419933360107557
601066,0.8107814201033595,341.3631640729156,4.411044891921756e-86,-6.195337449562103
002307,0.8082048008686588,335.7069559656234,2.217148501676116e-85,-0.08506843036038347
600963,0.8056066378517306,330.155282942408,1.1051591079251133e-84,-0.13970929835170143
601233,0.8053398436393666,329.59359571118597,1.3017638407162856e-84,0.6294070817988882
002812,0.8002746930407172,319.2145160915502,2.7946137235701424e-83,27.93157515402254
601377,0.7997654608222751,318.2000899569536,3.787385294647681e-83,1.087161851308693
600081,0.7997182616800991,312.7823719249017,9.63034189246205e-82,-0.0047432574563046614
600812,0.7975287855214953,303.3009736387722,8.345597030195633e-80,-1.2274797381005609
600662,0.7974685713206469,301.875405379075,1.9150341361607747e-79,1.238600863636714
002075,0.7968253961031718,308.52083195699737,2.341586665519917e-81,-1.4645382440458103
002727,0.7950192781595555,308.98776849860053,6.206638597983588e-82,-0.15634458426291786
000661,0.7936382468457764,306.38678291382865,1.3834632676289176e-81,78.18249555421323
601336,0.7933763935611146,305.8975388938932,1.609566060046938e-81,0.21095239191311066
600529,0.790000505517305,299.69932591781355,1.1139630481513634e-80,-1.6393192524586198
000800,0.789800418989089,299.3382118565277,1.2480763832732166e-80,0.23061429192480176
603345,0.7881489466892645,296.3837018430167,3.1764776421530537e-80,5.399798224684304
600079,0.7860511214665409,282.899058727518,4.8327078595601055e-77,-3.054113849050097
002475,0.7857257940121256,292.1310786539947,1.2346008527185679e-79,-4.680027122752151
600185,0.7844876943204747,279.074813732475,2.406084713753238e-76,-3.215103599199736
603993,0.7841192582503169,289.3642437377518,3.011242030588334e-79,0.4920665145194931
002001,0.7836395254767284,288.5459971399003,3.9247771340786146e-79,2.3371394578788696
603517,0.7824581917089101,286.5464640068897,7.517709443306181e-79,11.727030934738593
601015,0.7821257802036152,285.9877312750424,9.020611283914467e-79,0.0767363637722367
600975,0.7785233556558715,280.0401859569502,6.387543230556211e-78,-0.4628186787172517
000877,0.778449058887914,269.3786549277013,5.752105849204326e-75,-2.6977697885873777
600129,0.7750915682489836,274.5515635989786,4.002968309710588e-77,-1.6375852734714034
603737,0.7738417001107302,272.5939698241124,7.756169074982324e-77,-28.356095973608888
601990,0.7709609758863878,268.1634333565893,3.5134360530415134e-76,-0.0052712132231533815
002023,0.767145634960516,262.46420407375507,2.523868783794759e-75,0.22426882880551346
002065,0.7655465386255486,260.1306909821891,5.712211202953681e-75,-1.0857964287319781
600425,0.7648302144347985,259.09567253093775,8.221018982625223e-75,-0.32576725469601797
002074,0.7638034248102799,251.1554875253765,1.0362083802958832e-72,2.715740041603709
002456,0.7637224942712852,257.5074812530132,1.4404441674928908e-74,-1.3178476908498986
600163,0.7582298514348476,249.84740750447943,2.2366185872911615e-73,-0.42488000887779975
601598,0.7574181623370994,248.7448394633758,3.3366188831865756e-73,-0.13216155929741458
603696,0.7547291796792632,245.14435880504587,1.2435440871454335e-72,-0.1245138504116472
000921,0.752952759166853,242.8087691973293,2.942272773305036e-72,1.5634749841026032
600351,0.7503098268558273,239.3954160075547,1.0475872049133473e-71,-0.43972129943044713
000066,0.7492525660840883,238.0501108194109,1.7345045739816565e-71,1.724358259462484
600053,0.745424578551588,233.27268236161558,1.0577484444511319e-70,-6.47050513996615
002912,0.7452827459289381,233.09843029233625,1.1304405498379349e-70,-9.589053404884865
601933,0.7425150496177164,229.73652970806086,4.105068178040681e-70,-0.058952578837180525
600172,0.7415478245945281,344.3025341602884,3.059306854876134e-71,-0.09488845685896763
600887,0.7411863698858672,228.14813671727754,7.58670883051674e-70,0.6475351348548912
603288,0.7408318802124082,227.7271082002407,8.932757309986189e-70,11.178614991395165
000967,0.7399391392014678,226.67188201784313,1.346449413925592e-69,-0.13715724152741515
601869,0.7397862391782046,226.4918793497584,1.4442743261326963e-69,-2.344508430986675
603233,0.7386175950829119,225.12304055152725,2.4652898017747764e-69,10.329653203215543
603025,0.7357478564295359,213.46027660341932,3.5512482587482706e-66,2.075051399832649
002118,0.7356844323315657,221.74072817359107,9.335931245398216e-69,-0.8785391191542842
000001,0.7343211148123656,220.1940716468146,1.7248761684809519e-68,0.7871307586915641
603939,0.7338412882600363,219.65348763472915,2.1392582953681324e-68,8.530738148947535
600072,0.7314296391251748,216.9657182590756,6.276035967693713e-68,-0.5233714811146601
002340,0.7298782028085352,215.26201918906312,1.2478561389921838e-67,0.15172642579602336
002230,0.7293851318486524,214.7246474946501,1.551194436093872e-67,-0.49859872675100547
002647,0.7255825365141626,317.2899540564159,4.068267356445227e-68,-8.087625946050036
002503,0.7254599322614195,210.51562738931776,8.647103739112565e-67,-0.36839297360828915
002235,0.7236189955223868,208.58276211460714,1.919413402900713e-66,-0.5887553212895611
002444,0.7229912143032509,207.92950637991837,2.51612285319024e-66,-3.2632911017913635
600257,0.722617787976338,207.54232948868423,2.9548541398326804e-66,0.14846216466138795
600133,0.7209855671076026,205.86217082322162,5.950370758447961e-66,-0.3200780445157134
002277,0.720214697397529,205.07547641816845,8.269944772098341e-66,0.311954141069815
603160,0.715505073544892,194.49342399035547,4.8615129619799695e-63,-44.8625015670097
002796,0.7147917363579526,199.6613782130317,8.169144985206506e-65,-3.6475672135683013
600039,0.7143797776925858,199.25849494503856,9.704233232926091e-65,0.07265944431530968
002405,0.7133781055323707,198.2837209498806,1.4734960678550154e-64,-1.3933656096827178
600036,0.7111780888289682,196.1665149076025,3.66875485433072e-64,1.040888252573481
601577,0.7085376320047045,193.66764820431044,1.0864916152016447e-63,0.11079050775614618
000703,0.7069625865777003,192.19850486983628,2.0665621337742905e-63,-0.3313357552132974
000538,0.7050059362014389,190.39526488822602,4.571230381357291e-63,7.209235800418554
601222,0.7044491873799281,189.8865311757549,5.724266668337145e-63,-0.9220416598561307
600707,0.7038367252740881,189.32909839027775,7.327724973046897e-63,-0.09620803936272271
600686,0.7033046228501523,188.84667328480333,9.077498841325155e-63,0.737672399973567
600438,0.7024093286901054,188.03885755558352,1.3003570186436845e-62,-3.365373494156948
002352,0.6991527510992044,185.1410287925554,4.763320340999782e-62,-11.381403152117116
600685,0.6966172147709775,87.2543052873417,2.1371497622944433e-29,-11.066944259321655
601375,0.680801707851059,169.91695776417282,5.56016471284551e-59,0.9468880757033915
600988,0.6787828328044645,80.30002839439815,5.475052058902727e-28,0.16403064283222335
000910,0.677815550459255,167.6036990515634,1.6881250473742944e-58,-2.107571997427854
600997,0.6767229289119234,166.7679672482191,2.527916459525795e-58,-0.103116800132252
002507,0.6766357778181358,166.70154973378942,2.6105033282378512e-58,1.9112185843618263
000961,0.6764575335781229,166.56582190806907,2.787835113462012e-58,0.4660285204713652
601966,0.676415553601692,164.44349373280423,1.528589258492372e-57,5.296043832129783
000021,0.67390905344314,164.641455063954,7.106368027657261e-58,-1.5173039836789002
603260,0.6706885525161881,162.2522440647401,2.2943337339086755e-57,-1.7333202997234736
603377,0.668468006249898,160.6319113544844,5.11352190546482e-57,-0.324546232904364
600276,0.6650779654993993,158.19963790614813,1.7203374512206244e-56,9.187332376042008
002463,0.6644588590755358,114.85510754419454,4.74719369213734e-41,-1.9967046145050134
002460,0.6642203217812431,157.5920831459551,2.3338026249547257e-56,23.594801724487624
000998,0.6629814521519211,156.71992741057915,3.620690486223707e-56,2.078594293906516
000875,0.6627534975806294,156.5601469404322,3.924722809747293e-56,0.0660619430995375
600126,0.6609714908844895,155.3184880464534,7.357649649426925e-56,-2.2748252036473415
601999,0.6603284792140243,154.87365182198283,9.222928371998724e-56,-0.3478037582635043
601162,0.6593975046612947,112.2864799693351,1.739734729112016e-40,-0.7251466522372692
603718,0.6566499375558827,152.36086261223952,3.33189551202428e-55,-5.641325251033436
000977,0.6530593135404339,146.82229108372513,1.607862858717279e-53,-2.967299440938433
000063,0.6523407413659301,149.48490829691036,1.4742516706389328e-54,-3.743440249588417
600360,0.6513172520825616,148.81227914435544,2.093128429253135e-54,-0.07051281264166853
002049,0.650509120562751,148.28396482032983,2.7585026008407577e-54,32.61974646927624
000059,0.6495160022924743,147.63805248672378,3.869112344682949e-54,0.3318155846848665
000936,0.6494088011316711,147.568548945768,4.012799130119749e-54,-1.0260198752212712
000989,0.6486334351012992,147.06710548275404,5.222066326961898e-54,-0.5955979632657442
000728,0.648270318360277,143.76121058755422,7.966440898143631e-53,0.5733235149239793
601225,0.6481910758976367,146.78201387756712,6.067268057055818e-54,-0.6612063644821706
603259,0.6439890563148003,144.10922584384954,2.499195671463769e-53,12.395877055142691
600273,0.6421216056818878,142.94153749290683,4.663344481224651e-53,-0.5117682005416135
600563,0.6380961748883439,140.46548209436833,1.769472633828252e-52,9.871319140578294
600966,0.637820523213966,140.29794141556215,1.9376063112672915e-52,4.319471721220809
601008,0.6367160330756414,139.62918429296155,2.7856090724512636e-52,-0.09455471299642682
601360,0.630844434454956,136.14117724066242,1.8838038238241914e-51,0.05904206580283855
002274,0.6303756940619141,135.86749974719262,2.1914573293043382e-51,-0.018773440524926244
601319,0.6267119423318585,133.75207264240458,7.101841305168173e-51,-0.48953458297965646
600098,0.6256562300569384,133.1501959694715,9.944388034872009e-51,-0.012861633456864752
600519,0.6234338877094765,131.89423609774155,2.0137485951586884e-50,57.76778269936199
600055,0.6198211843667591,129.88384848755283,6.2847511385733785e-50,-2.7035233931788607
000040,0.6158936494607736,127.7411685717429,2.1395539907219992e-49,0.12036557048685381
600965,0.6144067471356367,126.94137451368638,3.390931730630403e-49,-0.5357024014223022
603883,0.6143858757433273,126.9301918385443,3.4128785814238304e-49,-7.578270881141663
600449,0.614186800425712,126.82359015858466,3.629419841028364e-49,-0.581726507576132
002567,0.6133390376853102,126.37085568819872,4.714701005928785e-49,-0.2811402397518119
002041,0.6070090872880467,123.05218532129051,3.2656334497744826e-48,-0.9682654057194036
002120,0.605272735300551,122.16045243878963,5.522688852233965e-48,-3.5566493257243437
603888,0.6031569693372929,121.08441250342108,1.0443249208438145e-47,-1.9605270549021832
601689,0.6025466087728292,120.77612341920764,1.254235178999985e-47,8.01924388699494
600089,0.6010142438082426,120.00629265666797,1.9839931815426642e-47,-0.21789825429187637
002411,0.5996690431510214,119.33534730129189,2.9630797624610495e-47,-0.7881335832394063
600132,0.5989318580864336,118.96957077309362,3.689430860099881e-47,-4.0463075545650895
603220,0.5952967577050199,117.18539267166508,1.0812310847133768e-46,-6.011545611544136
601339,0.5940749655501222,116.5928884372293,1.5485394733859543e-46,0.1737883380640799
000725,0.5939135165503493,116.51486094762113,1.623683944094352e-46,0.039854811477479934
600845,0.592525489013471,115.84658512861049,2.4383107614000413e-46,13.927932684170734
601038,0.5922390545378279,115.70924550258086,2.651273723180707e-46,2.1287821849992845
603605,0.5895674334601191,114.43748870845417,5.7731210680803496e-46,2.5977466868879446
000100,0.5848578943986458,112.23549307997115,2.2480836092050138e-45,0.45105058273329135
000596,0.5847951945191499,112.2065140264239,2.2889021066865887e-45,76.51906981752254
002947,0.5845909657397428,112.11218284375305,2.4270212232976364e-45,-5.977028830960521
603005,0.5812011444378111,110.55989581933487,6.391601286346946e-45,-2.8460841552793283
002203,0.5793359504288116,109.71644498234718,1.0852906759570519e-44,-0.20854878629254525
600636,0.5783237673573113,109.26185360441285,1.4450965546210171e-44,-0.05396472109267769
002600,0.5782492585438451,109.22847644939779,1.4758380941781267e-44,-1.286379119749034
600588,0.5771088192419624,108.7190701175888,2.035928660442794e-44,4.955423450850809
600562,0.5730599543102096,106.9325232452385,6.335459901101072e-44,-1.1150205153951198
600201,0.5725649860632646,106.71644203780208,7.273207015923918e-44,-4.795293115747878
002214,0.5698174502867409,105.52603052611576,1.5603729809391844e-43,0.8331066061814347
002557,0.5641570284723438,103.12087809384683,7.404986363586332e-43,-3.5492694310600896
600299,0.559237274378943,101.0806198794275,2.8196182993746693e-42,-2.252422918993748
600131,0.559180587198628,101.05737667886426,2.863142144106323e-42,-1.5752501923629936
603658,0.5545937891020916,99.19627847741678,9.824259372537647e-42,-13.65217659172076
002639,0.5544339079537468,99.13209762169994,1.0253306805171063e-41,-0.5182287124984466
603387,0.5524174577011212,98.32657287632749,1.7555963406652543e-41,-4.059559484417328
600536,0.5467245169853676,96.09105606923282,7.909612310818626e-41,-6.285028763102574
002291,0.5426966826747315,45.09583281017736,2.7244649317508592e-19,-2.244812538613754
002371,0.5423644712620488,94.4165538524398,2.4732301850781598e-40,13.297015048807538
002131,0.5376140005819969,92.62805412276393,8.459288078938709e-40,-0.2522498617886684
600789,0.5338967987492781,91.25399307755403,2.1948294965678804e-39,0.25943329380176294
600094,0.5337593999267515,91.20362359580871,2.2732235898479594e-39,-1.9679774964317058
603712,0.5307489626034534,90.10742079974699,4.891630170461277e-39,5.600296397308902
603799,0.526842312224392,88.70567246025898,1.3126624565155854e-38,22.994243900261672
603456,0.5226432047781824,87.2245716358011,3.758278598222003e-38,4.640603178791462
002202,0.5103256945241672,83.02650668506134,7.799468809582477e-37,0.8003782526770493
002368,0.5102315344143411,82.99522821748496,7.980024256782038e-37,-1.6090059239523917
600900,0.5054626254446986,81.42665158517349,2.52865655927679e-36,-1.3235043530096142
603156,0.5007249531656796,79.89802051687542,7.864967998432313e-36,-1.2886068946506803
002916,0.49767134874407937,78.92804312638278,1.6249389923194427e-35,-8.820876331140468
002434,0.49585361135902173,78.35621807802666,2.4975635181926997e-35,-1.0135746976365514
000651,0.48989815452222696,76.51129538726208,1.0102161744469305e-34,1.408561396692619
603077,0.4870724341604108,75.65091026305771,1.9492927699301537e-34,-0.0568145547056087
601107,0.48629625714508784,75.41623427526262,2.3335176561199678e-34,-0.27517923046490056
002451,0.4851067554503877,75.05796316675199,3.072710824500196e-34,-0.43931629421422613
002602,0.4847508954016986,74.95110162383122,3.3359630191975437e-34,-1.8499266830138588
002301,0.482557003012544,74.29554198333845,5.530474887597758e-34,-1.892014190637541
002430,0.4818431886371368,74.08344318352772,6.5161463445577136e-34,-0.724346167163997
000889,0.4810377891638723,73.84483186481881,7.838614603200742e-34,-1.1781189050555243
000034,0.4792883682698549,73.32908340321713,1.1698122557090623e-33,-2.383438594489398
002555,0.47689130258526613,72.62800375343706,2.020264105107934e-33,11.244874466504104
601398,0.47660322252382314,72.54418004664312,2.157009515827539e-33,-0.01637267708671608
601236,0.47637421723637985,52.76612708771616,2.6337233268430886e-24,-2.572917871598836
002385,0.47599754666032135,72.36824492376373,2.475156433699253e-33,-0.4166884651478924
000539,0.47472810637908036,72.0008176098875,3.300718336386485e-33,0.0660322100140549
601231,0.4741225966647181,71.82618349459774,3.7855373662942744e-33,-1.15890819475581
601138,0.4718023580143301,71.16071371915497,6.390848445752227e-33,-0.3121712024452936
002085,0.4689832517936108,70.35998868037483,1.2037469402035949e-32,-0.3614390175112261
600903,0.46732982524283195,69.89430077999926,1.7423122669551704e-32,-0.765049897867268
002466,0.46557177226216495,69.40230561401782,2.5782642715134864e-32,2.6915482047599113
603369,0.46346389861560067,68.81666271435067,4.1176732812871787e-32,4.714153109276239
002138,0.45572212451723526,66.70464522251083,2.2623303985315106e-31,-0.5483115692400489
002410,0.45492029973019454,66.48932965319807,2.6951326230257368e-31,2.861800839173128
002382,0.4444883919459386,63.74467795984139,2.567398724261057e-30,-4.90611011152593
600570,0.4413118193885949,62.92927402333106,5.0569409517547334e-30,-3.487120278355775
600869,0.4379391073916211,62.07361043561371,1.0342182441828272e-29,-0.3372862121694391
002747,0.4352287696805396,61.39339870104613,1.83209656020413e-29,10.564845254794047
600161,0.43226809490562923,60.657782165258936,3.41072715362944e-29,11.373455341817007
002409,0.42552577301256533,28.147440937905056,1.0742051609487838e-13,-2.857991588868231
002156,0.42486178839848665,58.85076281316071,1.5915556958374788e-28,-0.6949038756104855
600522,0.41983108150993964,57.64966333254468,4.479839685146262e-28,1.0662721766434
002311,0.41589461758272805,56.72424679653879,1.000456835275834e-27,6.241597450771849
603399,0.4126713202844997,53.86785227390966,2.0701291521260948e-26,-1.533491555865142
600315,0.4096684161627354,55.285737791889645,3.525840060020334e-27,-5.4116824476350445
002174,0.39460510922273206,51.92788076068681,7.029899169926519e-26,-9.657160273249037
600699,0.3772465647133847,48.25983225340909,2.016199311699632e-24,3.0946515005495954
600867,0.37130431397157593,47.05070779145049,6.223294583481855e-24,-2.426723444906022
603816,0.36754031088145667,46.2965655160797,1.2637021913118645e-23,-12.447965506318909
000932,0.3526485561061614,43.39889133606096,1.9984108899208023e-22,0.286869021609915
603986,0.3463499319667307,42.21302181309008,6.300605839022902e-22,-6.646837684218667
600104,0.3423470827306464,41.47119279490363,1.299465120358885e-21,1.3560111721205956
600653,0.34074685436637564,41.177150604917344,1.7334001575124252e-21,-0.08343748817020491
002384,0.338351700869742,40.739698423954934,2.66449506790429e-21,-1.773269814689801
002958,0.33414704065554635,39.979368615807985,5.645799883739811e-21,0.08344858173532632
000895,0.3097981642141877,35.75850686386177,3.9778049841861825e-19,-2.999514626240334
000681,0.3075814049120892,35.388976309749985,5.814897824086307e-19,-3.3276169598891876
600745,0.3054129401567942,33.71066556289313,4.260157495228829e-18,-12.5217099351608
603027,0.30336466509830784,7.257854286636162,0.0003908773929293833,-0.5020597718819353
600754,0.29995837699563965,34.13609026764557,2.1255761809188937e-18,15.722492189147985
600872,0.28883745778314707,32.35648126000538,1.372386495109157e-17,11.200441878506574
600048,0.2690810993738165,29.32855373113076,3.5044782810434555e-16,-0.5143019210724784
600066,0.2671881254495345,29.047001101800127,4.757417929007742e-16,0.6072359970052936
600233,0.2633437204885629,28.47965459934216,8.828174670407214e-16,-0.9478072952866583
601668,0.2550656124488534,27.277875024525986,3.304446320783478e-15,-0.07685730316325845
002251,0.2524728951004642,26.90694938619005,4.980424281754472e-15,-2.6457071728814903
002489,0.24373431837530968,25.675501571773385,1.963514835259724e-14,-0.47814351531987054
000002,0.23386637107063202,24.318674347533037,9.060682043970947e-14,-0.49497259769709956
603501,0.2273711280760733,17.06838290364937,9.206076570028452e-10,28.37382414001209
603444,0.22586225535163118,23.24352886042664,3.084965984344706e-13,-117.14212276139631
600105,0.2258414730745113,23.240766237362344,3.09474114025028e-13,-2.1283389074765413
600486,0.20315865701530722,19.97147228822702,1.4487217491531819e-11,33.48595243626575
002468,0.19684128114544697,19.525018359532734,2.3469093118313353e-11,-5.035821614083025
600959,0.19566098066712534,19.379462828260543,2.7890425568097386e-11,-0.5158870103480919
600085,0.18672695960860008,18.291414703307037,1.0209293608303586e-10,-2.728202979803811
