日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2019-08-19,27202728,26603041,0,0,0,26603041
2019-08-20,42065663,50197309,0,0,0,50197309
2019-08-21,13992980,49612243,0,0,0,49612243
2019-08-22,21374942,53436755,0,0,0,53436755
2019-08-23,20148134,58857671,0,0,0,58857671
2019-08-26,10180636,61261934,0,0,0,61261934
2019-08-27,11201927,53094374,0,0,0,53094374
2019-08-28,12302862,56489792,0,0,0,56489792
2019-08-29,26039134,65544733,0,0,0,65544733
2019-08-30,58400609,85287391,0,0,0,85287391
2019-09-02,30613187,88341981,0,0,0,88341981
2019-09-03,42348832,96757294,0,0,0,96757294
2019-09-04,28132320,98059062,0,0,0,98059062
2019-09-05,55734805,116103717,0,0,0,116103717
2019-09-06,26835080,111013521,0,0,0,111013521
2019-09-09,61926920,138528039,0,0,0,138528039
2019-09-10,53264661,152542047,2500,2500,27650,152569697
2019-09-11,28348343,135048293,0,0,0,135048293
2019-09-12,101748909,157306795,4000,4000,47160,157353955
2019-09-16,109894867,195736473,0,0,0,195736473
2019-09-17,47522226,184954518,5000,5000,57350,185011868
2019-09-18,55774232,192001957,0,0,0,192001957
2019-09-19,42852216,192344035,0,0,0,192344035
2019-09-20,29942496,188726896,0,0,0,188726896
2019-09-23,32565167,191232434,42300,42300,472914,191705348
2019-09-24,33815095,193933269,0,42300,472914,194406183
2019-09-25,14651847,168554689,0,37300,402094,168956783
2019-09-26,16791949,154957166,5000,42300,432729,155389895
2019-09-27,12058115,149893454,0,38700,405189,150298643
2019-09-30,10417872,143651855,3100,40400,412080,144063935
2019-10-08,10797581,145976072,1900,39200,397880,146373952
2019-10-09,14565578,148042047,3100,40400,420968,148463015
2019-10-10,23758784,155959630,1900,39200,416304,156375934
2019-10-11,19537635,151469095,3100,40400,426624,151895719
2019-10-14,25542630,156320759,1900,39200,422184,156742943
2019-10-15,18277684,152854972,600,37900,396434,153251406
2019-10-16,21681111,159441511,1900,39200,409248,159850759
2019-10-17,11972382,158882842,1200,3100,32240,158915082
2019-10-18,11883074,149883432,1900,1900,19133,149902565
2019-10-21,7428193,146619410,3100,3100,31062,146650472
2019-10-22,8887713,147863007,0,3100,31651,147894658
2019-10-23,8838373,143422178,300,3400,34476,143456654
2019-10-24,11927792,148032435,1600,1600,16288,148048723
2019-10-25,10812894,144298338,3400,3400,35020,144333358
2019-10-28,37257505,156535914,20000,20700,225423,156761337
2019-10-29,47299534,154142111,1800,21800,233260,154375371
2019-10-30,37281335,160796051,3200,23200,247776,161043827
2019-10-31,33443142,167057866,17300,40500,443880,167501746
2019-11-01,47920350,178709323,1800,39100,440266,179149589
2019-11-04,30600761,177470207,2500,39800,442974,177913181
2019-11-05,25085177,172102903,0,37300,416268,172519171
2019-11-06,23573400,173628368,0,37300,405824,174034192
2019-11-07,28409083,170523367,0,37300,419625,170942992
2019-11-08,25580833,172843432,2500,39800,438596,173282028
2019-11-11,27699286,170592481,0,37300,382325,170974806
2019-11-12,11488106,165837352,5000,42300,431037,166268389
2019-11-13,9866919,164311143,0,37300,373000,164684143
2019-11-14,12100262,165513860,0,37300,377476,165891336
2019-11-15,10182964,161844004,0,37300,373373,162217377
2019-11-18,8459035,162318209,0,37300,376357,162694566
2019-11-19,26261601,172878352,0,37300,386428,173264780
2019-11-20,13007910,165672673,2700,40000,409200,166081873
2019-11-21,9678542,163856096,2300,39600,401148,164257244
2019-11-22,14764758,165269767,2700,40000,397600,165667367
2019-11-25,8888884,154164322,0,37300,358826,154523148
2019-11-26,4807129,153893684,5000,42300,409464,154303148
2019-11-27,7827609,154217049,0,37300,362556,154579605
2019-11-28,6173333,152982127,0,37300,358826,153340953
2019-11-29,8133245,153950193,5000,42300,412848,154363041
2019-12-02,8445415,157224718,0,42300,417078,157641796
2019-12-03,9710564,157092432,0,37300,368524,157460956
2019-12-04,12497181,161219318,0,37300,370016,161589334
2019-12-05,14923231,164241709,0,37300,374865,164616574
2019-12-06,13628629,164501914,0,37300,376730,164878644
2019-12-09,14199117,166508845,0,37300,377476,166886321
2019-12-10,21319599,169637264,3400,40700,420024,170057288
2019-12-11,17022379,166307020,0,40700,413105,166720125
2019-12-12,39005089,175946178,0,40700,422059,176368237
2019-12-13,27775061,175821816,0,40700,424908,176246724
2019-12-16,30576218,180346225,0,37300,398364,180744589
2019-12-17,29774492,183915533,2500,39800,428248,184343781
2019-12-18,29874192,185310845,0,39400,424732,185735577
2019-12-19,22006672,183263297,400,39800,430636,183693933
2019-12-20,14765007,168198440,0,39800,419492,168617932
2019-12-23,17603389,170339540,100,37400,379984,170719524
2019-12-24,11549368,169744209,0,37400,384846,170129055
2019-12-25,15629500,168916692,10000,47400,500544,169417236
2019-12-26,21331333,168836176,0,37400,406164,169242340
2019-12-27,17986836,169889413,2400,39800,422676,170312089
2019-12-30,19202031,172693747,0,37300,396872,173090619
2019-12-31,16073074,176251647,2500,39800,420288,176671935
2020-01-02,43449785,186292536,0,5,55,186292591
2020-01-03,43062899,194855307,14900,14905,168576,195023883
2020-01-06,36574316,201263114,0,14905,166340,201429454
2020-01-07,45685166,210984643,37300,37305,428261,211412904
2020-01-08,33388604,205709464,2400,39705,438740,206148204
2020-01-09,53964958,228206850,10100,47405,547054,228753904
2020-01-10,35939322,232433838,4800,42105,480839,232914677
2020-01-13,32686352,241285357,100,37405,430906,241716263
2020-01-14,34174771,234415873,2300,39705,449461,234865334
2020-01-15,22204587,227872201,0,37305,417070,228289271
2020-01-16,22772323,233399278,100,37405,414821,233814099
2020-01-17,19204042,226708009,1500,38805,429183,227137192
2020-01-20,35153346,237158999,13400,50705,580065,237739064
2020-01-21,27247236,223105345,1500,48805,534415,223639760
2020-01-22,29873878,228394458,3400,40705,447755,228842213
2020-01-23,34020901,212901379,1500,11505,116891,213018270
2020-02-03,1360032,208186459,0,11505,105156,208291615
2020-02-04,24558572,205786400,0,11505,99518,205885918
2020-02-05,15460886,197504465,0,11505,101014,197605479
2020-02-06,16158333,194915822,0,11505,103775,195019597
2020-02-07,19392527,190705586,0,11505,106651,190812237
2020-02-10,17202411,194383581,3400,13405,125337,194508918
