日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2017-07-12,777688292,11226078,17817629,54284,53100,0
2017-07-13,777629400,11868505,11927397,54284,0,0
2017-07-14,776350010,10131455,11410845,6584,0,47700
2017-07-17,772050553,18329423,22628880,48884,47700,5400
2017-07-18,771068410,11248272,12297986,6584,5400,47700
2017-07-19,772172280,19932626,18828756,43784,42900,5700
2017-07-20,771946184,26021502,26247598,20284,8900,32400
2017-07-21,770455410,8354054,9844828,20084,0,200
2017-07-24,765476461,11553426,16532375,884,0,19200
2017-07-25,765220032,6361971,6618400,884,0,0
2017-07-26,762511701,4890390,7598721,10184,9300,0
2017-07-27,770006916,16223249,8728034,809,0,9375
2017-07-28,765754664,9108812,13361064,54084,53275,0
2017-07-31,770772675,12882900,7864889,184,0,53900
2017-08-01,798176562,44923904,17520017,53384,53200,0
2017-08-02,792450856,11656448,17382154,235,0,53149
2017-08-03,781883949,10536376,21103283,17335,17100,0
2017-08-04,780141795,16674909,18417063,34235,34000,17100
2017-08-07,780011094,7418134,7548835,0,0,34235
2017-08-08,774444798,7391687,12957983,53482,53482,0
2017-08-09,763220389,14347824,25572233,82,0,53400
2017-08-10,739781159,14148476,37587706,39582,39500,0
2017-08-11,740203505,9964796,9542450,17782,16700,38500
2017-08-14,737907737,14806908,17102676,5482,0,12300
2017-08-15,736144726,5225414,6988425,7482,2000,0
2017-08-16,728436422,6627772,14336076,3082,0,4400
2017-08-17,737244885,17986798,9178335,55482,53400,1000
2017-08-18,745904840,27107569,18447614,51682,0,3800
2017-08-21,750614287,12499166,7789719,5682,0,46000
2017-08-22,752417394,10102295,8299188,55482,49800,0
2017-08-23,755512640,13396269,10301023,44182,0,11300
2017-08-24,758188010,8342848,5667478,9982,7900,42100
2017-08-25,750141379,7376286,15422917,2181,0,7801
2017-08-28,759245546,48727301,39623134,41081,38900,0
2017-08-29,758101808,27428114,28571852,45981,4900,0
2017-08-30,759175509,15195744,14122043,13081,0,32900
2017-08-31,747627705,15372560,26920364,9081,0,4000
2017-09-01,741240211,36305775,42693269,2181,0,6900
2017-09-04,747403847,27806925,21643289,2181,0,0
2017-09-05,745016923,29810360,32197284,2181,0,0
2017-09-06,742654700,18037350,21661699,19640,4500,35841
2017-09-07,744119993,27197037,25731744,16740,0,2900
2017-09-08,749217332,51636598,46539259,11040,8900,14600
2017-09-11,763292357,29145553,15070528,14840,3800,0
2017-09-12,758933498,32119844,36478703,12240,0,2600
2017-09-13,755906175,14695818,17723141,3140,1000,10100
2017-09-14,746961632,14353237,23297780,3140,0,0
2017-09-15,739082876,12235378,20114134,3140,0,0
2017-09-18,737034573,14596444,16644747,3140,0,0
2017-09-19,744192380,18799655,11641848,3140,0,0
2017-09-20,735847952,16582810,24927238,2140,0,1000
2017-09-21,733437145,16283210,18694017,2140,0,0
2017-09-22,728342306,7441102,12535941,2140,0,0
2017-09-25,723809519,6470984,11003771,29740,27600,0
2017-09-26,724075748,5703562,5437333,2234,0,27506
2017-09-27,721487244,6085622,8674126,2234,0,0
2017-09-28,720655521,24901307,25733030,2234,0,0
2017-09-29,717571917,11036959,14120563,2234,0,0
2017-10-09,724182093,23632466,17022290,55434,53200,0
2017-10-10,726104192,14201465,12279366,28634,0,26800
2017-10-11,730499851,17146229,12750570,28634,0,0
2017-10-12,740219848,28817731,19366875,2234,0,26400
2017-10-13,743718605,12187525,8688768,2234,0,0
2017-10-16,745735741,16090288,14073152,2234,0,0
2017-10-17,745411293,9729685,10054133,2234,0,0
2017-10-18,744512189,17030689,17929793,55434,53200,0
2017-10-19,743608545,10321622,11225266,12734,0,42700
2017-10-20,741657680,5831621,7782486,43134,40700,10300
2017-10-23,738853916,4636312,7440076,37740,0,5394
2017-10-24,731625265,5610843,12839494,39140,1400,0
2017-10-25,723791805,4307014,12140474,37940,0,1200
2017-10-26,719918024,5864981,9738762,18640,0,19300
2017-10-27,715556460,4728387,9089951,18640,0,0
2017-10-30,706176466,13644911,23024905,38940,22300,2000
2017-10-31,702818742,5214302,8572026,29540,500,9900
2017-11-01,702793335,5982064,6007471,29540,0,0
2017-11-02,699669196,5499721,8623860,28840,9900,10600
2017-11-03,697014313,9145118,11800001,20740,1800,9900
2017-11-06,697055065,7395722,7471243,19540,600,1800
2017-11-07,702895971,14650117,8809211,20040,500,0
2017-11-08,701484738,12995722,14406955,20040,0,0
2017-11-09,701389549,7887064,7982253,20040,0,0
2017-11-10,690794073,7733155,18328631,1140,0,18900
2017-11-13,688959548,9210059,11044584,4040,2900,0
2017-11-14,685418690,10087796,13628654,2140,0,1900
2017-11-15,705914826,65207405,44711269,2540,1900,1500
2017-11-16,713932242,45495481,37478065,19540,18900,1900
2017-11-17,713186174,49575288,50321356,42440,22900,0
2017-11-20,715622503,39973136,37536807,39440,0,3000
2017-11-21,726151443,37999257,27470317,25040,4400,18800
2017-11-22,742111062,56905482,40952507,38340,16700,3400
2017-11-23,722842771,35066122,54334413,21240,2900,20000
2017-11-24,720404336,26908239,29346674,4280,2640,19600
2017-11-27,707120859,57451761,70735238,8080,3800,0
2017-11-28,698007613,43131173,52244419,7180,0,900
2017-11-29,682419300,41645521,57233834,3980,0,3200
2017-11-30,680245515,23921085,26094870,2940,2000,3040
2017-12-01,669978275,15367428,25634668,23740,20800,0
2017-12-04,663318679,7451419,14111015,46740,23000,0
2017-12-05,659359075,22848770,26808374,27740,0,19000
2017-12-06,658030751,27662584,28990908,24740,0,3000
2017-12-07,652575207,7188951,12644495,24740,0,0
2017-12-08,652511705,10673682,10737184,24300,0,440
2017-12-11,652545948,9426325,9392082,24300,0,0
2017-12-12,649542477,8231211,11234682,24300,0,0
2017-12-13,650502314,8598985,7639148,4300,0,20000
2017-12-14,651198056,18294264,17598522,4300,0,0
2017-12-15,656157195,11612936,6653797,4300,0,0
2017-12-18,662535300,17112949,10804383,4300,0,0
2017-12-19,657620661,6654132,11568771,4300,0,0
2017-12-20,652393732,8935026,14142723,4300,0,0
2017-12-21,644774988,7236285,14855029,3800,0,500
2017-12-22,643722762,8085660,9137886,3800,0,0
2017-12-25,648142029,11069757,6653923,3800,0,0
2017-12-26,647823738,5781890,6100181,0,0,3800
2017-12-27,647965316,7649876,6706704,0,0,0
2017-12-28,646084976,5710570,7590910,3000,3000,0
2017-12-29,639357938,2527497,9254535,0,0,3000
2018-01-02,628898557,5137026,15596407,0,0,0
2018-01-03,632183901,12085189,8799845,2000,2000,0
2018-01-04,629291804,7838734,10730831,1800,1800,2000
2018-01-05,624805725,5709025,10195104,1800,0,0
2018-01-08,622961107,4210170,6054788,1800,0,0
2018-01-09,622190346,5124231,5894992,2800,1000,0
2018-01-10,620150805,3706106,5745647,1800,0,1000
2018-01-11,616654413,6575042,10071434,100,100,1800
2018-01-12,618680814,6165982,4139581,100,0,0
2018-01-15,618653020,7054449,7082243,17300,17200,0
2018-01-16,621357852,14100122,11395290,19000,2900,1200
2018-01-17,624207641,15954953,13105164,0,0,19000
2018-01-18,622990870,6073988,7290759,0,0,0
2018-01-19,620022806,6507894,9475958,9400,9400,0
2018-01-22,621994825,11832695,9860676,0,0,9400
2018-01-23,614082001,7626711,15539535,4400,4400,0
2018-01-24,608046730,9876393,15911664,17600,17600,4400
2018-01-25,607106783,10405244,11345191,4400,4400,17600
2018-01-26,606017309,6918968,8008442,17600,17600,4400
2018-01-29,600390582,5048815,10675542,12400,0,5200
2018-01-30,597484220,3231062,6137424,12400,0,0
2018-01-31,598836492,10005754,8653482,22000,9600,0
2018-02-01,594483921,7946948,12299519,22000,0,0
2018-02-02,589636092,8107949,12628190,0,0,0
2018-02-05,589787451,6210746,6059387,400,400,0
2018-02-06,582121571,0,7665880,400,0,0
2018-02-07,579166349,0,2955222,400,0,0
2018-02-08,577153371,4454224,6467202,2000,2000,400
2018-02-09,578578817,7946604,6521158,0,0,2000
2018-02-12,578208563,6382792,6728824,2400,2400,0
2018-02-13,575079673,7128987,10257877,2400,0,0
2018-02-14,570920451,2720711,6879933,2400,0,0
2018-02-22,575771625,10457462,5606288,2400,0,0
2018-02-23,579900969,12942551,8813207,0,0,2400
2018-02-26,577431818,13459218,15928369,0,0,0
2018-02-27,580285822,11667084,8813080,3000,3000,0
2018-02-28,586259468,14651295,8677649,3000,0,0
2018-03-01,590797643,20113415,15575240,0,0,3000
2018-03-02,592932280,61253329,59118692,5000,5000,0
2018-03-05,629763459,78793550,41962371,3000,0,2000
2018-03-06,628637772,44021594,45147281,1200,0,1800
2018-03-07,628148273,33199159,33688658,2000,2000,1200
2018-03-08,629345725,18929783,17732331,2000,0,0
2018-03-09,637183903,43881830,36043652,2000,0,0
2018-03-12,632005720,34878520,40056703,12000,10000,0
2018-03-13,635851239,30362261,26516742,2800,800,10000
2018-03-14,625494729,21393865,31750375,2800,0,0
2018-03-15,623220242,20849093,23123580,45500,42700,0
2018-03-16,628597714,43762911,38385439,15500,0,30000
2018-03-19,628334133,22738834,23002415,3500,0,12000
2018-03-20,627637877,16757150,17453406,5500,2000,0
2018-03-21,625536964,35137620,37238533,12800,10000,2700
2018-03-22,630571517,47325786,42291233,32800,30000,10000
2018-03-23,626160349,37917692,42328860,123800,123000,32000
2018-03-26,622079097,20862849,24944101,130900,10100,3000
2018-03-27,629508478,28138648,20709267,133900,3000,0
2018-03-28,629470088,22398195,22436585,130900,0,3000
2018-03-29,631070876,20139400,18538612,133900,3000,0
2018-03-30,625631158,17217225,22656943,163900,30000,0
2018-04-02,631679305,24004146,17955999,133900,0,30000
2018-04-03,626776301,16963303,21866307,130900,0,3000
2018-04-04,622969337,11012633,14819597,900,0,130000
2018-04-09,620644917,8649777,10974197,900,0,0
2018-04-10,622103716,11218726,9759927,3900,3000,0
2018-04-11,620986173,7614453,8731996,3900,0,0
2018-04-12,620058433,11972291,12900031,3900,0,0
2018-04-13,617169340,10408411,13297504,3900,0,0
2018-04-16,618327006,13902577,12744911,2900,2000,3000
2018-04-17,612613631,11204344,16917719,3900,3000,2000
2018-04-18,612698581,7568533,7483583,900,0,3000
2018-04-19,608144353,7427575,11981803,900,0,0
2018-04-20,605218172,9311553,12035809,5900,5000,0
2018-04-23,605500421,9715702,9433453,6900,1000,0
2018-04-24,608482922,12776541,9794040,900,0,6000
2018-04-25,607613794,4825904,5702240,900,0,0
2018-04-26,610167961,9827258,7273091,3400,2500,0
2018-04-27,604874492,5082017,10375486,900,0,2500
2018-05-02,605008714,7610128,7475906,1900,1000,0
2018-05-03,609186415,15025602,10847901,0,0,1900
2018-05-04,622798886,25830617,12218146,3000,3000,0
2018-05-07,623968615,12154071,10984342,3000,0,0
2018-05-08,626619022,11089060,8438653,0,0,3000
2018-05-09,625220211,8758685,10157496,0,0,0
2018-05-10,634797046,21708803,12131968,0,0,0
2018-05-11,617886553,7990843,24901336,0,0,0
2018-05-14,614438965,10193928,13641516,0,0,0
2018-05-15,612826155,15732255,17345065,0,0,0
2018-05-16,611065774,10141177,11901558,0,0,0
2018-05-17,605387295,7551379,13229858,0,0,0
2018-05-18,609597433,13635678,9425540,0,0,0
2018-05-21,610031546,12868185,12434072,0,0,0
2018-05-22,609608951,8174114,8596709,15300,15300,0
2018-05-23,607726130,9740821,11623642,15300,0,0
2018-05-24,606561694,5385300,6549736,15300,0,0
2018-05-25,610759301,12827979,8630372,15300,0,0
2018-05-28,609716055,8152094,9195340,17300,2000,0
2018-05-29,611778593,10583939,8521401,17300,0,0
2018-05-30,605889506,9941040,15830127,18300,1000,0
2018-05-31,609073606,13891014,10706914,17300,0,1000
2018-06-01,605571536,5829392,9331462,17300,0,0
2018-06-04,604363316,4542390,5751786,17300,0,0
2018-06-05,608818398,7970763,3515681,17300,0,0
2018-06-06,612330953,7351165,3838610,17300,0,0
2018-06-07,609545401,4414379,7199931,17300,0,0
2018-06-08,607800698,10789214,12533917,17300,0,0
2018-06-11,603710682,3208858,7298874,17300,0,0
2018-06-12,598751437,3126419,8085664,17300,0,0
2018-06-13,597815660,4741762,5677539,73600,56300,0
2018-06-14,594502718,10081733,13394675,43600,6000,36000
2018-06-15,586106759,7501900,15897859,43600,0,0
2018-06-19,573359341,9611318,22358736,50600,7000,0
2018-06-20,564887559,8552546,17024328,27600,3000,26000
2018-06-21,556230744,2545352,11202167,27600,0,0
2018-06-22,555120853,5503612,6613503,57600,33000,3000
2018-06-25,552126486,1608340,4602707,80400,22800,0
2018-06-26,552787497,3952560,3291549,157300,80200,3300
2018-06-27,548201107,2837823,7424213,127300,0,30000
2018-06-28,549033565,3083561,2251103,127300,0,0
2018-06-29,548594383,4606144,5045326,27300,0,100000
2018-07-02,549638414,4696446,3652415,27300,0,0
2018-07-03,548441976,4750310,5946748,57300,30000,0
2018-07-04,542046225,3154814,9550565,59300,2000,0
2018-07-05,536591345,3361582,8816462,17400,3000,44900
2018-07-06,538518497,8030911,6103759,18400,4000,3000
2018-07-09,539530913,6301177,5288761,10400,0,8000
2018-07-10,538537233,3838854,4832534,23300,12900,0
2018-07-11,534742378,5527457,9322312,23300,3000,3000
2018-07-12,534780971,5803189,5764596,23300,0,0
2018-07-13,530471615,1807393,6116749,23300,0,0
2018-07-16,525670684,1184569,5985500,18300,0,5000
2018-07-17,525966758,4181490,3885416,16300,1000,3000
2018-07-18,524181910,3336258,5121106,16300,0,0
2018-07-19,522271948,3841015,5750977,15800,500,1000
2018-07-20,518737467,2989874,6524355,15300,0,500
2018-07-23,525717767,12761825,5781525,15300,0,0
2018-07-24,525988286,8879282,8608763,17100,1800,0
2018-07-25,522778632,3500720,6710374,15300,0,1800
2018-07-26,524978816,8291781,6091597,15300,0,0
2018-07-27,532158067,11505796,4326545,15300,0,0
2018-07-30,533493636,4918914,3583345,22900,10000,2400
2018-07-31,532846544,1483003,2130095,23000,100,0
2018-08-01,531533763,2302654,3615435,23000,0,0
2018-08-02,529920009,8987919,10601673,98900,75900,0
2018-08-03,526792283,1664702,4792428,99300,2400,2000
2018-08-06,527960876,4403853,3235260,96300,0,3000
2018-08-07,526982703,3083709,4061882,86200,0,10100
2018-08-08,524790331,2103869,4296241,86200,0,0
2018-08-09,521897728,6955235,9847838,17300,2000,70900
2018-08-10,522559709,2850969,2188988,17300,0,0
2018-08-13,521591425,1706812,2675096,17300,0,0
2018-08-14,522456681,2431190,1565934,17300,0,0
2018-08-15,521794105,2500712,3163288,45300,28000,0
2018-08-16,522221736,2521689,2094058,52600,7300,0
2018-08-17,521779840,3290150,3732046,49200,600,4000
2018-08-20,520776194,2556464,3560110,50200,1000,0
2018-08-21,520998448,4822764,4600510,19300,1000,31900
2018-08-22,521426867,2468663,2040244,17300,0,2000
2018-08-23,520970644,2783505,3239728,17300,0,0
2018-08-24,517734768,2702984,5938860,18300,3000,2000
2018-08-27,525625696,10449440,2558512,17300,2000,3000
2018-08-28,525590411,3048513,3083798,15300,0,2000
2018-08-29,523820684,1873049,3642776,15300,0,0
2018-08-30,522184419,2007052,3643317,15300,0,0
2018-08-31,519931905,1878350,4130864,15300,0,0
2018-09-03,522704185,5562745,2790465,37100,21800,0
2018-09-04,523747972,4830790,3787003,44700,7600,0
2018-09-05,519781945,2438792,6404819,45100,400,0
2018-09-06,519185585,2757411,3353771,81200,36100,0
2018-09-07,517658802,4788332,6315115,46700,1600,36100
2018-09-10,515698442,2884230,4844590,58300,13200,1600
2018-09-11,514594761,2029698,3133379,60300,2000,0
2018-09-12,515946277,4435162,3083646,47100,0,13200
2018-09-13,514925588,2321041,3341730,49500,2400,0
2018-09-14,509417135,1459246,6967699,65500,16300,300
2018-09-17,508521362,2104455,3000228,75100,10400,800
2018-09-18,509186276,7276122,6611208,81600,8500,2000
2018-09-19,506389355,7434765,10231686,166000,87100,2700
2018-09-20,507783808,4082367,2687914,82800,0,83200
2018-09-21,500017203,4582764,12349369,79300,5300,8800
2018-09-25,500513507,4786897,4290593,83092,3800,8
2018-09-26,502809123,7911096,5615480,110892,33200,5400
2018-09-27,501881758,5308974,6236339,110892,0,0
2018-09-28,494833777,1525378,8573359,142792,62700,30800
2018-10-08,494831459,4808104,4810422,99592,18700,61900
2018-10-09,494122397,4448506,5157568,98092,16500,18000
2018-10-10,496136728,3554185,1539854,97292,1000,1800
2018-10-11,481565275,6570126,21141579,116292,22100,3100
2018-10-12,472963039,3726484,12328720,90492,10800,36600
2018-10-15,466614403,3043944,9392580,110392,29600,9700
2018-10-16,458964301,3417540,11067642,94966,0,15426
2018-10-17,455575648,2829254,6217907,96146,15280,14100
2018-10-18,450014064,2945109,8506693,106746,25900,15300
2018-10-19,442481454,1940503,9473113,96946,6600,16400
2018-10-22,444047058,6645873,5080269,95646,3600,4900
2018-10-23,445432660,5156107,3770505,95042,5800,6404
2018-10-24,444931393,2353030,2854297,95342,9600,9300
2018-10-25,444756390,3341133,3516136,99042,13300,9600
2018-10-26,443024909,2490949,4222430,100942,6300,4400
2018-10-29,445643799,5008065,2389175,93342,0,7600
2018-10-30,445304259,3241018,3580558,96741,14899,11500
2018-10-31,442249979,2972860,6027140,85941,0,10800
2018-11-01,448071262,13316552,7495269,111541,28200,2600
2018-11-02,453304756,15299184,10065690,118441,23200,16300
2018-11-05,455367602,8647083,6670744,128841,29600,19200
2018-11-06,453125390,2145198,4387410,151841,25800,2800
2018-11-07,445809321,4104636,11420705,152441,8900,8300
2018-11-08,444908510,1968324,2863681,134241,22600,40800
2018-11-09,439561307,5343274,10690477,146741,27800,15300
2018-11-12,428354748,5511634,16718193,160741,16800,2800
2018-11-13,428449153,8909237,8814832,188241,39500,12000
2018-11-14,428194052,6440546,6695647,183241,9900,14900
2018-11-15,427350566,4206959,5050445,194641,11400,0
2018-11-16,425588687,7106363,8868242,183641,1000,12000
2018-11-19,428742293,9207743,6067292,163441,3000,23200
2018-11-20,428960662,6878608,6660239,150810,12269,24900
2018-11-21,432199024,6458112,3219750,146210,31900,36500
2018-11-22,432123803,6496525,6571746,177210,33000,2000
2018-11-23,426103305,2897685,8918183,149010,4800,33000
2018-11-26,426477853,2348849,1646475,143210,0,5800
2018-11-27,427825463,5419509,4071899,143810,3000,2400
2018-11-28,444535385,34369717,17659795,204410,66200,5600
2018-11-29,444507397,53876106,53904094,202210,29400,31600
2018-11-30,436541001,27297200,35263596,165310,2200,39100
2018-12-03,439692331,29202227,26050897,157410,3300,11200
2018-12-04,439350244,18328250,18670337,158210,800,0
2018-12-05,436198826,8561217,11712635,176610,20000,1600
2018-12-06,441864657,14865648,9199817,179610,3000,0
2018-12-07,442148692,5323377,5039342,179610,0,0
2018-12-10,440876736,6207834,7479790,179010,1200,1800
2018-12-11,438745896,11904064,14034904,176610,0,2400
2018-12-12,448752874,18946910,8939932,176910,300,0
2018-12-13,452485167,14822637,11090344,177310,400,0
2018-12-14,441230683,9614836,20869320,156010,3000,24300
2018-12-17,443040676,5843172,4033179,153510,500,3000
2018-12-18,447353480,11865153,7552349,150410,3500,6600
