day,open,high,low,close,volume
2017-09-04,5.7,5.72,5.67,5.71,10881671
2017-09-05,5.7,5.71,5.67,5.68,10184900
2017-09-06,5.66,5.93,5.65,5.84,35201169
2017-09-07,5.79,5.83,5.71,5.73,20493203
2017-09-08,5.73,5.74,5.67,5.68,11517763
2017-09-11,5.67,5.74,5.67,5.71,8324700
2017-09-12,5.71,5.74,5.68,5.7,10773454
2017-09-13,5.69,5.7,5.68,5.7,6429401
2017-09-14,5.7,5.73,5.67,5.69,9261406
2017-09-15,5.68,5.69,5.64,5.66,9624290
2017-09-18,5.65,5.68,5.64,5.66,8362899
2017-09-19,5.66,5.67,5.63,5.64,7918300
2017-09-20,5.65,5.66,5.62,5.65,5957600
2017-09-21,5.65,5.74,5.63,5.67,16999471
2017-09-22,5.69,5.69,5.58,5.61,10398300
2017-09-25,5.6,5.6,5.47,5.48,14789200
2017-09-26,5.5,5.53,5.47,5.48,6745361
2017-09-27,5.48,5.53,5.48,5.5,7270552
2017-09-28,5.51,5.52,5.42,5.44,9106926
2017-09-29,5.44,5.47,5.43,5.46,5150229
2017-10-09,5.51,5.52,5.46,5.48,9264900
2017-10-10,5.48,5.52,5.48,5.52,6226014
2017-10-11,5.52,5.53,5.5,5.51,6540000
2017-10-12,5.51,5.52,5.46,5.49,6932228
2017-10-13,5.49,5.53,5.48,5.52,5789052
2017-10-16,5.51,5.53,5.49,5.49,8042330
2017-10-17,5.51,5.51,5.46,5.48,4710405
2017-10-18,5.49,5.49,5.41,5.42,8167021
2017-10-19,5.43,5.43,5.29,5.3,8002900
2017-10-20,5.31,5.36,5.28,5.35,4225632
2017-10-23,5.35,5.37,5.33,5.37,4470910
2017-10-24,5.37,5.37,5.31,5.34,7324247
2017-10-25,5.33,5.36,5.31,5.36,5439300
2017-10-26,5.35,5.47,5.34,5.43,12164984
2017-10-27,5.42,5.46,5.4,5.41,6272421
2017-10-30,5.37,5.41,5.31,5.32,8973420
2017-10-31,5.27,5.28,5.17,5.22,15438366
2017-11-01,5.21,5.23,5.15,5.17,14242984
2017-11-02,5.18,5.18,5.04,5.07,18737500
2017-11-03,5.06,5.09,4.91,4.96,19025285
2017-11-06,4.96,5.0,4.95,4.99,11410052
2017-11-07,4.97,5.03,4.96,5.03,9432400
2017-11-08,5.03,5.06,5.01,5.04,11344696
2017-11-09,5.04,5.05,5.01,5.03,7344955
2017-11-10,5.01,5.04,4.95,5.04,15642834
2017-11-13,5.02,5.03,4.99,5.0,8205693
2017-11-14,5.01,5.01,4.93,4.95,9489779
2017-11-15,4.95,4.97,4.9,4.93,5694822
2017-11-16,4.93,4.95,4.82,4.84,13518151
2017-11-17,4.83,4.86,4.7,4.72,16881651
2017-11-20,4.7,4.71,4.56,4.7,10600910
2017-11-21,4.69,4.7,4.65,4.68,7710900
2017-11-22,4.68,4.74,4.65,4.71,10946801
2017-11-23,4.71,4.71,4.59,4.6,9232595
2017-11-24,4.58,4.6,4.56,4.6,5629135
2017-11-27,4.6,4.61,4.51,4.53,9371174
2017-11-28,4.53,4.56,4.5,4.55,7603225
2017-11-29,4.57,4.62,4.52,4.59,9452770
2017-11-30,4.58,4.58,4.52,4.52,6211800
2017-12-01,4.52,4.56,4.51,4.56,5445501
2017-12-04,4.56,4.57,4.48,4.5,6652800
2017-12-05,4.5,4.5,4.35,4.36,13707482
2017-12-06,4.35,4.38,4.31,4.37,7604652
2017-12-07,4.37,4.42,4.34,4.4,7125392
2017-12-08,4.39,4.43,4.37,4.42,5602794
2017-12-11,4.41,4.47,4.4,4.47,7121892
2017-12-12,4.46,4.46,4.37,4.38,5140200
2017-12-13,4.38,4.41,4.36,4.4,3931338
2017-12-14,4.4,4.46,4.38,4.44,7363394
2017-12-15,4.43,4.44,4.37,4.41,6157900
2017-12-18,4.41,4.42,4.35,4.38,6427900
2017-12-19,4.37,4.4,4.35,4.38,7162779
2017-12-20,4.38,4.38,4.34,4.35,4761400
2017-12-21,4.32,4.33,4.26,4.28,8754699
2017-12-22,4.28,4.31,4.27,4.3,3999200
2017-12-25,4.3,4.31,4.26,4.27,5751800
2017-12-26,4.27,4.35,4.25,4.34,7639438
2017-12-27,4.32,4.34,4.29,4.31,5709400
2017-12-28,4.29,4.34,4.28,4.32,5588393
2017-12-29,4.33,4.37,4.31,4.37,5532501
2018-01-02,4.37,4.43,4.35,4.42,7105801
2018-01-03,4.43,4.47,4.41,4.46,6757910
2018-01-04,4.46,4.59,4.43,4.51,16408001
2018-01-05,4.51,4.56,4.48,4.53,10781997
2018-01-08,4.54,4.56,4.5,4.51,7903255
2018-01-09,4.57,4.59,4.51,4.54,10505003
2018-01-10,4.52,4.53,4.46,4.49,10395910
2018-01-11,4.5,4.5,4.43,4.47,6752717
2018-01-12,4.48,4.49,4.45,4.47,5109271
2018-01-15,4.46,4.47,4.37,4.39,6755369
2018-01-16,4.41,4.43,4.4,4.43,4202782
2018-01-17,4.43,4.53,4.41,4.5,9346831
2018-01-18,4.48,4.59,4.48,4.56,13420076
2018-01-19,4.56,4.56,4.51,4.53,8346737
2018-01-22,4.49,4.59,4.49,4.54,7768860
2018-01-23,4.57,4.67,4.54,4.66,19898055
2018-01-24,4.67,4.78,4.65,4.67,19723094
2018-01-25,4.66,4.73,4.62,4.69,12267113
2018-01-26,4.68,4.73,4.67,4.69,7327700
2018-01-29,4.71,4.71,4.61,4.62,11551000
2018-01-30,4.6,4.66,4.59,4.62,6963713
2018-01-31,4.61,4.61,4.51,4.53,7792358
2018-02-01,4.55,4.55,4.38,4.39,9601300
2018-02-02,4.38,4.39,4.31,4.36,6994672
2018-02-05,4.36,4.4,4.32,4.39,5713096
2018-02-06,4.35,4.36,4.2,4.21,10276651
2018-02-07,4.27,4.29,4.2,4.23,6924300
2018-02-08,4.24,4.28,4.21,4.26,5547429
