Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,34.45000076293945,34.65999984741211,33.650001525878906,34.189998626708984,33.7287712097168,8443900
2020-01-03,34.380001068115234,34.75,33.650001525878906,34.470001220703125,34.0049934387207,7840222
2020-01-06,35.16999816894531,37.91999816894531,34.40999984741211,35.45000076293945,34.971778869628906,24369880
2020-01-07,35.5,36.689998626708984,35.45000076293945,35.689998626708984,35.20853805541992,8239444
2020-01-08,36.88999938964844,36.88999938964844,36.88999938964844,36.88999938964844,36.39234924316406,13450608
2020-01-09,37.040000915527344,37.880001068115234,36.310001373291016,37.20000076293945,36.69816589355469,7589583
2020-01-10,36.720001220703125,36.83000183105469,35.599998474121094,36.220001220703125,35.731388092041016,8868321
2020-01-13,36.33000183105469,36.33000183105469,36.33000183105469,36.33000183105469,35.839908599853516,8139664
2020-01-14,36.459999084472656,36.459999084472656,36.459999084472656,36.459999084472656,35.9681510925293,6808250
2020-01-15,36.45000076293945,36.45000076293945,34.900001525878906,35.36000061035156,34.882991790771484,9718742
2020-01-16,35.599998474121094,37.310001373291016,35.0,35.810001373291016,35.32691955566406,9179412
2020-01-17,35.560001373291016,36.45000076293945,35.16999816894531,35.31999969482422,34.843528747558594,5302240
2020-01-20,35.099998474121094,36.16999816894531,34.810001373291016,35.650001525878906,35.1690788269043,6335558
2020-01-21,35.83000183105469,35.970001220703125,34.5,35.099998474121094,34.626495361328125,6619422
2020-01-22,35.2400016784668,37.0,34.54999923706055,36.5,36.00761032104492,12124502
2020-01-23,35.97999954223633,36.470001220703125,33.720001220703125,34.369998931884766,33.90634536743164,8322569
2020-02-03,30.989999771118164,35.0,30.989999771118164,33.15999984741211,32.712669372558594,13063750
2020-02-04,33.970001220703125,36.47999954223633,33.970001220703125,36.45000076293945,35.95828628540039,10437080
2020-02-05,37.959999084472656,38.4900016784668,35.20000076293945,35.599998474121094,35.1197509765625,14060707
2020-02-06,34.36000061035156,35.7599983215332,33.709999084472656,35.63999938964844,35.159210205078125,12658741
2020-02-07,35.0,35.63999938964844,33.33000183105469,34.189998626708984,33.7287712097168,10764878
2020-02-10,33.33000183105469,35.79999923706055,33.33000183105469,35.66999816894531,35.188804626464844,10746083
2020-02-11,36.52000045776367,37.400001525878906,35.54999923706055,36.540000915527344,36.04707336425781,10279375
2020-02-12,36.689998626708984,37.5,35.95000076293945,37.15999984741211,36.65870666503906,9646958
2020-02-13,37.04999923706055,37.04999923706055,35.52000045776367,35.72999954223633,35.24799728393555,9393345
2020-02-14,35.72999954223633,36.18000030517578,34.70000076293945,35.38999938964844,34.9125862121582,7482140
2020-02-17,35.099998474121094,35.900001525878906,34.810001373291016,35.900001525878906,35.415706634521484,9520390
2020-02-18,35.900001525878906,38.279998779296875,35.77000045776367,37.41999816894531,36.915199279785156,12678317
2020-02-19,37.529998779296875,38.060001373291016,35.65999984741211,35.70000076293945,35.21840286254883,11684388
2020-02-20,35.70000076293945,36.66999816894531,35.060001373291016,35.81999969482422,35.33678436279297,13735832
2020-02-21,35.779998779296875,36.95000076293945,35.459999084472656,36.72999954223633,36.2345085144043,9966647
2020-02-24,36.75,39.47999954223633,36.529998779296875,38.95000076293945,38.424560546875,15410950
2020-02-25,38.5,39.150001525878906,37.0099983215332,38.849998474121094,38.325904846191406,14928734
2020-02-26,38.0,39.5,36.81999969482422,37.0099983215332,36.5107307434082,15857004
2020-02-27,37.4900016784668,37.59000015258789,36.16999816894531,36.290000915527344,35.80044174194336,7893239
2020-02-28,34.369998931884766,35.95000076293945,34.15999984741211,34.20000076293945,33.7386360168457,13945873
2020-03-02,34.61000061035156,35.380001068115234,33.119998931884766,34.86000061035156,34.38973617553711,12398806
2020-03-03,35.5,36.9900016784668,35.38999938964844,35.65999984741211,35.1789436340332,10107613
2020-03-04,36.130001068115234,36.4900016784668,34.599998474121094,34.79999923706055,34.330543518066406,8483032
2020-03-05,35.380001068115234,36.65999984741211,35.380001068115234,36.15999984741211,35.67219924926758,10640968
2020-03-06,35.7599983215332,36.529998779296875,35.630001068115234,36.220001220703125,35.731388092041016,5159692
2020-03-09,35.5,35.5,33.70000076293945,34.0,33.54133605957031,10273934
2020-03-10,33.04999923706055,34.849998474121094,32.720001220703125,34.79999923706055,34.330543518066406,10517294
2020-03-11,34.79999923706055,34.9900016784668,34.0099983215332,34.189998626708984,33.7287712097168,5986266
2020-03-12,33.5099983215332,33.9900016784668,32.75,33.220001220703125,32.77185821533203,7578154
2020-03-13,31.600000381469727,32.41999816894531,30.479999542236328,31.93000030517578,31.49925994873047,13291143
2020-03-16,31.90999984741211,31.90999984741211,29.459999084472656,29.459999084472656,29.062580108642578,14019129
2020-03-17,29.799999237060547,30.600000381469727,28.780000686645508,29.700000762939453,29.299345016479492,8754230
2020-03-18,29.850000381469727,30.739999771118164,28.850000381469727,28.850000381469727,28.460811614990234,12191016
2020-03-19,28.850000381469727,29.09000015258789,27.5,28.239999771118164,27.859037399291992,13623454
2020-03-20,28.799999237060547,29.270000457763672,28.15999984741211,28.760000228881836,28.372024536132812,6652507
2020-03-23,27.299999237060547,27.5,26.299999237060547,26.43000030517578,26.073455810546875,15688145
2020-03-24,27.1200008392334,27.399999618530273,25.899999618530273,26.850000381469727,26.487791061401367,11017796
2020-03-25,27.600000381469727,28.549999237060547,27.600000381469727,28.1200008392334,27.740657806396484,12148120
2020-03-26,28.139999389648438,28.139999389648438,27.3799991607666,27.59000015258789,27.21780776977539,8346151
2020-03-27,27.899999618530273,28.850000381469727,27.860000610351562,28.170000076293945,27.78998374938965,12862596
2020-03-30,27.5,27.510000228881836,26.170000076293945,26.809999465942383,26.44832992553711,10485968
2020-03-31,27.149999618530273,27.889999389648438,26.8700008392334,27.610000610351562,27.237539291381836,8440219
2020-04-01,27.899999618530273,29.18000030517578,27.25,27.959999084472656,27.582815170288086,11291961
2020-04-02,28.139999389648438,28.860000610351562,27.5,28.84000015258789,28.450944900512695,5983261
2020-04-03,29.670000076293945,29.829999923706055,28.530000686645508,29.06999969482422,28.67784309387207,8430175
2020-04-07,29.520000457763672,30.18000030517578,29.520000457763672,30.030000686645508,29.624893188476562,5848738
2020-04-08,29.700000762939453,30.520000457763672,29.420000076293945,30.09000015258789,29.68408203125,4514657
2020-04-09,30.399999618530273,31.09000015258789,30.1200008392334,30.68000030517578,30.266122817993164,4279068
2020-04-10,30.399999618530273,30.729999542236328,29.670000076293945,29.899999618530273,29.496644973754883,3176063
2020-04-13,29.469999313354492,30.200000762939453,29.059999465942383,29.510000228881836,29.111907958984375,4074321
2020-04-14,29.979999542236328,30.899999618530273,29.600000381469727,30.670000076293945,30.25625991821289,8989853
2020-04-15,31.0,31.479999542236328,29.719999313354492,29.920000076293945,29.516376495361328,6619120
2020-04-16,29.780000686645508,30.649999618530273,29.309999465942383,30.299999237060547,29.89124870300293,9497483
2020-04-17,30.5,31.5,30.270000457763672,30.479999542236328,30.06882095336914,5278719
2020-04-20,30.479999542236328,31.280000686645508,30.200000762939453,31.15999984741211,30.739648818969727,4989911
2020-04-21,31.100000381469727,31.31999969482422,29.68000030517578,30.18000030517578,29.77286720275879,4265606
2020-04-22,29.700000762939453,30.18000030517578,29.3799991607666,29.90999984741211,29.50650978088379,4392047
2020-04-23,30.200000762939453,30.25,29.270000457763672,29.3700008392334,28.97379493713379,3648959
2020-04-24,29.420000076293945,29.959999084472656,29.0,29.280000686645508,28.885009765625,4516925
2020-04-27,29.18000030517578,30.5,28.850000381469727,30.110000610351562,29.703813552856445,5588643
2020-04-28,30.1299991607666,30.399999618530273,28.8799991607666,29.969999313354492,29.56570053100586,4238857
2020-04-29,29.920000076293945,30.959999084472656,29.65999984741211,30.399999618530273,29.989898681640625,4077007
2020-04-30,31.200000762939453,33.380001068115234,31.200000762939453,32.72999954223633,32.28846740722656,9214756
2020-05-06,32.72999954223633,33.09000015258789,31.3799991607666,32.52000045776367,32.081302642822266,11251053
2020-05-07,32.540000915527344,32.540000915527344,31.079999923706055,31.530000686645508,31.104658126831055,9468399
2020-05-08,31.610000610351562,32.58000183105469,31.549999237060547,32.22999954223633,31.795211791992188,7310279
2020-05-11,32.70000076293945,32.880001068115234,31.84000015258789,31.969999313354492,31.538721084594727,6182773
2020-05-12,32.040000915527344,33.369998931884766,31.899999618530273,33.099998474121094,32.65347671508789,7785057
2020-05-13,33.54999923706055,33.54999923706055,32.029998779296875,32.290000915527344,31.85440444946289,7282988
2020-05-14,32.0,32.0,31.280000686645508,31.309999465942383,30.887622833251953,5354700
2020-05-15,31.309999465942383,31.799999237060547,31.049999237060547,31.18000030517578,30.75937843322754,5743399
2020-05-18,31.479999542236328,31.799999237060547,30.780000686645508,31.31999969482422,30.897489547729492,4747631
2020-05-19,31.799999237060547,31.920000076293945,30.989999771118164,31.43000030517578,31.006006240844727,5323907
2020-05-20,32.02000045776367,33.939998626708984,32.02000045776367,32.79999923706055,32.35752487182617,15189060
2020-05-21,32.900001525878906,33.18000030517578,31.399999618530273,31.520000457763672,31.094791412353516,8751998
2020-05-22,31.520000457763672,31.700000762939453,30.100000381469727,30.190000534057617,29.782733917236328,10798581
2020-05-25,30.190000534057617,30.559999465942383,29.729999542236328,30.260000228881836,29.851789474487305,7215069
2020-05-26,30.649999618530273,32.099998474121094,30.239999771118164,32.06999969482422,31.637372970581055,8240601
2020-05-27,32.900001525878906,35.20000076293945,32.900001525878906,34.7400016784668,34.27135467529297,22160550
2020-05-28,34.06999969482422,34.84000015258789,33.0099983215332,33.630001068115234,33.17633056640625,12114240
2020-05-29,34.369998931884766,35.66999816894531,33.400001525878906,33.83000183105469,33.37363052368164,14034811
2020-06-01,34.77000045776367,35.0,33.54999923706055,34.599998474121094,34.13323974609375,12006905
2020-06-02,34.900001525878906,35.2400016784668,34.060001373291016,34.52000045776367,34.0543212890625,7734894
2020-06-03,34.52000045776367,34.91999816894531,33.900001525878906,34.5,34.03458786010742,6894504
2020-06-04,34.70000076293945,36.77000045776367,34.40999984741211,35.689998626708984,35.20853805541992,10655097
2020-06-05,35.72999954223633,35.83000183105469,35.0099983215332,35.70000076293945,35.21840286254883,7861928
2020-06-08,35.650001525878906,35.93000030517578,34.630001068115234,34.810001373291016,34.34041213989258,7600102
2020-06-09,35.150001525878906,36.18000030517578,35.13999938964844,35.56999969482422,35.09015655517578,8192732
2020-06-10,36.09000015258789,36.09000015258789,34.619998931884766,35.540000915527344,35.06056213378906,6452598
2020-06-11,35.900001525878906,37.209999084472656,35.33000183105469,35.33000183105469,34.853397369384766,12197296
2020-06-12,34.599998474121094,36.349998474121094,34.599998474121094,35.810001373291016,35.32691955566406,8528778
2020-06-15,36.0,36.290000915527344,34.95000076293945,34.970001220703125,34.49824905395508,7716652
2020-06-16,35.369998931884766,36.29999923706055,34.65999984741211,36.040000915527344,35.55381774902344,9284859
2020-06-17,36.0,36.290000915527344,34.65999984741211,35.349998474121094,34.87312316894531,7822501
2020-06-18,35.29999923706055,35.650001525878906,35.029998779296875,35.38999938964844,34.9125862121582,3749046
2020-06-19,35.54999923706055,38.93000030517578,35.54999923706055,38.91999816894531,38.394962310791016,14147273
2020-06-22,38.810001373291016,39.630001068115234,38.38999938964844,39.029998779296875,38.50347900390625,11882258
2020-06-23,39.0,39.41999816894531,38.15999984741211,39.22999954223633,38.700782775878906,9740823
2020-06-24,38.9900016784668,39.650001525878906,38.79999923706055,39.09000015258789,38.56267166137695,8504267
2020-06-29,39.400001525878906,39.400001525878906,38.279998779296875,38.54999923706055,38.02995300292969,6932518
2020-06-30,39.0,40.47999954223633,38.810001373291016,40.119998931884766,39.578773498535156,9349381
2020-07-01,40.47999954223633,42.060001373291016,38.72999954223633,40.04999923706055,39.50971984863281,8794982
2020-07-02,39.900001525878906,40.56999969482422,38.61000061035156,38.900001525878906,38.37523651123047,12028539
2020-07-03,39.0,39.75,38.54999923706055,39.16999816894531,38.6415901184082,9663076
2020-07-06,39.04999923706055,39.22999954223633,38.400001525878906,38.79999923706055,38.27658462524414,16409632
2020-07-07,39.20000076293945,41.349998474121094,39.20000076293945,40.040000915527344,39.49985885620117,15119307
2020-07-08,40.88999938964844,41.880001068115234,39.93000030517578,41.56999969482422,41.00921630859375,10140609
2020-07-09,41.29999923706055,41.9900016784668,40.5,41.849998474121094,41.28543472290039,9635870
2020-07-10,41.4900016784668,41.900001525878906,40.22999954223633,40.400001525878906,39.85499954223633,10585099
2020-07-13,40.70000076293945,41.689998626708984,40.599998474121094,41.0,40.446903228759766,9355958
2020-07-14,40.79999923706055,41.29999923706055,39.0099983215332,40.88999938964844,40.3383903503418,12984583
2020-07-15,40.88999938964844,41.08000183105469,39.08000183105469,39.900001525878906,39.36174774169922,10507395
2020-07-16,39.689998626708984,41.4900016784668,37.65999984741211,37.790000915527344,37.280208587646484,10017961
2020-07-17,37.709999084472656,38.88999938964844,37.0,38.150001525878906,37.63535690307617,10206317
2020-07-20,39.29999923706055,40.5,37.880001068115234,38.349998474121094,37.8326530456543,11185847
2020-07-21,38.70000076293945,40.27000045776367,38.0099983215332,39.77000045776367,39.23350143432617,10765606
2020-07-22,39.58000183105469,41.40999984741211,39.40999984741211,40.7400016784668,40.19041442871094,8751227
2020-07-23,40.25,40.849998474121094,39.040000915527344,39.599998474121094,39.345863342285156,8201449
2020-07-24,39.650001525878906,39.650001525878906,37.2599983215332,37.52000045776367,37.27921676635742,10014173
2020-07-27,37.099998474121094,37.45000076293945,35.810001373291016,36.56999969482422,36.33531188964844,11824388
2020-07-28,36.900001525878906,38.18000030517578,36.439998626708984,37.18000030517578,36.94139862060547,8056392
2020-07-29,37.0099983215332,38.0,36.52000045776367,37.72999954223633,37.48786544799805,8944085
2020-07-30,38.13999938964844,38.369998931884766,37.29999923706055,38.27000045776367,38.0244026184082,6722752
2020-07-31,39.5,42.099998474121094,39.5,42.099998474121094,41.8298225402832,16666271
2020-08-03,43.599998474121094,46.08000183105469,43.40999984741211,45.560001373291016,45.26762008666992,21325292
2020-08-04,45.560001373291016,46.029998779296875,44.279998779296875,45.400001525878906,45.108646392822266,12262743
2020-08-05,45.47999954223633,47.02000045776367,45.209999084472656,46.16999816894531,45.87370300292969,11355920
2020-08-06,46.18000030517578,49.08000183105469,46.13999938964844,47.29999923706055,46.99645233154297,15683188
2020-08-07,46.689998626708984,49.060001373291016,46.689998626708984,48.369998931884766,48.05958557128906,10325095
2020-08-10,48.11000061035156,49.45000076293945,47.40999984741211,48.5,48.188751220703125,11492655
2020-08-11,48.5,49.5,47.400001525878906,47.56999969482422,47.26471710205078,8898955
2020-08-12,47.56999969482422,48.20000076293945,46.060001373291016,47.97999954223633,47.672088623046875,11638551
2020-08-13,49.29999923706055,50.880001068115234,47.630001068115234,49.2400016784668,48.92400360107422,10825798
2020-08-14,49.2400016784668,50.22999954223633,48.58000183105469,50.099998474121094,49.778480529785156,7769972
2020-08-17,50.54999923706055,50.56999969482422,46.369998931884766,48.09000015258789,47.7813835144043,11064054
2020-08-18,48.0,49.5,47.33000183105469,47.459999084472656,47.15542221069336,10944052
2020-08-19,48.29999923706055,48.29999923706055,46.09000015258789,46.959999084472656,46.658634185791016,8802432
2020-08-20,47.0,47.31999969482422,46.0,46.380001068115234,46.08235549926758,8297917
2020-08-21,47.0,47.43000030517578,45.900001525878906,46.709999084472656,46.41023635864258,9098831
2020-08-24,47.15999984741211,48.279998779296875,45.93000030517578,47.599998474121094,47.294525146484375,13464989
2020-08-25,47.68000030517578,49.5,47.119998931884766,48.45000076293945,48.13907241821289,10347878
2020-08-26,47.849998474121094,48.630001068115234,46.41999816894531,46.5,46.20158386230469,9326540
2020-08-27,47.5,48.099998474121094,46.70000076293945,47.4900016784668,47.18523406982422,8272695
2020-08-28,47.189998626708984,47.95000076293945,46.5,47.5,47.195167541503906,9351543
2020-08-31,48.0,48.040000915527344,45.900001525878906,46.68000030517578,46.38043212890625,10587990
2020-09-01,46.349998474121094,50.58000183105469,46.16999816894531,50.0,49.67912292480469,14297599
2020-09-02,50.45000076293945,51.5,49.65999984741211,50.900001525878906,50.57334899902344,8354644
2020-09-03,50.849998474121094,51.79999923706055,49.83000183105469,50.88999938964844,50.563411712646484,7278470
2020-09-04,50.0,50.790000915527344,48.38999938964844,49.16999816894531,48.85445022583008,9926449
2020-09-07,49.29999923706055,49.31999969482422,47.13999938964844,47.83000183105469,47.52305221557617,6888632
2020-09-08,47.33000183105469,47.810001373291016,46.08000183105469,46.400001525878906,46.102230072021484,6042628
2020-09-09,45.099998474121094,45.20000076293945,43.5099983215332,44.31999969482422,44.03557586669922,9159103
2020-09-10,44.869998931884766,45.70000076293945,43.91999816894531,44.400001525878906,44.11506271362305,5193225
2020-09-11,43.97999954223633,46.0099983215332,43.97999954223633,45.77000045776367,45.47627258300781,5466136
2020-09-14,46.310001373291016,47.540000915527344,45.79999923706055,46.779998779296875,46.47978591918945,8617396
2020-09-15,47.0,48.72999954223633,46.900001525878906,47.29999923706055,46.99645233154297,5784596
2020-09-16,47.08000183105469,47.709999084472656,45.880001068115234,46.70000076293945,46.40030288696289,7016111
2020-09-17,46.95000076293945,48.33000183105469,46.380001068115234,47.959999084472656,47.65221405029297,5568878
2020-09-18,48.400001525878906,48.599998474121094,47.29999923706055,47.720001220703125,47.41375732421875,4993813
2020-09-21,47.790000915527344,48.70000076293945,45.68000030517578,46.380001068115234,46.08235549926758,9625311
2020-09-22,45.810001373291016,46.5,45.099998474121094,45.5099983215332,45.21793746948242,4346138
2020-09-23,45.90999984741211,46.279998779296875,44.93000030517578,45.70000076293945,45.40671920776367,4480957
2020-09-24,45.20000076293945,45.470001220703125,44.43000030517578,44.63999938964844,44.35352325439453,3691526
2020-09-25,45.130001068115234,45.18000030517578,44.0,44.290000915527344,44.005767822265625,3123385
2020-09-28,44.880001068115234,45.189998626708984,43.869998931884766,44.06999969482422,43.78717803955078,4946429
2020-09-29,44.16999816894531,45.79999923706055,43.58000183105469,45.0099983215332,44.72114562988281,7088918
2020-09-30,45.040000915527344,46.150001525878906,44.810001373291016,45.689998626708984,45.39678192138672,5400824
2020-10-09,48.45000076293945,48.58000183105469,46.220001220703125,47.790000915527344,47.483306884765625,16034425
2020-10-12,47.9900016784668,48.970001220703125,47.150001525878906,47.900001525878906,47.59260177612305,11364831
2020-10-13,47.880001068115234,51.95000076293945,47.599998474121094,51.0099983215332,50.682640075683594,9881490
2020-10-14,50.77000045776367,52.0,50.0099983215332,51.0,50.672706604003906,9217567
2020-10-15,51.88999938964844,52.9900016784668,50.40999984741211,51.22999954223633,50.90122985839844,7921845
2020-10-16,51.369998931884766,51.790000915527344,49.4900016784668,49.88999938964844,49.569828033447266,6977285
2020-10-19,50.9900016784668,50.9900016784668,49.43000030517578,49.86000061035156,49.54002380371094,5402464
2020-10-20,50.27000045776367,50.77000045776367,49.5,50.75,50.424312591552734,7009577
2020-10-21,50.650001525878906,50.75,48.70000076293945,49.5,49.182334899902344,7311386
2020-10-22,49.59000015258789,49.869998931884766,48.5099983215332,49.529998779296875,49.21213912963867,3487740
2020-10-23,50.20000076293945,51.09000015258789,48.290000915527344,48.310001373291016,47.999969482421875,5378934
2020-10-26,48.29999923706055,50.5,47.75,50.029998779296875,49.70893096923828,4781229
2020-10-27,50.59000015258789,51.709999084472656,49.599998474121094,51.47999954223633,51.149627685546875,5554078
2020-10-28,51.16999816894531,52.38999938964844,51.029998779296875,51.650001525878906,51.318538665771484,7644584
2020-10-29,49.900001525878906,52.08000183105469,49.900001525878906,50.70000076293945,50.3746337890625,9614076
2020-10-30,51.79999923706055,53.5,50.400001525878906,51.400001525878906,51.07014083862305,11056768
2020-11-02,51.209999084472656,52.45000076293945,49.79999923706055,51.220001220703125,50.89129638671875,12112182
2020-11-03,51.9900016784668,54.84000015258789,50.22999954223633,51.08000183105469,50.752193450927734,11636677
2020-11-04,52.29999923706055,53.779998779296875,50.9900016784668,52.150001525878906,51.81532669067383,10615519
2020-11-05,53.599998474121094,54.810001373291016,53.099998474121094,53.779998779296875,53.43486404418945,13092956
2020-11-06,53.790000915527344,54.08000183105469,48.810001373291016,50.79999923706055,50.47399139404297,16560076
2020-11-09,50.88999938964844,53.58000183105469,50.88999938964844,53.02000045776367,52.679744720458984,12528977
2020-11-10,53.04999923706055,53.04999923706055,51.529998779296875,52.099998474121094,51.765647888183594,6595359
2020-11-11,51.18000030517578,52.27000045776367,49.150001525878906,49.36000061035156,49.04323196411133,8039683
2020-11-12,49.75,50.29999923706055,48.22999954223633,48.83000183105469,48.51663589477539,7522140
2020-11-13,48.83000183105469,50.20000076293945,48.29999923706055,49.58000183105469,49.26182174682617,5251078
2020-11-16,49.029998779296875,51.5,48.959999084472656,51.0,50.672706604003906,9152375
2020-11-17,51.150001525878906,51.61000061035156,49.20000076293945,49.65999984741211,49.341304779052734,6342030
2020-11-18,50.06999969482422,50.18000030517578,45.849998474121094,47.20000076293945,46.8970947265625,15374835
2020-11-19,47.0,47.4900016784668,45.11000061035156,46.77000045776367,46.469852447509766,10419187
2020-11-20,47.0,47.689998626708984,46.599998474121094,47.529998779296875,47.2249755859375,6300076
2020-11-23,47.279998779296875,47.810001373291016,46.65999984741211,46.959999084472656,46.658634185791016,6582244
2020-11-24,47.470001220703125,48.97999954223633,46.75,48.619998931884766,48.307979583740234,9767593
2020-11-25,48.650001525878906,49.34000015258789,47.5099983215332,47.529998779296875,47.2249755859375,5073906
2020-11-26,48.47999954223633,48.790000915527344,46.650001525878906,48.619998931884766,48.307979583740234,5777632
2020-11-27,48.0,49.349998474121094,47.79999923706055,49.27000045776367,48.95380783081055,5481846
2020-11-30,48.470001220703125,49.20000076293945,46.630001068115234,47.88999938964844,47.582664489746094,8726708
2020-12-01,47.130001068115234,49.290000915527344,47.0,48.66999816894531,48.35765838623047,5582025
2020-12-02,48.900001525878906,49.2599983215332,47.68000030517578,49.0,48.685543060302734,5550036
2020-12-03,48.77000045776367,49.25,48.189998626708984,49.060001373291016,48.74515914916992,4959960
2020-12-04,48.97999954223633,50.0,48.709999084472656,49.97999954223633,49.65925216674805,5197450
2020-12-07,49.9900016784668,50.79999923706055,49.459999084472656,50.36000061035156,50.03681564331055,5223613
2020-12-08,50.0,50.93000030517578,49.560001373291016,50.5099983215332,50.185848236083984,5143801
2020-12-09,50.18000030517578,50.810001373291016,49.34000015258789,49.459999084472656,49.1425895690918,3654128
2020-12-10,49.209999084472656,50.400001525878906,48.599998474121094,49.90999984741211,49.58970260620117,5798916
2020-12-11,50.0099983215332,50.459999084472656,49.09000015258789,49.45000076293945,49.13265609741211,4976969
2020-12-14,48.959999084472656,49.68000030517578,48.189998626708984,49.33000183105469,49.013427734375,6952906
2020-12-15,49.619998931884766,50.18000030517578,47.0099983215332,47.400001525878906,47.09580993652344,11163691
2020-12-16,47.66999816894531,49.13999938964844,47.220001220703125,49.09000015258789,48.77496337890625,8346896
2020-12-17,49.130001068115234,49.29999923706055,47.79999923706055,48.0,47.691959381103516,5017447
2020-12-18,48.40999984741211,51.470001220703125,48.04999923706055,50.91999816894531,50.59321975708008,11867435
2020-12-21,51.5,53.2599983215332,50.79999923706055,52.7599983215332,52.421409606933594,11003661
2020-12-22,52.15999984741211,54.47999954223633,51.400001525878906,52.779998779296875,52.4412841796875,9393428
2020-12-23,53.0099983215332,53.70000076293945,51.0,52.380001068115234,52.04384994506836,8990224
2020-12-24,52.16999816894531,54.439998626708984,51.900001525878906,52.29999923706055,51.96436309814453,6277801
2020-12-25,52.099998474121094,54.20000076293945,51.06999969482422,53.63999938964844,53.2957649230957,7214970
2020-12-28,53.63999938964844,54.369998931884766,53.0,53.349998474121094,53.007625579833984,6607584
2020-12-29,53.369998931884766,54.709999084472656,52.16999816894531,52.439998626708984,52.10346603393555,6621428
2020-12-30,52.619998931884766,54.45000076293945,52.619998931884766,53.970001220703125,53.62364959716797,8220937
2020-12-31,53.900001525878906,54.83000183105469,52.97999954223633,54.220001220703125,53.87204360961914,9525813
