日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2017-07-12,9002696,451744065,0,0,0,451744065
2017-07-13,5454156,452480826,0,0,0,452480826
2017-07-14,6994252,454133620,0,0,0,454133620
2017-07-17,6489431,451694501,0,0,0,451694501
2017-07-18,3573227,451078355,0,0,0,451078355
2017-07-19,5120419,446475825,0,0,0,446475825
2017-07-20,11720462,445201994,0,0,0,445201994
2017-07-21,5991059,439630748,0,0,0,439630748
2017-07-24,4677507,439806690,0,0,0,439806690
2017-07-25,4810076,441367527,0,0,0,441367527
2017-07-26,4842844,444128878,0,0,0,444128878
2017-07-27,14195522,442124676,0,0,0,442124676
2017-07-28,2661256,439808037,0,0,0,439808037
2017-07-31,15275949,434442038,0,0,0,434442038
2017-08-01,9915163,442372785,0,0,0,442372785
2017-08-02,51975346,460842705,0,0,0,460842705
2017-08-03,10242557,455690611,0,0,0,455690611
2017-08-04,18513228,461997345,0,0,0,461997345
2017-08-07,4530908,457297005,0,0,0,457297005
2017-08-08,8359335,459719368,0,0,0,459719368
2017-08-09,3969487,456690068,0,0,0,456690068
2017-08-10,6553950,455965273,0,0,0,455965273
2017-08-11,6682689,440125297,0,0,0,440125297
2017-08-14,36639260,462445877,0,0,0,462445877
2017-08-15,5477916,454571703,0,0,0,454571703
2017-08-16,19476402,468097360,0,0,0,468097360
2017-08-17,8961580,469970555,0,0,0,469970555
2017-08-18,6625919,467158463,0,0,0,467158463
2017-08-21,5522850,462274413,0,0,0,462274413
2017-08-22,5758058,458267437,0,0,0,458267437
2017-08-23,2937099,450019631,0,0,0,450019631
2017-08-24,4341787,451367057,0,0,0,451367057
2017-08-25,17460034,460449932,0,0,0,460449932
2017-08-28,28520741,478068131,0,0,0,478068131
2017-08-29,3523457,474677224,0,0,0,474677224
2017-08-30,3254840,468189802,0,0,0,468189802
2017-08-31,16148599,477788270,0,0,0,477788270
2017-09-01,14156490,478068827,0,0,0,478068827
2017-09-04,11213357,479286384,0,0,0,479286384
2017-09-05,9266693,480105921,0,0,0,480105921
2017-09-06,9937597,481926362,0,0,0,481926362
2017-09-07,12555179,475570544,0,0,0,475570544
2017-09-08,55737951,508547759,0,0,0,508547759
2017-09-11,30678456,526074548,0,0,0,526074548
2017-09-12,27211228,537302034,0,0,0,537302034
2017-09-13,28065820,539729607,0,0,0,539729607
2017-09-14,64981875,565144065,0,0,0,565144065
2017-09-15,49027005,585553820,0,0,0,585553820
2017-09-18,30556301,599433337,0,0,0,599433337
2017-09-19,36067458,610472087,0,0,0,610472087
2017-09-20,27248169,618109534,0,0,0,618109534
2017-09-21,21161844,627837190,0,0,0,627837190
2017-09-22,19502037,631401734,0,0,0,631401734
2017-09-25,18802398,638486471,0,0,0,638486471
2017-09-26,14659848,634044042,0,0,0,634044042
2017-09-27,19628050,638971766,0,0,0,638971766
2017-09-28,21374234,632491806,0,0,0,632491806
2017-09-29,23563396,638485179,0,0,0,638485179
2017-10-09,65026973,675707270,0,0,0,675707270
2017-10-10,51108044,710412508,0,0,0,710412508
2017-10-11,48765038,722972408,0,0,0,722972408
2017-10-12,66017969,742685198,0,0,0,742685198
2017-10-13,59918804,737281580,0,0,0,737281580
2017-10-16,21732332,730962882,0,0,0,730962882
2017-10-17,45381095,747574327,26000,26000,482560,748056887
2017-10-18,11170408,735843436,0,0,0,735843436
2017-10-19,67620367,748615074,0,0,0,748615074
2017-10-20,14782779,744004799,0,0,0,744004799
2017-10-23,13656418,744763964,0,0,0,744763964
2017-10-24,9305371,742194275,0,0,0,742194275
