日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2020-08-17,64407884,68143054,3735170,781191,781191,0
2020-08-18,46203346,32064597,50269135,429276,62073,413988
2020-08-19,79158950,53893848,20938244,444086,85756,70946
2020-08-20,69361539,14552583,28121113,422267,34511,56330
2020-08-21,83898883,32096814,17568240,401657,67272,87882
2020-08-24,96388412,36330574,23841045,382698,70927,89886
2020-08-25,106229714,40770779,30929477,425961,69325,26062
2020-08-26,98576926,41952089,49604877,451658,84998,59301
2020-08-27,86799604,9829484,21606806,382467,24529,93720
2020-08-28,81917704,15446773,20328673,371587,29327,40207
2020-08-31,80399992,13588965,15106677,392911,33256,11932
2020-09-01,74984615,5781073,11192668,392894,13483,13700
2020-09-02,78753363,11304779,7536031,369823,33266,56337
2020-09-03,84755728,14495505,8493140,371066,19083,17840
2020-09-04,80634028,4671926,8793626,334383,3400,40083
2020-09-07,77673789,6301486,9261725,327796,23521,30108
2020-09-08,78802011,3872349,2744127,280594,5682,52884
2020-09-09,74058409,1751461,6495063,260156,4842,25280
2020-09-10,75074713,4247786,3231482,250722,8089,17523
2020-09-11,75839853,3875560,3110420,70148,7237,187811
2020-09-14,75630382,2226646,2436117,81448,11300,0
2020-09-15,72817390,3530073,5968437,113953,35942,3400
2020-09-16,72707259,2871647,2981778,118885,4932,0
2020-09-17,72038248,9174183,9843194,120731,5046,3200
2020-09-18,74152259,8784893,6670882,124331,3600,0
2020-09-21,54684149,1443836,20911946,121518,568,3381
2020-09-22,52944442,1833591,3573298,124769,3251,0
2020-09-23,50827494,1634416,3751364,121669,0,3100
2020-09-24,51268192,2239671,1798973,124882,3213,0
2020-09-25,50592057,323757,999892,109814,0,15068
2020-09-28,49802404,598800,1388453,112814,3000,0
2020-09-29,46840069,761410,3723745,110614,0,2200
2020-09-30,46717609,1289666,1412126,112214,2400,800
2020-10-09,41973496,937159,5681272,90614,800,22400
2020-10-12,41292580,2456782,3137698,64634,530,26510
2020-10-13,41367211,3968888,3894257,61551,7272,10355
2020-10-14,42793480,2912363,1486094,56751,0,4800
2020-10-15,41384471,1836227,3245236,81951,27800,2600
2020-10-16,41260789,1150393,1274075,79983,3232,5200
2020-10-19,42940850,2626511,946450,83351,6600,3232
2020-10-20,46819777,5434096,1555169,97178,16827,3000
2020-10-21,49259674,5398773,2958876,91907,2579,7850
2020-10-22,50486877,2480323,1253120,93843,4515,2579
2020-10-23,48922712,1426376,2990541,94493,5250,4600
2020-10-26,48700104,748799,971407,59911,2200,36782
2020-10-27,47596174,601034,1704964,66012,8301,2200
2020-10-28,44187294,896085,4304965,108320,45669,3361
2020-10-29,44226755,1971263,1931802,70851,400,37869
2020-10-30,53396441,18495822,9326136,134356,67905,4400
2020-11-02,55197508,3841354,2040287,94311,1700,41745
2020-11-03,56009496,3981652,3169664,98211,5600,1700
2020-11-04,55362669,1982912,2629739,95911,3300,5600
2020-11-05,52924324,1374928,3813273,103375,10764,3300
2020-11-06,53082950,1109289,950663,79621,0,23754
2020-11-09,53758349,3930647,3255248,78996,5800,6425
2020-11-10,53143475,1933712,2548586,73196,0,5800
2020-11-11,51873977,1156599,2426097,85341,12730,585
2020-11-12,53335123,1868470,407324,80741,0,4600
2020-11-13,51232516,458202,2560809,80941,3400,3200
2020-11-16,50373954,837707,1696269,74751,1167,7357
2020-11-17,51665255,1736868,445567,74751,1200,1200
2020-11-18,50222428,703664,2146491,77184,4600,2167
2020-11-19,49670720,2753257,3304965,78993,6400,4591
2020-11-20,49002748,2084764,2752736,77893,5300,6400
2020-11-23,49552184,7889464,7340028,79193,6600,5300
2020-11-24,50393377,1854787,1013594,77893,5300,6600
2020-11-25,50662791,1911403,1641989,74793,2200,5300
2020-11-26,50663603,1050985,1050173,73693,600,1700
2020-11-27,51433008,1276107,506702,79672,6902,923
2020-11-30,51277090,322539,478457,73863,0,5809
2020-12-01,51117133,776347,936304,77463,3800,200
2020-12-02,51560206,1308385,865312,74576,2023,4910
2020-12-03,50121204,1124735,2563555,76753,4200,2023
2020-12-04,50178738,1254341,1196807,73692,1139,4200
2020-12-07,49933242,1151939,1397435,75361,6869,5200
2020-12-08,50665929,1364031,631344,71758,1800,5403
2020-12-09,50802794,3345276,3208411,73499,4200,2459
2020-12-10,50165418,1004294,1641670,72092,3600,5007
2020-12-11,49972715,893712,1086415,73692,5200,3600
2020-12-14,50083728,543739,432726,71448,2956,5200
2020-12-15,50425183,511214,169759,124292,55800,2956
2020-12-16,50029064,565714,961833,117392,600,7500
2020-12-17,50209445,389913,209532,69995,1538,48935
2020-12-18,50394257,582928,398116,71457,3000,1538
2020-12-21,50029519,913865,1278603,120057,51600,3000
2020-12-22,49583004,124310,570825,68657,0,51400
2020-12-23,49680790,1104399,1006613,77050,8593,200
2020-12-24,48964475,1324631,2040946,70650,1600,8000
2020-12-25,49254185,445522,155812,71219,2600,2031
2020-12-28,49696686,771443,328942,75071,6452,2600
2020-12-29,49739178,164237,121745,70593,2000,6478
2020-12-30,49439829,463008,762357,73000,4407,2000
