日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2019-08-19,9871088,9783565,0,0,0,9783565
2019-08-20,6871702,13034294,0,0,0,13034294
2019-08-21,6146110,15898224,0,0,0,15898224
2019-08-22,6219038,18944672,0,0,0,18944672
2019-08-23,9199234,25109368,0,0,0,25109368
2019-08-26,1979624,23608423,0,0,0,23608423
2019-08-27,4192034,23407513,0,0,0,23407513
2019-08-28,6289755,27258325,0,0,0,27258325
2019-08-29,5093251,27098227,0,0,0,27098227
2019-08-30,3971559,25210766,0,0,0,25210766
2019-09-02,4473977,26462962,0,0,0,26462962
2019-09-03,4609920,21855124,0,0,0,21855124
2019-09-04,2985148,21077852,0,0,0,21077852
2019-09-05,6517994,24901447,0,0,0,24901447
2019-09-06,3040483,25560610,0,0,0,25560610
2019-09-09,6579315,27623481,0,0,0,27623481
2019-09-10,5226543,29745588,0,0,0,29745588
2019-09-11,3213045,28079677,0,0,0,28079677
2019-09-12,5189172,26648429,0,0,0,26648429
2019-09-16,5830517,28779220,0,0,0,28779220
2019-09-17,3973276,29176844,0,0,0,29176844
2019-09-18,11749907,34159501,0,0,0,34159501
2019-09-19,11212958,39314219,0,0,0,39314219
2019-09-20,8472677,37264309,0,0,0,37264309
2019-09-23,9485830,40363965,0,0,0,40363965
2019-09-24,14365974,46977672,0,0,0,46977672
2019-09-25,4989296,42919733,7500,7500,162000,43081733
2019-09-26,6525961,38157754,0,7500,159075,38316829
2019-09-27,2228675,34405724,0,7500,161325,34567049
2019-09-30,3092687,34661342,0,7500,160200,34821542
2019-10-08,4588595,34572142,0,7500,157950,34730092
2019-10-09,4253248,31518219,0,7500,161850,31680069
2019-10-10,6556992,35205091,0,7500,159300,35364391
2019-10-11,15661477,44800164,0,7500,162375,44962539
2019-10-14,6972763,44552492,0,7500,163125,44715617
2019-10-15,3137379,43381755,0,7500,163500,43545255
2019-10-16,9653876,43435742,0,7500,171150,43606892
2019-10-17,18005702,52622388,0,7500,176700,52799088
2019-10-18,9995747,51102870,0,7500,175725,51278595
2019-10-21,11926418,54606396,0,6500,159250,54765646
2019-10-22,10458986,54533894,0,6500,156390,54690284
2019-10-23,7294458,51891799,0,6500,151125,52042924
2019-10-24,6709534,52913873,0,6500,151060,53064933
2019-10-25,4889670,51955226,0,6500,153400,52108626
2019-10-28,14203686,46707989,0,6500,160615,46868604
2019-10-29,11162936,49277003,0,6500,166270,49443273
2019-10-30,8008029,50430310,0,6500,164450,50594760
2019-10-31,15363332,55863265,0,6500,173290,56036555
2019-11-01,40336222,76505875,0,6500,180180,76686055
2019-11-04,15673790,79521366,0,6500,187200,79708566
2019-11-05,9687269,69557483,0,6500,186810,69744293
2019-11-06,8625839,71877255,0,6500,187070,72064325
2019-11-07,8408778,72844798,13400,19900,559389,73404187
2019-11-08,9310268,73677063,0,19900,554613,74231676
2019-11-11,15537072,60541703,0,6500,176280,60717983
2019-11-12,8877663,59432873,0,6500,174005,59606878
2019-11-13,9174341,64787528,0,6500,174135,64961663
2019-11-14,13583060,72938259,0,6500,174720,73112979
2019-11-15,9912171,71924422,0,6500,170105,72094527
2019-11-18,7387331,69997779,0,6500,170170,70167949
2019-11-19,12583186,77433001,0,6500,171535,77604536
2019-11-20,13299846,80640294,0,6500,169325,80809619
2019-11-21,9876358,82811816,0,6500,166855,82978671
2019-11-22,10187861,75013198,0,6500,161590,75174788
2019-11-25,1820064,71135445,0,6500,160225,71295670
2019-11-26,10860181,75434528,0,6500,158925,75593453
2019-11-27,6496198,72494409,0,6500,163215,72657624
2019-11-28,7568091,68365861,0,6500,175825,68541686
2019-11-29,13402962,69347097,0,6500,172315,69519412
2019-12-02,7155867,69236933,0,6500,167375,69404308
2019-12-03,6876006,67073600,0,6500,164970,67238570
2019-12-04,4915240,67977313,0,6500,164450,68141763
2019-12-05,4386678,68263128,0,6500,164385,68427513
2019-12-06,3899863,68675041,0,6500,165880,68840921
2019-12-09,15635322,73450307,0,6500,162760,73613067
2019-12-10,9624607,73756593,0,6500,158470,73915063
2019-12-11,5100301,71527981,0,6500,157885,71685866
2019-12-12,3807539,70712269,0,6500,157950,70870219
2019-12-13,8456051,71593014,0,6500,161330,71754344
2019-12-16,8217490,73895608,0,6500,160355,74055963
2019-12-17,6334539,72725966,0,6500,159770,72885736
2019-12-18,15178396,73038015,0,6500,169260,73207275
2019-12-19,12870626,79188295,0,6500,165620,79353915
2019-12-20,6987341,79922349,0,6500,166660,80089009
2019-12-23,21220612,87176932,0,6500,170950,87347882
2019-12-24,15156204,85800275,0,6500,175370,85975645
2019-12-25,14336275,83837816,0,6500,169000,84006816
2019-12-26,8740189,84955931,0,6500,166075,85122006
2019-12-27,5120868,83005763,0,6500,165880,83171643
2019-12-30,4143215,81339909,0,6500,168480,81508389
2019-12-31,6602360,81260640,0,6500,170755,81431395
2020-01-02,8016893,81799146,0,6500,168480,81967626
2020-01-03,7961083,79082757,0,6500,167050,79249807
2020-01-06,5417405,79617494,0,6500,165685,79783179
2020-01-07,9973573,83931592,0,0,0,83931592
2020-01-08,14884642,88444335,0,0,0,88444335
2020-01-09,6677146,82785344,0,0,0,82785344
2020-01-10,10986858,84333602,0,0,0,84333602
2020-01-13,11271312,87361087,0,0,0,87361087
2020-01-14,8735383,88369453,0,0,0,88369453
2020-01-15,15881419,91012989,0,0,0,91012989
2020-01-16,15555547,95998478,0,0,0,95998478
2020-01-17,4659772,96506924,0,0,0,96506924
2020-01-20,11717193,103440891,0,0,0,103440891
2020-01-21,9844662,104689339,0,0,0,104689339
2020-01-22,15213031,113093449,0,0,0,113093449
2020-01-23,5238512,105390854,0,0,0,105390854
2020-02-03,2180048,105213587,0,0,0,105213587
2020-02-04,8229985,103817381,0,0,0,103817381
2020-02-05,9742864,102371163,0,0,0,102371163
2020-02-06,8095728,103400737,0,0,0,103400737
2020-02-07,4279741,103533277,0,0,0,103533277
2020-02-10,4751641,99165726,0,0,0,99165726
2020-02-11,5976874,98209179,0,0,0,98209179
2020-02-12,4843711,93728042,0,0,0,93728042
2020-02-13,5569731,96446543,0,0,0,96446543
2020-02-14,4170451,94006430,0,0,0,94006430
2020-02-17,6560807,95225131,0,0,0,95225131
2020-02-18,11061864,97403129,0,0,0,97403129
2020-02-19,9625216,89172891,0,0,0,89172891
2020-02-20,12331260,90431581,0,0,0,90431581
2020-02-21,4833634,89107753,0,0,0,89107753
2020-02-24,12694432,91974600,0,0,0,91974600
2020-02-25,11252869,91447123,0,0,0,91447123
2020-02-26,9948590,94262208,0,0,0,94262208
2020-02-27,3899010,89428659,0,0,0,89428659
2020-02-28,4733084,87708833,0,0,0,87708833
2020-03-02,6645617,89375422,0,0,0,89375422
2020-03-03,15403721,95321382,0,0,0,95321382
2020-03-04,5594135,97662384,900,900,30186,97692570
2020-03-05,14064684,102987451,17655,18555,650724,103638175
2020-03-06,6491328,100076591,6300,23955,829322,100905913
2020-03-09,4899117,95610786,0,17655,596033,96206819
2020-03-10,13943519,101195208,100,10755,361153,101556361
2020-03-11,4157199,99706933,1900,12555,411930,100118863
2020-03-12,8195656,101812746,300,11455,365415,102178161
2020-03-13,11659413,101351214,14200,24455,758839,102110053
2020-03-16,4291584,96427065,2800,26755,775895,97202960
2020-03-17,2102757,94008653,9200,20255,585775,94594428
2020-03-18,2881013,93365134,0,20255,572204,93937338
2020-03-19,6159036,94960027,1100,20955,582130,95542157
2020-03-20,4174221,94507498,1000,21955,620668,95128166
2020-03-23,4315732,95379783,1400,23355,660947,96040730
2020-03-24,9614609,98877044,10700,30655,919650,99796694
2020-03-25,5177236,94401217,1100,29055,903320,95304537
2020-03-26,11747300,97842762,3000,28455,906007,98748769
2020-03-27,16079143,104084710,2700,31155,1053974,105138684
2020-03-30,12127596,96354554,0,28455,935885,97290439
2020-03-31,12293382,96128714,5300,15300,519741,96648455
2020-04-01,10158313,86058140,7300,22600,771790,86829930
2020-04-02,9019363,84425446,2100,21300,734424,85159870
2020-04-03,11621395,88484245,11300,32200,1066142,89550387
2020-04-07,9038563,86245770,5700,37900,1312856,87558626
2020-04-08,26833629,108707208,0,37900,1276851,109984059
2020-04-09,13233666,96910910,0,37900,1333322,98244232
2020-04-10,15817834,108120402,8600,45800,1578268,109698670
2020-04-13,11581385,113896275,3800,49600,1722608,115618883
2020-04-14,18994451,117463997,1300,49500,1797345,119261342
2020-04-15,59505286,156681058,600,48300,1596315,158277373
2020-04-16,10442507,149134017,2100,50300,1621672,150755689
2020-04-17,11138586,153409492,400,50700,1620879,155030371
2020-04-20,8224467,155676293,700,51300,1641087,157317380
2020-04-21,3678051,154148162,300,51600,1640364,155788526
2020-04-22,5150934,153467201,0,50100,1646787,155113988
2020-04-23,10890643,156578414,0,46100,1497328,158075742
2020-04-24,15231005,142093310,5500,51600,1843668,143936978
2020-04-27,30351749,148862600,16300,64400,2327416,151190016
2020-04-28,24910553,120270197,2900,39900,1540140,121810337
2020-04-29,36509193,115853590,9500,47400,1922070,117775660
2020-04-30,32850226,116408066,1900,38500,1507275,117915341
2020-05-06,27222150,124660442,15300,46700,1914700,126575142
2020-05-07,11896768,113088534,6700,34900,1416591,114505125
2020-05-08,17980963,118143892,9500,41300,1668107,119811999
2020-05-11,11040580,116038219,1100,35100,1419093,117457312
2020-05-12,18216422,117918685,8800,43200,1791504,119710189
2020-05-13,12817322,116866030,400,43000,1831800,118697830
2020-05-14,10091935,112520676,16000,57100,2558080,115078756
2020-05-15,10825346,109264229,1900,51400,2324308,111588537
2020-05-18,10405336,105330934,3400,54300,2445672,107776606
2020-05-19,10146507,99211579,5700,52100,2450784,101662363
2020-05-20,13225957,100417973,4000,49400,2260050,102678023
2020-05-21,5071828,97422380,3500,39400,1792306,99214686
2020-05-22,4938465,92112741,5900,39300,1744527,93857268
2020-05-25,8875125,96097319,4600,40500,1822905,97920224
2020-05-26,11140927,99816013,200,40700,1831500,101647513
2020-05-27,24044206,109144699,4400,41200,1854824,110999523
2020-05-28,13942385,107369414,4500,45700,2095345,109464759
2020-05-29,15783361,108766196,3900,49000,2321620,111087816
2020-06-01,32686029,114597723,200,40400,1857188,116454911
2020-06-02,39939657,120403864,400,28500,1179045,121582909
2020-06-03,18397227,110564866,0,22400,936768,111501634
2020-06-04,13065568,110770815,7400,29800,1243852,112014667
2020-06-05,8074707,103484364,0,22400,920864,104405228
2020-06-08,13519214,101391622,9200,31600,1287384,102679006
2020-06-09,21957041,100098217,19500,41900,1774884,101873101
2020-06-10,16925611,106816750,1500,43400,1877050,108693800
2020-06-11,23653686,119908356,0,43400,1834952,121743308
2020-06-12,5822074,113453622,0,41400,1788480,115242102
2020-06-15,14717230,121421898,2000,43400,1879220,123301118
2020-06-16,9446069,122943830,23000,66400,2963432,125907262
2020-06-17,24804887,124757058,1100,67500,2862000,127619058
2020-06-18,3895936,121504192,1300,67700,2854909,124359101
2020-06-19,5631993,117793620,600,65800,2880066,120673686
2020-06-22,16707834,121027507,5200,70700,2969400,123996907
2020-06-23,10977912,116755173,0,67900,2947539,119702712
2020-06-24,9009003,115938927,2200,69000,2949750,118888677
2020-06-29,7051379,112450838,2000,68800,2944640,115395478
2020-06-30,20341136,119928759,5700,72400,3281168,123209927
2020-07-01,16547837,123231285,2000,72200,3260552,126491837
2020-07-02,20980857,126767502,200,70400,3153216,129920718
2020-07-03,19845140,127717499,0,64500,2880570,130598069
2020-07-06,21045487,117599301,11100,75600,3714228,121313529
2020-07-07,30349431,116082654,0,71000,3553550,119636204
2020-07-08,14113150,111384873,2500,72100,3772272,115157145
2020-07-09,20106988,116433979,0,46600,2430190,118864169
2020-07-10,15690703,120276987,4100,50700,2733237,123010224
2020-07-13,31249686,138070859,1000,49400,2717000,140787859
2020-07-14,15974808,133409945,3200,51600,2796720,136206665
2020-07-15,15683667,131622120,1000,51600,2782788,134404908
2020-07-16,6057128,119858925,0,47000,2370210,122229135
2020-07-17,12896735,125418337,100,46700,2428867,127847204
2020-07-20,11082293,127324052,2000,48600,2459160,129783212
2020-07-21,9694838,128895588,24300,72900,3753621,132649209
2020-07-22,7827481,128929298,0,72900,3835269,132764567
2020-07-23,16865557,135009680,4000,74900,4079803,139089483
2020-07-24,15037034,129814266,2000,72900,3630420,133444686
2020-07-27,16978066,135736182,0,72700,3540490,139276672
2020-07-28,15131842,138788506,0,72700,3707700,142496206
2020-07-29,18949854,131894754,0,72200,3737794,135632548
2020-07-30,32620099,149871858,0,71300,3669098,153540956
2020-07-31,11554731,136696262,2300,72500,3944000,140640262
2020-08-03,36379831,146481483,2300,73700,4410208,150891691
2020-08-04,51479067,173809230,0,72900,4374000,178183230
2020-08-05,32620216,190680151,0,72300,4359690,195039841
2020-08-06,26198183,191486245,0,71800,4325950,195812195
2020-08-07,9182438,154968693,0,71800,4315898,159284591
2020-08-10,9074148,151522068,700,72500,4363775,155885843
2020-08-11,17019981,154794634,0,72500,4241250,159035884
2020-08-12,17463073,144525151,1100,72200,4022984,148548135
2020-08-13,8839800,145926804,0,58500,3240900,149167704
2020-08-14,8026226,143830911,2700,61200,3509208,147340119
2020-08-17,10510095,148918976,0,58500,3340350,152259326
2020-08-18,20056059,147473420,3600,62100,3766365,151239785
2020-08-19,19844379,151949807,0,58500,3468465,155418272
2020-08-20,19777164,164691515,0,58500,3501225,168192740
2020-08-21,22281066,171123385,0,58500,3530475,174653860
2020-08-24,8389542,169743988,0,58500,3548025,173292013
2020-08-25,9181886,166724904,0,57700,3557205,170282109
2020-08-26,10544455,167329265,0,57700,3482772,170812037
2020-08-27,9617790,166633000,0,57700,3510468,170143468
2020-08-28,15793530,174453752,0,57700,3579131,178032883
2020-08-31,18692891,175492176,0,57700,3531240,179023416
2020-09-01,18775559,173666340,0,57700,3508737,177175077
2020-09-02,30859307,183277623,4700,62400,3699696,186977319
2020-09-03,14252562,176527387,2100,60900,3530373,180057760
2020-09-04,14921367,164820309,11000,68400,3894012,168714321
2020-09-07,6893361,157214653,2700,60200,3293542,160508195
2020-09-08,8604238,158081220,2700,60100,3255016,161336236
2020-09-09,9267626,156368226,7100,65200,3310856,159679082
2020-09-10,4976140,156148699,4100,66600,3380616,159529315
2020-09-11,3688389,154088675,1800,67000,3443800,157532475
2020-09-14,5368524,149760376,6800,73800,3950514,153710890
2020-09-15,4515668,141498819,16900,90700,5084642,146583461
2020-09-16,4776119,142553979,22100,110900,6022979,148576958
2020-09-17,9003682,139763121,35602,144802,7616585,147379706
2020-09-18,11404274,137593299,2500,146602,8004469,145597768
2020-09-21,4463632,139249621,2200,146502,7968244,147217865
2020-09-22,5912359,140251583,500,145702,8012153,148263736
2020-09-23,2868109,139317499,600,146302,8162189,147479688
2020-09-24,9421347,136900643,700,143602,7748764,144649407
2020-09-25,52382158,155446353,3400,129202,7669431,163115784
2020-09-28,40370464,146767363,52800,161202,10308868,157076231
2020-09-29,25955962,151912997,11200,134500,8462740,160375737
2020-09-30,6419561,136243111,4800,110800,7076796,143319907
2020-10-09,8588560,125341118,3000,109000,7026140,132367258
2020-10-12,21370950,111867554,5400,110900,7061003,118928557
2020-10-13,15255031,115704637,3000,107600,6886400,122591037
2020-10-14,44073176,148160954,3781,106181,7044048,155205002
2020-10-15,6396083,127729128,900,105881,7062263,134791391
2020-10-16,12427423,118989587,0,105881,7053792,126043379
2020-10-19,6632130,115533342,0,101800,6590532,122123874
2020-10-20,11031106,100693771,2200,82400,5479600,106173371
2020-10-21,13951051,103326771,500,82600,5311180,108637951
2020-10-22,20199791,110196747,5000,82600,5127808,115324555
2020-10-23,17061396,101608760,600,82800,5247864,106856624
2020-10-26,13067471,94436787,8500,91300,5939978,100376765
2020-10-27,14861173,97875668,5400,96200,6456944,104332612
2020-10-28,14903948,98558338,300,96200,6631066,105189404
2020-10-29,10667270,98308062,300,95700,6517170,104825232
2020-10-30,8851870,96469340,800,96000,6402240,102871580
2020-11-02,9765561,97509700,0,95300,6441327,103951027
2020-11-03,7080916,96816885,0,95100,6482967,103299852
2020-11-04,7742186,95028494,2900,97000,6695910,101724404
2020-11-05,8443137,92694656,1000,97200,6698052,99392708
2020-11-06,14966010,89776127,1600,93700,6455930,96232057
2020-11-09,8931942,90179890,12300,101300,6971466,97151356
2020-11-10,30706061,101646386,23400,110900,8170003,109816389
2020-11-11,14214818,100917107,800,94300,6931050,107848157
2020-11-12,14883613,97112409,16200,102200,7730408,104842817
2020-11-13,25712692,108381138,8100,101300,7562045,115943183
2020-11-16,24819299,121306115,11300,97600,7362944,128669059
2020-11-17,11481501,119241270,7800,94300,7156427,126397697
2020-11-18,13530847,120221669,10000,96000,7303680,127525349
2020-11-19,50347112,148673708,7800,78900,6440607,155114315
2020-11-20,47387011,176908081,15500,91500,7737240,184645321
2020-11-23,23721474,183003168,0,75500,6226485,189229653
2020-11-24,24595425,189747986,2000,62100,5235030,194983016
2020-11-25,49680522,191052891,14600,73200,5591748,196644639
2020-11-26,26319167,185788807,15400,84000,6326880,192115687
2020-11-27,21691002,183067730,44701,105001,8053577,191121307
2020-11-30,13991026,180637336,22900,106501,8152652,188789988
2020-12-01,13675467,181714695,5800,96001,7155915,188870610
2020-12-02,22595018,188370737,23700,106201,7642224,196012961
2020-12-03,18286824,186786497,29100,84101,6339533,193126030
2020-12-04,21549387,195512951,12900,77901,6143273,201656224
2020-12-07,11681151,196418173,20000,77801,6223302,202641475
2020-12-08,13533868,203007303,45800,107301,8573350,211580653
2020-12-09,26610291,205978831,5000,102901,9043969,215022800
2020-12-10,33393278,213602761,3500,102900,9322740,222925501
2020-12-11,23476967,216299112,9900,111600,10074132,226373244
2020-12-14,33663259,229551593,4700,77900,7181601,236733194
2020-12-15,14357947,212807784,49500,120900,11544741,224352525
2020-12-16,13210964,209152398,11600,132100,12723872,221876270
2020-12-17,12588070,208941595,6900,127700,12315388,221256983
2020-12-18,8156274,202434312,39800,154000,14999600,217433912
2020-12-21,6566604,200224898,20500,173500,17205995,217430893
2020-12-22,8991968,200905542,55000,219000,21720420,222625962
2020-12-23,13085728,196099154,43600,243500,23495315,219594469
2020-12-24,9318143,190657424,48900,232900,22318807,212976231
2020-12-25,10082396,186283254,49800,263500,25298635,211581889
2020-12-28,12006229,191486867,102600,343600,34133224,225620091
2020-12-29,9449295,191554165,78500,397000,39977900,231532065
2020-12-30,7738675,191652531,38800,411500,41841320,233493851
2020-12-31,17965539,199653960,47800,425800,44406682,244060642
2021-01-04,21835051,203682047,47900,447300,50817753,254499800
2021-01-05,16673672,206066535,82600,505800,56239902,262306437
2021-01-06,9979879,187436121,32600,515000,56886900,244323021
2021-01-07,8937806,183110134,21100,507000,56682600,239792734
2021-01-08,11175635,178674022,48300,519800,57437900,236111922
2021-01-11,9630285,168846069,14000,396495,43923716,212769785
2021-01-12,25759308,176674399,19900,334038,36917879,213592278
2021-01-13,14907347,180990230,20600,308838,33444067,214434297
2021-01-14,13720019,180249421,26500,308338,32313822,212563243
2021-01-15,10966790,180778239,13000,277938,28510880,209289119
2021-01-18,61544716,221072638,46975,314813,35523499,256596137
2021-01-19,43600552,207599797,36500,334313,39485708,247085505
2021-01-20,46282373,232359435,24900,318313,36475486,268834921
2021-01-21,26876256,230469065,19187,310762,36126083,266595148
2021-01-22,20644361,229335479,14500,313662,36008398,265343877
2021-01-25,29365176,208737954,21500,320262,38236080,246974034
2021-01-26,12485526,206431613,42500,349262,41370084,247801697
2021-01-27,15788249,202367289,15400,350662,41658646,244025935
2021-01-28,11349843,203103799,28700,375062,43679721,246783520
2021-01-29,14228564,190037098,37000,391262,46677557,236714655
2021-02-01,17754646,195286300,36600,407962,48159914,243446214
2021-02-02,29799735,195747094,32500,429880,53416889,249163983
2021-02-03,32143617,201156705,31000,445580,59262140,260418845
2021-02-04,36973953,202980459,63500,494480,66013080,268993539
2021-02-05,24309707,211370868,18500,450680,59818756,271189624
2021-02-08,18689512,216348612,24400,461780,61518332,277866944
2021-02-09,17781427,221124339,24300,444680,59871715,280996054
2021-02-10,26239188,225336524,5100,405080,56358780,281695304
2021-02-18,37402432,233017548,83367,482147,64366625,297384173
2021-02-19,20054528,233929963,7900,441100,57572372,291502335
2021-02-22,59847779,259897122,32900,443000,52039210,311936332
2021-02-23,60978341,286777115,20000,407900,45248347,332025462
2021-02-24,35810760,283061346,39700,431100,45683667,328745013
2021-02-25,39211632,280982209,17200,398500,39989475,320971684
2021-02-26,26528468,249928353,9400,383000,37292710,287221063
2021-03-01,34689248,258043089,35400,405700,38342707,296385796
2021-03-02,35194888,223392206,40525,438125,41621875,265014081
2021-03-03,20198140,221190981,23800,455325,44029928,265220909
2021-03-04,12373325,206825130,32200,468725,44435130,251260260
2021-03-05,14551094,161563922,34498,479023,45363479,206927401
2021-03-08,23874197,153382454,38400,505023,44240015,197622469
2021-03-09,13267385,140885251,39900,498123,42021656,182906907
2021-03-10,21198404,148090103,29800,486023,43980221,192070324
2021-03-11,18164481,157940523,41100,490223,45443673,203384196
2021-03-12,11555857,154693390,45300,497123,45794971,200488361
2021-03-15,10696972,156593048,54400,502523,45121540,201714588
2021-03-16,12697165,156673339,33300,505125,47052394,203725733
2021-03-17,12881428,156010326,43100,516925,48746028,204756354
2021-03-18,17715120,154719965,53700,511925,53101980,207821945
2021-03-19,29785329,161527498,43700,523725,51482168,213009666
2021-03-22,21190441,170575224,24000,527625,50979128,221554352
2021-03-23,9557767,164593441,28700,527223,52411238,217004679
2021-03-24,13335134,165257570,38800,519923,51524370,216781940
2021-03-25,17228680,175198472,42500,505917,50146493,225344965
2021-03-26,14341828,174294177,66000,537517,54197839,228492016
2021-03-29,17264456,173369664,102700,597417,63320228,236689892
2021-03-30,16957336,181342694,65228,631445,67072088,248414782
2021-03-31,44966546,205841624,48100,614545,66985405,272827029
2021-04-01,27835871,195331057,53892,630037,72485757,267816814
2021-04-02,38983770,190556341,37566,625003,71875345,262431686
2021-04-06,22986656,187986204,44300,608160,68369348,256355552
2021-04-07,13384264,186336236,42200,619840,70401427,256737663
2021-04-08,23250499,190335085,26936,627476,73013107,263348192
2021-04-09,15923163,192265727,47200,646428,71818151,264083878
2021-04-12,22642154,171272035,23200,622128,64166282,235438317
2021-04-13,9508138,160447068,46400,583076,62698162,223145230
2021-04-14,8854553,158349783,17000,554213,60730661,219080444
2021-04-15,16128494,163382694,26300,570913,63479816,226862510
2021-04-16,8778809,154363374,37582,591695,66861535,221224909
2021-04-19,25768774,164546460,40000,609295,69185447,233731907
2021-04-20,26239116,169748632,40800,605595,69921999,239670631
2021-04-21,21237770,166265268,31423,607318,71724256,237989524
2021-04-22,38885449,186910640,11000,583095,67930568,254841208
2021-04-23,16987725,185100672,38762,603057,71582866,256683538
2021-04-26,13080335,175261085,37500,606132,73626854,248887939
2021-04-27,9604331,169916655,40546,633088,78578882,248495537
2021-04-28,15118538,169294326,21100,595288,74565774,243860100
2021-04-29,14829882,167030662,22300,580588,72852181,239882843
2021-04-30,8552851,166298537,13400,552688,68820711,235119248
2021-05-06,27306239,172389868,17200,488712,56934950,229324818
2021-05-07,12610762,154388716,12100,463930,54748379,209137095
2021-05-10,6060565,150970077,20552,471582,55882469,206852546
2021-05-11,18518354,163201640,85400,537082,63590510,226792150
2021-05-12,17046912,169769462,32593,547341,67399570,237169032
2021-05-13,15312785,169295318,69800,578949,71349675,240644993
2021-05-14,26728015,177797379,64900,627949,78889233,256686612
2021-05-17,19076442,166602930,25700,611766,82588410,249191340
2021-05-18,28940876,182695810,6100,600566,81256580,263952390
2021-05-19,15722989,185986741,43200,633866,84906351,270893092
2021-05-20,12372505,174419294,6100,613466,82511179,256930473
2021-05-21,11698635,164047873,19500,583066,77431165,241479038
2021-05-24,38140559,184849245,27400,527966,70953351,255802596
2021-05-25,39109996,196844671,23800,517866,69259399,266104070
2021-05-26,61123766,226544008,71272,563546,70865910,297409918
2021-05-27,18328436,217218617,28000,522435,66871680,284090297
2021-05-28,26247104,213957808,37400,538735,68861108,282818916
2021-05-31,66955020,250906433,27700,506035,62444720,313351153
2021-06-01,48455516,266323736,19200,490735,58888200,325211936
2021-06-02,27520272,254898748,16100,442966,51419494,306318242
2021-06-03,32840175,268265192,12600,423666,49657892,317923084
2021-06-04,26416392,266960893,17100,378566,45420349,312381242
2021-06-07,60258464,289658266,17800,368966,45895681,335553947
2021-06-08,38377793,269916141,19400,472272,38957716,308873857
2021-06-09,25682801,270337132,23081,376040,30481802,300818934
