日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2017-07-12,1137495805,68688316,110980287,757100,229800,380100
2017-07-13,1133200364,26455358,30750799,1089451,401000,68649
2017-07-14,1118004655,14898132,30093841,739851,2000,351600
2017-07-17,1108687431,32594882,41912106,724941,142690,157600
2017-07-18,1099789794,28026984,36905821,693651,117000,148290
2017-07-19,1124451885,74317685,49655594,1184643,632892,141900
2017-07-20,1137012422,56516672,43956135,761343,142700,566000
2017-07-21,1135406621,32128107,33733908,707743,113000,166600
2017-07-24,1169299503,55502115,21609233,844643,150500,13600
2017-07-25,1173830965,52942073,48410611,732943,7800,119500
2017-07-26,1171736494,37944055,40038526,832192,147800,48551
2017-07-27,1192982827,64049934,42803601,882992,463600,412800
2017-07-28,1165372084,15244211,42854954,685492,10000,207500
2017-07-31,1162925673,27015814,29462225,774492,199000,110000
2017-08-01,1172001246,46342034,37266461,1026592,430000,177900
2017-08-02,1184501064,66412415,53912597,947961,312369,391000
2017-08-03,1166868816,20958247,38592008,874292,278600,352269
2017-08-04,1162977622,29965883,33857077,767800,162708,269200
2017-08-07,1174971910,46783854,34789566,611792,38300,194308
2017-08-08,1170834904,22310874,26447880,890192,320300,41900
2017-08-09,1164419581,24702459,31117782,630092,3100,263200
2017-08-10,1148977714,17220442,32662309,671392,98300,57000
2017-08-11,1136594423,23635265,36018556,239792,6300,437900
2017-08-14,1137706130,18762283,17650576,283492,45000,1300
2017-08-15,1112086601,25490579,51110108,399492,135600,19600
2017-08-16,1123304702,25711982,14493881,386792,0,12700
2017-08-17,1119888232,29544297,32960767,323092,81100,144800
2017-08-18,1122628838,28953074,26212468,305392,72200,89900
2017-08-21,1124362841,15150853,13416850,264892,34700,75200
2017-08-22,1116114511,22818050,31066380,432938,169946,1900
2017-08-23,1117575627,30275323,28814207,835192,482500,80246
2017-08-24,1116480093,22041905,23137439,512592,12000,334600
2017-08-25,1130002595,44076235,30553733,631292,230000,111300
2017-08-28,1194766523,161935034,97171106,983992,604000,251300
2017-08-29,1207830898,71800668,58736293,835292,177700,326400
2017-08-30,1216731549,66144041,57243390,828992,144600,150900
2017-08-31,1213284366,45325892,48773075,812092,271400,288300
2017-09-01,1214946613,54276523,52614276,697892,59900,174100
2017-09-04,1216878605,43665651,41733659,698592,48900,48200
2017-09-05,1216029222,29163738,30013121,551092,1300,148800
2017-09-06,1200485321,23489838,38667731,632092,106000,25000
2017-09-07,1203089641,30904839,28300519,516392,5600,121300
2017-09-08,1196909010,26515098,32695729,342692,31900,205600
2017-09-11,1199781191,23043001,20170820,310892,100,31900
2017-09-12,1210974600,50198190,39004781,575992,266000,900
2017-09-13,1209000734,25874906,27848772,392692,34900,218200
2017-09-14,1218017603,32403589,23386720,382492,41900,52100
2017-09-15,1198933303,24080239,43164539,541792,212200,52900
2017-09-18,1203570753,33778959,29141509,434792,43000,150000
2017-09-19,1202829021,24512410,25254142,395892,64100,103000
2017-09-20,1199636935,32051022,35241922,302092,14900,108700
2017-09-21,1197914150,27537815,29260600,287292,0,14800
2017-09-22,1194716525,24039098,27236723,291592,9300,5000
2017-09-25,1196290688,17964094,16389931,294092,7000,4500
2017-09-26,1196305291,12332803,12318200,150092,14000,158000
2017-09-27,1191160760,21203135,26347666,149392,3500,4200
2017-09-28,1195434969,21794556,17520347,151192,1800,0
2017-09-29,1174962289,12961754,33434434,153692,2500,0
2017-10-09,1169386612,27616763,33192440,174792,21100,0
2017-10-10,1168694088,24681674,25374198,204192,30600,1200
2017-10-11,1169917316,16272947,15049719,153692,0,50500
2017-10-12,1163109617,5420122,11800063,171592,17900,0
2017-10-13,1166441900,26680356,23348073,202392,30800,0
2017-10-16,1172321858,23393788,17513830,181592,10000,30800
2017-10-17,1186945593,28408064,13784329,171592,0,10000
2017-10-18,1188380070,28686772,27252295,182292,27200,16500
2017-10-19,1176188421,34267593,46459242,154592,0,27700
2017-10-20,1172241752,9331781,13347042,139692,3000,17900
2017-10-23,1164203830,9632019,17669941,141192,3000,1500
2017-10-24,1165673326,13523511,12054015,149192,8000,0
2017-10-25,1165926253,12899657,12646730,149192,0,0
2017-10-26,1165579588,28419938,28766603,148392,5500,6300
2017-10-27,1160009155,10295227,15865660,142892,0,5500
2017-10-30,1139315625,21896923,42668023,164992,26100,4000
2017-10-31,1134656759,12161988,16820854,223892,91300,32400
2017-11-01,1129891548,10897918,15663129,132592,0,91300
2017-11-02,1176895821,91798900,44794627,1763506,1630914,0
2017-11-03,1156683510,28928556,49140867,194302,5800,1575004
2017-11-06,1156739989,24834115,24777636,187102,0,7200
2017-11-07,1156322970,38633328,39050347,911802,754700,30000
2017-11-08,1172253761,73889872,57959081,313502,165300,763600
2017-11-09,1180684845,40612134,32181050,172902,0,140600
2017-11-10,1175175833,34442622,39951634,224602,72700,21000
2017-11-13,1183858148,71000670,62318355,266202,113800,72200
2017-11-14,1184442525,46503547,45919170,304902,152500,113800
2017-11-15,1182246601,23497738,25693662,193602,0,111300
2017-11-16,1184928151,35327375,32645825,292602,101000,2000
