日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2019-08-19,1961073,1638812,0,0,0,1638812
2019-08-20,901494,2327882,0,0,0,2327882
2019-08-21,1932557,3130178,0,0,0,3130178
2019-08-22,1531850,4198392,0,0,0,4198392
2019-08-23,2542891,6143341,0,0,0,6143341
2019-08-26,1029851,6832261,0,0,0,6832261
2019-08-27,2792294,8046511,0,0,0,8046511
2019-08-28,5271064,7529763,0,0,0,7529763
2019-08-29,1068002,5606514,0,0,0,5606514
2019-08-30,2673151,5698865,0,0,0,5698865
2019-09-02,3010951,6407812,0,0,0,6407812
2019-09-03,1396730,6725533,0,0,0,6725533
2019-09-04,3976223,8328717,0,0,0,8328717
2019-09-05,6474264,10048387,0,0,0,10048387
2019-09-06,1399009,9172339,0,0,0,9172339
2019-09-09,4119202,11739514,0,0,0,11739514
2019-09-10,4247535,12803525,0,0,0,12803525
2019-09-11,3619731,14475109,0,0,0,14475109
2019-09-12,943391,13553739,0,0,0,13553739
2019-09-16,1646569,13680416,0,0,0,13680416
2019-09-17,3428319,14164810,0,0,0,14164810
2019-09-18,1360861,14639559,0,0,0,14639559
2019-09-19,1166335,12143025,0,0,0,12143025
2019-09-20,4726140,15386121,0,0,0,15386121
2019-09-23,2477134,14371146,0,0,0,14371146
2019-09-24,1423258,13528741,0,0,0,13528741
2019-09-25,2069167,13909680,48300,48300,136689,14046369
2019-09-26,814027,12440652,0,48300,134757,12575409
2019-09-27,1071204,11958353,0,48300,134757,12093110
2019-09-30,2557989,13817812,0,48300,134274,13952086
2019-10-08,1091009,14145966,0,48300,134757,14280723
2019-10-09,424984,14076834,0,48300,135723,14212557
2019-10-10,29341456,34160300,0,48300,149247,34309547
2019-10-11,18401440,34240925,39902,88202,264606,34505531
2019-10-14,27298327,48145675,18400,106602,326202,48471877
2019-10-15,8266102,46548565,0,106600,320866,46869431
2019-10-16,6072155,46176557,0,48300,142485,46319042
2019-10-17,4868203,45622659,0,48300,143451,45766110
2019-10-18,4473151,46366859,0,48300,141519,46508378
2019-10-21,3081867,45579034,0,42800,123264,45702298
2019-10-22,5702018,47744740,0,42800,127116,47871856
2019-10-23,2858345,47008779,0,42800,125404,47134183
2019-10-24,1057193,45432511,0,42800,124548,45557059
2019-10-25,2038574,43609124,0,42800,124548,43733672
2019-10-28,4177461,43683081,0,42800,127972,43811053
2019-10-29,4485386,45090762,0,42800,126688,45217450
2019-10-30,15299674,51197905,0,42800,128828,51326733
2019-10-31,7118491,45941684,0,42800,124976,46066660
2019-11-01,2116142,44212366,0,42800,124976,44337342
2019-11-04,5380782,46037642,0,42800,124976,46162618
2019-11-05,2235716,45896138,0,42800,124548,46020686
2019-11-06,1962720,45816388,0,42800,124120,45940508
2019-11-07,1192655,43262864,0,42800,124548,43387412
2019-11-08,5345967,45703743,0,42800,125832,45829575
2019-11-11,2312031,44195600,0,42800,121980,44317580
2019-11-12,1241259,42028126,0,42800,122836,42150962
2019-11-13,1472961,41743550,0,42800,121124,41864674
2019-11-14,1079399,41253244,0,42800,121552,41374796
2019-11-15,1683646,38781547,0,42800,119412,38900959
2019-11-18,1353807,37952081,0,42800,120696,38072777
2019-11-19,996911,37808605,0,42800,121980,37930585
2019-11-20,1205264,36950424,0,42800,120268,37070692
2019-11-21,2024401,37975990,0,42800,121552,38097542
2019-11-22,1600552,36320209,0,42800,121980,36442189
2019-11-25,2752167,37595133,0,42800,122836,37717969
2019-11-26,1621024,36995308,0,42800,123692,37119000
2019-11-27,1095832,37000466,0,42800,121980,37122446
2019-11-28,1317185,36951493,0,42800,121124,37072617
2019-11-29,960445,36577680,0,42800,121552,36699232
2019-12-02,1039356,36580891,0,42800,121552,36702443
2019-12-03,1221211,36761640,0,42800,121980,36883620
2019-12-04,834151,36240423,0,42800,122408,36362831
2019-12-05,1738104,36855679,0,42800,123264,36978943
2019-12-06,1363060,36845432,0,42800,123264,36968696
2019-12-09,1920358,35919361,0,42800,123264,36042625
2019-12-10,1662270,36770574,0,42800,122836,36893410
2019-12-11,3568086,38266075,0,42800,123692,38389767
2019-12-12,2595389,37158771,0,42800,121980,37280751
2019-12-13,1829775,35975769,0,42800,123692,36099461
2019-12-16,12563166,44725623,0,42800,126260,44851883
2019-12-17,8677358,44255117,0,42800,127544,44382661
2019-12-18,5378716,43130898,0,42800,127116,43258014
2019-12-19,9307543,48219424,0,42800,129256,48348680
2019-12-20,5891067,44525095,0,42800,126688,44651783
2019-12-23,6902523,48407673,0,42800,124548,48532221
2019-12-24,2668851,45921396,0,42800,125832,46047228
2019-12-25,2395649,45693390,0,42800,125832,45819222
2019-12-26,2862578,45788526,0,42800,126260,45914786
2019-12-27,16045572,57212701,0,42800,126688,57339389
2019-12-30,21079329,63740533,0,42800,128828,63869361
2019-12-31,6381154,57062126,0,42800,128828,57190954
2020-01-02,9261602,56870506,0,42800,129684,57000190
2020-01-03,7495010,53853044,0,42800,130112,53983156
2020-01-06,5615299,48916898,0,42800,130112,49047010
2020-01-07,5052858,48218150,0,42800,131824,48349974
2020-01-08,6968034,47512485,0,42800,131396,47643881
2020-01-09,20032864,50920758,0,42800,135248,51056006
2020-01-10,7712706,48989488,0,42800,134392,49123880
2020-01-13,12676032,54718679,0,42800,133536,54852215
2020-01-14,8014684,56849667,0,42800,132680,56982347
2020-01-15,6371351,57472000,0,42800,130540,57602540
2020-01-16,5160585,57624668,0,42800,130540,57755208
2020-01-17,3585187,56568173,0,42800,129684,56697857
2020-01-20,5095325,57478447,0,42800,130540,57608987
2020-01-21,3713480,55731799,0,42800,128828,55860627
2020-01-22,3209731,52142023,0,42800,128400,52270423
2020-01-23,4472022,46812845,0,42800,125404,46938249
2020-02-03,191136,45883125,0,42800,112992,45996117
2020-02-04,3668959,43454670,0,0,0,43454670
2020-02-05,2117552,41467817,0,0,0,41467817
2020-02-06,4107762,42856092,0,0,0,42856092
2020-02-07,3121688,42656446,0,0,0,42656446
2020-02-10,8329381,46665578,0,0,0,46665578
2020-02-11,11802812,50006714,0,0,0,50006714
2020-02-12,29149396,61849893,201300,201300,603900,62453793
2020-02-13,14007238,55531889,0,201300,577731,56109620
2020-02-14,7799847,50666274,0,201300,559614,51225888
2020-02-17,5966611,48695142,0,201300,577731,49272873
2020-02-18,7309249,49844269,0,201300,585783,50430052
2020-02-19,5840334,52844641,0,201300,579744,53424385
2020-02-20,14328760,55635222,0,201300,605913,56241135
2020-02-21,17042304,56542759,0,201300,603900,57146659
2020-02-24,9542090,57113927,0,201300,609939,57723866
2020-02-25,13221897,55279531,0,201300,603900,55883431
2020-02-26,25542061,67849981,0,201300,611952,68461933
2020-02-27,26057526,77623118,0,0,0,77623118
2020-02-28,10686179,65103769,201300,201300,591822,65695591
2020-03-02,20938605,71484137,0,201300,628056,72112193
2020-03-03,18265873,72772552,0,201300,620004,73392556
2020-03-04,13338234,71579409,0,201300,626043,72205452
2020-03-05,19289756,82459737,0,201300,688446,83148183
2020-03-06,91363090,117752803,0,201300,706563,118459366
2020-03-09,115005875,170494882,0,201300,777018,171271900
2020-03-10,157950694,207138171,0,201300,801174,207939345
2020-03-11,98687444,181985152,0,201300,756888,182742040
2020-03-12,54925864,166815334,0,201300,708576,167523910
2020-03-13,70488472,179418475,0,201300,779031,180197506
2020-03-16,134939503,202471474,0,201300,779031,203250505
2020-03-17,182202703,254239983,0,201300,857538,255097521
2020-03-18,173994068,237358979,0,201300,877668,238236647
2020-03-19,116450808,257867753,0,201300,895785,258763538
2020-03-20,84685285,229667316,20000,221300,905117,230572433
2020-03-23,64002616,221590993,0,201300,785070,222376063
2020-03-24,59851112,217629649,0,201300,764940,218394589
2020-03-25,47939970,221663385,0,201300,775005,222438390
2020-03-26,48106792,224679863,0,201300,748836,225428699
2020-03-27,44330139,221284797,20000,221300,827662,222112459
2020-03-30,79830781,250772322,0,201300,793122,251565444
2020-03-31,37792161,230219362,20000,221300,843153,231062515
2020-04-01,30723050,204028983,0,201300,734745,204763728
2020-04-02,66312887,230500641,20000,221300,840940,231341581
2020-04-03,23735427,207751155,0,201300,738771,208489926
2020-04-07,40861525,193737174,20000,221300,838727,194575901
2020-04-08,27554021,184917810,0,201300,754875,185672685
2020-04-09,64417196,201325120,20000,221300,849792,202174912
2020-04-10,28997506,182117817,0,201300,740784,182858601
2020-04-13,14762696,172969453,20000,221300,770124,173739577
2020-04-14,27023702,180945984,0,201300,720654,181666638
2020-04-15,20863202,169773085,0,201300,718641,170491726
2020-04-16,38535090,194984373,0,201300,791109,195775482
2020-04-17,107237304,206974776,20000,221300,885200,207859976
2020-04-20,101065381,233979370,0,221300,944951,234924321
2020-04-21,57052285,214944554,0,221300,942738,215887292
2020-04-22,68267446,223008774,0,221300,922821,223931595
2020-04-23,33759284,202666187,0,221300,885200,203551387
2020-04-24,199257903,299809047,0,221300,973720,300782767
2020-04-27,78407418,279800582,0,221300,1071092,280871674
2020-04-28,161716103,252942108,0,221300,1004702,253946810
2020-04-29,212179713,307185718,0,221300,1104287,308290005
2020-04-30,259633940,309709511,0,221300,1214937,310924448
2020-05-06,110697133,319592605,0,221300,1336652,320929257
2020-05-07,308444413,316225249,0,201300,1151436,317376685
2020-05-08,220495423,344414905,20000,221300,1188381,345603286
2020-05-11,193942928,353959359,0,221300,1223789,355183148
2020-05-12,119075387,365769955,9900,231200,1250792,367020747
2020-05-13,177764577,386923877,0,221300,1248132,388172009
2020-05-14,158712437,408487104,56000,277300,1583383,410070487
2020-05-15,125698586,408712855,1000,272300,1527603,410240458
2020-05-18,169003457,402888438,37000,309300,1784661,404673099
2020-05-19,247844925,478315038,0,309300,1964055,480279093
2020-05-20,348041096,514467463,0,299300,1894569,516362032
2020-05-21,189885476,471691733,10000,299300,1867632,473559365
2020-05-22,113536944,437901924,5000,304300,1801456,439703380
2020-05-25,77731334,416280981,17000,314300,1734936,418015917
2020-05-26,104018648,442868705,18000,327300,1872156,444740861
2020-05-27,129278502,435388672,0,314300,1797796,437186468
2020-05-28,99111276,401162726,20000,328300,1726858,402889584
2020-05-29,53077370,375852301,0,318300,1620147,377472448
2020-06-01,78811817,389886540,58000,376300,2020731,391907271
2020-06-02,57042514,373314925,10000,368300,1933575,375248500
2020-06-03,71997566,392152954,23000,371300,1960464,394113418
2020-06-04,41520562,369189191,0,348300,1776330,370965521
2020-06-05,35931443,365188878,28000,376300,1907841,367096719
2020-06-08,29970908,366995129,0,366300,1846152,368841281
2020-06-09,72269114,382263322,25000,358300,1870326,384133648
2020-06-10,36212913,388974964,20000,358300,1816581,390791545
2020-06-11,44087559,396416316,0,318300,1597866,398014182
2020-06-12,22453608,381421372,13000,331300,1636622,383057994
2020-06-15,36493019,385712040,40000,338300,1677968,387390008
2020-06-16,49295380,382207154,20000,338300,1728713,383935867
2020-06-17,37672135,382228923,0,107000,539280,382768203
2020-06-18,53957459,389871580,50000,147000,752640,390624220
2020-06-19,41982826,388510577,0,107000,542490,389053067
2020-06-22,34035948,388127494,0,60000,301200,388428694
2020-06-23,28075153,388767031,62000,122000,605120,389372151
2020-06-24,20029018,372228689,0,112000,545440,372774129
2020-06-29,30584132,369416193,10000,80000,371200,369787393
2020-06-30,12017193,360379338,5000,75000,349500,360728838
2020-07-01,24449912,362041863,78000,148000,695600,362737463
2020-07-02,46908209,370516105,151300,241300,1182370,371698475
2020-07-03,32178972,367363428,138000,369300,1816956,369180384
2020-07-06,57883760,357225486,25000,125000,650000,357875486
2020-07-07,69792827,367173088,33000,63000,328860,367501948
2020-07-08,80499036,388639568,120000,140000,763000,389402568
2020-07-09,91773219,387210110,0,70000,384300,387594410
2020-07-10,69191999,365466070,0,70000,367500,365833570
2020-07-13,103906889,363557971,270000,340000,1965200,365523171
2020-07-14,165449658,395671821,40000,220000,1339800,397011621
2020-07-15,78855110,392258665,0,220000,1258400,393517065
2020-07-16,66737570,381121322,110000,230000,1219000,382340322
2020-07-17,36077568,362309655,13000,233000,1234900,363544555
2020-07-20,48337356,354125332,60000,240000,1329600,355454932
2020-07-21,68943705,358434200,130000,240000,1344000,359778200
2020-07-22,50796058,355071208,23000,193000,1084660,356155868
2020-07-23,37549422,341852487,120000,200000,1110000,342962487
