日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2017-07-12,14135841,359396235,0,0,0,359396235
2017-07-13,25580360,363291646,2600,2600,21918,363313564
2017-07-14,15900205,363078198,0,2600,22100,363100298
2017-07-17,19059615,359788002,3600,6200,49786,359837788
2017-07-18,18423190,358208147,1500,7700,64449,358272596
2017-07-19,27335319,348591554,1200,8300,72708,348664262
2017-07-20,21835234,341903704,0,8300,72210,341975914
2017-07-21,9055434,340043601,0,8300,71878,340115479
2017-07-24,23799239,341379070,0,8300,72625,341451695
2017-07-25,27428135,338520992,0,8300,74617,338595609
2017-07-26,31635401,349268884,0,0,0,349268884
2017-07-27,24696476,338833431,0,0,0,338833431
2017-07-28,39603661,346237546,0,0,0,346237546
2017-07-31,49570132,353066600,0,0,0,353066600
2017-08-01,46552886,374069497,0,0,0,374069497
2017-08-02,38066492,374054801,0,0,0,374054801
2017-08-03,19606255,329355166,20000,20000,180000,329535166
2017-08-04,28334861,323233653,0,0,0,323233653
2017-08-07,16813607,318841062,600,600,5370,318846432
2017-08-08,29896407,317462442,0,0,0,317462442
2017-08-09,26257641,308126239,0,0,0,308126239
2017-08-10,24454154,310749097,0,0,0,310749097
2017-08-11,10280716,300243274,0,0,0,300243274
2017-08-14,10015316,299968508,0,0,0,299968508
2017-08-15,14942636,297837321,600,600,5064,297842385
2017-08-16,8160720,295388317,1100,1700,14433,295402750
2017-08-17,13575970,289327374,0,1700,14484,289341858
2017-08-18,10528143,287887989,0,1700,14331,287902320
2017-08-21,12729411,291466105,0,1700,14484,291480589
2017-08-22,24993002,295300834,0,1700,14654,295315488
2017-08-23,13178118,296187843,0,1700,14263,296202106
2017-08-24,4651982,290929033,0,1700,14280,290943313
2017-08-25,12234233,296638909,0,1700,14450,296653359
2017-08-28,11475329,292764891,0,0,0,292764891
2017-08-29,11190521,294540898,0,0,0,294540898
2017-08-30,13935202,290953989,0,0,0,290953989
2017-08-31,25757277,292034352,0,0,0,292034352
2017-09-01,59984555,315061203,5900,5900,51920,315113123
2017-09-04,54790881,334495925,0,0,0,334495925
2017-09-05,30630167,337403697,0,0,0,337403697
2017-09-06,58186705,340192713,0,0,0,340192713
2017-09-07,33533990,340611659,37000,37000,325600,340937259
2017-09-08,41067264,345125222,0,35000,311150,345436372
2017-09-11,57817490,353349650,5900,40900,377098,353726748
2017-09-12,68432070,371249977,0,5900,53513,371303490
2017-09-13,39831443,372891825,0,5900,54398,372946223
2017-09-14,27539201,366747255,0,5900,52569,366799824
2017-09-15,24757174,370666761,0,0,0,370666761
2017-09-18,17427154,364641844,0,0,0,364641844
2017-09-19,17084158,359677862,0,0,0,359677862
2017-09-20,35620959,359878970,5900,5900,53867,359932837
2017-09-21,25221599,357093666,0,0,0,357093666
2017-09-22,13085098,348897314,0,0,0,348897314
2017-09-25,9931491,346417691,0,0,0,346417691
2017-09-26,8983288,346364010,3100,3100,26567,346390577
2017-09-27,9612431,343444174,0,0,0,343444174
2017-09-28,10738713,326623526,0,0,0,326623526
2017-09-29,10473060,318568026,0,0,0,318568026
2017-10-09,12484142,323745585,0,0,0,323745585
2017-10-10,5581671,317501431,0,0,0,317501431
2017-10-11,10705912,322823723,0,0,0,322823723
2017-10-12,4838113,322863011,0,0,0,322863011
2017-10-13,2263500,319211700,0,0,0,319211700
2017-10-16,14990045,316437751,0,0,0,316437751
2017-10-17,16343308,326734267,0,0,0,326734267
2017-10-18,7069236,328554577,0,0,0,328554577
2017-10-19,9108526,328575742,0,0,0,328575742
2017-10-20,2009207,327489364,0,0,0,327489364
2017-10-23,3704183,328969271,400,400,3332,328972603
2017-10-24,2307994,319983135,0,400,3348,319986483
2017-10-25,2986012,302485340,0,400,3360,302488700
2017-10-26,5479950,300922595,0,400,3384,300925979
2017-10-27,3961828,298010872,0,400,3348,298014220
2017-10-30,8893998,296039356,0,400,3364,296042720
2017-10-31,7295471,291265575,0,0,0,291265575
2017-11-01,9139591,290392581,0,0,0,290392581
2017-11-02,7419931,293410578,0,0,0,293410578
2017-11-03,9697563,297764301,0,0,0,297764301
2017-11-06,9938675,305059305,0,0,0,305059305
2017-11-07,7092127,306493543,0,0,0,306493543
2017-11-08,10715538,304247968,5900,5900,50268,304298236
2017-11-09,14904816,304398614,0,0,0,304398614
2017-11-10,5842177,302451432,0,0,0,302451432
2017-11-13,12406122,306159622,0,0,0,306159622
2017-11-14,9533299,304992885,0,0,0,304992885
2017-11-15,7093613,303296809,5900,5900,48616,303345425
2017-11-16,8307226,304237955,0,0,0,304237955
2017-11-17,14536235,310228311,0,0,0,310228311
2017-11-20,7393410,311410199,0,0,0,311410199
2017-11-21,2360539,301442579,0,0,0,301442579
