日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2019-08-19,27608701,27125494,0,0,0,27125494
2019-08-20,15791429,37995201,0,0,0,37995201
2019-08-21,7562400,42111365,0,0,0,42111365
2019-08-22,13032689,50679740,0,0,0,50679740
2019-08-23,24002719,61686855,0,0,0,61686855
2019-08-26,46105054,79036686,0,0,0,79036686
2019-08-27,29121277,82837041,0,0,0,82837041
2019-08-28,25050947,93695774,0,0,0,93695774
2019-08-29,11459848,94371483,0,0,0,94371483
2019-08-30,11648267,93172012,0,0,0,93172012
2019-09-02,100086541,143894843,2000,2000,27940,143922783
2019-09-03,50682137,167282471,0,2000,27080,167309551
2019-09-04,24808476,166418359,0,0,0,166418359
2019-09-05,60747180,194979238,0,0,0,194979238
2019-09-06,29384164,167057072,0,0,0,167057072
2019-09-09,37805212,152613965,0,0,0,152613965
2019-09-10,52130526,157546675,2000,2000,27580,157574255
2019-09-11,24559525,146812096,0,2000,27160,146839256
2019-09-12,21863920,151982047,0,2000,26780,152008827
2019-09-16,25226655,160033966,0,2000,26980,160060946
2019-09-17,26867706,165692223,0,2000,26240,165718463
2019-09-18,12509550,166458171,0,2000,26620,166484791
2019-09-19,23705546,180527405,0,0,0,180527405
2019-09-20,30525181,186285029,0,0,0,186285029
2019-09-23,18441255,191105609,0,0,0,191105609
2019-09-24,50342030,204200149,1000,1000,11850,204211999
2019-09-25,102722926,197182838,0,1000,10830,197193668
2019-09-26,75996649,221256052,0,0,0,221256052
2019-09-27,17080830,215820791,0,0,0,215820791
2019-09-30,10702118,210267344,3000,3000,30870,210298214
2019-10-08,11622936,206639022,0,1000,10520,206649542
2019-10-09,10418358,208117480,1000,1000,10720,208128200
2019-10-10,8574088,203895012,1000,2000,21460,203916472
2019-10-11,31150761,189646542,0,2000,21480,189668022
2019-10-14,35858970,196527214,0,2000,21640,196548854
2019-10-15,10053130,195941777,0,0,0,195941777
2019-10-16,9053194,191012087,2000,2000,21700,191033787
2019-10-17,6419050,190669048,0,2000,21680,190690728
2019-10-18,18140365,186074549,0,0,0,186074549
2019-10-21,16898050,190440510,0,0,0,190440510
2019-10-22,9726731,190875307,2000,2000,22100,190897407
2019-10-23,10555683,192794563,0,0,0,192794563
2019-10-24,17077554,202257388,0,0,0,202257388
2019-10-25,20611506,195531787,0,0,0,195531787
2019-10-28,21363641,203373828,0,0,0,203373828
2019-10-29,25791327,207507582,1000,1000,10270,207517852
2019-10-30,15111648,207994416,0,1000,10070,208004486
2019-10-31,12730864,207915149,1000,1000,9880,207925029
2019-11-01,13598571,207819982,0,1000,9980,207829962
2019-11-04,89875569,234695302,0,1000,10980,234706282
2019-11-05,99441002,228513055,1000,1000,11180,228524235
2019-11-06,78912071,254649125,21000,21000,237090,254886215
2019-11-07,62287504,248202380,25200,45200,508952,248711332
2019-11-08,40060209,245995598,0,21000,230790,246226388
2019-11-11,34500888,247007218,1000,1000,10320,247017538
2019-11-12,21214720,244848607,0,1000,10350,244858957
2019-11-13,12589781,238684596,0,1000,10160,238694756
2019-11-14,17066573,239715590,0,1000,10300,239725890
2019-11-15,12562922,231048711,12000,13000,131300,231180011
2019-11-18,8369305,227616032,0,13000,132470,227748502
2019-11-19,16305172,231324467,0,13000,133900,231458367
2019-11-20,43730688,248994145,24200,37200,394692,249388837
2019-11-21,12225451,249085503,0,37200,386880,249472383
