日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2019-08-19,16056049,17044745,988696,0,0,0
2019-08-20,34980602,24614419,5689866,0,0,0
2019-08-21,39815751,11760900,6925751,0,0,0
2019-08-22,48672168,19465975,10609558,0,0,0
2019-08-23,60103441,21561142,10129869,0,0,0
2019-08-26,71995387,21811973,9920027,0,0,0
2019-08-27,74697049,13547085,10845423,0,0,0
2019-08-28,79018478,14309990,9988561,0,0,0
2019-08-29,87987586,14666567,5697459,0,0,0
2019-08-30,93730298,14183308,8440596,0,0,0
2019-09-02,99058600,14765823,9437521,0,0,0
2019-09-03,101535347,12901253,10424506,0,0,0
2019-09-04,106673728,27682683,22544302,0,0,0
2019-09-05,116037018,32240025,22876735,0,0,0
2019-09-06,115308109,10414760,11143669,0,0,0
2019-09-09,124772696,30021414,20556827,0,0,0
2019-09-10,124130191,21088306,21730811,0,0,0
2019-09-11,127226315,14358651,11262527,0,0,0
2019-09-12,134582673,26151929,18795571,0,0,0
2019-09-16,148009258,30594565,17167980,0,0,0
2019-09-17,148343444,20388477,20054291,0,0,0
2019-09-18,149682993,11531448,10191899,0,0,0
2019-09-19,153544971,14508999,10647021,0,0,0
2019-09-20,154587165,10608985,9566791,0,0,0
2019-09-23,154230596,10375504,10732073,1000,1000,0
2019-09-24,154060527,11057978,11228047,1000,0,0
2019-09-25,151744281,8763234,11079480,1000,0,0
2019-09-26,151969528,15923087,15697840,0,0,1000
2019-09-27,146040582,9571493,15500439,0,0,0
2019-09-30,149719925,12785307,9105964,0,0,0
2019-10-08,159163522,18392613,8949016,0,0,0
2019-10-09,170035885,24494176,13621813,0,0,0
2019-10-10,156668091,15238799,28606593,0,0,0
2019-10-11,153750599,15619387,18536879,0,0,0
2019-10-14,161413486,19336397,11673510,0,0,0
2019-10-15,162474609,15086628,13929513,0,0,0
2019-10-16,163856470,27206112,25824251,0,0,0
2019-10-17,156291572,7166544,14731442,0,0,0
2019-10-18,153926419,6791398,9156551,0,0,0
2019-10-21,152818336,4241944,5350027,0,0,0
2019-10-22,152907145,6006107,5917298,0,0,0
2019-10-23,157985176,8427200,3349169,0,0,0
2019-10-24,157723932,10126352,10387596,0,0,0
2019-10-25,154623597,9662797,13081996,0,0,0
2019-10-28,163217090,20156228,11562735,0,0,0
2019-10-29,153465460,10113866,19865496,0,0,0
2019-10-30,156509533,8061120,5017047,0,0,0
2019-10-31,155761589,6574075,7322019,0,0,0
2019-11-01,152915333,3193112,6039368,0,0,0
2019-11-04,148508887,5756762,10163208,0,0,0
2019-11-05,148376302,5084271,5216856,0,0,0
2019-11-06,145029907,3329594,6675989,0,0,0
2019-11-07,146915919,6676312,4790300,0,0,0
2019-11-08,149339237,8487483,6064165,0,0,0
2019-11-11,151441468,9268072,7165841,0,0,0
2019-11-12,150099949,2468129,3809648,0,0,0
2019-11-13,148913755,1018827,2205021,0,0,0
2019-11-14,149820352,5459582,4552985,0,0,0
2019-11-15,148932984,1809885,2697253,0,0,0
2019-11-18,148309502,2682761,3306243,0,0,0
2019-11-19,144593181,3977692,7694013,0,0,0
2019-11-20,144280569,3699813,4012425,0,0,0
2019-11-21,144579094,2311574,2013049,0,0,0
2019-11-22,146665791,6008647,3921950,0,0,0
2019-11-25,144013049,2630587,5283329,0,0,0
2019-11-26,142730291,1212464,2495222,0,0,0
2019-11-27,141505541,1203428,2428178,48200,48200,0
2019-11-28,141083479,1411497,1833559,48200,0,0
2019-11-29,140431089,762491,1414881,48200,0,0
2019-12-02,140023268,2578204,2986025,48200,0,0
2019-12-03,139165758,1197319,2054829,48200,0,0
2019-12-04,140732088,4113267,2546937,48200,0,0
2019-12-05,139230592,2433242,3934738,48200,0,0
2019-12-06,140887746,5884003,4226849,0,0,48200
2019-12-09,140284591,3769589,4372744,0,0,0
2019-12-10,138478146,3954904,5761349,0,0,0
2019-12-11,139752685,8262181,6987642,0,0,0
2019-12-12,135277174,7183166,11658677,0,0,0
2019-12-13,128934782,10070393,16412785,0,0,0
2019-12-16,133976335,11302156,6260603,0,0,0
