日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2020-07-13,42788933,29629168,4625008,0,0,0
2020-07-14,145999911,118370064,15159086,56000,56000,0
2020-07-15,131013848,51747325,66733388,0,0,56000
2020-07-16,174482440,61593814,34772506,0,0,0
2020-07-17,170690691,23698558,27490307,12700,12700,0
2020-07-20,170995171,29644656,29340176,0,0,12700
2020-07-21,178192251,45207917,38010837,130300,130300,0
2020-07-22,197200291,40148631,21140591,4000,0,126300
2020-07-23,213139574,49999335,34060052,8000,4000,0
2020-07-24,232081016,63033824,44092382,8600,600,0
2020-07-27,268499523,72735388,36316881,44400,35800,0
2020-07-28,331198854,86261570,23989358,38400,0,6000
2020-07-29,366005135,78593185,43786904,21000,7000,24400
2020-07-30,360785427,59338000,64557708,69100,61100,13000
2020-07-31,390048274,84724864,55462017,63800,20700,26000
2020-08-03,407324393,106185071,88908952,55800,3000,11000
2020-08-04,414795381,60988434,53517446,79600,26800,3000
2020-08-05,466537026,144647922,92980991,130300,50700,0
2020-08-06,507513176,92284926,51308776,78500,0,51800
2020-08-07,529978491,74731469,52266154,62800,0,15700
2020-08-10,525172522,40653994,45080744,52800,0,10000
2020-08-11,511003375,42744528,56913675,62800,10000,0
2020-08-12,473732618,37982201,75252958,84600,52300,30500
2020-08-13,495924722,61807507,39615403,38300,11000,57300
2020-08-14,498935093,23647386,20637015,34300,0,4000
2020-08-17,510576195,51737489,39804893,66600,32300,0
2020-08-18,523268094,50078492,37289084,138200,90800,19200
2020-08-19,568894653,108669252,63042693,125500,91100,103800
2020-08-20,570302205,47630286,46289414,127600,43200,41100
2020-08-21,585872264,98619218,83581568,204200,80800,4200
2020-08-24,578322456,72347930,79897738,181600,8200,30800
2020-08-25,586586685,68467778,60203549,179400,13400,15600
2020-08-26,589881272,51414131,48119544,181600,25600,23400
2020-08-27,578329636,33300342,44851978,115000,8000,74600
2020-08-28,569613896,32402825,41118565,125000,17000,7000
2020-08-31,559073511,33957613,44497998,96000,30000,59000
2020-09-01,545160538,19736909,32795369,73000,7000,30000
2020-09-02,514084641,44932914,76008811,136500,63500,0
2020-09-03,507979488,37342264,43447417,141500,5000,0
2020-09-04,501215081,14045260,20809667,123000,0,18500
2020-09-07,494262848,21033015,27985248,128300,5300,0
2020-09-08,485410191,21355114,30244209,123000,0,5300
2020-09-09,471126470,17684390,31968111,123000,0,0
2020-09-10,463557716,17650095,25218849,58000,0,65000
2020-09-11,465997945,19397137,16956908,139000,81000,0
2020-09-14,464926228,20058252,21129969,58000,0,81000
2020-09-15,465300508,15200518,15617161,58000,0,0
2020-09-16,466728498,33128671,31700681,104400,46400,0
2020-09-17,477412525,27021407,16337380,58000,0,46400
2020-09-18,480838177,34756490,31330838,58000,0,0
2020-09-21,483065278,37392304,35165203,88000,30000,0
2020-09-22,480676212,16352944,18742010,88000,0,0
2020-09-23,473828096,17983272,24399184,59000,1000,30000
2020-09-24,469044472,13479105,18262729,58500,0,500
2020-09-25,475304186,27821214,21561500,58000,0,500
2020-09-28,445519156,17730334,46578635,120300,62300,0
2020-09-29,451019858,20821547,15320845,58000,0,62300
2020-09-30,444415199,16185183,22789842,8000,0,50000
2020-10-09,471933615,69248542,42180195,90200,82200,0
2020-10-12,469499911,43920142,46353846,79200,7200,18200
2020-10-13,489542504,56784253,36741660,82900,10900,7200
2020-10-14,495079524,24821810,19284790,102200,30200,10900
2020-10-15,501698543,36084887,29465868,102200,0,0
2020-10-16,492328130,17953340,27323753,130300,28100,0
2020-10-19,488801719,29637008,33163419,102200,0,28100
2020-10-20,492425298,23569353,19945774,102200,0,0
2020-10-21,479207273,20491693,33709718,102200,0,0
2020-10-22,473064245,12168907,18311935,102200,0,0
2020-10-23,470665998,13470367,15868614,102200,0,0
