日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2021-07-28,13338041,12585755,0,0,0,12585755
2021-07-29,12112206,18136791,0,0,0,18136791
2021-07-30,7203279,20955558,0,0,0,20955558
2021-08-02,5212868,21904836,0,0,0,21904836
2021-08-03,4477349,21937431,0,0,0,21937431
2021-08-04,5651053,21545325,0,0,0,21545325
2021-08-05,3634481,20498246,0,0,0,20498246
2021-08-06,3387668,18966358,0,0,0,18966358
2021-08-09,2597038,19987533,0,0,0,19987533
2021-08-10,4069061,21732565,0,0,0,21732565
2021-08-11,3718559,19224803,0,0,0,19224803
2021-08-12,2910119,20055819,0,0,0,20055819
2021-08-13,4952930,22873795,0,0,0,22873795
2021-08-16,2737032,23069003,0,0,0,23069003
2021-08-17,4500612,21187626,0,0,0,21187626
2021-08-18,8756625,21944436,0,0,0,21944436
2021-08-19,5095127,22627389,0,0,0,22627389
2021-08-20,4062986,21030960,0,0,0,21030960
2021-08-23,1677669,21493760,0,0,0,21493760
2021-08-24,2528475,19743429,0,0,0,19743429
2021-08-25,1229197,18912493,0,0,0,18912493
2021-08-26,2376297,18934299,0,0,0,18934299
2021-08-27,602460,18736776,0,0,0,18736776
2021-08-30,1372476,17317630,0,0,0,17317630
2021-08-31,676406,16687997,0,0,0,16687997
2021-09-01,1372432,15754449,0,0,0,15754449
2021-09-02,1713673,16195756,0,0,0,16195756
2021-09-03,1763419,15984835,0,0,0,15984835
2021-09-06,3382211,17819971,0,0,0,17819971
2021-09-07,2660046,18561094,0,0,0,18561094
2021-09-08,1241681,18399935,0,0,0,18399935
2021-09-09,1237273,18678700,0,0,0,18678700
2021-09-10,276424,18409102,0,0,0,18409102
2021-09-13,1082168,18471947,0,0,0,18471947
2021-09-14,517367,18030394,0,0,0,18030394
2021-09-15,219350,17853670,0,0,0,17853670
2021-09-16,1375515,18398576,0,0,0,18398576
2021-09-17,710617,18314304,0,0,0,18314304
2021-09-22,664760,18257127,0,0,0,18257127
2021-09-23,1459598,18317175,0,0,0,18317175
2021-09-24,285843,17172089,0,0,0,17172089
2021-09-27,1017213,17633712,0,0,0,17633712
2021-09-28,313622,17146705,0,0,0,17146705
2021-09-29,850156,17566256,0,0,0,17566256
2021-09-30,255280,17292633,0,0,0,17292633
2021-10-08,349294,16988639,0,0,0,16988639
2021-10-11,425356,17177996,0,0,0,17177996
2021-10-12,81817,16995386,0,0,0,16995386
2021-10-13,299367,17079640,0,0,0,17079640
2021-10-14,410657,17113580,0,0,0,17113580
2021-10-15,244143,17232509,0,0,0,17232509
2021-10-18,110024,17300301,0,0,0,17300301
2021-10-19,188146,17332293,0,0,0,17332293
2021-10-20,140022,17051366,0,0,0,17051366
2021-10-21,148153,16785764,0,0,0,16785764
2021-10-22,302547,16943680,0,0,0,16943680
2021-10-25,324027,16742401,0,0,0,16742401
2021-10-26,559977,15564804,0,0,0,15564804
2021-10-27,339206,15524862,0,0,0,15524862
2021-10-28,287222,15562892,0,0,0,15562892
2021-10-29,1655971,16716326,0,0,0,16716326
2021-11-01,84363,16622540,0,0,0,16622540
2021-11-02,349779,16908955,0,0,0,16908955
2021-11-03,154443,16907696,0,0,0,16907696
2021-11-04,508416,17275500,0,0,0,17275500
2021-11-05,86043,16931983,0,0,0,16931983
2021-11-08,164373,17057695,0,0,0,17057695
2021-11-09,330452,17083232,0,0,0,17083232
2021-11-10,419158,17379672,0,0,0,17379672
2021-11-11,1284989,18031180,0,0,0,18031180
2021-11-12,1433834,18207412,0,0,0,18207412
2021-11-15,3849943,19050733,0,0,0,19050733
2021-11-16,2264558,19242613,0,0,0,19242613
2021-11-17,144997,18911843,0,0,0,18911843
2021-11-18,747763,19315372,0,0,0,19315372
2021-11-19,385469,18979171,0,0,0,18979171
2021-11-22,527569,18913780,0,0,0,18913780
2021-11-23,1634476,19864290,0,0,0,19864290
2021-11-24,3193187,18587322,0,0,0,18587322
2021-11-25,3249414,19080501,0,0,0,19080501
2021-11-26,869946,18359547,0,0,0,18359547
2021-11-29,609516,18130127,0,0,0,18130127
2021-11-30,566850,18347929,0,0,0,18347929
2021-12-01,2072819,19624355,0,0,0,19624355
2021-12-02,736992,19310049,0,0,0,19310049
2021-12-03,1176949,19734125,0,0,0,19734125
2021-12-06,1212681,20201360,0,0,0,20201360
2021-12-07,50450,19491182,0,0,0,19491182
2021-12-08,239502,19454328,0,0,0,19454328
2021-12-09,535645,19779226,0,0,0,19779226
2021-12-10,806640,20128900,0,0,0,20128900
2021-12-13,1594097,18260591,0,0,0,18260591
2021-12-14,1754990,18053835,0,0,0,18053835
2021-12-15,3687271,19279512,0,0,0,19279512
2021-12-16,3056074,18310485,0,0,0,18310485
2021-12-17,2501526,19099302,0,0,0,19099302
2021-12-20,403683,18777948,0,0,0,18777948
2021-12-21,2111106,19391750,0,0,0,19391750
2021-12-22,2106977,20116471,0,0,0,20116471
2021-12-23,871671,19074170,0,0,0,19074170
2021-12-24,1523913,19136197,0,0,0,19136197
