日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2020-12-16,441970571,741843963,299873392,405811,405811,0
2020-12-17,417090940,166387919,191267550,394772,86690,97729
2020-12-18,415407499,85631978,87315419,392051,38028,40749
2020-12-21,417340489,84259648,82326658,335001,35356,92406
2020-12-22,395758179,63645952,85228262,315328,31069,50742
2020-12-23,427245080,72876094,41389193,293517,10023,31834
2020-12-24,422318158,87994154,92921076,287972,31829,37374
2020-12-25,418786030,34033216,37565344,284738,20260,23494
2020-12-28,436068149,80151296,62869177,285447,29105,28396
2020-12-29,428140717,68731462,76658894,281210,35717,39954
2020-12-30,415948862,29596362,41888970,251493,16814,46531
2020-12-31,398164641,14088962,31873183,246399,22710,27804
2021-01-04,394179200,25525725,29511166,238816,26234,33817
2021-01-05,388636965,55518248,60941426,210306,33728,62238
2021-01-06,363146236,28146361,53637090,193050,28724,45980
2021-01-07,335895280,36019644,63673953,202920,36871,27001
2021-01-08,316045537,9219568,29069311,194868,25673,33725
2021-01-11,309275664,13860652,20571638,194497,26836,27207
2021-01-12,313207404,19368135,15436395,46463,4100,152134
2021-01-13,294696779,11848718,30359343,21033,600,26030
2021-01-14,293500533,22690301,23841705,27254,9621,3400
2021-01-15,287109158,9251475,15642850,29720,7466,5000
2021-01-18,282752413,22164492,26521237,37536,13905,6089
2021-01-19,301489946,42571977,23834444,43393,16275,10418
2021-01-20,341972150,61554593,21072389,49200,12545,6738
2021-01-21,344369750,24557457,22159857,47631,6390,7959
2021-01-22,345430537,36876826,35816039,53212,11124,5543
2021-01-25,339553398,27565436,33442575,48621,6523,11114
2021-01-26,298040272,32042501,73555627,41774,5473,12320
2021-01-27,291096662,21439138,28382748,37056,7732,12450
2021-01-28,291737323,20469208,19828547,37745,8898,8209
2021-01-29,286429136,11924351,17232538,34193,6086,9638
2021-02-01,282537590,8861562,12753108,35598,10069,8664
2021-02-02,287801006,16135180,10313076,28914,8440,15124
2021-02-03,268243663,10491228,30048571,34080,13929,8763
2021-02-04,230627707,12299864,49915820,32707,13531,14904
2021-02-05,225085818,8965624,14507513,34473,7343,5577
2021-02-08,230397516,8235939,2924241,117905,91960,8528
2021-02-09,219127212,13963024,25196057,240239,133649,11315
2021-02-10,200312021,8963766,27778957,354487,125396,11148
2021-02-18,211818833,26696116,15189304,490203,141713,5997
2021-02-19,145689573,13780914,79910174,498521,16405,8087
2021-02-22,145202188,13785674,14273059,533740,41748,6529
2021-02-23,147257651,16852331,14796868,535714,9969,7995
2021-02-24,164900744,30875777,13232684,524538,6784,17960
2021-02-25,179429437,20378693,5911710,530003,10752,5287
2021-02-26,188298741,22077617,13208313,550869,25966,5100
2021-03-01,185445728,4662457,7515470,549276,7700,9293
2021-03-02,185372857,9428743,9501614,553805,18088,13559
2021-03-03,180766724,7060386,11666519,549238,9993,14560
2021-03-04,176196938,7957720,12527506,548740,10166,10664
2021-03-05,172521495,4493870,8169313,546260,6160,8640
2021-03-08,175583216,11533282,8471561,543734,6016,8542
2021-03-09,172835421,4689665,7437460,549977,10143,3900
2021-03-10,171554894,2150917,3431444,548908,17860,18929
2021-03-11,173614414,4870380,2810860,541684,5476,12700
2021-03-12,172842658,2597247,3369003,536137,5686,11233
2021-03-15,171905740,1850524,2787442,537391,6729,5475
2021-03-16,170720897,2012721,3197564,543138,10407,4660
2021-03-17,174266857,7480614,3934654,545222,6762,4678
2021-03-18,181325259,12565096,5506694,545044,12522,12700
2021-03-19,182363807,8354231,7315683,547766,10641,7919
2021-03-22,179378769,6890247,9875285,547181,7312,7897
2021-03-23,179867931,3175315,2686153,554207,16668,9642
2021-03-24,174805757,6488332,11550506,556880,12373,9700
2021-03-25,171887362,1909485,4827880,567048,16997,6829
2021-03-26,170795960,3387508,4478910,563023,13980,18005
2021-03-29,169816408,2712655,3692207,560381,6149,8791
2021-03-30,169329228,3145218,3632398,562942,7633,5072
2021-03-31,170361859,2901482,1868851,556786,1921,8077
2021-04-01,170138494,3493305,3716670,559730,8741,5797
2021-04-02,168848737,9998130,11287887,556524,15473,18679
2021-04-06,167372693,3335574,4811618,554372,6262,8414
2021-04-07,166911128,2611944,3073509,556621,8943,6694
2021-04-08,168782362,5230033,3358799,555804,8468,9285
2021-04-09,169553748,5063508,4292122,560840,15874,10838
2021-04-12,171304031,8107375,6357092,568800,18839,10879
2021-04-13,170555972,3969891,4717950,562920,10032,15912
2021-04-14,168017805,3630191,6168358,560435,11309,13794
2021-04-15,167387051,7657233,8287987,571817,22071,10689
2021-04-16,169352227,5261813,3296637,577809,17993,12001
2021-04-19,174904378,10895794,5343643,572022,10026,15813
2021-04-20,178749361,9973561,6128578,565325,7846,14543
2021-04-21,179806635,5246491,4189217,557305,9835,17855
2021-04-22,175856501,5690483,9640617,553842,9342,12805
2021-04-23,166995632,13340315,22201184,577885,35360,11317
2021-04-26,181366131,25266941,10896442,647530,80047,10402
2021-04-27,180708578,8219711,8877264,662582,36053,21001
2021-04-28,184109070,13402583,10002091,662547,9896,9931
2021-04-29,177623391,14106054,20591733,652772,7891,17666
2021-04-30,181120818,13947339,10449912,741115,97058,8715
2021-05-06,184383213,13237053,9974658,742357,5728,4486
2021-05-07,184429326,17251226,17205113,748459,10933,4831
2021-05-10,180742938,5407363,9093751,749758,13582,12283
2021-05-11,179447080,3933602,5229460,756112,8973,2619
2021-05-12,179613485,5122015,4955610,764427,13969,5654
2021-05-13,182474451,6256138,3395172,766877,8055,5605
2021-05-14,183919422,10340051,8895080,765267,6190,7800
2021-05-17,186007522,13387317,11299217,767356,8026,5937
2021-05-18,192132378,12875812,6750956,766299,6978,8035
2021-05-19,188487622,8811687,12456443,765528,7900,8671
2021-05-20,200468581,23044497,11063538,763144,14514,16898
2021-05-21,201608372,12420449,11280658,755738,10838,18244
2021-05-24,204195199,8201503,5614676,749562,6478,12654
2021-05-25,199807822,10760690,15148067,743908,10157,15811
2021-05-26,198466058,8499098,9840862,741365,5941,8484
2021-05-27,204715006,22786983,16538035,754381,16907,3891
2021-05-28,210810341,18463516,12368181,755629,5090,3842
2021-05-31,202768970,12395212,20436583,760953,12834,7510
2021-06-01,212654609,30753275,20867636,760268,13049,13734
2021-06-02,221514468,22634736,13774877,756565,15815,19518
2021-06-03,227257976,16424955,10681447,762090,22058,16533
2021-06-04,222242418,13163726,18179284,762902,8767,7955
2021-06-07,229379050,18802785,11666153,757952,15351,20301
2021-06-08,237447557,20133966,12065459,767755,21722,11919
2021-06-09,229645020,9902985,17705522,763004,7070,11821
2021-06-10,228005426,9847682,11487276,767531,14994,10467
2021-06-11,229706261,12937702,11236867,764803,8039,10767
2021-06-15,214750060,39070238,54026439,831048,76430,10185
2021-06-16,257158889,107561380,65152551,814960,28167,44255
2021-06-17,291232741,137639534,103565682,804959,18493,28494
2021-06-18,310265284,70401013,51368470,813569,26476,17866
2021-06-21,327570398,62765133,45460019,802434,14192,25327
2021-06-22,333323314,38496350,32743434,798008,15891,20317
2021-06-23,358029694,53130430,28424050,793087,18417,23338
2021-06-24,334346641,55824265,79507318,795311,22564,20340
2021-06-25,354929534,48568336,28091255,793455,15876,17732
2021-06-28,361832475,55094724,48191783,799799,22362,16018
2021-06-29,370710812,37331472,28453135,791964,12304,20139
2021-06-30,388388924,60882262,43204150,785226,11874,18612
2021-07-01,364770336,37477464,61096052,783826,14348,15748
2021-07-02,376136292,33778367,22412411,793210,19672,10288
2021-07-05,351509988,46577484,71203788,788673,5064,9601
2021-07-06,286224755,41134351,106419584,797336,17335,8672
2021-07-07,285032209,35764906,36957452,793188,9995,14143
2021-07-08,258817199,37080346,63295356,764611,13344,41921
2021-07-09,253489581,29186390,34514008,425682,14584,353513
2021-07-12,258085746,38899121,34302956,117424,14112,322370
2021-07-13,273711314,71224377,55598809,118501,15114,14037
2021-07-14,284392185,47946977,37266106,115001,12457,15957
2021-07-15,300568607,49380123,33203701,107577,8683,16107
2021-07-16,275975046,23044601,47638162,106500,10725,11802
2021-07-19,270875873,11625564,16724737,107963,12291,10828
2021-07-20,264024241,14949843,21801475,106381,7609,9191
2021-07-21,266787888,71139186,68375539,112284,15545,9642
2021-07-22,271036862,27049425,22800451,112976,10479,9787
2021-07-23,259955668,26669662,37750856,111942,6391,7425
2021-07-26,250845987,28760372,37870053,117051,14162,9053
2021-07-27,229408418,30477389,51914958,119773,15174,12452
2021-07-28,225637304,29105239,32876353,113934,13669,19508
2021-07-29,214520666,23933296,35049934,114630,13872,13176
2021-07-30,201187435,17909049,31242280,117691,14012,10951
2021-08-02,208442034,28830720,21576121,118853,13543,12381
2021-08-03,215781833,30658267,23318468,121240,15759,13372
2021-08-04,213084140,17756154,20120917,118744,9469,11965
2021-08-05,217152163,14327806,10259783,120911,11057,8890
2021-08-06,197932812,21386868,40606219,122867,17221,15265
2021-08-09,189894461,13228931,21267282,120362,11664,14169
2021-08-10,198551487,16529495,7872469,122115,16441,14688
2021-08-11,202001552,16862717,12635287,118185,11935,15865
2021-08-12,197643461,17285966,21644057,118413,19157,18929
2021-08-13,180421014,14305371,31527818,119371,18866,17908
2021-08-16,185645975,17139428,11914467,138312,38051,19110
2021-08-17,187542639,14431802,12535138,143217,20878,15973
2021-08-18,182065946,9202351,14679044,142689,13869,14397
2021-08-19,176542921,4208799,9731824,143362,6041,5368
2021-08-20,171744172,6377333,11176082,149860,15883,9385
2021-08-23,164614452,13926067,21055787,149836,13078,13102
2021-08-24,158332096,6146877,12429233,147621,10842,13057
2021-08-25,161590796,12608705,9350005,151818,15264,11067
2021-08-26,169982473,17075344,8683667,154918,19642,16542
2021-08-27,169905411,14461341,14538403,153355,12189,13752
2021-08-30,169544411,12765925,13126925,155769,14502,12088
2021-08-31,165769699,11631498,15406210,162633,22588,15724
2021-09-01,159580664,10482530,16671565,154423,16399,24609
2021-09-02,159887567,6587905,6281002,153417,7465,8471
2021-09-03,154980943,12992461,17899085,163839,22058,11636
2021-09-06,155767761,16732907,15946089,194496,42555,11898
2021-09-07,157176650,9548459,8139570,166157,13527,41866
2021-09-08,162824966,15859813,10211497,161428,12601,17330
2021-09-09,164349434,12093294,10568826,162541,15765,14652
2021-09-10,166607700,12872259,10613993,163723,14490,13308
2021-09-13,158487366,4302373,12422707,155558,6195,14360
2021-09-14,157860734,8448278,9074910,157553,12476,10481
2021-09-15,160241984,10375990,6690537,164405,19533,13605
2021-09-16,161253364,10879156,9867776,166300,21442,19547
2021-09-17,153454052,5048501,12847813,159311,9581,16570
2021-09-22,158779883,10861736,5535905,166968,22737,15080
2021-09-23,157749653,8986857,10017087,155813,15384,26539
2021-09-24,157822171,9183173,9110655,149387,12313,18739
2021-09-27,158177609,8657703,8302265,147198,6713,8902
