日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2019-07-22,30231418,32456404,2224986,34147,34147,0
2019-07-23,35324241,19996465,14903642,157064,122917,0
2019-07-24,46879551,28556985,17001675,342482,242262,56844
2019-07-25,40488571,20999201,27390181,375539,169911,136854
2019-07-26,39846995,14506190,15147766,432622,149729,92646
2019-07-29,45475260,27358051,21729786,513601,182333,101354
2019-07-30,56060201,34700315,24115374,554598,200994,159997
2019-07-31,53236282,29524043,32347962,540640,116518,130476
2019-08-01,58542474,37004789,31698597,609892,192852,123600
2019-08-02,64518442,47479871,41503903,638071,176827,148648
2019-08-05,80926507,51549891,35141826,802533,286733,122271
2019-08-06,71264190,42835014,52497331,989356,369583,182760
2019-08-07,77867251,37900121,31297060,1165777,384098,207677
2019-08-08,75497759,27076065,29445557,1184342,242149,223584
2019-08-09,73463201,32051618,34086176,1272565,366612,278389
2019-08-12,77466916,22452628,18448913,1369954,348848,251459
2019-08-13,75445398,19053732,21075250,1324539,201032,246447
2019-08-14,76170537,26711240,26012294,1226390,252119,350268
2019-08-15,75334977,28909351,29744911,1661633,613594,178351
2019-08-16,80485961,29474389,24323405,1522808,98806,237631
2019-08-19,81112278,19243008,18616691,1532907,129340,119241
2019-08-20,81274449,12616632,12454461,1506535,72599,98971
2019-08-21,81666199,22123960,21732210,1293222,223331,436644
2019-08-22,83975715,16568760,14259244,1342770,171893,122345
2019-08-23,81838447,22355092,24492360,1502662,292994,133102
2019-08-26,79980590,11747259,13605116,1508727,89554,83489
2019-08-27,79486612,17894605,18388583,1510155,134063,132635
2019-08-28,74363121,8569322,13692813,1477048,52651,85758
2019-08-29,74082375,13869471,14150217,1446145,155932,186835
2019-08-30,67380139,8796709,15498945,1472845,154785,128085
2019-09-02,77180437,22366653,12566355,1495849,224005,201001
2019-09-03,74385643,19541762,22336556,1574585,194530,115794
2019-09-04,73552221,12875204,13708626,1601524,118984,92045
2019-09-05,72159208,12264754,13657767,1422513,53974,232985
2019-09-06,71989593,10727624,10897239,1588949,215456,49020
2019-09-09,73534133,10929084,9384544,1420404,48594,217139
2019-09-10,73113651,9952099,10372581,1402600,66170,83974
2019-09-11,73792861,9136352,8457142,1282259,45115,165456
2019-09-12,76108284,9977052,7661629,1170600,128054,239713
2019-09-16,72548632,4466597,8026249,1089717,41775,122658
2019-09-17,74705691,10491973,8334914,1087195,138325,140847
2019-09-18,77933174,10224923,6997440,1126248,181366,142313
2019-09-19,79050790,9803009,8685393,1140346,153114,139016
2019-09-20,77157264,5040055,6933581,1060148,84626,164824
2019-09-23,73620929,3176561,6712896,964400,80031,175779
2019-09-24,72711406,9183409,10092932,952324,174448,186524
2019-09-25,68486729,3894190,8118867,297692,300,654932
2019-09-26,67598783,7061060,7949006,319523,46831,25000
2019-09-27,69649767,4562240,2511256,346700,62700,35523
2019-09-30,69263619,3683974,4070122,350031,3331,0
2019-10-08,71617780,7673664,5319503,586854,246323,9500
2019-10-09,70889943,1856728,2584565,817447,257052,26459
2019-10-10,71000001,2987186,2877128,835506,24259,6200
2019-10-11,68601955,2966793,5364839,821706,19800,33600
2019-10-14,67966756,3190440,3825639,1014019,225113,32800
