日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2019-11-20,18713718,20650480,1936762,1407693,1407693,0
2019-11-21,26030295,21294337,13977760,2025562,861959,244090
2019-11-22,27688212,15201845,13543928,1960808,87772,152526
2019-11-25,24236971,8597874,12049115,1960433,130544,130919
2019-11-26,23303596,5983575,6916950,2022547,374758,312644
2019-11-27,24313116,5955196,4945676,2016347,37000,43200
2019-11-28,26613341,7802173,5501948,2111578,188836,93605
2019-11-29,29747006,9720583,6586918,2248243,297865,161200
2019-12-02,31205998,13006646,11547654,2298479,203188,152952
2019-12-03,30791818,9021514,9435694,2283384,175807,190902
2019-12-04,29932010,5897783,6757591,2323180,223443,183647
2019-12-05,37652590,17091262,9370682,2160175,287720,450725
2019-12-06,41453948,13139800,9338442,2056964,110800,214011
2019-12-09,36690335,15066006,19829619,2135235,347895,269624
2019-12-10,42625377,27957498,21962463,2026734,554420,662921
2019-12-11,41915448,9601381,10311310,2057334,214277,183677
2019-12-12,44748142,11797049,8964355,2067316,183882,173900
2019-12-13,38756639,8367376,14358879,2105163,161545,123698
2019-12-16,42727618,14226217,10255238,1893232,129529,341460
2019-12-17,38916273,14956503,18767848,983917,121966,1031281
2019-12-18,43732232,17489392,12673433,941369,129328,171876
2019-12-19,47162997,13254172,9823407,826070,151882,267181
2019-12-20,46345624,8884505,9701878,858690,154625,122005
2019-12-23,51054017,10617603,5909210,823855,121789,156624
2019-12-24,53242521,6208231,4019727,809055,106903,121703
2019-12-25,54822820,12425537,10845238,830427,128300,106928
2019-12-26,60927040,23773220,17669000,798388,57961,90000
2019-12-27,59035548,11334084,13225576,822788,85000,60600
2019-12-30,56632968,6164076,8532008,796588,59800,86000
2019-12-31,56400143,4793020,5025845,763744,21956,54800
2020-01-02,54184256,7442211,9658098,665144,53400,152000
2020-01-03,52555794,6693858,8322320,656744,55000,63400
2020-01-06,53444516,10341962,9453240,655944,54200,55000
2020-01-07,57687693,14573860,10330683,656644,55000,54300
2020-01-08,59704534,17675278,15658437,651444,54800,60000
2020-01-09,55155406,11436134,15985262,651644,55000,54800
2020-01-10,56165651,11502872,10492627,649644,55000,57000
2020-01-13,56997556,12404562,11572657,654359,61100,56385
2020-01-14,57370242,16779715,16548086,658959,59800,55200
2020-01-15,58380079,13551184,12541347,679202,74943,54700
2020-01-16,64456234,21015969,14939814,633951,59800,105051
2020-01-17,72073365,30130305,22513174,654151,75000,54800
2020-01-20,73458086,27244231,25859510,645783,54735,63103
2020-01-21,73199231,27023682,27282537,1085947,515879,75715
2020-01-22,72887545,20708150,21019836,998547,105094,192494
2020-01-23,58713735,15860239,30034049,642907,72766,428406
2020-02-03,61179832,13539403,11073306,642907,0,0
2020-02-04,73379356,31366705,19167181,642907,0,0
2020-02-05,72394331,15934080,16919105,643107,73000,72800
2020-02-06,62078874,13387800,23536924,642907,72800,73000
2020-02-07,65418994,21068372,17728252,653107,83000,72800
2020-02-10,71308481,19822547,13933060,637653,57546,73000
2020-02-11,64290522,9560110,16578069,652968,72915,57600
2020-02-12,68533193,23205121,18962450,820572,240451,72847
2020-02-13,68504327,23974686,24003552,1215572,480800,85800
2020-02-14,78991199,38869342,28382470,1250298,130526,95800
2020-02-17,84787156,30985133,25189176,1257482,108084,100900
2020-02-18,91133484,39995288,33648960,1362006,205612,101088
2020-02-19,93574301,34745606,32304789,1368848,101608,94766
2020-02-20,92344166,23167803,24397938,1382665,104524,90707
2020-02-21,83430979,23105776,32018963,1358945,90915,114635
2020-02-24,82590686,25757286,26597579,1385556,126287,99676
2020-02-25,75783391,19213973,26021268,1338119,109563,157000
2020-02-26,74954064,18405633,19055066,1362826,138184,113477
2020-02-27,72439735,6992352,9506681,1197279,82249,247796
2020-02-28,69872005,5560475,8128205,904263,100613,393629
2020-03-02,82750175,21042046,8163876,975934,192818,121147
2020-03-03,83142948,15579110,15186337,1287644,392510,80800
2020-03-04,84916088,9134521,7361381,1302711,103947,88880
2020-03-05,84515842,8601876,9002122,1263691,51580,90600
2020-03-06,91373298,12919071,6061615,1245112,95296,113875
2020-03-09,90335294,4242513,5280517,884762,90874,451224
2020-03-10,92251169,7426070,5510195,874384,90822,101200
2020-03-11,87492903,4988067,9746333,845867,62178,90695
2020-03-12,89595701,6675137,4572339,868509,93995,71353
2020-03-13,80800079,7096907,15892529,807413,107265,168361
2020-03-16,81525515,10660783,9935347,348769,132155,590799
2020-03-17,81609704,10550337,10466148,305847,90858,133780
2020-03-18,82988473,14230870,12852101,334855,119781,90773
2020-03-19,89926628,18549838,11611683,432903,218669,120621
2020-03-20,83972480,11558315,17512463,457669,65726,40960
2020-03-23,80469164,6958942,10462258,420296,205941,243314
2020-03-24,76717682,3975960,7727442,613012,258608,65892
2020-03-25,77401866,5749947,5035592,456756,102263,258519
2020-03-26,75863514,4371457,5909809,459169,104509,102096
2020-03-27,74073902,2391136,4180748,463129,110943,106983
2020-03-30,72893003,2444940,3625839,468654,116536,111011
2020-03-31,73142691,2390211,2140523,442618,109621,135657
2020-04-01,73568046,3404437,2979082,475440,145101,112279
2020-04-02,74367616,4493112,3693542,633199,271413,113654
2020-04-03,74657269,3535288,3245635,522355,99879,210723
2020-04-07,76868586,5650296,3438979,352283,37567,207639
2020-04-08,76665096,3206034,3409524,450864,141660,43079
2020-04-09,76858427,2895448,2702117,459726,91480,82618
2020-04-10,74565917,3561203,5853713,403484,94260,150502
2020-04-13,74011743,517702,1127316,349518,9000,62966
2020-04-14,74988198,1982243,1005788,375255,65453,39716
2020-04-15,76438971,3501848,2051075,304671,22800,93384
2020-04-16,75286625,1873235,3025581,332003,52957,25625
2020-04-17,75197055,4660876,4750446,336857,48454,43600
2020-04-20,74996850,4092061,4292266,324517,19990,32330
2020-04-21,75193413,2258493,2061930,316097,31981,40401
2020-04-22,77049128,6366937,4511222,338609,55812,33300
2020-04-23,74059377,3247921,6237672,310528,27400,55481
2020-04-24,73175406,4224064,5108035,334388,55430,31570
2020-04-27,73713987,3287783,2749202,332004,45716,48100
2020-04-28,72463761,4299958,5550184,359517,80513,53000
2020-04-29,70537745,1655863,3581879,307943,6113,57687
2020-04-30,73858245,9482758,6162258,364386,65099,8656
2020-05-06,85560819,29342202,17639628,344362,47901,67925
2020-05-07,84290010,20178714,21449523,396786,108778,56354
2020-05-08,79693403,14125133,18721740,515369,180639,62056
2020-05-11,81013648,11018229,9697984,862442,424429,77356
2020-05-12,79053856,11078879,13038671,849224,108179,121397
2020-05-13,83283955,12161602,7931503,796474,70003,122753
2020-05-14,92375123,29122675,20031507,1105875,372058,62657
2020-05-15,90404373,25028765,26999515,1033182,78475,151168
2020-05-18,93184911,25990394,23209856,1083257,152483,102408
2020-05-19,103317713,42893938,32761136,1082224,145813,146846
2020-05-20,99334919,35351153,39333947,1370114,423755,135865
2020-05-21,103330447,26286915,22291387,1532951,506200,343363
2020-05-22,97490869,15544442,21384020,1682565,329235,179621
2020-05-25,95679990,15356596,17167475,1698636,250742,234671
2020-05-26,93275538,14564033,16968485,1880896,374111,191851
2020-05-27,93657533,13059049,12677054,1793696,251256,338456
2020-05-28,95467882,17028380,15218031,1924299,379518,248915
2020-05-29,103199450,34741288,27009720,1984440,447074,386933
2020-06-01,105327199,26754335,24626586,1769750,282563,497253
2020-06-02,108917609,34206312,30615902,1644091,379944,505603
2020-06-03,119542621,43804376,33179364,1802712,494957,336336
2020-06-04,127556434,49059349,41045536,1832755,627782,597739
2020-06-05,124065509,32652125,36143050,2115135,506998,224618
2020-06-08,124897943,32138668,31306234,1955268,442657,602524
2020-06-09,129495975,26263131,21665099,1975682,325946,305532
2020-06-10,126374765,21102130,24223340,2018751,287423,244354
2020-06-11,125161107,20833859,22047517,2052003,303003,269751
2020-06-12,121865391,17998427,21294143,2039345,203259,215917
2020-06-15,116928462,13083507,18020436,1999684,245614,285275
2020-06-16,120360957,15321295,11888800,1735495,162906,427095
2020-06-17,117385442,14621512,17597027,1609906,205548,331137
2020-06-18,111085414,8326778,14564617,1252513,254048,611441
2020-06-19,110015053,6299036,7257573,1167594,153138,238057
