日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2017-07-12,12669204,528347796,81800,81996,521495,528869291
2017-07-13,4899042,523345611,14700,39396,249771,523595382
2017-07-14,5510256,519668636,63500,63696,403833,520072469
2017-07-17,21701599,520060864,73300,73496,449061,520509925
2017-07-18,4894602,518548741,76906,89602,547468,519096209
2017-07-19,7094542,517842105,100800,113502,700307,518542412
2017-07-20,12011680,502535224,40000,93702,604378,503139602
2017-07-21,8213766,470912621,37500,131202,858061,471770682
2017-07-24,4725715,468089806,27000,157202,1024957,469114763
2017-07-25,20086265,459936660,145500,195702,1317074,461253734
2017-07-26,18420475,463857302,82700,82902,545495,464402797
2017-07-27,17781960,467294801,40700,40894,271945,467566746
2017-07-28,8315115,464905104,102200,142394,932681,465837785
2017-07-31,12916018,469896724,16500,56694,374747,470271471
2017-08-01,7305924,467815643,85400,102094,669737,468485380
2017-08-02,28313798,473408710,115900,116094,778991,474187701
2017-08-03,13731194,475846531,66300,66494,440855,476287386
2017-08-04,15068123,466124799,48600,48794,319601,466444400
2017-08-07,7519705,463554310,40000,73694,484170,464038480
2017-08-08,20770904,466068334,130400,170594,1151510,467219844
2017-08-09,11540622,467392301,0,95794,641820,468034121
2017-08-10,10160314,470185090,122200,202394,1333776,471518866
2017-08-11,10720518,468417862,15600,15794,103925,468521787
2017-08-14,10722755,465208128,40000,40194,270104,465478232
2017-08-15,9375720,464225446,137800,177994,1183660,465409106
2017-08-16,10495267,455924688,0,194,1300,455925988
2017-08-17,30144425,465481396,80000,80194,545319,466026715
2017-08-18,12594493,460059398,137800,217994,1464920,461524318
2017-08-21,10534780,460511779,0,194294,1309542,461821321
2017-08-22,9638706,462484333,23700,118662,789102,463273435
2017-08-23,5364104,461467853,0,262,1721,461469574
2017-08-24,4873958,457183957,0,262,1708,457185665
2017-08-25,7018863,457419779,0,262,1727,457421506
2017-08-28,9568453,456671848,0,262,1742,456673590
2017-08-29,6968302,456950322,0,262,1729,456952051
2017-08-30,9270890,456405335,0,262,1734,456407069
2017-08-31,6744783,451332850,0,262,1724,451334574
2017-09-01,7415824,449718343,0,262,1721,449720064
2017-09-04,12171204,452948861,0,262,1727,452950588
2017-09-05,10980949,449365358,133300,133562,884180,450249538
2017-09-06,23258115,452104956,0,2562,17140,452122096
2017-09-07,34599593,468240304,0,2562,17063,468257367
2017-09-08,17536346,470759928,32303,34865,230806,470990734
2017-09-11,22056843,479243979,40000,74865,501596,479745575
2017-09-12,44039228,477487835,98700,138965,944962,478432797
2017-09-13,14458770,480334385,0,95365,645621,480980006
2017-09-14,21287866,482226880,0,95365,637992,482864872
