sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation
002739,0.107653058957769,30.079663860471634,2.289182626548813e-18,-2.876968759441098,16.666968759441097,-0.17261499682186798,-12.107859311818943
002745,0.514913376852841,213.71281250164583,1.8491240722416746e-94,-2.2206795086681907,15.520679508668191,-0.1430787555034531,-15.615664446588765
002746,0.79489541889447,780.2797162052517,2.8833404211643582e-207,-0.07974893190732679,9.679748931907326,-0.008238739709916508,-0.1697745084551773
002747,0.7543116644498294,607.8990654017745,1.4879947762593309e-180,-4.191618043382515,26.481618043382515,-0.1582840609103173,-1.1457652444610906
002750,0.6977314753667772,464.74109031906045,1.9670492195880816e-156,-5.740481600804355,19.740481600804355,-0.29079744440330424,-17.38131758815637
002756,0.8263667786042341,230.0312154828528,6.568189319011626e-55,-7.9364915684770665,153.41649156847706,-0.05173167165626802,-0.2515033417720729
002773,0.9015944906227582,1844.6225751058291,1.4535968691677496e-303,-6.774733415078558,23.844733415078558,-0.28411864780146623,-1.5584542189317134
002783,0.22391214586763786,58.08746839847141,5.291598273364007e-33,-1.365791867189948,10.555791867189948,-0.1293879118093615,-16.06791791247549
002791,0.9158308521103113,525.9071638697343,1.0955356235114746e-77,4.722541493578007,134.927458506422,0.03500059621558226,0.06915065961654289
002792,0.2444935170599326,65.15456303764282,1.6491636386973704e-36,-0.4225434309747751,16.302543430974776,-0.025918865529408378,-0.4201308391649232
002796,0.8708217261978113,1357.2362883790304,6.954887405370383e-268,-13.783391374656077,23.143391374656076,-0.595564891572029,-2.2655069151835376
002797,0.8879581110122948,1595.613640270678,1.514158618626482e-286,0.41880062502039817,6.131199374979602,0.06830647633633534,4.882881155883754
002812,0.939243252832277,3086.6624403784162,0.0,-24.50731953981682,270.4473195398168,-0.09061772023297392,-0.07942695151529626
002821,0.9305064916819566,2695.819770693494,0.0,-52.5212371112363,363.4312371112363,-0.1445149226266453,-0.12710610829908262
002838,0.5896441447551978,185.840269480688,1.0874893336891079e-74,-7.602136983234995,23.142136983234995,-0.32849762270192506,-4.418011138768945
002839,0.27638021530805534,76.89749671375255,3.87048755168715e-42,0.663342317887083,5.846657682112917,0.113456671136484,132.57226590242357
002841,0.7424338477357051,372.8030389980016,7.00380355520444e-114,-30.509506133156023,120.30950613315602,-0.25359181592341296,-1.3998367371255782
002912,0.9549300565120274,4265.797480510738,0.0,-2.040716139764811,33.04071613976481,-0.061763677613173466,-0.02222730793222377
002916,0.169417327918848,41.066779383757,3.669219383134608e-24,-30.684030829942742,140.58403082994275,-0.21826113996588725,-0.4698023853681467
002920,0.8838235850275064,509.709136840409,1.1829680884868753e-93,-7.349075842063385,131.2990758420634,-0.055972030228936404,-0.26603852740480355
002925,0.7159415778477658,507.441051203076,1.4120059108683983e-164,-3.7602124067968568,33.960212406796856,-0.11072405442447354,-0.5954556578064977
002926,0.5825908397607892,281.0071433777007,3.85396914854655e-114,0.2457820195277769,8.864217980472223,0.027727434057830264,4.271646057458417
002939,0.12983262537561846,30.03977855820517,4.115851244080356e-18,0.3661472075724692,10.58385279242753,0.03459488853004815,3.4230711699380705
002947,0.30505420194009736,88.37751015316675,2.0229777960763538e-47,-9.47799118952382,42.59799118952382,-0.22249854805018965,-1.295159760229272
002958,0.6383885419540046,355.4336851158571,6.096554062229705e-133,0.23288547687935068,3.567114523120649,0.06528679563548566,7.331201870212014
003035,0.43084007709475813,36.58714575911365,1.1490999640836483e-17,-1.1922201785140434,8.532220178514043,-0.13973152984451914,-32.81366057554636
