sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params,open,open_std,high,high_std,low,low_std,close,close_std,volume,volume_std,volume_10%,volume_1%,volume_std_last,volume_std_rate,close_10%,close_1%,close_std_last,close_std_rate
000001,0.6266982294307557,22.663771683734538,1.6703622720037092e-06,0.06058010808678027,15.25941989191322,0.003970013835118654,0.16941797155197638,"const       1.369064e+01
lev_buy    -1.630991e-09
lev_sell    4.101189e-07
dtype: float64",False,False,False,True,False,True,False,False,True,False,17706298.70854911,14099184.206795659,37818203.299411535,1,0.20330237848626953,0.11480981699592488,0.37580580091318777,1
000002,0.6283192726135349,22.821495857284553,1.5750544502921731e-06,-0.18328544614856668,19.613285446148566,-0.009344963986365588,-0.2072783955565951,"const       2.685070e+01
lev_buy    -1.904053e-09
lev_sell    1.956599e-07
dtype: float64",False,False,True,False,False,False,False,False,False,False,16199067.132324997,8724464.934004754,33728932.31596421,1,0.3449975067964397,0.209651949451099,0.49894889517865904,1
000006,0.4370482825073695,10.480742185366411,0.00042791794969325296,-0.3254461792774519,4.605446179277452,-0.07066550484116418,-0.988245084159476,"const       1.586306e-02
lev_buy     1.266413e-08
lev_sell   -6.146398e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,4133736.7709982265,3514639.994820241,8040323.47344204,1,0.09346118745438135,0.08107707920649644,0.15290519938837258,1
000008,0.6360310442677675,23.59107545406094,1.1867756461553011e-06,0.02418626016024783,2.235813739839752,0.010817654319443147,0.23851096205184358,"const      -1.847357e+00
lev_buy     2.080865e-08
lev_sell   -2.815865e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,4701278.789401127,3018346.7404826176,2830975.3353100056,3,0.03247848326103599,0.030856285734298994,0.04919349550499055,1
000009,0.8505732509188061,76.84527006047968,7.157851745417463e-12,0.7578453896423252,8.402154610357675,0.09019655371588838,1.5727855175370167,"const      -1.014106e+01
lev_buy     1.149881e-08
lev_sell   -4.734805e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,6753375.543581974,2704062.309948835,14111260.659059003,1,0.1280629617563267,0.07600153682435817,0.4314162722939826,1
000012,0.7200164974970178,34.71712664965398,3.437858271540662e-08,-0.10772723807351792,5.887727238073518,-0.01829691385444795,-0.25856793016296536,"const      -9.502432e+00
lev_buy     3.346719e-08
lev_sell    4.116074e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,3568724.6897738883,2184733.6701312345,12630933.008064616,1,0.0684380237715824,0.060082854735715806,0.12696456198484893,1
000016,0.7443370276391709,39.30389207455047,1.0081281825722825e-08,0.20808070461292782,4.3619192953870725,0.04770393272360234,1.1438705958685524,"const      -1.546987e+01
lev_buy     2.087927e-08
lev_sell   -2.190733e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,1558456.2837717691,1230737.5675472054,1946276.7308337714,1,0.05893734597316587,0.04607057405887701,0.13164345787010182,1
000021,0.7991222978205486,53.705069818749486,3.8866763739636056e-10,0.7674322946058094,9.07256770539419,0.08458821356048128,2.0361890188379523,"const      -4.762612e+00
lev_buy     1.718614e-08
lev_sell   -1.656654e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,1266122.1421588503,671030.084736746,1663711.0718511795,1,0.0839611428114705,0.05974569763824641,0.4189272013131024,1
000025,0.693079451435495,30.48532474655317,1.1880932750220657e-07,-0.02517801191493163,11.305178011914931,-0.0022271221106289194,-0.03197925368694066,"const      -1.592958e+01
lev_buy     2.436433e-07
lev_sell   -1.433017e-05
dtype: float64",False,False,False,True,False,False,False,False,False,False,467955.52682083775,370984.3302444834,912444.2725677533,1,0.20892657691203376,0.14248688319293956,0.3240678941210338,1
000027,0.7554970282187528,41.714052825820964,5.5186889671175025e-09,0.23831920452903343,5.7216807954709665,0.04165195736149359,1.386646466510142,"const      -9.418251e-01
lev_buy     1.349212e-08
lev_sell   -2.006447e-07
dtype: float64",False,False,False,False,False,False,False,False,True,True,2314485.3783516744,1537545.8984299998,2885351.4106026613,1,0.05439959301492571,0.040555138372909603,0.2028053253738556,1
