sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation
000001,0.7478649322673938,475.5692199099535,1.8780215587211022e-143,2.316131743653413,14.433868256346587,0.16046507440131355,4.231623903324144
000002,0.5296392317465457,180.53976696515406,2.1191058247244678e-78,-2.228643340672402,21.6086433406724,-0.10313666182261366,-3.3921743094201413
000006,0.8871147031931844,1259.9874512921185,2.38277369270898e-227,0.25541027725498733,4.134589722745012,0.06177403185857504,5.894053924484749
000008,0.9175348957369964,1783.923389146359,3.8731739871823056e-260,-0.008118935426924434,2.6381189354269243,-0.0030775471560043803,-0.8909913554074071
000009,0.5097086266084889,166.68309411113404,4.492207109924408e-74,0.8928467818896397,13.37715321811036,0.0667441545545639,0.5843943787018046
000012,0.438744619588865,125.33579150585264,5.483336152876971e-60,2.333463347614943,7.446536652385056,0.31336223220865456,9.47468323969183
000016,0.7843099303595942,572.1083771526261,9.354300992784014e-157,0.05466888608175413,6.5853311139182455,0.008301615383653255,0.8853057307014833
000021,0.7849003989883392,585.0577904960477,4.910969911558671e-160,0.5590502564576418,15.250949743542359,0.03665675029152581,1.1672754821467934
000025,0.7272623537359959,427.5331952871204,2.9618626512315684e-135,-0.84319744647898,15.74319744647898,-0.053559478584038464,-2.748884840232326
000027,0.9406601366356819,2541.6164899914047,1.660753832408213e-294,-0.01291420136035093,8.072914201360351,-0.001599695108635588,-0.08469925420535987
000028,0.3126940979021091,72.94464790317514,6.726736290636394e-39,-6.508459681580085,42.13845968158009,-0.15445414309781041,-4.257608346898589
000030,0.09707814977399831,17.23832837050277,1.200184999270672e-10,0.8575391921401145,6.422460807859886,0.13352190348762388,16.51156478144127
000031,0.8209682103160482,735.2245651626419,3.394296510569775e-179,-0.0016189726290973816,3.6416189726290975,-0.0004445749654935894,-0.03868056176635102
000034,0.5299506848888542,180.7656283690608,1.80757131065953e-78,-3.0857410058332064,18.855741005833206,-0.16364994644753567,-3.509166261076072
000035,0.6329491290059318,276.48168606468477,2.8944031170775005e-104,0.5206557963581036,5.3093442036418965,0.09806405017044562,46.072993464409045
000036,0.2992375536886108,68.46507642347031,6.97540968617903e-37,-0.03790459756531561,4.487904597565316,-0.008445945483306135,-6.39638092896299
000039,0.9319819066032521,2174.045979969395,2.4593310169880565e-277,0.43738890997624225,16.27261109002376,0.02687884000646903,0.5602034524431769
000040,0.5552140807755515,200.13970864807357,3.1402221192797647e-84,0.9504605943058189,2.7695394056941813,0.3431836327555654,114.4303924315238
000046,0.8933480210250023,1342.9986711381457,2.7914596543352134e-233,0.3466449376868528,1.5433550623131471,0.22460478871745096,8.461451651507545
000049,0.249586641665822,53.32668691104624,9.01077266552496e-30,6.424080213789452,52.31591978621055,0.12279398393532046,1.085670478930012
000050,0.5117358644953204,168.04084300794062,1.6617000085031744e-74,-1.5532699316943663,14.353269931694367,-0.1082171476664347,-19.550218441828378
000059,0.5615242958892591,205.32736765921183,1.0161890547482704e-85,0.4192156454094622,6.650784354590538,0.06303251211567386,9.097104966936474
000060,0.8521771909471658,924.2985604904928,3.4035223585808054e-199,0.036964964400644895,4.873035035599355,0.007585614330822971,2.2247347945539615
000061,0.6873878575655796,352.5492824369994,5.147582428102711e-121,0.384192702396259,5.915807297603741,0.06494341060633944,9.197561871965597
000062,0.45460658895758743,133.64406002550393,5.653393832293028e-63,2.5064225539203715,13.973577446079629,0.1793687095228118,17.835672689569524
000063,0.6862253452322982,349.9200893662157,2.2395956194401182e-120,-2.422377612230825,35.09237761223083,-0.06902859757745648,-2.1514604947586715
000066,0.5638113963541842,207.24466387524038,2.8948254023348987e-86,0.2810421653048074,13.678957834695193,0.020545583128560748,1.6627262309590443
000069,0.6569859302595256,307.09161356357396,2.4857403630279354e-111,0.5797736718748929,6.500226328125107,0.08919284385011866,13.455953998043446
000070,0.626737490252237,269.21243980547104,1.630131456028085e-102,-0.2122765404807856,6.572276540480786,-0.03229878401696968,-1.5068391619581942
000078,0.8442890215869133,869.3521452845196,9.117501160587783e-194,0.048695055125808295,3.341304944874192,0.014573663861632892,1.9295729464089988
000088,0.8728207273103676,1086.6284437302068,3.239267442350719e-212,-0.3897666275829472,5.659766627582947,-0.0688662012464285,-9.636144652522816
000089,0.6801193179406397,340.89522570662865,1.2883115307282383e-118,-0.2616340809797961,7.571634080979796,-0.034554506752648005,-9.101388831790056
000090,0.7717897279858872,542.2351002357663,7.367443753763427e-154,0.18065570768466443,5.379344292315335,0.033583220903473356,3.7134613647045516
000099,0.5771416698893413,218.83226875229988,1.6782571329823893e-89,-0.13590876016090192,9.115908760160902,-0.014908964507725397,-7.4640956846416415
000100,0.7775357897475506,559.216811632011,3.3985418190507814e-156,0.08757251769103025,6.04242748230897,0.014492936480814247,1.0012406943425252
000150,0.5288912593812786,179.6243503991608,4.516486916329005e-78,0.3403501791037793,3.9096498208962207,0.08705387814649851,12.910790397772372
000151,0.5271478386624453,178.7437534241834,7.532044787924689e-78,0.09638544896359669,8.343614551036403,0.011552001638381552,2.7809506574547704
000155,0.7467557222749295,110.08691113854174,2.9210268647180925e-33,-0.6913880547313838,26.891388054731383,-0.025710389263812587,-0.34919628196287944
000156,0.7703658509403443,536.7604803344569,6.84870776687007e-153,1.1348089136198078,6.695191086380192,0.1694961202718041,10.666078813719947
000157,0.6130727065146859,254.0425352933105,9.180653927076273e-99,-1.5687068272976727,8.748706827297672,-0.17930728029461468,-7.13041710277579
000158,0.8353161427010669,813.2492385291736,6.447098661194639e-188,0.8247744286111507,6.055225571388849,0.1362087041824236,4.682072192587319
