sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params,open,open_std,high,high_std,low,low_std,close,close_std,volume,volume_std,volume_10%,volume_1%,volume_std_last,volume_std_rate,close_10%,close_1%,close_std_last,close_std_rate
000001,0.7951351201370289,33.63763982287698,4.2158502206713855e-09,-1.1501554617225036,15.530155461722504,-0.074059494417639,-3.842653319103594,"const       1.169470e+00
vol_sum     2.986953e-09
lev_buy    -6.503558e-10
lev_sell    1.465150e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,14654674.203185987,8648064.344648704,10917603.970116036,2,0.21924161302024933,0.13094777061409404,0.21158922467838168,2
000002,0.44080344524301374,6.831759768440748,0.001515760554786084,-0.9792444680204362,18.959244468020437,-0.05164997316597609,-1.0249775039826612,"const       1.062457e+01
vol_sum     9.415138e-10
lev_buy     8.195262e-11
lev_sell    3.875110e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,15230437.014785446,8724464.934004754,21355749.308469206,1,0.3646290966276188,0.2617800837569252,0.23447814397089226,3
000006,0.7069548753137954,20.90784570901955,4.1955078646911614e-07,-0.16883095745759924,4.2388309574575995,-0.03982960376387881,-0.624759115797321,"const      -6.893637e+00
vol_sum     4.220951e-09
lev_buy     1.527317e-08
lev_sell   -6.773239e-06
dtype: float64",False,False,False,False,False,False,False,False,False,True,4133736.7709982265,3514639.994820241,4461775.763232515,1,0.092050143839884,0.0588702568420956,0.05263078946776501,3
000008,0.8476234171224657,48.20996426311405,9.25643606943499e-11,-0.004257979008238433,2.2842579790082382,-0.001864053468289571,-0.06643119517984758,"const      -5.033419e+00
vol_sum     1.938953e-09
lev_buy     1.282194e-08
lev_sell    6.263772e-08
dtype: float64",False,False,False,False,False,False,False,False,False,False,4701278.78940108,3018346.740482604,9115859.503695523,1,0.03247848326103621,0.030856285734299202,0.04086563348339967,1
000009,0.9745511215749135,331.8853420270998,7.765000492069216e-21,-0.38934648899496516,10.979346488994965,-0.035461717997990375,-2.260005895922277,"const      -3.677642e+01
vol_sum     5.875459e-09
lev_buy     1.782767e-09
lev_sell   -1.534828e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,9744689.069640886,8488683.355462719,47469303.233324565,1,0.1565925442942095,0.11264842130934312,0.6959382156485002,1
000012,0.8626340278184674,54.42513495661634,2.4234538376178852e-11,-0.5546386047837215,6.384638604783722,-0.08687079083351026,-1.9266363198437375,"const      -1.763296e+01
vol_sum     4.353471e-09
lev_buy     9.497433e-09
lev_sell    7.433893e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,3568724.689773886,2184733.6701312307,14491832.21032267,1,0.06706157208736795,0.06008285473571846,0.08414273587187626,1
000016,0.9709862726015309,290.04251149718334,4.261450177673347e-20,-0.055410114048139114,4.685410114048139,-0.011826096904944235,-0.823968252057299,"const      -4.476428e+01
vol_sum     1.115089e-08
lev_buy     1.570298e-08
lev_sell    1.039794e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,1426482.5503139095,1218262.3494631127,1561082.9560148923,1,0.053588148565466766,0.04695736693944245,0.06348228099239783,1
000021,0.9064186494354438,83.94437831593433,1.687954235855169e-13,-0.30850083296570574,10.988500832965705,-0.02807487915368742,-1.3465914191131636,"const      -6.707234e+01
vol_sum     1.680809e-08
lev_buy     9.741868e-09
lev_sell   -4.240199e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,1382759.894256814,1257775.9117292813,4414220.124343337,1,0.08935617026634576,0.05974569763816772,0.2819042390599949,1
000025,0.9340598297642287,122.7656095267176,1.8066394440400965e-15,0.6720516236182821,10.817948376381718,0.06212375953702447,1.6910539181506383,"const      -1.892571e+01
vol_sum     7.241355e-08
lev_buy     1.416005e-07
lev_sell   -1.214076e-05
dtype: float64",False,False,False,False,False,False,False,False,False,False,439702.6942119425,370984.3302444887,470208.03108124423,1,0.1527235603591831,0.1301107657022863,0.1361249426080083,2
000027,0.7769456271769365,30.18783574446268,1.2605683394494824e-08,0.18569544339219846,5.954304556607801,0.031186756005975973,1.1928290091028309,"const      -1.243765e+01
vol_sum     3.164813e-09
lev_buy     1.357975e-08
lev_sell   -3.711572e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,2359034.9806798603,1554317.7516506023,14660677.387264742,1,0.060157684972980074,0.04055513837291121,0.156907616131282,1
