sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params,open,open_std,high,high_std,low,low_std,close,close_std,volume,volume_std,rzmr,rzmr_std,lev_ratio,lev_ratio_std,volume_10%,volume_1%,volume_std_last,volume_std_rate,close_10%,close_1%,close_std_last,close_std_rate,lev_10%,lev_1%,lev_ratio_last,lev_ratio_rate
000001,0.5256905087481932,36.57482531691652,8.384194966221229e-07,0.010786642644101008,13.8992133573559,0.0007760613760484783,0.02651776776485394,"const      2.576766e+00
vol_sum    2.668281e-09
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,False,False,10917603.970115924,8500837.924482593,19424318.516464766,1,0.09343446901437139,0.06427019808632345,0.1747855829294782,1,0.12659873378180567,0.14076644183495898,0.12637691853642782,1
000002,0.09961609849129927,3.651032903525439,0.0647546163193035,-0.9836490553762403,18.45364905537624,-0.053303769483448935,-1.5687576690379195,"const      1.307347e+01
vol_sum    1.315437e-09
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,False,True,False,15924367.111405512,13696400.670486877,13328170.309805844,3,0.204034310840065,0.13377637431182327,0.204034310840065,2,0.13553331484806555,0.16360378388649766,0.08982528095442208,1
000006,0.37307606499980106,19.6379647636033,9.741898267600099e-05,-0.14121169938127043,4.36121169938127,-0.032379005908221396,-1.0078325876012306,"const      1.416273e+00
vol_sum    1.852873e-09
dtype: float64",True,False,False,False,False,False,False,False,False,False,True,False,True,False,6323657.917601428,4598382.609222976,7137899.093703963,1,0.061400325732034154,0.04532226919394726,0.08584870412533949,1,0.1917763871715093,0.22835552854656013,0.19361849462710157,2
000008,0.8931044912661218,275.7126895308124,1.3813379772154978e-17,0.0023344647456720047,2.507665535254328,0.0009309314630889334,0.04136540829501311,"const      3.089853e-01
vol_sum    8.498536e-10
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,5237970.828320281,3094625.889330065,15283315.033091996,1,0.01816590212458199,0.010954451150098818,0.04062019202317132,1,0.11243615454457893,0.15166061773595546,0.08641264533522099,1
000009,0.9828450113198821,1890.638692822101,1.0241812653506434e-30,0.001479215988249294,14.07852078401175,0.00010506899204418998,0.006316405741332698,"const     -2.478837e+01
vol_sum    4.593635e-09
dtype: float64",False,True,False,True,False,False,False,False,True,False,False,False,False,False,14680459.30603914,13322673.051761668,16203251.812751314,1,0.20371548787465535,0.16018541213375376,0.24621129137395442,1,0.1875168420269406,0.20922309978870487,0.20430592016088428,2
000012,0.5022313083744496,33.29585298390856,1.8981305530828359e-06,0.022560481509553476,6.307439518490447,0.003576805047978146,0.11078551024059878,"const      2.633268e+00
vol_sum    7.751024e-10
dtype: float64",False,True,False,False,False,True,False,False,True,True,False,False,False,False,9052566.325104184,6410606.5487809265,14696147.187442372,1,0.07106335201776458,0.06074073506401929,0.07778174593053039,1,0.11508177888118822,0.18842737614293975,0.07709755925111231,1
000016,0.9203954855481241,381.5493534785621,1.0515046412675793e-19,0.010272845873954495,5.569727154126046,0.001844407381130759,0.07404736990162113,"const     -1.404127e+01
vol_sum    6.091203e-09
dtype: float64",False,True,False,False,False,True,False,False,False,False,False,False,True,False,1595531.8611617263,1219843.6109840118,3342825.044707879,1,0.03271085446759542,0.022211196685464032,0.07791020472315624,1,0.13607729554608747,0.17723212465657728,0.0962518900529297,1
000021,0.8244824433424476,155.0153793639312,5.1284622316714354e-14,0.11843859119772127,10.981561408802278,0.010785223229074395,0.44663948181314517,"const     -2.149492e+01
vol_sum    7.772621e-09
dtype: float64",False,True,False,False,False,True,False,True,False,False,False,False,True,False,1394604.983380349,840696.23435777,4252880.200015244,1,0.11344602240711396,0.0930702258285725,0.15056560032091826,1,0.1288818831829543,0.1708861935098275,0.10660652772275904,1
000025,0.9176056694473718,367.5129937783975,1.8589332707975075e-19,-3.762813069414978,29.502813069414977,-0.12754082332968503,-2.5181672665135837,"const     -2.253436e+00
vol_sum    7.202219e-08
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,550961.9735610614,472898.62878956535,14789303.62384916,1,0.16084153692378353,0.1139436028674492,1.3169965831391133,1,0.1178659783171949,0.24167323026558685,0.1375857084768568,2
000027,0.8339343123065746,165.7165467975626,2.0464784387759986e-14,-0.10572490898189812,6.5057249089818985,-0.016251057408826614,-0.9271889570644077,"const     -6.990100e+00
vol_sum    3.311681e-09
dtype: float64",False,True,False,False,False,True,False,True,False,False,False,False,True,False,2885351.41060265,2261019.733579696,10427940.250346608,1,0.08584870412534398,0.0363150376080598,0.10183319694482423,1,0.10772361473860076,0.1346379567545202,0.08019030865751495,1
