sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params,open,open_std,high,high_std,low,low_std,close,close_std,volume,volume_std,rzmr,rzmr_std,lev_ratio,lev_ratio_std,volume_10%,volume_1%,volume_std_last,volume_std_rate,close_10%,close_1%,close_std_last,close_std_rate,lev_10%,lev_1%,lev_ratio_last,lev_ratio_rate
000001,0.7435257400044394,29.956609733515542,2.742881553896575e-09,-0.9458091029351525,15.555809102935152,-0.06080102273540322,-2.8773334212625374,"const       6.369128e-01
vol_sum     3.059567e-09
lev_buy    -4.364854e-10
lev_sell    1.145712e-07
dtype: float64",False,False,False,False,False,False,False,False,True,False,True,False,True,False,13543694.210405331,8799366.986346526,13048147.316166583,2,0.19266551326067663,0.1016389332815649,0.10059821071966504,3,0.10120775259557478,0.13421977792363035,67631191,3
000002,0.5726499538790752,13.846688237108642,6.660679956615142e-06,-0.18386111894166746,18.85386111894167,-0.009751907992838137,-0.20594173827819787,"const       1.278060e+01
vol_sum     8.590831e-10
lev_buy    -3.123979e-10
lev_sell    3.965190e-07
dtype: float64",False,False,False,True,False,False,False,False,False,False,False,False,True,False,21355749.308469206,8730778.255097194,24123258.73348415,1,0.26476404589753627,0.21018185625235974,0.26476404589753627,2,0.12939498396801657,0.13864656228118072,121213833,3
000006,0.5486731964886002,12.562123468563277,1.522776795771764e-05,-0.1459825684360645,4.625982568436065,-0.03155709436350465,-0.47010356455794977,"const      -3.854496e+00
vol_sum     4.156760e-09
lev_buy     6.873333e-09
lev_sell   -4.221834e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,4184841.553116933,3552346.992204046,16547714.362825027,1,0.09154233993076863,0.06011815031692547,0.16452963258937714,1,0.1726092917972462,0.22835552854656013,58075466,3
000008,0.8728333979245235,70.92489928972795,5.598361820438729e-14,-0.015423948488966666,2.2954239484889665,-0.006719433462005986,-0.245373567910091,"const      -4.874017e+00
vol_sum     1.653189e-09
lev_buy     1.462518e-08
lev_sell    5.352294e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,5121177.145064447,3055821.02151714,8901022.372657873,1,0.03209361307176221,0.026578629846363222,0.024899799195968398,3,0.11050407076977327,0.14876816159872283,18600400,3
000009,0.9700009426862831,334.12193488632715,1.1139556081354389e-23,-0.4463489142455863,11.286348914245586,-0.039547679912873016,-2.161796569609598,"const      -3.225519e+01
vol_sum     5.153439e-09
lev_buy     2.303827e-09
lev_sell   -1.822082e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,False,True,False,7080031.567699277,2711096.9403015655,42039193.66102884,1,0.15122830422909755,0.11076082464254339,0.7178230979844612,1,0.11655033372354004,0.16294574444681212,98871265,3
000012,0.8851979344644947,79.67666156643175,1.1543704758453305e-14,-0.3584917075010656,6.308491707501066,-0.056826849288682375,-1.2896473783033642,"const      -1.592652e+01
vol_sum     3.377737e-09
lev_buy     1.484065e-08
lev_sell    7.096519e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,False,False,False,4022871.650026598,2208980.694457621,13184352.369647106,1,0.07127411872486344,0.06026726611667321,0.09934787365618626,1,0.08418338390952368,0.1133996375055507,44013643,3
000016,0.9701177268099802,335.46811448906715,1.0486625804260021e-23,-0.06642069561930874,4.736420695619309,-0.014023394433847675,-1.001200788336662,"const      -4.282286e+01
vol_sum     1.045950e-08
lev_buy     1.588648e-08
lev_sell    9.124210e-07
dtype: float64",False,False,False,False,False,False,False,False,False,True,True,True,True,False,1451973.3796054933,1219843.610984009,1606072.3225400513,1,0.04969909455913518,0.04207431825331162,0.04037325847635249,3,0.09827773595560721,0.1331857595623834,6557154,3
000021,0.922565408009544,123.11262496146777,2.6302638235185016e-17,-0.1428276879107635,10.712827687910764,-0.013332398510613777,-0.650969362695767,"const      -6.842801e+01
vol_sum     1.715284e-08
lev_buy     9.925723e-09
lev_sell   -5.266347e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,1282814.6030179886,671393.7514700769,4874065.084796109,1,0.10502380682492475,0.06011900026300506,0.2658382967143626,1,0.11651542076018531,0.1368968229843274,13152600,3
000025,0.8618794137695936,64.48052038211316,2.0032286144825556e-13,0.781555012597261,11.85844498740274,0.06590704037734367,1.414781601016501,"const      -1.686069e+01
vol_sum     5.853211e-08
lev_buy     1.562920e-07
lev_sell   -3.129371e-05
dtype: float64",False,True,False,False,False,False,False,False,False,False,False,False,True,False,470208.03108124004,371627.8360703973,2793144.436527101,1,0.1622343983253862,0.13049700653198698,0.5379312223695627,1,0.08299885636709156,0.10602077489661621,8755434,3
000027,0.7790716558065409,36.43899626999181,2.775109819756197e-10,0.17367023371853207,5.8863297662814675,0.02950399325456814,1.0769637027604875,"const      -1.331856e+01
vol_sum     3.255847e-09
lev_buy     1.336866e-08
lev_sell   -2.143984e-07
dtype: float64",False,False,False,False,False,False,False,False,True,False,False,True,True,False,2276999.0590823255,1578302.7495289827,14456520.837899117,1,0.056833088953513314,0.040616321328490995,0.1402497771834098,1,0.11030838522022228,0.15211166632501735,30018493,3
000028,0.774077973554369,35.405161030871966,3.9124678176523997e-10,-1.9685814080349644,31.458581408034963,-0.0625769287718791,-1.8288449130415592,"const       9.542866e+00
vol_sum     2.681958e-07
lev_buy    -4.433018e-08
lev_sell   -2.362944e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,625787.1982047893,394100.28123495873,625787.1982047893,2,0.2544995088404878,0.17376537416193735,0.26072974513869646,1,0.12241243160352584,0.1620615748730547,3273728,3
