sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params,open,open_std,high,high_std,low,low_std,close,close_std,volume,volume_std,rzmr,rzmr_std,lev_ratio,lev_ratio_std,volume_10%,volume_1%,volume_std_last,volume_std_rate,close_10%,close_1%,close_std_last,close_std_rate,lev_10%,lev_1%,lev_ratio_last,lev_ratio_rate
600123,0.9466370757228704,183.30922792641414,8.297616326076078e-20,-0.23288925753718814,19.042889257537187,-0.01222972283184446,-0.5502791208797243,"const      -2.812186e+01
vol_sum     1.298614e-08
lev_buy     7.468219e-10
lev_sell   -5.166215e-07
dtype: float64",False,False,False,False,False,False,False,False,True,False,True,False,True,False,8160013.033705112,1163090.099415474,16418938.667898037,1,0.25165452509342945,0.1600268002194421,1.0374343352713848,1,0.14808368870586036,0.1689819027146044,0.08698392700218883,1
600125,0.8935484250968989,86.73740838880073,3.5965296215783815e-15,-0.16395663412761508,5.593956634127615,-0.029309600494102566,-1.4781435925640347,"const      -3.116201e-01
vol_sum     2.800064e-09
lev_buy     1.576395e-10
lev_sell    1.049197e-06
dtype: float64",False,False,False,False,False,True,False,False,False,False,False,False,True,False,2636753.4514054973,2257443.9661658145,11491002.67043591,1,0.036331804249160125,0.017372713481215142,0.011401754251027147,3,0.1438643151521378,0.17425052645896325,0.08384040387452854,1
600126,0.908689811126131,102.83403014246944,3.361090148463839e-16,-0.04737298591392847,5.507372985913928,-0.008601739165858782,-0.5963403232565212,"const      -8.794864e+00
vol_sum     2.728577e-09
lev_buy     8.603130e-09
lev_sell   -4.973697e-08
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,False,False,2166024.082344472,937404.3438324129,4843884.611514722,1,0.038987177379242254,0.03633180424917706,0.05813776741500243,1,0.12275963416158217,0.1564928649395568,0.08571131496064707,1
600127,0.8338336174345308,80.28903122866043,3.378241139561798e-13,-0.5417631960917859,9.811763196091785,-0.05521568195893483,-1.598496763055516,"const      -2.073347e+00
vol_sum     4.429557e-09
lev_buy     1.150685e-08
lev_sell    0.000000e+00
dtype: float64",False,False,False,True,False,False,False,True,False,False,False,False,False,False,5271195.956779809,4150682.193376046,24531265.637695707,1,0.1393915348936399,0.08264883707863867,0.3167491120745423,1,0.0939137582215209,0.1063461345833268,0.0878217795591914,1
600129,0.921609299231914,121.48502307993394,3.179776507200159e-17,1.4483715970471707,21.48162840295283,0.06742373389384577,2.691828559554304,"const      -4.097940e+00
vol_sum     5.700614e-08
lev_buy    -1.250171e-08
lev_sell    8.091361e-07
dtype: float64",False,False,False,False,False,True,False,True,False,False,True,False,True,False,1649442.3275856904,1434967.8991494677,3372673.0056650904,1,0.2821878806752512,0.2477898477263478,0.8567555077149773,1,0.054400302943813886,0.10211116051529184,0.012706504613221913,1
600130,0.8549425060244421,60.9027886354806,4.2654523673583295e-13,-0.06820576633568098,3.548205766335681,-0.019222607376042554,-0.7729063208588223,"const      -1.315417e+01
vol_sum     6.279338e-09
lev_buy     2.019614e-08
lev_sell    7.162210e-07
dtype: float64",False,False,False,True,False,False,False,False,True,False,False,False,False,True,1302226.8887830928,1154949.058498442,1514620.0767005216,1,0.025884358211084736,0.01942849933393444,0.06503845016603486,1,0.16367125885715408,0.19458383902885432,0.15907258912032152,1
600131,0.919198456338157,117.5520122310863,5.078894687890604e-17,-0.11426596617855189,13.964265966178552,-0.008182740607727182,-0.4455254239132242,"const      -8.771499e+00
vol_sum     2.495303e-08
lev_buy     1.836409e-08
lev_sell   -3.555087e-07
dtype: float64",False,False,False,False,False,True,False,False,False,False,False,False,False,False,1557244.232320897,1046332.4805855853,1912158.6489554925,1,0.15565988564817343,0.09602583570945171,0.3452245645952822,1,0.09335164666564193,0.12730530004351123,0.07393208036665604,1
600132,0.7121237378535896,25.561718437478966,1.6110346634634087e-08,-1.5103510127674156,126.33035101276741,-0.01195556729368047,-0.5132078682010518,"const      -1.327368e+02
vol_sum     8.240495e-07
lev_buy    -6.909764e-09
lev_sell   -4.837396e-05
dtype: float64",False,False,False,False,False,True,False,False,True,True,False,False,False,False,486055.8036354468,357536.5249140925,427125.5570590461,2,1.3170687149879388,1.040150294224311,2.53726624539101,1,0.06198977102036367,0.14624730863022828,0.060484059859877044,1
600133,0.8756755751298428,72.78254147666749,3.9496730316537624e-14,0.01440308266167456,6.075596917338325,0.0023706448695718354,0.11669471525933259,"const       2.307525e+00
vol_sum     4.515081e-09
lev_buy     2.667713e-10
lev_sell    5.811694e-08
dtype: float64",False,True,False,False,False,False,False,False,False,True,True,False,True,False,3679082.1074135182,2385071.2344786385,7768733.479747006,1,0.0463680924774813,0.02964456105258016,0.052153619241620014,1,0.17468561587288156,0.211280768485159,0.13070484866937698,1
600135,0.868591977766241,68.30214993230462,9.288219397717721e-14,-0.1301923862294947,7.570192386229495,-0.017198028740500734,-0.49776885209117705,"const      -1.207083e+01
vol_sum     2.263485e-08
lev_buy    -1.294789e-09
lev_sell    3.049044e-06
dtype: float64",False,False,False,True,False,True,False,False,False,False,False,False,False,False,481378.09401259606,360285.7664911657,1483071.4821977785,1,0.04560701700393366,0.027555874695052978,0.04560701700393366,2,0.17253657886748303,0.1823998076294011,0.1704058417350095,1
600136,0.9445308917741507,175.95654338975896,1.5103574765507676e-19,0.31213485212403347,3.4178651478759665,0.09132450773197116,2.417993423552024,"const       2.940816e+00
vol_sum     1.101883e-08
lev_buy     3.255548e-08
lev_sell   -5.768535e-07
dtype: float64",False,True,False,False,False,False,False,True,False,False,True,False,False,False,1189113.727866768,923514.650504513,2559249.9531749915,1,0.048682645778556126,0.03620337397210786,0.1325518766370657,1,0.05264198264674242,0.13481456598710417,0.0117075262701192,1
600138,0.8322378065911225,51.26179202455031,4.012541068930202e-12,0.056206761765951185,10.83379323823405,0.005188096221699087,0.23845762756954073,"const      -6.694779e+00
vol_sum     8.491832e-09
lev_buy     7.249258e-09
lev_sell   -1.511816e-06
dtype: float64",False,True,False,False,False,True,False,False,True,False,False,False,False,False,2047734.741548989,1349593.5314772385,1626928.0928858852,2,0.05412947441089998,0.03232759036095592,0.1657407614318279,1,0.187188857135492,0.22659685151835315,0.13572225020738035,1
