sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params,open,open_std,high,high_std,low,low_std,close,close_std,volume,volume_std,volume_10%,volume_1%,volume_std_last,volume_std_rate,close_10%,close_1%,close_std_last,close_std_rate
000001,0.622415538459961,22.253589925120536,1.94845569994797e-06,0.30018612729996264,14.289813872700037,0.021007000509184585,0.8144508921904645,"const       1.364516e+01
lev_buy    -1.597316e-09
lev_sell    4.053547e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,17706298.70854911,14099184.206795659,36050741.92709431,1,0.21924161302024958,0.12621684275966827,0.37532652450899384,1
000002,0.49815754657346556,13.400872789504419,9.071098218594708e-05,-0.6227541486246082,19.182754148624607,-0.03246427201222611,-0.67686365990261,"const       2.210910e+01
lev_buy    -1.318866e-09
lev_sell    3.262408e-07
dtype: float64",False,True,False,False,False,False,False,False,False,False,16199067.132324997,8724464.934004754,52488979.11985072,1,0.36462909662761633,0.24912188938117252,0.4914977110831927,1
000006,0.4187408702099804,9.725441645754255,0.000659161949669407,-0.33985138606600884,4.499851386066009,-0.07552502447489129,-0.9560102401892814,"const      -1.154860e+00
lev_buy     1.625877e-08
lev_sell   -2.847938e-06
dtype: float64",False,True,False,False,False,False,False,False,False,True,4133736.7709982265,3514639.994820241,12517621.477138806,1,0.09346118745438492,0.08107707920650005,0.12837445228704422,1
000008,0.6511667453632775,25.200438735575815,6.68869479734079e-07,0.03935303887766217,2.2806469611223377,0.017255208521311866,0.3986921696441255,"const      -2.442331e+00
lev_buy     2.244279e-08
lev_sell   -1.631723e-06
dtype: float64",False,False,False,False,False,False,False,False,True,False,4701278.789401127,3018346.7404826176,7063160.949132909,1,0.03247848326103593,0.030856285734298928,0.04159326868616532,1
000009,0.7784691909710181,47.43960501102965,1.4566687481307407e-09,1.0503984367918768,8.499601563208124,0.12358207958108218,1.896201703914512,"const      -6.872393e+00
lev_buy     9.808867e-09
lev_sell   -4.454561e-07
dtype: float64",False,False,False,True,False,False,False,False,False,False,8585913.171356078,3877194.21585471,14680459.30603914,1,0.15659254429420794,0.11264842130934087,0.2221936092690984,1
000012,0.8115856126070609,58.150579272620405,1.6369667014866686e-10,0.019316542818726745,5.740683457181273,0.003364850712080777,0.05682381397042474,"const      -9.228909e+00
lev_buy     3.282457e-08
lev_sell    4.032132e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,3568724.6897738865,2184733.6701312345,15637579.705938501,1,0.06706157208736646,0.060082854735716965,0.07127411872485176,1
000016,0.7780375750698743,47.32110521296488,1.4954528371820505e-09,0.050628035166212726,4.529371964833787,0.011177716372002714,0.27729445619899856,"const      -1.228070e+01
lev_buy     1.770811e-08
lev_sell   -3.026263e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,1558456.2837717705,1230737.5675472084,2595328.184573485,1,0.06027185593918624,0.04695736693944289,0.04969909455913225,2
000021,0.6230993364873697,22.318456444684927,1.9013548507824776e-06,0.6484818878669891,9.52151811213301,0.06810698464572014,1.332962917860413,"const      -6.364523e+00
lev_buy     1.554289e-08
lev_sell   -7.028377e-09
dtype: float64",False,False,False,False,False,False,False,False,False,False,1314733.9270067355,814266.2336274978,3086324.230890008,1,0.0893561702663448,0.059745697638166326,0.1689082591230982,1
000025,0.7693254031437702,45.023999538683526,2.5147620553943892e-09,0.37606855407865325,11.113931445921347,0.03383758086942897,0.5164450663818315,"const      -1.489597e+01
lev_buy     2.389497e-07
lev_sell   -2.511788e-05
dtype: float64",False,False,False,False,False,False,False,False,True,True,444187.0237258074,370984.3302444834,550961.9735610584,1,0.17489689126247837,0.14248688319292008,0.16932217811029332,2
000027,0.8055615009911881,55.93069437801091,2.50357443223558e-10,0.1984601648603439,5.691539835139656,0.03486932721353328,1.3135346915846613,"const       1.765985e-01
lev_buy     1.270797e-08
lev_sell   -3.521625e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,2283978.887709141,1537545.8984299917,3369694.802227228,1,0.05602994701973769,0.04055513837291127,0.08871302046487858,1
000028,0.12464890144566798,1.922383112668329,0.16575277005528488,-1.5168761518403926,30.496876151840393,-0.049738738626475806,-0.7169094675242559,"const       3.151580e+01
lev_buy     2.411316e-08
lev_sell   -1.863561e-05
dtype: float64",False,True,False,False,False,False,False,False,False,False,666999.2520306178,386479.30576743436,937752.9981989927,1,0.25503864282601185,0.18221028946637946,0.3806967296943342,1
000030,0.7733683069565338,46.06801459984153,1.98074552258959e-09,0.20136300527900453,4.478636994720995,0.044960778360995254,1.1444089797601755,"const       4.877360e+00
lev_buy     3.758373e-09
lev_sell   -1.944302e-05
dtype: float64",False,False,False,False,False,False,False,False,False,False,942767.7982023779,568253.4090340636,1831763.528334046,1,0.05703168972057636,0.051070676834917214,0.06760177512460988,1
000031,0.24005935343360685,4.264545245732629,0.02457681494038586,-0.4717546971331701,4.32175469713317,-0.10915813834739577,-1.3567202124537416,"const       2.202338e+00
lev_buy     6.342633e-09
lev_sell    7.982075e-08
dtype: float64",False,False,False,False,False,True,False,False,False,False,4805769.037268347,4040953.9189385036,9118092.579536526,1,0.08021806217673545,0.07378966257892587,0.1475466028073876,1
000034,0.07291226460884048,1.0617286095409735,0.3598581000699646,0.4208403561120484,14.479159643887952,0.02906524732529602,0.5682269841360303,"const       9.001769e+00
lev_buy     1.078594e-08
lev_sell    7.585229e-06
dtype: float64",False,False,False,False,False,False,False,False,False,True,1456569.30909422,1323965.7593276459,2594175.5588205256,1,0.2726429043595932,0.24188657317553758,0.5102646372226938,1
000035,0.4357860905684756,10.427095334466264,0.00044105337010407044,-0.5361979319576369,4.726197931957637,-0.11345228017895105,-1.652747374501357,"const       1.442775e+01
lev_buy    -3.587690e-08
lev_sell   -8.454931e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,1796462.469027733,564686.0888512386,3357176.7303089234,1,0.041938629909310125,0.035428012841809894,0.08871302046486249,1
000036,0.3401831137396921,6.960222042080389,0.0036493561599662107,-0.09004164231928247,4.050041642319282,-0.02223227568290373,-0.4285230233151302,"const      -6.867600e+00
lev_buy     3.712143e-08
lev_sell    5.092861e-08
dtype: float64",False,False,False,False,False,False,False,False,False,False,2444383.728684564,1812486.77987308,14912864.521347674,1,0.06169566706134634,0.04072477653287632,0.18110770276274563,1
000039,0.7287011443685718,36.26062272205219,2.2467124149739032e-08,-0.16351740892657673,12.963517408926577,-0.012613660611430962,-0.4286379147302491,"const       2.769612e+01
lev_buy    -5.042624e-09
lev_sell   -2.781796e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,1919005.5149633833,1589831.9796078587,4112060.2405494186,1,0.16163006000044472,0.12550697067455996,0.16248076809274623,1
