sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params
000001,0.8637721814634106,2301.6539884399745,0.0,0.09309832985816335,15.706901670141837,0.005927224338275408,0.20385760951698217,"const       1.131655e+01
vol_sum     1.101569e-09
lev_buy    -3.685785e-10
lev_sell    3.073462e-08
dtype: float64"
000002,0.4329818608175412,276.9366221973699,1.5705490410180556e-133,-6.235923567681429,26.73592356768143,-0.23324137473296253,-12.394225873658863,"const       3.481822e+01
vol_sum     1.634306e-09
lev_buy    -3.226163e-09
lev_sell    1.161490e-07
dtype: float64"
000006,0.901720649075483,3165.401694298691,0.0,0.15770367615508718,4.672296323844913,0.03375292687457591,4.228304876320622,"const      -6.910335e-01
vol_sum     1.463793e-09
lev_buy     7.890347e-09
lev_sell    3.843323e-07
dtype: float64"
000008,0.8027532034678325,1143.6112227945555,1.4600063052410594e-296,0.33560595177987107,2.134394048220129,0.15723711001711835,19.18219761013839,"const       3.615987e+00
vol_sum    -9.648505e-10
lev_buy     3.511946e-09
lev_sell   -1.057604e-07
dtype: float64"
000009,0.7139519083840247,905.1854088981411,4.470884821772842e-295,-4.573219295891306,14.553219295891306,-0.31424107634950754,-6.10398910761689,"const       2.272196e+00
vol_sum     1.203364e-09
lev_buy     1.528780e-09
lev_sell    5.837395e-08
dtype: float64"
000012,0.8131134609506417,1577.9047009206129,0.0,-1.3761210888585502,8.19612108885855,-0.16789906761250625,-9.613921770267483,"const       2.575577e-01
vol_sum     1.386736e-09
lev_buy     7.552723e-09
lev_sell   -3.789765e-07
dtype: float64"
000016,0.6363068268179404,366.8266032845692,1.135568160171564e-137,-0.7591555303498572,5.879155530349857,-0.12912662820891238,-10.09815652338658,"const       4.009808e+00
vol_sum    -8.559286e-10
lev_buy     4.379420e-09
lev_sell    3.117745e-06
dtype: float64"
000021,0.837935078388453,1096.1177462211242,8.851695698252557e-251,-2.829683445173707,13.469683445173708,-0.21007794702017327,-3.856677858855458,"const       7.609239e+00
vol_sum    -6.853253e-10
lev_buy     6.994262e-09
lev_sell    3.977273e-07
dtype: float64"
000025,0.6210581708633844,348.54524058360516,5.840937008450303e-134,-1.163063341865426,14.543063341865427,-0.07997375205795128,-3.5835596147609365,"const       1.488323e+01
vol_sum    -1.826346e-08
lev_buy     2.147032e-08
lev_sell    2.404606e-05
dtype: float64"
000027,0.8681228149912155,2387.366757556857,0.0,-0.7374710329318894,6.907471032931889,-0.10676425994635962,-12.122519238214384,"const       3.208355e+00
vol_sum     1.747262e-10
lev_buy     7.234557e-09
lev_sell   -2.869150e-07
dtype: float64"
000028,0.23696563621224143,112.62865930838208,1.633663392464572e-63,-7.683397005322725,39.213397005322726,-0.19593806178739884,-4.16300957340792,"const       4.051197e+01
vol_sum    -3.728001e-08
lev_buy     3.198096e-08
lev_sell   -1.411833e-05
dtype: float64"
000030,0.06468408758998523,25.081111228171892,1.0787754396988218e-15,-1.9245002850918214,6.984500285091821,-0.2755387223907202,-32.20150955428087,"const       5.104403e+00
vol_sum     5.151491e-10
lev_buy     5.092805e-09
lev_sell    3.936045e-06
dtype: float64"
000031,0.7944560033782795,1245.8629586096997,0.0,-1.392373055062861,5.662373055062861,-0.24589920895761322,-28.405791879652707,"const       1.912815e+00
vol_sum     2.334198e-09
lev_buy     7.080490e-09
lev_sell   -6.364807e-07
dtype: float64"
000034,0.49728806028291994,210.37215510142738,7.493308717464606e-95,0.6639167311778778,14.606083268822122,0.04545480940773919,0.8560587809243655,"const       1.387772e+01
vol_sum    -1.007241e-08
lev_buy     2.058275e-08
lev_sell    2.102233e-05
dtype: float64"
000035,0.5283036249003195,238.188327972046,1.162135278482794e-103,-0.7031464697101741,5.403146469710174,-0.13013648133582634,-39.49143414130947,"const       5.631709e+00
vol_sum    -1.664611e-10
lev_buy    -8.801652e-11
lev_sell   -3.600464e-08
dtype: float64"
000036,0.43699237054939766,279.16422629590096,4.3849051813902613e-134,0.2611797216806573,3.6588202783193426,0.07138358864694733,2.7398013071647687,"const       5.001799e+00
vol_sum    -2.226054e-09
lev_buy     4.850277e-09
lev_sell    5.962214e-07
dtype: float64"
000039,0.848919806160974,2037.8244728475129,0.0,-2.4799444653003864,15.909944465300386,-0.15587386057249597,-5.46681725187108,"const       3.112016e-01
vol_sum     1.116925e-09
lev_buy     1.332103e-08
lev_sell   -2.269312e-07
dtype: float64"
000040,0.4073156884011193,190.36516317217652,5.970219118792514e-94,1.457080672356581,1.7629193276434192,0.8265157965590701,9.489928008334827,"const       5.341905e+00
vol_sum    -9.553658e-10
lev_buy     2.941250e-09
lev_sell    3.938450e-06
dtype: float64"
000046,0.6798095327743956,769.9924965155204,1.9015305709906702e-268,1.4718440792046354,0.38815592079536465,3.7918887754918207,13.008245309631379,"const       3.842493e+00
vol_sum    -2.128477e-09
lev_buy     4.595685e-09
lev_sell   -3.911773e-07
dtype: float64"
000049,0.6089485911617114,564.7476284104291,3.0783407989744255e-221,-15.203015173695476,49.603015173695475,-0.3064937710028089,-3.2764499432184238,"const       3.695649e+01
vol_sum     3.746680e-08
lev_buy     6.167964e-09
lev_sell   -2.200225e-04
dtype: float64"
000050,0.5010982165630256,364.26331976919425,9.797199984167778e-164,-2.5220861989958134,12.662086198995814,-0.19918409647186192,-10.71815964190418,"const       6.490445e-02
vol_sum     1.302204e-09
lev_buy     7.689109e-09
lev_sell   -6.265065e-08
dtype: float64"
