sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent
002010,0.42300363330224655,116.80936448853443,9.486395787746594e-57,1.1758961027924473,7.4541038972075535,0.15775150427309712
002011,0.52972277331802,177.59657322924917,4.117189492424585e-77,6.455681998570074,6.594318001429927,0.9789764456567319
002013,0.5152495093797399,169.3580995096931,8.67072707769819e-75,5.530328662612176,11.759671337387823,0.47027918586716455
002016,0.5880677897823631,227.46170085239459,1.1777017866891953e-91,-0.30783776915960726,5.917837769159608,-0.05201862253877286
002017,0.43843799145101536,124.3990611444081,1.4808041471466522e-59,0.1590160104236613,14.590983989576339,0.01089823760599428
002019,0.5940449283640539,233.15673383405218,3.5982911626090656e-93,0.10034856925253166,16.49965143074747,0.006081859951630848
002020,0.6632878959393103,313.870128650364,1.47394146350906e-112,0.07080133839083835,8.939198661609161,0.007920322734844923
002022,0.8421872799136011,850.3022223183399,3.640387159607058e-191,0.7416827191062652,13.748317280893735,0.053947163420282274
002023,0.7259891124852935,422.15207689432305,6.304482726765582e-134,1.214863091223192,11.915136908776809,0.10195964180053287
002024,0.8641409419462529,979.527658782061,8.848524128372355e-200,-0.05504891304205639,4.245048913042057,-0.012967792402327734
002025,0.7826449961969417,573.7224074845894,5.928059443623523e-158,10.506986429850329,68.20301357014966,0.1540545773544662
002027,0.4473797476513036,128.99003638782557,3.226936627311727e-61,1.0317933507896333,6.798206649210367,0.1517743434453378
002028,0.28111545859017584,62.30633778945972,5.1357994307460175e-34,24.93855590502674,29.17144409497326,0.8548961725663791
002029,0.2437314031327127,51.350191003581195,8.752881719113937e-29,0.564323078624148,5.485676921375852,0.10287209522404962
002030,0.8563063619429921,949.5072213899085,6.860772005033914e-201,-2.9972113069490476,22.657211306949048,-0.1322850930921844
002032,0.42973384754653077,120.06836821923096,5.789956082604219e-58,-2.9485435431629554,65.14854354316296,-0.045258779134631805
002035,0.5091583287731218,165.27914900760848,1.7046349281787673e-73,1.3956344593988197,4.69436554060118,0.29729991142106266
002036,0.4363684707087572,123.35726336499602,3.558745373729707e-59,9.14873022800239,15.35126977199761,0.5959591853887339
002038,0.7917837502011317,605.8967266991828,2.074291161163898e-162,0.5150839008944939,10.044916099105507,0.05127806900650586
002041,0.5462297401042873,191.7988307048122,1.246185625459839e-81,10.038974810169872,18.181025189830127,0.5521676971101359
002042,0.2121330813914898,42.90048251813005,1.4494253285063046e-24,0.08790694718193404,4.272093052818066,0.020577020700414433
002044,0.4900074158403409,153.08951021815682,1.5708591484534684e-69,-0.09221817025329937,7.472218170253299,-0.012341471856431795
002047,0.2835269608191143,63.05233175113744,2.3102824213892906e-34,-1.3238907715350257,5.613890771535026,-0.23582410584968144
002048,0.1874221403535672,36.750440599003596,2.1895121702602785e-21,4.040954607190134,18.559045392809868,0.2177350462624375
002049,0.23236568482359143,48.129875328020645,3.445496699269698e-27,48.972338300167166,157.10766169983285,0.3117119672605965
002050,0.19662651940986242,38.997003904449464,1.472606742066489e-22,0.9601654020348533,21.739834597965146,0.044166177884569786
002051,0.768017923559347,527.5013384569027,3.3798879968315056e-151,0.6399908413865862,6.470009158613414,0.09891652789000727
002054,0.7771351094169953,555.5990766865867,2.343138157597352e-155,0.23844351903304428,8.861556480966955,0.026907634064645244
002055,0.766425961773134,522.8201052203809,1.7310799188237883e-150,-3.5347790267257935,18.034779026725793,-0.1959979116731951
002056,0.6451684604827987,289.7060433526539,4.008457874377751e-107,-0.20322781666751766,18.603227816667516,-0.01092433091022173
002063,0.16456847909113625,31.386467566679407,1.554981560100348e-18,1.3666964812777334,8.643303518722266,0.15812200489284348
002064,0.61624231599817,255.85922169723523,5.338457446491143e-99,-0.36539128138824317,10.265391281388244,-0.035594481629815614
002065,0.8358082614494162,811.0768391872912,4.70464100285055e-187,0.20422436529401988,7.31577563470598,0.027915613530461646
002067,0.4655143417779768,138.77257630577412,1.1325401962686715e-64,0.4365286821290555,3.5134713178709447,0.12424427087498709
002073,0.8650541229617498,1021.3869437905877,2.0851938403908852e-207,0.018399877658703545,7.941600122341296,0.0023168980275072074
002074,0.9114385025319814,1615.7794186937272,1.973694818113597e-247,0.34941152721311397,53.870588472786885,0.006486127906132336
002075,0.6685555764698794,318.02897179785685,5.372965804373048e-113,-0.30771955287309893,6.037719552873099,-0.050966188505172955
002078,0.7750982600962579,549.1242063972528,2.058533836361898e-154,-1.432028439562412,12.722028439562411,-0.1125629019275851
002079,0.8546756259581887,915.5002844593694,4.0680253423228935e-195,-2.3702628876973186,15.800262887697318,-0.15001414245726855
002080,0.8832388709589,1180.0610785554145,9.093227440144523e-218,-1.5023152517796206,35.94231525177962,-0.04179795434032971
002081,0.3105154499531202,71.75717235312453,2.498827077385554e-38,-1.7501147855702142,7.8601147855702145,-0.22265766255514696
002085,0.601119900655314,240.11836554835972,5.416770650108959e-95,-0.6989661307630417,6.368966130763042,-0.10974561905533343
002091,0.9293523290540797,2095.9898953021943,1.448369416333675e-274,0.7845758665469642,12.495424133453035,0.0627890544704665
002092,0.8080534523180624,670.7588733645147,7.522501442610322e-171,-0.6704866538819676,10.120486653881967,-0.06625043605237951
002093,0.908351466585933,1579.1923953159983,1.477583055135463e-247,0.3419628271044264,6.138037172895574,0.055712081480130224
002095,0.9369753054777039,2368.7762361143414,2.0479931443848757e-286,-0.8785338957259121,17.588533895725913,-0.04994923971118477
002099,0.5360867142939707,184.1216575942148,2.4329350035270728e-79,-0.25233856773764884,8.502338567737649,-0.029678724944588102
