sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation
000783,0.15863468152133164,198.9142948126498,1.6490698505413557e-41,-0.5825842904841858,7.702584290484186,-0.07563491271415408,-17.23948983065136
000786,0.5066759881125903,1083.5539211109399,4.6207340013606294e-164,-1.0024540128152566,34.222454012815255,-0.029292288987805153,-0.3549496456272607
000789,0.2172023626765225,292.7301791651163,4.1727729151543045e-58,0.20775312809450774,13.572246871905492,0.015307202267633081,1.621855982703454
000790,0.2385678891670585,330.5470303792683,1.8220270781807218e-64,0.5016704181588914,4.728329581841109,0.10609886842184799,9.189408664609365
000793,0.3691158313355104,592.0979473970468,2.4515721400046266e-103,1.8884820012279944,1.2315179987720057,1.5334587095853027,9.227582992621787
000799,0.9009468024816311,5502.8290772774435,6.07681208143356e-306,-27.85088544593853,203.38088544593853,-0.136939542695332,-0.10467771598476192
000800,0.3007801346920792,453.8244089509695,4.829408352258139e-84,-2.0617108577947842,11.751710857794784,-0.17543920904310487,-18.00743132061704
000801,0.24726169640892726,346.549509260966,4.188986416210741e-67,0.9053954662981853,6.794604533701815,0.13325212112159684,27.33689757138135
000807,0.4549060243885249,880.4460830658105,3.5433434400313405e-141,1.4135119656050321,12.056488034394969,0.1172407720699875,3.541768113891272
000810,0.0006007236067314681,0.36365623896000304,0.5467086205525185,1.9697420992898795,9.87025790071012,0.1995633872087745,11.540943793533064
000811,0.6784298818487183,2225.7774741796084,3.649117508531386e-262,-0.032814992751294625,12.572814992751294,-0.0026099956748121813,-0.18082943666484105
000812,0.007087247672063701,7.137835278524989,0.0076700953267662105,2.283682256463763,4.856317743536237,0.47024976063465906,19.555321331890266
000813,0.314509242970614,276.66175155028424,2.0687939682658233e-51,-0.40201810508554203,4.142018105085542,-0.09705850985826134,-5.336340714817921
000818,0.8110678077963084,2575.7425402290783,2.8169305673823134e-219,3.213868575350375,32.36613142464962,0.09929727260832708,1.2593183215653023
000823,0.23465100229264568,323.4561071619763,2.75147377929553e-63,0.5205464822848782,12.539453517715122,0.04151269284179536,2.9334852583182003
