sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params,open,open_std,high,high_std,low,low_std,close,close_std,volume,volume_std,volume_10%,volume_1%,volume_std_last,volume_std_rate,close_10%,close_1%,close_std_last,close_std_rate
000001,0.6007717609216014,20.31524320815626,4.135108579130022e-06,-0.2935376955092295,15.25353769550923,-0.019243909273299234,-0.809901883509959,"const       1.336937e+01
lev_buy    -1.642936e-09
lev_sell    4.284064e-07
dtype: float64",False,True,False,True,False,True,False,False,True,False,17706298.70854911,14099184.206795659,40206040.0041846,1,0.20330237848626903,0.11480981699592391,0.2869668970456387,1
000002,0.5886805337831689,19.321203732874977,6.186144462856981e-06,-0.9425419228269618,19.43254192282696,-0.04850327489682549,-1.0393447940518405,"const       2.503558e+01
lev_buy    -1.707584e-09
lev_sell    2.554259e-07
dtype: float64",False,True,False,False,False,False,False,False,False,True,16199067.132324997,8724464.934004754,31856188.42722748,1,0.3449975067964558,0.20965194945110752,0.5370567940171869,1
000006,0.4040080660685301,9.151313266854208,0.0009241557252657917,-0.567421336599784,4.597421336599784,-0.12342165206451237,-1.630958526771273,"const      -1.616952e-01
lev_buy     1.323539e-08
lev_sell   -1.137143e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,4133736.7709982265,3514639.994820241,8097333.86832443,1,0.0934611874543944,0.08107707920651046,0.15056560032090746,1
000008,0.6761390604097002,28.18455762858642,2.453808777256398e-07,-0.024530039339723864,2.234530039339724,-0.010977717420604553,-0.24636969969470532,"const      -1.707909e+00
lev_buy     2.048596e-08
lev_sell   -3.174219e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,4701278.789401127,3018346.7404826176,5230519.40720989,1,0.03247848326103596,0.030856285734298963,0.03701351104663717,1
000009,0.8417657281557105,71.8165363144887,1.55080596843004e-11,0.5677667328489573,8.452233267151042,0.06717357589449634,1.148942263614889,"const      -9.162960e+00
lev_buy     1.101560e-08
lev_sell   -4.746845e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,6753375.543581973,2704062.309948831,18719819.34079228,1,0.14237866364576734,0.10991539065628111,0.19667231630311366,1
000012,0.8104671243102737,57.72774848886952,1.7731335688687398e-10,0.1259309779990856,5.514069022000914,0.022838121448358017,0.36692738807065195,"const      -9.524045e+00
lev_buy     3.348581e-08
lev_sell    4.033845e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,3568724.68977389,2184733.670131238,15903734.74178039,1,0.06843802377159258,0.06008285473572929,0.09654014708920942,1
000016,0.7685119476434208,44.818344564949264,2.637156133786497e-09,0.12457486826491504,4.345425131735085,0.028668050763349256,0.6895508316681636,"const      -1.448134e+01
lev_buy     1.990272e-08
lev_sell   -2.471783e-06
dtype: float64",False,False,False,False,False,False,False,False,False,True,1558456.2837717691,1230737.5675472054,2892403.4466188657,1,0.05893734597316551,0.04607057405887655,0.09964938534681202,1
000021,0.7030197633591839,31.957570351146384,7.617665722446019e-08,1.052825579443871,8.967174420556129,0.11740884364091321,2.318821415385015,"const      -5.184625e+00
lev_buy     1.615137e-08
lev_sell   -8.871770e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,1266122.1421588503,671030.084736746,3739792.3616456566,1,0.0893561702663416,0.05974569763816167,0.34856850115866184,1
000025,0.7209466076094173,34.877838679360885,3.286840562009835e-08,0.0637029111750902,11.09629708882491,0.005740916151140676,0.08196473417371754,"const      -1.563982e+01
lev_buy     2.440984e-07
lev_sell   -2.216185e-05
dtype: float64",False,True,False,False,False,False,False,False,False,False,467955.52682083775,370984.3302444834,817788.4213947373,1,0.2089265769120245,0.14248688319292097,0.29346209295242365,1
000027,0.8077750941213875,56.730233373218915,2.1450151727809623e-10,0.05804397418648932,5.671956025813511,0.010233502150285845,0.3789630080902637,"const      -7.076340e-01
lev_buy     1.353269e-08
lev_sell   -2.616523e-07
dtype: float64",False,False,False,False,False,False,False,False,True,True,2246492.568439798,1537545.8984299945,2215986.0777972704,2,0.056029947019723955,0.04055513837290802,0.149566038925939,1
