sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params
000062,0.591430508997649,788.1986277515932,2.1592395196893865e-212,1.002172089464601,11.1478279105354,0.08989841765654502,2.384959960274509,"const      -3.701556e-01
lev_buy     3.272446e-08
lev_sell    1.304611e-06
dtype: float64"
000063,0.6415250272554462,974.4344902691607,2.5283581736018755e-243,-11.35211369094484,33.35211369094484,-0.34037164169379047,-7.116228748751775,"const       4.328752e+00
lev_buy     6.630187e-09
lev_sell   -5.622646e-07
dtype: float64"
000066,0.4070553950791508,219.33617010504594,3.0061589137810074e-73,-3.29230588052139,14.03230588052139,-0.23462329773551513,-21.360466319587278,"const       1.012202e+01
lev_buy     1.816779e-09
lev_sell    1.230580e-07
dtype: float64"
000069,0.049375063513036,28.281103357335276,1.0617217066082765e-12,0.05011400726162041,7.17988599273838,0.006979777577569463,1.6567693346996557,"const       6.466459e+00
lev_buy     4.549435e-10
lev_sell    3.478127e-09
dtype: float64"
000070,0.3109650425414955,144.1920036371901,2.080085908319861e-52,-1.3124702424827674,6.622470242482767,-0.19818439259467655,-7.5690806115739395,"const       7.246168e+00
lev_buy     6.970418e-09
lev_sell   -9.294078e-06
dtype: float64"
000078,0.7383413943257823,1536.4558263791198,9.051485e-318,0.39588608279788584,3.2041139172021142,0.1235555579570592,13.841165291193331,"const       1.252080e+00
lev_buy     6.110561e-09
lev_sell    7.838649e-08
dtype: float64"
000088,0.7262853602230044,1444.7980530512448,4.062332189160103e-307,-0.024111484304526698,5.524111484304527,-0.004364771488235502,-0.6669641495919366,"const       3.450608e+00
lev_buy     9.256261e-09
lev_sell    3.508621e-06
dtype: float64"
000089,0.6054877475594713,835.685270879721,1.1348538080517232e-220,-0.7136035042566222,7.763603504256622,-0.09191653126867805,-28.74347157718167,"const       5.675434e+00
lev_buy     7.590336e-09
lev_sell   -3.955887e-07
dtype: float64"
000090,0.30062223110132924,234.04919646279149,2.78989449125356e-85,2.8122485887209803,3.5777514112790194,0.7860380069602495,32.16907019753577,"const       3.558844e+00
lev_buy     9.194970e-09
lev_sell   -8.597691e-07
dtype: float64"
000099,0.5448159453218789,644.5379260116986,8.58462039573557e-185,-0.5817567196870206,7.531756719687021,-0.07724050860091977,-21.640151861145505,"const       2.525236e+00
lev_buy     1.696781e-08
lev_sell    3.441977e-07
dtype: float64"
000100,0.8684956188534652,3596.0464612868354,0.0,-0.29901117256500953,5.069011172565009,-0.05898806737364214,-2.525807839058377,"const       1.888271e+00
lev_buy     7.383637e-10
lev_sell    7.004678e-08
dtype: float64"
000150,0.5069883738949312,328.0435647130479,1.0505925337928765e-98,-0.4278888648453498,3.06788886484535,-0.13947339153920735,-14.035791322801861,"const       2.765894e+00
lev_buy     2.162417e-08
lev_sell   -3.949779e-06
dtype: float64"
000151,0.8179758460906088,2446.8612468763004,0.0,2.2128974819400336,7.467102518059966,0.2963528994798063,12.16565547170664,"const       3.040722e+00
lev_buy     2.288413e-08
lev_sell    3.169418e-06
dtype: float64"
000155,0.5152733554872762,95.67165848799871,4.951312593800956e-29,-5.70737118110479,23.51737118110479,-0.24268746439187136,-3.6806976404348024,"const       9.808501e+00
lev_buy     1.172857e-08
lev_sell   -3.561392e-05
dtype: float64"
000156,0.8312545759611406,2524.6193940167486,0.0,-0.47213268681096565,8.612132686810966,-0.054821808253606254,-3.6141738974589406,"const      -1.618716e+00
lev_buy     1.866535e-08
lev_sell    2.431039e-07
dtype: float64"
000157,0.7348190703851261,1508.8150735642455,1.3145472946e-314,-1.3669595769304967,8.156959576930497,-0.16758199719372524,-7.214194650637615,"const       3.556723e+00
lev_buy     1.388851e-09
lev_sell    4.914919e-07
dtype: float64"
000158,0.5888017317736751,457.4974357580373,4.890834697144387e-124,-1.0614434047943941,7.161443404794394,-0.14821640621830318,-7.385259838235244,"const       3.793495e+00
lev_buy     6.495043e-09
lev_sell   -1.873649e-08
dtype: float64"
000159,0.4547955308301933,266.51867385003055,6.772212822772923e-85,-0.4259221962923565,6.595922196292356,-0.06457356281912668,-14.148971989827611,"const       4.645473e+00
lev_buy     7.077361e-09
lev_sell    4.315209e-06
dtype: float64"
000166,0.2136317519520905,147.92368489784994,1.4734664656232724e-57,-0.8123210442080033,5.232321044208003,-0.15525061198360798,-123.4410041966064,"const       4.442466e+00
lev_buy     4.001844e-10
lev_sell   -1.811076e-09
dtype: float64"
000301,0.6947346678124532,714.6133631679044,1.5442961386005815e-162,-7.3130627274876545,20.613062727487655,-0.354778075639174,-2.698655982314443,"const       5.687226e+00
lev_buy     2.070170e-08
lev_sell   -5.998131e-07
dtype: float64"
000333,0.7501682388698161,1634.9666840469038,0.0,3.168100127171023,53.40189987282898,0.059325607042362186,0.4834644960725927,"const       6.017817e+01
lev_buy    -3.460518e-09
lev_sell    7.747512e-07
dtype: float64"
000338,0.6191378581720466,885.1511524791208,5.346505728834113e-229,-1.4823403810627376,14.072340381062737,-0.10533716076520826,-2.9768074053982883,"const       9.076235e+00
lev_buy     8.475480e-10
lev_sell    9.702020e-08
dtype: float64"
000400,0.789637470768495,2043.8887305841197,0.0,-0.02643031603318846,16.14643031603319,-0.001636913888448985,-0.04285561783430144,"const      -4.830149e-01
lev_buy     1.900263e-08
lev_sell    2.986532e-06
dtype: float64"
000401,0.00869939564426403,4.752062815931134,0.00881471691533095,-2.184449593434655,14.424449593434655,-0.1514407589201127,-9.785575849295617,"const       1.435255e+01
lev_buy     5.047689e-10
lev_sell   -1.801025e-07
dtype: float64"
000402,0.6630081881081127,1071.2662613318475,6.148021086258775e-258,-0.34695583411888276,6.696955834118882,-0.051807991976182965,-4.9772848051135465,"const       4.017189e+00
lev_buy     4.655912e-09
lev_sell   -1.395665e-07
dtype: float64"
000403,0.006266276719322783,1.9800182320184894,0.13892770873034355,-15.853951416972276,35.97395141697228,-0.4407064220777394,-3.696726635637301,"const       3.821964e+01
lev_buy    -4.119806e-09
lev_sell    3.903256e-07
dtype: float64"
000404,0.10404780966677385,63.23332090129424,1.044943821417329e-26,0.8040551106769751,4.035944889323025,0.19922351090672213,48.51027224253483,"const       3.198800e+00
lev_buy     3.415994e-09
lev_sell   -5.013987e-06
dtype: float64"
000413,0.9386714050289837,8333.903300407073,0.0,-0.008901586889100477,1.9089015868891004,-0.004663198433192787,-0.04975672205783602,"const       1.228260e+00
lev_buy     1.995931e-09
lev_sell   -1.999988e-07
dtype: float64"
000415,0.6963775326953526,1185.772540482832,2.3261030303071242e-268,0.5877113575554969,1.692288642444503,0.3472878933386627,11.640832836798406,"const      -7.288884e-01
lev_buy     7.496589e-09
lev_sell    5.537386e-08
dtype: float64"
000417,0.7543942630868202,1672.4677583405867,0.0,0.2741144160430222,4.575885583956977,0.05990412369663818,6.693011760630264,"const       1.445438e+00
lev_buy     1.234200e-08
lev_sell   -1.673699e-06
dtype: float64"
000423,0.6988117549843718,1263.3394791660828,1.6877213844870978e-284,-9.365666912828164,41.165666912828165,-0.22751160409136012,-3.151598239043099,"const       1.662801e+01
lev_buy     3.446482e-08
lev_sell   -3.570862e-05
dtype: float64"
000425,0.6965474711472772,1249.8498512225842,9.963671662026053e-283,-0.1775484132554075,5.547548413255408,-0.03200484250505507,-4.8778175994695525,"const       2.105184e+00
lev_buy     2.740400e-09
lev_sell   -7.745773e-08
dtype: float64"
000426,0.25461792407337047,180.87393720763478,2.6585905168733644e-68,-0.32365805469719255,8.153658054697193,-0.039694828079126804,-2.9851709287886483,"const       3.993699e+00
lev_buy     6.298553e-09
lev_sell   -6.771260e-07
dtype: float64"
000488,0.7368903191609433,1524.9791550945208,1.8386655e-316,-2.566452880223286,8.486452880223286,-0.3024176197577333,-5.1131872158861205,"const       2.745870e-01
lev_buy     9.547235e-09
lev_sell   -6.277427e-07
dtype: float64"
000501,0.5391191095038698,636.933231943844,6.668802918328482e-184,-2.001634679886296,12.751634679886296,-0.15697083002570333,-7.907835813332346,"const       7.800784e+00
lev_buy     1.085221e-08
lev_sell   -3.099746e-06
dtype: float64"
000503,0.9113266499827529,5318.52626831337,0.0,2.3806361972162717,7.159363802783727,0.3325206349048256,0.7813386837504286,"const      -1.655859e+00
lev_buy     1.262067e-08
lev_sell   -6.589434e-06
dtype: float64"
000505,0.8918248656523274,2629.9216900322103,7.70290237966646e-309,-0.09619154498260762,11.516191544982608,-0.008352721870496892,-0.9998358016181549,"const       4.345018e+00
lev_buy     2.046107e-08
lev_sell    2.833429e-06
dtype: float64"
000506,0.6534536201876369,746.7041893048008,5.5654601689896585e-183,0.22816062188806807,2.541839378111932,0.08976201401740218,2.8872177141273023,"const       1.584526e+00
lev_buy     1.376836e-08
lev_sell   -4.789846e-06
dtype: float64"
000513,0.31937189796562304,255.49635391560508,1.0457496443246397e-91,-20.248028970163375,53.278028970163376,-0.38004463306070546,-3.7691183071894363,"const       1.127868e+01
lev_buy     7.234553e-08
lev_sell   -6.639775e-06
dtype: float64"
000516,0.6851070191660822,1118.3005950745405,1.1370295243914214e-258,-2.9292740444365464,11.299274044436546,-0.25924444640572647,-6.520770348485672,"const      -5.021809e+00
lev_buy     1.353810e-08
lev_sell    1.134606e-06
dtype: float64"
000517,0.3437736750960523,167.37470751309078,3.537045581632047e-59,0.015329259027473618,3.0646707409725265,0.0050019269027931895,6.9126947863603085,"const       2.393222e+00
lev_buy     2.866901e-09
lev_sell    7.201164e-07
dtype: float64"
000519,0.834437156892459,1610.2808252330472,2.875006121816463e-250,5.386982694728566,15.133017305271434,0.35597545327937113,3.5103014040769676,"const       3.411100e+00
lev_buy     1.659782e-08
lev_sell   -1.506284e-06
dtype: float64"
000528,0.18487865014796634,122.364641501457,1.2717853513590808e-48,-0.8203066086681687,7.390306608668169,-0.11099764219606564,-14.38659409166407,"const       3.953179e+00
lev_buy     7.693163e-09
lev_sell   -3.105467e-07
dtype: float64"
000531,0.5448075894337332,651.6974482892477,7.712306422518558e-187,0.01242607022189901,7.857573929778101,0.0015814130841082553,0.17312099725337385,"const       1.583650e+00
lev_buy     3.206413e-08
lev_sell    1.433578e-07
dtype: float64"
000537,0.6299888511970508,927.0772802023747,7.815630846646218e-236,5.270587667015132,8.169412332984868,0.6451611758822083,8.474380110862432,"const      -3.871970e+00
lev_buy     3.063390e-08
lev_sell    1.311338e-06
dtype: float64"
000538,0.45747249341751295,459.1357482221282,2.469730106331759e-145,-22.974429682441112,101.52442968244111,-0.2262945948507465,-3.435485794292251,"const       7.527684e+01
lev_buy     2.064027e-08
lev_sell    2.708355e-06
dtype: float64"
000539,0.10035688339797788,60.74000011981654,9.800705432705404e-26,-0.2843431636627347,4.5443431636627345,-0.06257079481505409,-39.39974832272619,"const       4.123207e+00
lev_buy    -4.524197e-11
lev_sell    9.754119e-06
dtype: float64"
000540,0.653991978465621,774.94362697676,1.0600553705057413e-189,0.40785204666154407,2.052147953338456,0.19874397749833098,11.349634855709533,"const      -1.662231e+00
lev_buy     4.473849e-09
lev_sell    5.250461e-08
dtype: float64"
000541,0.7416808585048902,1563.3577330681771,8.305e-321,-0.24967423309559944,5.339674233095599,-0.04675832685599144,-5.449947969003872,"const       3.606296e+00
lev_buy     1.021783e-08
lev_sell   -3.156693e-06
dtype: float64"
000543,0.197297513477945,133.83351601937437,1.0714803544758267e-52,-0.7978795427719088,4.697879542771909,-0.16983822924951641,-103.5724582083208,"const       4.028139e+00
lev_buy     1.403052e-09
lev_sell   -3.192169e-08
dtype: float64"
000547,0.41765002777128324,229.1391607047541,9.469060281146023e-76,-6.575062235803509,17.17506223580351,-0.38282610831517055,-9.225439724232801,"const       1.005481e+01
lev_buy     6.685675e-09
lev_sell    1.196842e-07
dtype: float64"
000550,0.3163494646620715,251.95955331674483,1.1673447847149065e-90,-3.6123535948347154,16.292353594834715,-0.22172079520665244,-6.241573248851918,"const       9.194133e+00
lev_buy     4.582778e-08
lev_sell    6.621154e-06
dtype: float64"
000551,0.02729004804799795,15.276322743810207,2.8637763842679736e-07,0.26829988689842654,7.931700113101573,0.03382627722589374,3.210489480853112,"const       5.944023e+00
lev_buy     4.428125e-09
lev_sell    4.600725e-06
dtype: float64"
000552,0.6816195874022963,1162.5069298063854,1.2585291579613428e-270,0.309377048180278,3.640622951819722,0.08497915117126852,45.314178089295815,"const       1.342033e+00
lev_buy     5.718291e-09
lev_sell    1.852512e-07
dtype: float64"
000554,0.7712096352922704,1835.4079156833222,0.0,0.7979814631839046,4.392018536816096,0.18168900165034024,21.256164381729764,"const       1.637926e+00
lev_buy     1.386281e-08
lev_sell    1.776330e-06
dtype: float64"
000555,0.5883218868327771,456.5917808866356,7.099212772921685e-124,-1.7691940152867929,13.089194015286793,-0.13516447332208245,-10.601805859733103,"const       1.069568e+01
lev_buy     9.877070e-09
lev_sell   -1.177783e-05
dtype: float64"
000559,0.762746043596836,1750.5091465481605,0.0,0.438643696069704,5.111356303930296,0.08581747582973544,6.569666470840579,"const      -8.849889e-01
lev_buy     7.597312e-09
lev_sell    1.986178e-08
dtype: float64"
000560,0.07230047960673858,24.900307401862904,3.860491473447046e-11,0.2783006327211899,3.20169936727881,0.08692278718152208,25.20243193789894,"const       3.995418e+00
lev_buy    -7.245699e-10
lev_sell   -8.701704e-07
dtype: float64"
000563,0.724084591762858,1428.9309275399964,3.180584306956639e-305,0.08945250067555843,3.1805474993244416,0.02812487494513395,6.685837793914153,"const       1.918367e+00
lev_buy     3.044719e-09
lev_sell    1.042592e-09
dtype: float64"
000565,0.6210900797273966,892.5170081803726,3.2571576686940807e-230,0.19501130826250357,5.6749886917374965,0.03436329459941134,7.647892172880118,"const       8.457337e-01
lev_buy     3.194843e-08
lev_sell   -9.813034e-07
dtype: float64"
000566,0.8101862914326081,1519.5231257367532,1.2151125716467953e-257,-0.5304356600832403,5.180435660083241,-0.102392094968074,-2.1344035279909437,"const       2.064153e+00
lev_buy     1.014162e-08
lev_sell   -7.346518e-07
dtype: float64"
000568,0.8353527717377549,2762.570551669032,0.0,49.808509236960674,142.89149076303931,0.34857575472817637,0.2958262086975365,"const       2.781144e+01
lev_buy     5.070105e-08
lev_sell    2.020807e-05
dtype: float64"
000581,0.3349364247743112,274.21872146241714,3.539908811050546e-97,-3.5248039615730207,22.95480396157302,-0.15355408686885935,-16.755247030098392,"const       1.621283e+01
lev_buy     5.488879e-09
lev_sell    1.316174e-06
dtype: float64"
000589,0.7320574273990277,872.9196923935956,1.8168976016614743e-183,-2.1874970139186027,6.667497013918603,-0.32808368857940784,-51.16446073312724,"const       3.605734e+00
lev_buy     7.844173e-09
lev_sell    2.557904e-05
dtype: float64"
000591,0.969390993798917,10118.604324625067,0.0,-1.375845544512793,8.745845544512793,-0.1573141827751587,-5.302338150460152,"const       2.875907e+00
lev_buy     3.302903e-09
lev_sell    1.420249e-07
dtype: float64"
000592,0.773222364695562,1766.1758593373197,0.0,0.05516884526826438,2.644831154731736,0.020859118045991155,4.293671203507189,"const       3.388531e-01
lev_buy     5.009785e-09
lev_sell    1.556207e-07
dtype: float64"
000596,0.5531974133836108,674.1590147641442,3.07600493591634e-191,67.74640452602483,102.59359547397517,0.6603375601862984,0.465973514377492,"const       3.866623e+01
lev_buy     4.162717e-07
lev_sell    9.921242e-05
dtype: float64"
000598,0.3634869672362322,310.9420286349156,1.4896184781275335e-107,-0.06506419099511351,5.1050641909951135,-0.01274502896748704,-8.425816019647622,"const       3.914489e+00
lev_buy     1.357941e-09
lev_sell    2.271707e-07
dtype: float64"
000600,0.4965487480148363,537.0347024224819,5.197781527587851e-163,-0.8432734915549576,4.983273491554957,-0.16922079291534659,-19.124628042379616,"const       3.932812e+00
lev_buy     6.303074e-09
lev_sell    8.044228e-08
dtype: float64"
000603,0.10786818061490167,38.14728972166724,2.2927610974915176e-16,0.5323688156857393,13.50763118431426,0.03941244829840726,4.667801817807932,"const       1.096351e+01
lev_buy     7.814251e-09
lev_sell   -1.540909e-05
dtype: float64"
000607,0.6611178994639669,1062.2534966843245,1.2926449119511929e-256,0.9101322605019275,4.519867739498072,0.20136258690680117,39.09349898155355,"const       1.406171e+00
lev_buy     1.093524e-08
lev_sell   -3.866720e-08
dtype: float64"
000612,0.7689258972422504,1054.854293565438,2.0377659251611633e-202,-1.2854990733044653,7.575499073304465,-0.1696916679502312,-9.416801131749546,"const       4.300706e+00
lev_buy     6.206297e-09
lev_sell    9.923734e-08
dtype: float64"
000617,0.4030282608785587,121.18425058809112,6.077179494893972e-41,-0.40844247937024303,5.498442479370243,-0.0742833049363869,-15.720716724911878,"const       6.680362e+00
lev_buy    -4.476948e-09
lev_sell   -8.997764e-07
dtype: float64"
000620,0.06259801359839734,21.33563362870827,1.07229751085725e-09,0.22126488540410616,3.9187351145958935,0.05646334312823881,6.265731290339923,"const       2.529164e+00
lev_buy     8.598919e-09
lev_sell    5.807337e-08
dtype: float64"
000623,0.769143877803667,1814.1119129945653,0.0,0.34538509510959337,15.894614904890405,0.021729692551615477,2.4455724092654583,"const       5.413738e+00
lev_buy     8.505352e-09
lev_sell   -5.462024e-08
dtype: float64"
000625,0.635719761629411,950.2283509957244,1.5910754784862212e-239,-3.6922154148990014,13.962215414899001,-0.2644433784454478,-4.97691175355731,"const       6.025617e+00
lev_buy     3.585647e-09
lev_sell    1.552246e-07
dtype: float64"
000627,0.2528037246923389,181.00999319718446,1.9389365587622536e-68,-1.888367399042043,5.068367399042043,-0.37257902799212184,-22.383587027416763,"const       1.942740e+00
lev_buy     8.793578e-09
lev_sell   -2.177242e-06
dtype: float64"
000629,0.5291002942020675,407.3029867862184,2.732448136509153e-119,-0.34051387131036925,4.130513871310369,-0.08243862190501353,-16.741878936356915,"const       2.084200e+00
lev_buy     1.457037e-09
lev_sell   -2.640533e-08
dtype: float64"
000630,0.8756402327182872,3833.9256910560243,0.0,1.064978979735661,3.175021020264339,0.33542422961565,95.20647651406996,"const       7.229048e-01
lev_buy     1.757051e-09
lev_sell    1.287443e-08
dtype: float64"
000631,0.41655138245643974,388.74413432061596,3.876358561615733e-128,0.5085659072291016,3.0314340927708985,0.16776413132051443,73.30862391836838,"const       1.748557e+00
lev_buy     6.190663e-09
lev_sell   -2.004291e-06
dtype: float64"
000636,0.47579333369740906,289.9924397920059,2.4047026572380025e-90,-9.479458102416988,27.609458102416987,-0.3433409691437275,-4.809789820755921,"const       1.267231e+01
lev_buy     6.257453e-09
lev_sell    3.643539e-06
dtype: float64"
000639,0.5127333631347148,336.1984940635948,1.743624919427366e-100,0.186616551356253,5.093383448643747,0.0366390147605998,10.23515609321281,"const       4.402430e+00
lev_buy     5.456981e-09
lev_sell   -4.414171e-08
dtype: float64"
000650,0.34463789939171907,286.33840138851,1.1859877007769585e-100,-1.0094015723016598,7.9394015723016595,-0.12713824374662924,-18.180765648502348,"const       5.237587e+00
lev_buy     2.197804e-09
lev_sell    5.054969e-06
dtype: float64"
000651,0.34294879738434847,284.2025392121693,4.816951935500634e-100,-10.885295805867436,42.84529580586744,-0.2540604657087407,-4.050303912451777,"const       8.857979e+01
lev_buy    -7.371935e-09
lev_sell    6.994665e-07
dtype: float64"
000652,0.8145016412798897,1402.8872071131284,1.7165355303592367e-234,-0.08358434456787744,4.353584344567877,-0.019198972146288754,-0.6585077757727481,"const       2.398768e+00
lev_buy     7.212207e-09
lev_sell    3.151808e-06
dtype: float64"
000655,0.8320415735346282,1731.3720786155775,1.6144631650669832e-271,-0.27016598554791127,7.730165985547911,-0.034949571076870224,-2.263825618385191,"const       3.601353e+00
lev_buy     1.745423e-08
lev_sell    7.726356e-07
dtype: float64"
000656,0.1618305500260494,105.12997639310579,1.7954777163647018e-42,-0.3107964760494344,4.800796476049435,-0.0647385236178952,-4.787117394258808,"const       5.202256e+00
lev_buy     1.205050e-09
lev_sell   -2.890978e-07
dtype: float64"
000661,0.13511884198772117,85.06626463155027,4.707380551013182e-35,-174.62375448062474,336.35375448062473,-0.5191669548932707,-0.362615971843382,"const       2.681184e+02
lev_buy     1.519871e-08
lev_sell    6.018529e-05
dtype: float64"
000665,0.11467563637757372,70.52882149555158,1.5749452790036138e-29,2.169930618299029,5.860069381700971,0.3702909431541875,13.43256922199627,"const       4.251331e+00
lev_buy     1.223935e-08
lev_sell   -1.211875e-07
dtype: float64"
000667,0.4110812324649299,380.0757310112808,6.239680152682933e-126,-0.7489713107691183,2.5689713107691183,-0.29154522186738063,-61.14707055704051,"const       1.369538e+00
lev_buy     2.990951e-09
lev_sell    8.308976e-07
dtype: float64"
000671,0.5606985936622932,694.9679191657842,3.049525030783616e-195,-0.02277500443599756,2.9127750044359977,-0.007819005725231941,-0.33711665084886727,"const       5.591210e+00
lev_buy     1.571921e-09
lev_sell   -5.020451e-07
dtype: float64"
000672,0.28115414263847827,124.96246261014086,1.5672197073645334e-46,3.3436072726429202,17.74639272735708,0.1884105307490777,5.778927265792466,"const       1.335935e+01
lev_buy     1.751554e-08
lev_sell   -2.231929e-07
dtype: float64"
000680,0.6042875151892413,831.4990419822002,5.9330125981257364e-220,0.5783101124324408,3.7016898875675595,0.15622867663083947,87.92508135539138,"const       1.808317e+00
lev_buy     6.367096e-09
lev_sell    3.123758e-07
dtype: float64"
000681,0.21151506773358253,85.7074896112861,1.0604515199415977e-33,-1.1372441459095874,16.047244145909588,-0.07086850150525496,-2.8354070336854704,"const       1.957989e+01
lev_buy    -7.372415e-09
lev_sell   -4.166804e-07
dtype: float64"
000683,0.8185170415825033,1440.9958767808857,1.577807990977434e-237,0.7742476063896611,8.585752393610338,0.09017818950449458,2.1991049519803965,"const       8.742358e-01
lev_buy     7.530245e-09
lev_sell    3.288298e-06
dtype: float64"
000685,0.765206517299802,1774.559258962732,0.0,-0.2735868613747723,8.333586861374773,-0.03282942458340673,-12.64506156849535,"const       3.067429e+00
lev_buy     1.330433e-08
lev_sell   -1.130219e-07
dtype: float64"
000686,0.5853670465485807,768.7096604178777,6.57578157284064e-209,-0.5543078839458522,8.414307883945852,-0.06587682452212718,-13.176217857896013,"const       1.895081e+00
lev_buy     4.584985e-09
lev_sell    1.931519e-08
dtype: float64"
000690,0.17154645504632915,112.74868137349783,3.140606050166679e-45,-1.4402446573693517,6.170244657369352,-0.23341775526667555,-44.85274495250681,"const       7.039980e+00
lev_buy    -1.468000e-10
lev_sell   -2.283553e-07
dtype: float64"
