sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params,open,open_std,high,high_std,low,low_std,close,close_std,volume,volume_std,rzmr,rzmr_std,lev_ratio,lev_ratio_std,volume_10%,volume_1%,volume_std_last,volume_std_rate,close_10%,close_1%,close_std_last,close_std_rate,lev_10%,lev_1%,lev_ratio_last,lev_ratio_rate
000001,0.6884036212065231,22.829225786720393,5.411956185475202e-08,0.17925026156005153,14.650749738439949,0.012234886593533376,0.4686450682201107,"const       1.462652e+00
vol_sum     3.062220e-09
lev_buy    -9.698510e-10
lev_sell    1.680896e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,False,True,False,12067338.692918068,8799366.986346526,16170700.454995103,1,0.131529464379652,0.10163893328156408,0.15109599597606374,1,0.1087537964407684,0.1371561990188161,0.1028443709656337,1
000002,0.3840523679437383,6.442984644928607,0.001613684559610719,-0.1431103950430419,18.493110395043043,-0.007738578961892841,-0.16365076539865106,"const       6.350702e+00
vol_sum     1.306161e-09
lev_buy     7.905494e-10
lev_sell    3.378275e-07
dtype: float64",False,True,False,False,False,True,False,False,False,False,False,True,True,False,14555604.845409285,8730778.255097078,31359446.811574217,1,0.26476404589745806,0.19043942978558592,0.33833415435039055,1,0.13759651644308007,0.16360378388649766,0.14168174277861498,2
000006,0.5550742896374776,12.89151767586954,1.2267049146466745e-05,-0.46309727017349456,4.823097270173495,-0.09601657280215628,-1.4932657373708287,"const      -5.509034e+00
vol_sum     2.262223e-09
lev_buy     1.834507e-08
lev_sell   -3.740066e-06
dtype: float64",False,True,False,False,False,False,False,False,False,False,False,False,True,False,4184841.553116963,3552346.9922040813,10153415.657977488,1,0.09071934744032974,0.04532226919393563,0.04219004621944083,3,0.1726092917972462,0.22835552854656013,0.16012717838971682,1
000008,0.7544760111734058,31.75352499247954,1.4041366477903763e-09,-0.07735359554288435,2.5073535955428845,-0.03085069281029586,-1.0403161580061349,"const      -3.808530e+00
vol_sum     1.058842e-09
lev_buy     1.722687e-08
lev_sell   -1.050307e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,False,True,False,5121177.145064401,3094625.889330024,20708486.6249874,1,0.01816590212457325,0.01095445115008349,0.07503332592921402,1,0.10107874174777125,0.13124129401065202,0.05702876908540051,1
000009,0.9626933388448531,266.65026727247186,3.2572378694132556e-22,-0.04068765159751209,11.970687651597512,-0.003398940209761654,-0.18776426590818665,"const      -3.251993e+01
vol_sum     5.127026e-09
lev_buy     2.533637e-09
lev_sell   -1.766897e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,True,9832533.263114808,8508129.31864139,22491594.03745769,1,0.16195678435929947,0.11404046142619015,0.2914275210064964,1,0.11684121078631768,0.1271883900016563,0.06767344041547525,1
000012,0.7382759366659564,29.148452184205006,3.742730356068351e-09,-0.40275040345089863,6.572750403450899,-0.06127577935097644,-1.1017257920061054,"const      -5.121940e+00
vol_sum     2.137997e-09
lev_buy     3.613086e-10
lev_sell    9.704698e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,False,False,4182158.737714615,2208980.694457617,14569228.300084917,1,0.06284902544988066,0.05948740287938257,0.13367871932362266,1,0.09262083136618698,0.12552831108937743,0.13810803802297036,3
000016,0.9644741538703622,280.5347094889497,1.5274794360923262e-22,-0.07400604683927003,5.29400604683927,-0.013979214640953152,-1.0685866021015777,"const      -4.117729e+01
vol_sum     9.600042e-09
lev_buy     1.690104e-08
lev_sell    8.401647e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,False,False,1561082.9560148949,1219843.6109840123,7037749.09691554,1,0.046043457732881356,0.02327802518341092,0.21737065119284,1,0.10842111318044742,0.13615175255063375,0.13533272550062467,2
000021,0.8787943167926885,74.9211948364315,2.668465493091397e-14,-0.14889711837196984,10.94889711837197,-0.013599280070147364,-0.656282300840122,"const      -5.917097e+01
vol_sum     1.414350e-08
lev_buy     1.158616e-08
lev_sell   -3.623543e-08
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,False,True,False,1249429.6812997125,840696.23435777,971339.4676855786,2,0.08961026726884472,0.06011900026301108,0.11832159566196743,1,0.10510077176772897,0.1296264622505843,0.10033840620659278,1
000025,0.9045667108856495,97.9447468756773,6.650558976325385e-16,0.31210432603275073,12.24789567396725,0.025482281556016565,0.7271926053573675,"const      -1.645233e+01
vol_sum     8.382493e-08
lev_buy     9.265382e-08
lev_sell    1.257291e-05
dtype: float64",False,True,False,False,False,False,False,False,False,False,False,False,False,False,470208.03108124423,371627.8360704025,779056.2533275079,1,0.1361249426079312,0.11394360286747078,0.17282939564786495,1,0.08661048181228682,0.10939052369603271,0.10949066528384911,3
000027,0.7144339141224403,25.852102698324448,1.4240079909351465e-08,0.10803919242919946,5.971960807570801,0.018091075261618517,0.6902283104189372,"const      -1.669556e+01
vol_sum     4.312898e-09
lev_buy     1.279524e-08
lev_sell   -3.007809e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,True,True,False,2382721.893272859,1598428.9733937131,6048536.795552642,1,0.06782329983125275,0.05646185381479756,0.0944986772394272,1,0.11030838522022228,0.14462360379589767,0.12368671255337862,2
