sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params,open,open_std,high,high_std,low,low_std,close,close_std,volume,volume_std,rzmr,rzmr_std,lev_ratio,lev_ratio_std,volume_10%,volume_1%,volume_std_last,volume_std_rate,close_10%,close_1%,close_std_last,close_std_rate,lev_10%,lev_1%,lev_ratio_last,lev_ratio_rate
000001,0.3222735280118626,7.608344459473992,0.001980939409753291,0.6305564561755261,14.389443543824473,0.043820767235029215,1.1365209762452166,"const       1.582816e+01
lev_buy    -1.289779e-09
lev_sell    2.258909e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,True,True,False,12067338.692918068,8799366.986346526,15774335.060514366,1,0.1315294643797101,0.10163893328161507,0.2210656011233133,1,0.1087537964407684,0.1371561990188161,0.06134880506410718,1
000002,0.3841033833177099,9.978385928126619,0.00042867197715803514,0.3368083471480823,18.563191652851916,0.018143881367315273,0.3834360613979157,"const       2.090702e+01
lev_buy    -1.044055e-09
lev_sell    3.115020e-07
dtype: float64",False,False,False,False,False,True,False,False,False,True,False,False,True,False,14555604.845409354,8730778.255097194,30758428.246667277,1,0.2647640458974564,0.1904394297855836,0.17529974329700101,3,0.13553331484806555,0.16293839892080444,0.13400280909112708,1
000006,0.48990736452538,15.366851601597157,2.100800704281908e-05,-0.2948000489609397,4.67480004896094,-0.06306153116141608,-0.904206374720686,"const      -3.827966e+00
lev_buy     2.315595e-08
lev_sell   -3.663352e-06
dtype: float64",False,True,False,True,False,False,False,True,True,False,False,False,True,False,4184841.5531169926,3552346.992204117,23571832.404190596,1,0.09338094023942933,0.06011815031695504,0.10497618777607745,1,0.18632558082501188,0.22835552854656013,0.09973739000122839,1
000008,0.6103992648494105,25.067684314855402,2.8178396970571346e-07,-0.033213006619648766,2.4332130066196487,-0.013649855778878181,-0.3513011958586865,"const      -1.914815e+00
lev_buy     2.004530e-08
lev_sell   -1.446695e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,False,True,False,5121177.145064404,3094625.889330106,20906100.63574482,1,0.01816590212457325,0.01095445115008349,0.05449770637375124,1,0.11050407076977327,0.14361653816013215,0.12540063226933887,2
000009,0.2605225472002616,5.6369004077437905,0.007994641346800134,0.6677668355222206,11.192233164477779,0.059663413521583664,0.7092661408004997,"const      -2.376291e+00
lev_buy     5.003920e-09
lev_sell    6.171507e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,True,9832533.263114808,8508129.31864139,23399995.924317773,1,0.16195678435931704,0.1140404614262169,0.4961552176486528,1,0.11684121078631768,0.1271883900016563,0.10367082818098527,1
000012,0.7419774086003788,46.010074052854755,3.859434926521437e-10,-0.4607928884091601,6.6107928884091605,-0.06970311975997279,-1.2639693612406329,"const      -3.209486e+00
lev_buy     1.729385e-08
lev_sell    7.219950e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,False,False,4022871.650026595,2208980.694457617,14031856.75210995,1,0.062849025449883,0.059487402879378586,0.14686728703153634,1,0.08779412791622918,0.09922023983326546,0.09156979631699115,2
000016,0.748230717477146,47.55024663720691,2.6064168607278506e-10,0.15808899394650844,4.7219110060534915,0.03347987578415567,0.8690812624730876,"const      -6.155589e+00
lev_buy     1.158051e-08
lev_sell   -4.582860e-06
dtype: float64",False,False,False,False,False,False,False,False,True,True,True,True,True,False,1561082.9560148949,1219843.6109840123,2123346.2548696105,1,0.04604345773287917,0.023278025183406496,0.10064790112068255,1,0.10429958360674302,0.1331857595623834,0.10898302802709699,2
000021,0.27170171582438907,5.969020589017341,0.006265396910126401,0.6298035727204443,10.110196427279556,0.06229390074173973,1.1166497523043803,"const       4.640268e+00
lev_buy     6.214325e-09
lev_sell   -3.764523e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,False,True,False,1282814.6030179888,892172.4753512694,784706.2772172805,3,0.08961026726884472,0.06011900026301108,0.12988456413290153,1,0.10510077176772897,0.1296264622505843,0.06947588462361992,1
000025,0.708243189880023,38.84019376761227,2.7563605949411875e-09,0.8424826021447522,11.367517397855249,0.07411315704726404,1.1204331748405825,"const      -1.176659e+01
lev_buy     2.124295e-07
lev_sell   -1.945869e-05
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,False,False,470208.0310812452,371627.83607040386,2910739.9623591932,1,0.1361249426080083,0.11394360286753637,0.10784247771643096,3,0.08299885636709156,0.10602077489661621,0.0476616060173906,1
000027,0.5812736626855213,22.211114453933714,8.930678442750442e-07,0.3534781128739226,5.776521887126077,0.06119220523715254,1.841644712761335,"const       1.680181e+00
lev_buy     8.338146e-09
lev_sell   -9.511609e-08
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,True,True,False,2382721.89327286,1598428.9733937131,6157283.3646775605,1,0.0634822809924214,0.045921843806974276,0.08584870412534791,1,0.10826817468602383,0.14462360379589767,0.05101334893727001,1
