sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params,open,open_std,high,high_std,low,low_std,close,close_std,volume,volume_std,rzmr,rzmr_std,lev_ratio,lev_ratio_std,volume_10%,volume_1%,volume_std_last,volume_std_rate,close_10%,close_1%,close_std_last,close_std_rate,lev_10%,lev_1%,lev_ratio_last,lev_ratio_rate
000001,0.6798629020078626,21.944504499716313,8.18276657877437e-08,-0.4089296601822774,15.028929660182277,-0.027209499906417006,-1.054499825876989,"const       1.691016e+00
vol_sum     2.823490e-09
lev_buy    -8.247670e-10
lev_sell    1.874763e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,True,True,False,12067338.692918068,8799366.986346526,13130234.366001192,1,0.13152946437965285,0.10163893328156517,0.13152946437965285,2,0.1087537964407684,0.1371561990188161,0.11105804150185848,2
000002,0.44716259218165333,8.358117692225155,0.0003227507914339659,0.4093462421076737,18.840653757892326,0.0217267536131117,0.46300729241967126,"const       8.472425e+00
vol_sum     1.251700e-09
lev_buy     3.578770e-10
lev_sell    3.554911e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,14555604.845409354,8730778.255097194,19413822.833404813,1,0.3348133808557094,0.2283791986392251,0.22576536492565347,3,0.13592153734109974,0.16293839892080444,0.08470830547391445,1
000006,0.5368205198822599,11.976232994403382,2.2536675406073066e-05,-0.5173348536611444,4.977334853661144,-0.10393812529623397,-1.6454840835692228,"const      -4.860426e+00
vol_sum     3.068456e-09
lev_buy     1.393568e-08
lev_sell   -5.123857e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,4184841.553116933,3552346.992204046,22085837.10801797,1,0.0933809402394335,0.060118150316961716,0.0944457516249351,1,0.18632558082501188,0.22835552854656013,0.13679467405260962,1
000008,0.8424762942422745,55.26525885079295,1.5205086914956917e-12,-0.07022838233749162,2.3802283823374917,-0.029504892412266837,-1.1224672783226735,"const      -4.888671e+00
vol_sum     1.613182e-09
lev_buy     1.588001e-08
lev_sell   -4.639919e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,False,True,False,4281380.433737756,3055821.021517124,5901449.77483203,1,0.01816590212457325,0.01095445115008349,0.01816590212457325,2,0.10107874174777125,0.14361653816013215,0.07882455582743136,1
000009,0.9661754021959693,295.164263214643,7.144985962466073e-23,-0.26650878132003086,12.166508781320031,-0.02190511560138088,-1.3085701765494238,"const      -3.247653e+01
vol_sum     5.107743e-09
lev_buy     2.731040e-09
lev_sell   -2.333959e-07
dtype: float64",False,True,False,False,False,False,False,False,False,False,False,False,True,False,9832533.263114808,8508129.31864139,15943739.807783755,1,0.16195678435931668,0.11404046142621642,0.5260893460240255,1,0.11684121078631768,0.1271883900016563,0.12350788758348621,2
000012,0.7929400872816315,39.57170718210513,1.0242693034706107e-10,-0.4117157778190368,6.501715777819037,-0.0633241734779653,-1.2123724441484538,"const      -8.218483e+00
vol_sum     2.181771e-09
lev_buy     7.446831e-09
lev_sell    8.789786e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,False,False,4022871.6500265943,2208980.6944576134,13249844.71281376,1,0.06284902544988258,0.05948740287937812,0.1066302021005479,1,0.08418338390952368,0.09922023983326546,0.10110884115946212,3
000016,0.9680046410506953,312.6301736461031,3.020847512877631e-23,-0.05810029206485812,4.848100292064858,-0.01198413575724783,-0.8702341738553863,"const      -4.309008e+01
vol_sum     1.024111e-08
lev_buy     1.683789e-08
lev_sell    9.903322e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,False,True,False,1561082.9560148923,1219843.610984009,2104707.862014155,1,0.04604345773287932,0.02327802518340681,0.06833739825306857,1,0.09827773595560721,0.1331857595623834,0.07611450435564349,1
000021,0.891785011533792,85.15559550908942,4.635334304570025e-15,-0.20941980568340135,10.8294198056834,-0.01933804482983433,-0.9262977762658585,"const      -6.147393e+01
vol_sum     1.484942e-08
lev_buy     1.136737e-08
lev_sell   -1.746202e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,False,True,False,1377992.8374934683,1174877.7607546507,1142926.93766391,3,0.08961026726884472,0.06011900026301108,0.08961026726884472,2,0.10510077176772897,0.1296264622505843,0.07762986896129072,1
000025,0.9027689501005974,95.94273119568736,8.873269062919281e-16,0.7665802681064271,11.393419731893573,0.06728271986333838,1.7205655845367067,"const      -1.772078e+01
vol_sum     6.931879e-08
lev_buy     1.321066e-07
lev_sell    3.765917e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,False,False,470208.03108124423,371627.8360704025,2773803.4655536963,1,0.16932217811035788,0.13049700653205376,0.19786358937414006,1,0.08299885636709156,0.10602077489661621,0.05041405963156472,1
000027,0.756938669707406,32.179942311518126,1.2028233721835247e-09,0.0866656984749774,5.883334301525022,0.01473071119764735,0.5708458630551349,"const      -1.459352e+01
vol_sum     3.736709e-09
lev_buy     1.288603e-08
lev_sell   -2.848443e-07
dtype: float64",False,False,False,False,False,False,False,False,True,False,True,True,True,False,2366098.2637387007,1598428.9733937131,6780288.1086549945,1,0.056833088953538724,0.04061632132849417,0.05630275304105106,2,0.10826817468602383,0.14462360379589767,0.03934302578165397,1
000028,0.9520842704837669,205.32305837061747,1.5678937119887095e-20,0.424833861337369,27.59516613866263,0.015395227526539476,0.8895853814487573,"const      -4.829850e+00
vol_sum     2.676647e-07
lev_buy    -8.371882e-09
lev_sell    9.565962e-06
dtype: float64",False,False,False,False,False,False,False,False,False,True,False,False,True,False,576279.3423631465,394100.28123495873,840694.2245586687,1,0.2544995088404943,0.17376537416194693,0.6398671737166198,1,0.12104065805420307,0.15624966722894768,0.10445150453371478,1
000030,0.610018192098766,16.16362915049189,1.6594173383320445e-06,-0.17034605627188792,5.470346056271888,-0.031139904956576182,-0.8155995450789749,"const      -1.841861e+00
vol_sum     5.091239e-09
lev_buy     6.727961e-09
lev_sell   -1.628988e-05
dtype: float64",False,False,False,False,False,False,False,False,False,True,False,True,True,True,1185601.8696036625,781728.3754949607,4643908.301484892,1,0.05431390245599363,0.047167761472645245,0.045825756949562944,3,0.15816913010955827,0.20331353558942564,0.03411717437339069,1
000031,0.23844161608752168,3.235335269914407,0.03550358535998065,-0.22841879449346303,4.118418794493463,-0.05546274089436234,-0.6318362872339688,"const       2.667357e+00
vol_sum    -1.563407e-09
lev_buy     1.309480e-08
lev_sell   -9.634705e-08
dtype: float64",False,False,False,False,False,True,False,False,False,False,False,False,False,False,4974446.243839581,4051674.002413407,16547862.382446513,1,0.08136338242723594,0.07387098434064783,0.08136338242723594,2,0.12479614869920888,0.1466067546999864,0.10292899345323205,1
000034,0.7644551904539286,33.53659253447563,7.425487417828714e-10,0.07546664010751059,14.60453335989249,0.0051673434712237966,0.21760485981506236,"const      -3.383071e+01
vol_sum     3.038847e-08
lev_buy     3.974734e-08
lev_sell    8.594737e-06
dtype: float64",False,False,False,False,False,False,False,False,True,False,True,False,True,False,1458429.0124525405,1326516.3693575915,1944198.4657902895,1,0.12157302332343774,0.0948008907956741,0.11760102040374132,2,0.14138552563693996,0.15200827619896715,0.13875576082471253,1
