sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params,open,open_std,high,high_std,low,low_std,close,close_std,volume,volume_std,rzmr,rzmr_std,lev_ratio,lev_ratio_std,volume_10%,volume_1%,volume_std_last,volume_std_rate,close_10%,close_1%,close_std_last,close_std_rate,lev_10%,lev_1%,lev_ratio_last,lev_ratio_rate
000001,0.7525956571153802,31.433651081133547,1.57858293080646e-09,0.4377401094449631,13.722259890555037,0.03190000137996639,1.1672996044247608,"const       6.837958e+00
vol_sum     2.590431e-09
lev_buy    -1.561598e-09
lev_sell    1.097309e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,False,True,12067338.692917941,8799366.986346392,16729837.918450464,1,0.11907980517281208,0.10163893328154991,0.11467344941178033,2,0.12019721949990982,0.14120748565164837,0.1105125020559063,1
000002,0.42649630065413435,7.684568460708208,0.0005583796982292724,-0.6514025671269579,18.461402567126957,-0.035284565447203285,-0.7959766101522276,"const       1.038428e+01
vol_sum     1.221591e-09
lev_buy    -2.808868e-11
lev_sell    3.484122e-07
dtype: float64",False,False,False,False,False,False,False,False,False,True,False,False,True,False,14637226.93875377,8730778.255097061,22053200.179961503,1,0.2257653649255889,0.1378348641878992,0.2548136574047238,1,0.13759651644308007,0.16360378388649766,0.10002615809873398,1
000006,0.3717584697028865,6.114693158080571,0.002161642526846053,-0.3095985985000169,4.729598598500017,-0.0654598042629253,-1.1150147202854122,"const      -2.064461e+00
vol_sum     3.258599e-09
lev_buy     4.787447e-09
lev_sell   -3.292481e-06
dtype: float64",False,False,False,False,False,False,True,False,False,False,True,False,True,False,4184841.553116959,3552346.992204077,9457956.61236668,1,0.0858487041253329,0.04532226919393502,0.0858487041253329,2,0.17850586778057578,0.22835552854656013,0.16624842851055008,1
000008,0.7102262441000439,25.326670800722535,1.7815488396894716e-08,-0.11981302685473416,2.939813026854734,-0.04075532211071276,-1.453255843268619,"const       3.565452e-01
vol_sum     6.389849e-10
lev_buy     4.092222e-09
lev_sell   -2.364049e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,5230519.4072098425,3094625.889330024,79003568.09065075,1,0.01816590212457363,0.010954451150084123,0.18939376969689314,1,0.10580558083417213,0.15166061773595546,0.16518848903693997,3
000009,0.9710090522534209,346.0997651517847,6.5611336008575646e-24,-0.14066916202988722,11.880669162029887,-0.011840171636077526,-0.6798721670768738,"const      -3.002993e+01
vol_sum     4.796675e-09
lev_buy     2.369809e-09
lev_sell   -1.213309e-07
dtype: float64",False,True,False,False,False,False,False,False,False,False,False,False,True,True,10212071.096798666,9096020.941134403,14196065.846732782,1,0.161956784359286,0.11404046142616797,0.16516658257644531,1,0.11700506839684012,0.1271883900016563,0.11466735770210777,1
000012,0.5393041358545752,12.096504087719522,2.0777558624749056e-05,-0.06789574508966467,6.287895745089664,-0.010797848412592676,-0.1861160088970636,"const       2.164468e+00
vol_sum     8.756994e-10
lev_buy    -3.063421e-09
lev_sell    7.047130e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,False,False,4547504.7028010655,2208980.694457617,8738802.59624929,1,0.07106335201778446,0.059487402879380154,0.07694153624670755,1,0.09888695724628961,0.13114559393167768,0.08720165610140188,1
000016,0.9030477448502081,96.24833738044497,8.488223637241961e-16,-0.03148778888048742,5.6514877888804875,-0.005571592836569658,-0.25306490952301114,"const      -1.847287e+01
vol_sum     3.879527e-09
lev_buy     1.175784e-08
lev_sell   -1.521077e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,False,False,1595531.8611617256,1219843.6109840113,6573694.856420491,1,0.046043457732885894,0.02327802518346126,0.09055385138135082,1,0.13304509263609104,0.17510116758827393,0.08589798585991879,1
000021,0.8388532672985496,53.79041996967317,2.1586935579710916e-12,-0.03953837011329675,11.009538370113297,-0.0035912831931835002,-0.18096002504143033,"const      -5.415010e+01
vol_sum     1.305254e-08
lev_buy     1.053493e-08
lev_sell    1.759980e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,False,True,False,1282814.6030179886,840696.23435777,8535712.163709557,1,0.08961026726885092,0.060119000263011216,0.19957454747536238,1,0.11057741531074138,0.16942932156118623,0.07803775869345246,1
000025,0.9420546969296127,167.9957595489878,2.9684894477394097e-19,-0.41076502244058943,20.12076502244059,-0.020414980344060737,-0.8278652832088955,"const      -1.378746e+01
vol_sum     1.271691e-07
lev_buy    -2.447849e-08
lev_sell    6.171756e-05
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,False,False,470208.0310812437,371627.83607040194,11328055.634878578,1,0.1361249426079206,0.11394360286745804,2.4719971682831625,1,0.10546041790154215,0.24167323026558685,0.17036156831061094,2
000027,0.6766270749100487,21.621516722400166,9.542270156580445e-08,-0.08914851807645174,6.409148518076452,-0.01390957282781262,-0.6508217460218902,"const      -1.697192e+01
vol_sum     4.598152e-09
lev_buy     1.027518e-08
lev_sell   -1.660368e-07
dtype: float64",False,False,False,False,False,False,False,False,True,False,True,False,True,False,2885351.410602649,2261019.7335796943,11061249.530024074,1,0.06804410334481649,0.05646185381479013,0.08927485648265976,1,0.10003294298596428,0.14462360379589767,0.08999323048001459,1
