sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params,open,open_std,high,high_std,low,low_std,close,close_std,volume,volume_std,rzmr,rzmr_std,lev_ratio,lev_ratio_std,volume_10%,volume_1%,volume_std_last,volume_std_rate,close_10%,close_1%,close_std_last,close_std_rate,lev_10%,lev_1%,lev_ratio_last,lev_ratio_rate
000001,0.33785015836035515,8.163714908365892,0.0013655275679889292,0.04083890589622641,14.709161094103774,0.002776426584422741,0.07576747220929989,"const       1.530147e+01
lev_buy    -1.362059e-09
lev_sell    2.669800e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,False,True,False,12067338.692918068,8799366.986346526,11184430.966402275,2,0.14498275759550922,0.10163893328156517,0.16976454282328274,1,0.10531289833975101,0.1371561990188161,0.072532814614209,1
000002,0.47612927236351843,14.541885919425791,3.218000537735909e-05,0.4196858178859344,18.400314182114066,0.022808622381779105,0.4766006687746231,"const       2.150898e+01
lev_buy    -1.257596e-09
lev_sell    3.455754e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,14555604.845409354,8730778.255097194,20766416.26929801,1,0.34368590311502134,0.24356391454888232,0.4188436462452568,1,0.13592153734109974,0.16293839892080444,0.1748969565784374,3
000006,0.4078299836697584,11.019267370465977,0.00022863495041967614,-0.6076836633977933,4.997683663397793,-0.12159306277193328,-1.7391924341645157,"const      -1.902315e+00
lev_buy     1.852748e-08
lev_sell   -4.554742e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,4184841.553116933,3552346.992204046,25374974.89731919,1,0.09338094023943364,0.06011815031696195,0.20887795479657315,1,0.18632558082501188,0.22835552854656013,0.19015457271239847,2
000008,0.6512113181326676,29.873048157238856,4.797313932928157e-08,0.05932763652781903,2.2206723634721808,0.026716069197644268,0.6335612276960718,"const      -1.957709e+00
lev_buy     2.027144e-08
lev_sell   -1.504130e-06
dtype: float64",False,False,False,False,False,False,False,False,True,False,True,False,True,False,4281380.433737752,3055821.0215170607,3709810.5153769394,2,0.02489979919596854,0.010954451150083172,0.010954451150083172,3,0.10107874174777125,0.14361653816013215,0.03550088663320135,1
000009,0.30838583763341065,7.134286240250844,0.0027404510285443935,1.6466687291003392,10.153331270899661,0.16218014414833842,1.8069024098224398,"const      -1.420266e+00
lev_buy     5.390372e-09
lev_sell    2.631373e-07
dtype: float64",False,True,False,False,False,False,False,False,False,False,False,False,True,False,9656844.876166964,7473458.159260303,18990306.876695026,1,0.16195678435931601,0.11404046142621543,0.4819024797611982,1,0.11396683661302404,0.1271883900016563,0.11425771367580168,2
000012,0.7909270896813111,60.52832677180068,1.3327977023297729e-11,-0.31101427042809693,6.231014270428097,-0.04991390758068814,-0.9007164855251656,"const      -6.368739e+00
lev_buy     2.511946e-08
lev_sell    6.008057e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,False,False,4022871.6500265943,2208980.6944576134,5429730.170472853,1,0.06284902544988072,0.05948740287938257,0.06188699378709807,2,0.08418338390952368,0.09537232306540512,0.0933215213989842,2
000016,0.7605416523772124,50.81746599706924,1.1686371859460807e-10,0.19701940156012476,4.562980598439875,0.04317778638539193,1.082185189376954,"const      -7.842278e+00
lev_buy     1.326402e-08
lev_sell   -3.892713e-06
dtype: float64",False,False,False,False,False,False,False,False,False,True,True,True,True,False,1561082.9560148949,1219843.6109840123,2232796.3307176055,1,0.04604345773288332,0.023278025183415346,0.05244044240849552,1,0.09827773595560721,0.1331857595623834,0.06122404863504113,1
000021,0.37422373709136125,9.56824371322622,0.0005529748325792913,0.6261924654273656,9.953807534572634,0.06290984261574344,1.133447489882804,"const       9.170371e-01
lev_buy     9.078723e-09
lev_sell   -8.280434e-08
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,1377992.8374934683,1259445.1578151952,2704433.7169649405,1,0.10502380682492791,0.06011900026301062,0.10644247272585206,1,0.11057741531074138,0.1296264622505843,0.10725098833169279,1
000025,0.7242617070180205,42.02603558239065,1.116743215424929e-09,0.3099935738262847,12.060006426173715,0.0257042627401515,0.4161101478765682,"const      -1.091872e+01
lev_buy     2.097358e-07
lev_sell   -3.333496e-05
dtype: float64",False,False,False,False,False,False,False,False,True,False,False,False,False,False,470208.03108124423,371627.8360704025,3348785.3203189503,1,0.1622343983253859,0.1304970065319853,0.4350057470884804,1,0.08661048181228682,0.10602077489661621,0.071728172114404,1
000027,0.674526796881487,33.1591929740956,1.585783184135054e-08,0.08957095540116988,5.8504290445988305,0.015310151566381719,0.503881864050848,"const       1.381873e+00
lev_buy     9.275566e-09
lev_sell   -1.557012e-07
dtype: float64",False,False,False,False,False,False,False,False,True,False,True,True,True,False,2351971.697621019,1578302.7495289803,14074645.353980495,1,0.05683308895353857,0.040616321328493986,0.09549869109051404,1,0.10826817468602383,0.14462360379589767,0.1402795067975326,2
