sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params,open,open_std,high,high_std,low,low_std,close,close_std,volume,volume_std,rzmr,rzmr_std,lev_ratio,lev_ratio_std,volume_10%,volume_1%,volume_std_last,volume_std_rate,close_10%,close_1%,close_std_last,close_std_rate,lev_10%,lev_1%,lev_ratio_last,lev_ratio_rate
000001,0.736726769200454,28.9161311942663,4.097283627754258e-09,-0.20480779612096534,14.844807796120966,-0.013796594670257893,-1.4399222302876773,"const       1.280594e+01
vol_sum     8.120899e-10
lev_buy    -5.268958e-10
lev_sell   -4.586682e-09
dtype: float64",False,False,False,False,False,False,False,False,True,False,True,False,True,False,12067338.692917932,10190054.503813187,28574931.694756467,1,0.09343446901439055,0.06427019808635273,0.2122969618247119,1,0.12878938160486714,0.14511203640210663,0.08893027075129115,1
000002,0.8309618123469297,50.796837764698104,4.509376661438204e-12,0.5532719238146768,19.076728076185322,0.02900245375439203,2.4157215942419734,"const      -3.691010e+00
vol_sum     3.652261e-09
lev_buy     1.307279e-09
lev_sell    6.241911e-08
dtype: float64",True,False,False,False,True,False,False,False,False,True,True,False,True,False,14637226.938753746,12295312.483579135,58541989.674514644,1,0.1413506278726464,0.11582225917006425,0.5267826876426308,1,0.13320907068093746,0.16360378388649766,0.07654563317936666,1
000006,0.7618514302326881,33.05694754649616,8.791139977248411e-10,0.006080698085559888,4.77391930191444,0.0012737329018363177,0.08026540560201721,"const       1.575597e+00
vol_sum     2.297188e-09
lev_buy    -2.254139e-09
lev_sell   -5.418562e-08
dtype: float64",False,True,False,True,False,False,False,True,False,False,False,False,True,False,5284524.453133192,4630406.65991416,18016855.42421783,1,0.04393176527297583,0.03931221973636075,0.10747092630102344,1,0.19331413550062754,0.2557423363939783,0.14596334234441274,1
000008,0.9827684677812377,589.342493641706,2.076748951187111e-27,0.0011102281409836046,2.4988897718590164,0.0004442885610587236,0.06088990073358258,"const       1.011239e-01
vol_sum     6.452290e-10
lev_buy     2.551100e-09
lev_sell    5.968396e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,5007481.689392155,3845013.8095388315,9843769.551015059,1,0.011401754250998356,0.010954451150103314,0.02915475947422882,1,0.12148397267807408,0.15668540062566777,0.07578612922659704,1
000009,0.9744923233491413,394.77346940581265,9.03732119833442e-25,-0.5992228053549091,13.67922280535491,-0.04380532533765994,-2.727015313564007,"const      -1.860439e+01
vol_sum     3.598401e-09
lev_buy     1.246285e-09
lev_sell   -1.119604e-07
dtype: float64",False,True,False,False,False,False,False,False,True,False,False,False,False,False,13374607.67164392,7897462.133451122,7620867.9157159375,3,0.16688319268274807,0.14249673139070387,0.4148855263804515,1,0.20202199248595593,0.20922309978870487,0.10338217008567356,1
000012,0.9579933314295462,235.65935508951108,2.0445482109837306e-21,0.053423588583752846,7.266576411416247,0.007351961303237799,0.43591388653891183,"const      -1.472150e+00
vol_sum     2.096059e-09
lev_buy    -4.410641e-09
lev_sell    1.662297e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,False,True,False,8738802.59624929,6284396.977771395,13403495.40762636,1,0.06503845016603063,0.06074073506401665,0.13704014010498838,1,0.1183409029412282,0.18842737614293975,0.0628652863967593,1
000016,0.9851930504284903,687.5371688540897,1.9819035588398787e-28,-0.10322766291645813,6.023227662916458,-0.017138263518081117,-1.455485238252406,"const      -1.598512e+01
vol_sum     6.898886e-09
lev_buy    -6.426536e-10
lev_sell   -1.703781e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,2232796.330717605,1787564.641068949,5970628.145809583,1,0.05244044240850808,0.022211196685455955,0.18769656363398027,1,0.18320007929339552,0.23182053142460934,0.08731960057911961,1
000021,0.8595241561035198,63.22617018492424,2.6001460028610443e-13,0.38618926899152584,11.293810731008474,0.03419477076335255,2.5155722604284194,"const      -4.240460e+01
vol_sum     1.056067e-08
lev_buy     9.104081e-09
lev_sell    1.619370e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,True,False,True,True,1394604.9833803503,840696.2343577722,6320784.285806019,1,0.10644247272588173,0.09307022582859827,0.24995999679950928,1,0.14027078590202524,0.24495286354913084,0.10232459036871352,1
000025,0.9529222512126029,209.16172748613397,1.1932407673804574e-20,-0.010175350167980213,24.11017535016798,-0.0004220355107417051,-0.006457747476123788,"const       5.123400e-01
vol_sum     2.801100e-08
lev_buy     4.460707e-08
lev_sell    3.984766e-05
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,2773803.4655536967,926632.9607684267,13276878.112529596,1,0.19786358937409504,0.12374219547857257,1.6662322767248996,1,0.1300777252949251,0.24167323026558685,0.08793078683909974,1
000027,0.92948932103126,136.2165720776539,6.179816492739219e-18,-0.0038745614073354417,6.203874561407336,-0.0006245389665738996,-0.0675492588315845,"const      -3.896654e+00
vol_sum     2.229355e-09
lev_buy     2.822364e-09
lev_sell   -8.953121e-08
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,2734242.7966686958,2181584.8422385664,2144207.715297367,3,0.0563027530410363,0.033495458975209044,0.04690415759824391,2,0.11683506248974393,0.1399017252660544,0.0764093145979367,1
000028,0.9064687559132205,100.14668256109803,4.872644305166257e-16,0.10092147957052688,29.629078520429474,0.0034061632899227952,0.4309814573353123,"const       1.779786e+01
vol_sum     1.402568e-07
lev_buy    -2.870231e-08
lev_sell    2.642608e-06
dtype: float64",False,False,False,False,False,False,False,False,True,False,True,False,True,False,369225.01125709224,259041.55054386854,1365398.2546439336,1,0.16385969608175546,0.13007583067589013,0.18019433953375777,1,0.133731423781905,0.1559341396572017,0.05888881687082776,1
000030,0.5538786424503507,12.829272891326793,1.2775714458081513e-05,-0.2842523666699259,5.904252366669926,-0.048143668159335115,-1.6657631989292938,"const       7.166257e-01
vol_sum     3.217300e-09
lev_buy     3.284732e-09
lev_sell   -9.369124e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,2267290.4500550227,1781430.9649618398,5831353.663428973,1,0.05449770637375545,0.030894155284350768,0.13663820841917432,1,0.1679507497906106,0.21705235795979058,0.1338960007007392,1
