sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params,open,open_std,high,high_std,low,low_std,close,close_std,volume,volume_std,volume_10%,volume_1%,volume_std_last,volume_std_rate,close_10%,close_1%,close_std_last,close_std_rate
000001,0.5651068368080292,17.542106757702282,1.3126980326266165e-05,-0.18489640301085508,15.834896403010855,-0.01167651485081385,-0.38004191763485695,"const       1.737571e+01
lev_buy    -1.892897e-09
lev_sell    2.686686e-07
dtype: float64",False,False,False,True,False,False,False,False,False,False,17706298.708549086,14099184.206795622,40390661.603306144,1,0.2033023784862697,0.11480981699592513,0.5948949487094358,1
000002,0.7147643537718833,33.82928783102865,4.418260157202326e-08,-1.836092712334917,20.066092712334918,-0.09150225400913474,-1.8392726455653607,"const       3.717015e+01
lev_buy    -3.173018e-09
lev_sell   -9.018889e-08
dtype: float64",False,False,False,True,False,False,False,False,False,False,16199067.132324997,8724464.934004754,34353989.82360202,1,0.3449975067964564,0.2096519494511089,0.5844056810127831,1
000006,0.5332770974936085,15.42508580038051,3.4064186387606864e-05,-0.5271056636145737,4.547105663614573,-0.11592113810602946,-1.6510359874306504,"const      -3.719873e-01
lev_buy     1.370252e-08
lev_sell   -5.232444e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,4081438.472228419,1755977.6482689818,5178038.85445476,1,0.09346118745438017,0.0810770792064951,0.2099523755521659,1
000008,0.4456063828911232,10.850929706589227,0.0003479733545955763,-0.11618582046600778,2.316185820466008,-0.05016256443648879,-1.0784448278039847,"const      -2.027261e+00
lev_buy     2.093278e-08
lev_sell   -1.969390e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,4673897.635911607,3755690.825434792,25057521.455715157,1,0.032478483261035376,0.030856285734298345,0.11009087155618104,1
000009,0.8325856701907273,67.1382584775145,3.3204770778216864e-11,0.2700743397625409,8.589925660237459,0.03144082387263349,0.5663996674171523,"const      -1.442539e+01
lev_buy     1.345741e-08
lev_sell   -4.006727e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,6753375.543581983,2704062.309948855,22382287.26474978,1,0.11414256058759675,0.06640580031358571,0.6568333121881337,1
000012,0.4884903010797039,12.892461430342463,0.00011736194132240063,-1.2076488451534475,6.787648845153448,-0.1779185801598648,-2.5126703826837646,"const      -7.347214e+00
lev_buy     3.476912e-08
lev_sell   -4.484506e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,3568724.689773886,2184733.6701312307,18904083.112411648,1,0.06843802377158323,0.06008285473571673,0.36705585406039165,1
000016,0.4603433604063264,11.515906429252167,0.00024187255019610625,-0.027397934984259464,4.50739793498426,-0.00607843713367525,-0.12513460486394368,"const      -1.097785e+01
lev_buy     1.634546e-08
lev_sell   -3.188276e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,1728170.7549849744,1331904.9533610684,2274025.424116295,1,0.05893734597316952,0.0460705740588816,0.29300170647966983,1
000021,0.8230618778881884,62.7978596069253,7.007919182095406e-11,0.357230134124217,9.002769865875782,0.03968002508630892,1.1242654516559423,"const      -1.208437e+01
lev_buy     2.336835e-08
lev_sell   -1.456826e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,1266122.1421588524,671030.0847367498,1875266.7452379155,1,0.08396114281146508,0.059745697638238955,0.670320818712969,1
000025,0.4378101289640022,10.513239468584407,0.00042016582468558183,-0.8304971296208787,11.610497129620878,-0.07152985099166011,-0.9018440661693115,"const      -1.138221e+01
lev_buy     1.962359e-07
lev_sell    1.515150e-05
dtype: float64",False,False,False,False,False,False,False,False,False,False,467955.52682085475,370984.3302445045,1297025.2888111752,1,0.20892657691204047,0.14248688319294409,0.8446774532329022,1
000027,0.708063637802032,32.74295479452941,6.044920478202124e-08,0.06649157456338095,5.563508425436619,0.011951374830202177,0.3984253190189141,"const      -2.081604e+00
lev_buy     1.474316e-08
lev_sell   -1.196356e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,2314485.378351668,1537545.898429989,2366098.2637387174,1,0.054399593014928464,0.04055513837291245,0.2634387974463821,1
000028,0.07336088858568979,1.068778539247311,0.35751433725746234,-2.1307958441752035,30.960795844175202,-0.06882238605556,-1.1002686082594269,"const       3.878761e+01
lev_buy    -1.698924e-08
lev_sell   -7.180201e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,666999.2520306178,386479.30576743436,1580143.0534721527,1,0.25503864282604405,0.18221028946642653,0.9067634752238121,1
000030,0.6396227593441852,23.960745233058244,1.0380644091715953e-06,-0.15846301156350062,4.858463011563501,-0.03261587279482152,-0.8891702200999069,"const       3.516373e+00
lev_buy     9.444467e-09
lev_sell   -1.701298e-05
dtype: float64",False,False,False,False,False,False,False,False,False,False,740778.6682460557,499380.2642382656,3044178.346598994,1,0.0518422483099972,0.024278165966362043,0.34698703145794735,1
000031,0.5804233612459512,18.675289930556765,8.090074911699403e-06,-0.6127064642884301,4.31270646428843,-0.14207005956977944,-2.190717232309599,"const       1.342121e+00
lev_buy     6.822636e-09
lev_sell    4.002044e-07
dtype: float64",False,False,False,False,False,True,False,False,False,False,4588100.707450817,3863944.379329754,4201755.171062054,2,0.08015997757723106,0.07378966257892827,0.167720004769859,1
000034,0.01821717170897319,0.2504951308826891,0.7802042834176922,-1.086366857026423,14.316366857026424,-0.07588285965815678,-1.4734187907584602,"const       1.636513e+01
lev_buy    -3.056098e-09
lev_sell   -1.183106e-05
dtype: float64",False,False,False,False,False,False,False,False,False,False,1198206.0691508157,830684.0375093601,1480898.932146112,1,0.18583031128795127,0.09441958244489299,0.6864910778735636,1
000035,0.5321822221358068,15.357389861569192,3.515893756595879e-05,-0.30635104531221025,4.47635104531221,-0.06843767216001338,-1.1875663507368015,"const       1.522857e+01
lev_buy    -3.968590e-08
lev_sell   -4.712042e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,970976.590537969,557145.2029893898,3494161.8350285795,1,0.04086563348340081,0.02283040620323804,0.2523489647293908,1
000036,0.024859227655353644,0.34415500086244183,0.7118832235108894,-0.45301946474801014,3.96301946474801,-0.11431169308597265,-1.681121133947716,"const       5.153902e+00
lev_buy    -3.654254e-09
lev_sell   -3.323318e-07
dtype: float64",False,True,False,True,False,False,False,True,False,False,2427275.9012826243,1117370.7096932048,3139811.002222935,1,0.048849361218465476,0.03535533905932866,0.13464768843168554,1
000039,0.6215719114793847,22.17388470759504,2.008054127595188e-06,-0.7427022088435802,12.74270220884358,-0.058284514278936564,-1.6792161190488393,"const       2.526778e+01
lev_buy    -5.351090e-09
lev_sell   -1.928260e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,1482507.095599797,1140019.4563900167,2820511.4043045,1,0.11202538882946966,0.06386400923373511,0.41487347468838065,1
