sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params,open,open_std,high,high_std,low,low_std,close,close_std,volume,volume_std,rzmr,rzmr_std,lev_ratio,lev_ratio_std,volume_10%,volume_1%,volume_std_last,volume_std_rate,close_10%,close_1%,close_std_last,close_std_rate,lev_10%,lev_1%,lev_ratio_last,lev_ratio_rate
000001,0.508619019611976,16.561292843213902,1.155296558334481e-05,0.278716660878052,14.091283339121947,0.019779366731222037,0.9656286045356276,"const       1.838495e+01
lev_buy    -1.073588e-09
lev_sell    1.524029e-08
dtype: float64",False,False,False,False,False,True,False,True,False,False,False,False,True,False,10917603.970115902,8500837.924482564,100671740.57135084,1,0.09343446901438936,0.06427019808635091,0.15896540504148182,1,0.12878938160486714,0.14511203640210663,0.118106095360584,1
000002,0.05039994892029498,0.849198756684812,0.4371713260175813,0.5840818796041383,17.99591812039586,0.03245635347396714,1.0467502344720823,"const       1.417970e+01
lev_buy     7.602157e-10
lev_sell    5.380705e-08
dtype: float64",False,False,False,True,False,True,False,True,True,True,True,True,True,False,14637226.938753754,12882948.002297342,38627008.01805295,1,0.17535677916744744,0.13377637431182454,0.20827865949248062,1,0.13320907068093746,0.16360378388649766,0.08878561561132127,1
000006,0.18114977049052405,3.539592740402162,0.040857482314393914,-0.07952344256232813,4.399523442562328,-0.01807546740017206,-0.6369783078927921,"const       2.303020e+00
lev_buy     5.140968e-09
lev_sell    1.120124e-07
dtype: float64",False,False,False,False,False,False,True,False,False,False,True,False,False,False,5155095.592616791,4510463.440780753,8240663.4638431305,1,0.043931765272977555,0.039312219736355625,0.03807886552931516,3,0.19331413550062754,0.2557423363939783,0.17881027079759904,1
000008,0.7703775651104314,53.679602551444134,5.973502990530578e-11,0.01634045097331205,2.463659549026688,0.006632592956996689,0.208852605447219,"const       5.980679e-01
lev_buy     8.198863e-09
lev_sell   -4.938796e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,7063160.949132888,4168258.60925996,12690109.485235034,1,0.011401754250998356,0.010954451150103314,0.022803508501985665,1,0.11519152910244704,0.15668540062566777,0.050914825807819065,1
000009,0.6821535822564708,34.33877717920491,1.085118425500277e-08,-1.3202112556693635,15.750211255669363,-0.08382181256103134,-1.2520065478205444,"const       3.172994e-01
lev_buy     4.831637e-09
lev_sell    3.713301e-07
dtype: float64",False,True,False,True,False,False,False,True,True,False,False,False,False,False,14680459.306039141,9627953.187858082,31353960.1054063,1,0.17484278652558774,0.16018541213375861,0.588149640822843,1,0.19820835813990967,0.20922309978870487,0.1876564734509907,1
000012,0.5856560880829775,22.615265096990736,7.547018108680211e-07,0.7782113321009492,6.251788667899051,0.12447818911359194,3.032167165584099,"const       1.828058e+00
lev_buy     8.930955e-09
lev_sell    1.180525e-08
dtype: float64",False,False,False,False,False,False,False,False,True,False,False,False,True,False,8738802.59624929,6284396.977771395,18844716.01887542,1,0.06503845016602743,0.06074073506401322,0.16592166826546614,1,0.11818230755115852,0.18842737614293975,0.057028618763490656,1
000016,0.8845159653389932,122.54728964888176,1.0008089360367464e-15,0.11362308194009607,5.966376918059904,0.01904389942180238,0.5612095586441339,"const      -2.127618e+01
lev_buy     2.716023e-08
lev_sell   -1.121993e-06
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,True,1606072.3225400536,1337711.77739806,11028891.311405774,1,0.03271085446758919,0.022211196685404604,0.06426507605216344,1,0.15705209954333252,0.20650519891166716,0.08993368054269865,1
000021,0.5629032042001174,20.6051642422136,1.7751782391645517e-06,0.3430180015844879,10.866981998415513,0.031565157799516234,0.9831630002614761,"const       1.059309e+01
lev_buy     1.388718e-09
lev_sell   -7.361989e-07
dtype: float64",False,False,False,False,False,False,False,False,True,False,True,False,False,True,1394604.983380349,840696.23435777,7397949.241001949,1,0.10644247272586939,0.09307022582858401,0.10454664030949323,2,0.13667085361020476,0.24495286354913084,0.14694480237541094,2
000025,0.8683968539126153,105.5776406240013,8.095810712586017e-15,5.405202708979882,22.794797291020117,0.237124403431709,1.9956033426355004,"const      -1.242785e+00
lev_buy     1.077914e-07
lev_sell    3.190331e-05
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,550961.9735610617,472898.6287895656,10248784.539033843,1,0.16084153692377937,0.11394360286744439,1.6497787730481261,1,0.1300777252949251,0.24167323026558685,0.05145607531824023,1
000027,0.71268287129593,39.687595348621315,2.1566729079098847e-09,0.13031086557698401,6.219689134423016,0.020951347046555022,0.8776141711216806,"const       1.175820e+01
lev_buy    -9.569555e-09
lev_sell   -1.296939e-07
dtype: float64",False,False,False,False,False,False,False,False,False,False,False,False,True,False,3369694.8022272284,2860095.9958509514,10254801.413368357,1,0.08473488065727462,0.036315037608045754,0.14481022063377336,1,0.11318930804224754,0.1399017252660544,0.13916838464612613,2
000028,0.3904491248609391,10.248834432974629,0.0003632112953681152,0.7083179015348513,29.13168209846515,0.02431434955045628,1.5270623083623651,"const       3.153753e+01
lev_buy    -7.947402e-09
lev_sell   -2.516636e-06
dtype: float64",False,False,False,False,False,False,False,False,True,False,True,False,True,False,369225.01125709224,259041.55054386854,513047.09325148695,1,0.16385969608175116,0.13007583067589348,0.2708689720141549,1,0.1219782294951917,0.1559341396572017,0.06868761602054692,1
000030,0.6565237103709188,30.58254582078531,3.752737657070781e-08,-0.26064284407831284,5.730642844078313,-0.0454823047204285,-1.143078978912725,"const       1.863518e+00
lev_buy     1.378402e-08
lev_sell   -2.875570e-06
dtype: float64",False,False,False,True,False,False,False,True,True,False,True,False,True,False,1885176.4801076318,1774365.7527309419,2267290.4500550227,1,0.05449770637374589,0.030894155284335763,0.08336666000265666,1,0.1679507497906106,0.21705235795979058,0.0802796163783682,1
000031,0.14891439445446142,2.7995189858065297,0.07578302299061888,0.0515417686493449,3.8384582313506552,0.013427726848341572,0.5738916282728028,"const       4.241128e+00
lev_buy    -1.714330e-09
lev_sell    4.749074e-08
dtype: float64",True,True,False,False,False,True,False,False,False,False,True,False,False,True,1664681.0771214382,1502060.8736575632,9035902.712697513,1,0.029664793948379304,0.023277612038294086,0.03271085446759256,1,0.14541467555256912,0.14880368763576984,0.14121831645538735,1
000034,0.04516761868706265,0.7568678158979921,0.4773470265198727,0.232304953430166,15.107695046569834,0.015376597999501604,0.46001443373260825,"const       2.072481e+01
lev_buy    -1.334492e-08
lev_sell   -1.253300e-06
dtype: float64",False,False,False,False,False,False,False,True,True,False,True,False,False,True,1228236.1880949445,965763.3556443291,1702157.1335594123,1,0.11760102040373518,0.09037832276403865,0.15122830422905956,1,0.15062700408766397,0.172800592005909,0.10943844111181562,1
000035,0.06857999276240911,1.178072057366324,0.32086991555430383,0.6681456738283078,4.6918543261716925,0.14240546005474122,1.1671792719531027,"const      -1.579000e-02
lev_buy     2.039254e-08
lev_sell   -1.481891e-06
dtype: float64",False,False,False,False,False,False,False,True,False,False,False,False,False,False,2311183.897573211,840660.285359454,8716737.201317633,1,0.0479583152330655,0.043295534466191055,0.15501612819314542,1,0.13540592166701187,0.20242114486972873,0.13274390169703026,1
000036,0.02280816543453401,0.373448317970054,0.6913170522947218,0.10954866091449666,4.160451339085503,0.026330955943490556,0.5692723147853175,"const       3.681787e+00
lev_buy     1.334254e-09
lev_sell    6.342069e-08
dtype: float64",False,True,True,False,False,True,False,False,False,False,True,True,True,False,3400472.541466829,2423401.5915172994,3400472.541466829,2,0.04301162633521548,0.028687865663119715,0.04301162633521548,2,0.148638914809649,0.16649908230166627,0.1494453757574124,2
000039,0.7884635627865184,59.63708744821523,1.6075443675528644e-11,0.09499793399202261,13.445002066007977,0.007065668976890602,0.4681439587731404,"const       1.855742e+01
lev_buy    -3.756100e-09
lev_sell   -4.865491e-07
dtype: float64",False,True,False,False,False,True,False,True,False,False,True,False,True,False,1521894.878533436,931092.7378600899,6415702.129736682,1,0.05727128425310918,0.03710858584417918,0.11304866208851042,1,0.14278850464896536,0.17035756236943092,0.059305343648223936,1
000040,0.7177635987966775,83.92325957709072,1.3859920915928104e-10,0.02917614579607042,3.1108238542039297,0.009378912842217707,0.40770085872790124,"const       8.093966e+00
lev_buy    -5.501725e-08
lev_sell    0.000000e+00
dtype: float64",False,False,False,False,False,False,False,False,True,False,True,False,True,False,1838604.3323532934,1346323.2431372309,3493505.996769332,1,0.02549509756795599,0.015811388300826696,0.03535533905932106,1,0.045607057508745455,0.0633122579635464,0.021800572057800168,1
000046,0.0005327818768721126,0.008529054155435548,0.9915094682090795,0.0035141084381076215,1.4864858915618924,0.0023640375317758645,0.1292468144899734,"const       1.516072e+00
lev_buy    -1.596522e-10
lev_sell    1.364846e-09
dtype: float64",True,False,False,True,True,False,True,False,True,False,True,False,True,False,8426219.79020408,6349125.347816529,46642372.926289916,1,0.011401754250991354,0.00894427190999912,0.02190890230020661,1,0.0456567571978212,0.05262843860096242,0.03116187926819942,1
