sid,R_Squared,F_Value,F_P_value,Last Resid,Last Fitted Value,percent,deviation,params,open,open_std,high,high_std,low,low_std,close,close_std,volume,volume_std,volume_10%,volume_1%,volume_std_last,volume_std_rate,close_10%,close_1%,close_std_last,close_std_rate
000001,0.872059752825848,190.8521643379856,5.0143124392974355e-14,-0.10152907975222192,15.751529079752222,-0.006445665004214246,-0.4394773096584942,"const     -1.162141e-01
vol_sum    3.366880e-09
dtype: float64",False,False,False,False,False,False,False,False,False,False,17706298.708549086,14099184.206795622,35549882.96381213,1,0.2033023784862707,0.11480981699592689,0.5725556741488137,1
000002,0.750023788089504,84.01065807823908,6.350702923653329e-10,-1.5651178394689822,20.26511783946898,-0.07723211144722333,-1.8923318159664315,"const      1.069151e+01
vol_sum    2.435063e-09
dtype: float64",False,False,False,False,False,False,False,False,False,False,16199067.132324997,8724464.934004754,35200093.94529184,1,0.34499750679645835,0.2096519494511121,0.5756127170242319,1
000006,0.6707628738829599,57.04508689596054,3.1584130028415754e-08,-0.5719456636201068,4.721945663620107,-0.12112499896528274,-2.228368611714929,"const     -2.916409e+00
vol_sum    4.992731e-09
dtype: float64",False,False,False,False,False,False,False,False,False,False,4133736.7709982265,3514639.994820241,8129505.483371179,1,0.09346118745438091,0.08107707920649596,0.15610893632331813,1
000008,0.4734983573897491,25.181220596356873,2.639505079666615e-05,-0.15780182728920122,2.3178018272892014,-0.06808253640638436,-1.4187890776083059,"const     -6.146254e-01
vol_sum    1.313553e-09
dtype: float64",False,False,False,False,False,False,False,False,False,False,4984535.790579045,3755690.825434792,8575977.49189147,1,0.03247848326103532,0.03085628573429829,0.08671793355471231,1
000009,0.9728650094018926,1003.878006324163,1.7761125905416277e-23,0.07439994911128878,8.565600050888712,0.008685900423703477,0.37449212661917214,"const     -3.688162e+01
vol_sum    6.251383e-09
dtype: float64",False,False,False,False,False,False,False,False,False,False,6753375.543581992,2704062.3099488784,21776248.519544587,1,0.11414256058759287,0.06640580031357912,0.4945503007784318,1
000012,0.8524730105066305,161.79577971567326,3.7228196247641856e-13,-0.39261153165359985,5.912611531653599,-0.06640238912225592,-1.427169754702641,"const     -2.304748e+01
vol_sum    7.261387e-09
dtype: float64",False,False,False,False,False,False,False,False,False,False,3568724.689773886,2184733.6701312307,17796785.352756888,1,0.06843802377158384,0.06008285473571742,0.2929505077653975,1
000016,0.7545384616821871,86.07082425983504,4.906992545904229e-10,-0.2894289881779999,4.589428988178,-0.06306426985220726,-1.8018849287550278,"const     -3.686164e+01
vol_sum    1.365180e-08
dtype: float64",False,False,False,False,False,False,False,False,False,False,1728170.7549849744,1331904.9533610684,2012880.569011906,1,0.05893734597316571,0.04607057405887679,0.2806599365780546,1
000021,0.9441498450418587,473.34149172881445,4.410142898661567e-19,0.005509644209801934,9.174490355790198,0.0006005395391063538,0.029064332212053408,"const     -1.233098e+02
vol_sum    3.317489e-08
dtype: float64",False,False,False,False,False,False,False,False,False,True,1266122.1421588506,671030.0847367467,2007623.3535785044,1,0.08396114281146863,0.05974569763824384,0.48254533465782184,1
000025,0.41117771436567685,19.552547998138888,0.00013441151098230662,-1.8900176876895909,12.450017687689591,-0.15180843393968949,-1.907404268623602,"const      4.991933e-01
vol_sum    6.106868e-08
dtype: float64",False,True,False,True,False,True,False,False,False,True,467955.52682085475,370984.3302445045,1482663.4220679728,1,0.20892657691203884,0.14248688319294173,0.698154710648022,1
000027,0.07426135769830366,2.24611777075938,0.14514092715601876,-0.6717734980157086,6.271773498015708,-0.10711061205068188,-2.126406396274129,"const      1.973955e+01
vol_sum   -3.505939e-09
dtype: float64",False,False,False,False,False,False,False,False,False,False,2314485.378351668,1537545.898429989,3420026.1968471473,1,0.05439959301492589,0.04055513837291219,0.2275302177733822,1
