日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2019-12-11,18805016,26581477,7776461,818253,818253,0
2019-12-12,24926561,16801820,10680275,1163312,555314,210255
2019-12-13,24867243,13555801,13615119,1130470,72905,105747
2019-12-16,27500454,7580551,4947340,1207373,103903,27000
2019-12-17,21058417,7888675,14330712,1119952,28452,115873
2019-12-18,29389582,20391573,12060408,1120952,54000,53000
2019-12-19,32177184,12887748,10100146,1111592,30592,39952
2019-12-20,31979465,9242564,9440283,1115800,37017,32809
2019-12-23,33081641,7097938,5995762,1133474,33774,16100
2019-12-24,33126620,3600731,3555752,1069374,26200,90300
2019-12-25,33361608,4318638,4083650,1073332,24158,20200
2019-12-26,36044646,5645388,2962350,1047462,22400,48270
2019-12-27,34922276,6008189,7130559,1041062,24000,30400
2019-12-30,35271640,5592977,5340114,1040838,23776,24000
2019-12-31,37551946,3332057,1051751,964454,11416,87800
2020-01-02,37544773,4002775,4009948,998438,38584,4600
2020-01-03,36998083,4706115,5252805,1001038,24000,21400
2020-01-06,40832901,8095805,4260987,1000650,23612,24000
2020-01-07,42304809,6873916,5402008,1022467,55417,33600
2020-01-08,42732328,9066948,8639429,1026846,28179,23800
2020-01-09,44787864,8132688,6077152,1026646,23800,24000
2020-01-10,41153372,3744735,7379227,1017846,15000,23800
2020-01-13,39802708,4411042,5761706,1026665,23819,15000
2020-01-14,41193980,6992764,5615252,1019865,24000,30800
2020-01-15,42199460,4791409,3785929,836165,18000,201700
2020-01-16,45852611,11903529,8250378,872645,54480,18000
2020-01-17,46686814,14097828,13263625,1090082,246537,29100
2020-01-20,48350026,14214991,12551779,1024065,44518,110535
2020-01-21,48801786,7974116,7522356,986847,23800,61018
2020-01-22,41903277,5021312,11919821,985747,26700,27800
2020-01-23,38894662,5182732,8191347,955342,38700,69105
2020-02-03,38997791,5909729,5806600,955342,0,0
2020-02-04,43676005,12153277,7475063,955342,0,0
2020-02-05,40836447,8274743,11114301,957999,60266,57609
2020-02-06,58781024,39327968,20929058,1106356,232323,83966
2020-02-07,58455047,25926444,26252421,1090735,108802,124423
2020-02-10,54856549,13321727,16920225,1041623,36162,85274
2020-02-11,53506935,12158724,13508338,1047762,52739,46600
2020-02-12,54919418,14696348,13283865,1064313,87145,70594
2020-02-13,51972413,19221441,22168446,1250083,295356,109586
2020-02-14,49047912,16037221,18961722,1236290,105104,118897
2020-02-17,52853498,12888703,9083117,1191811,90682,135161
2020-02-18,48721924,9946674,14078248,1187297,65614,70128
2020-02-19,47186157,17811001,19346768,1256516,160320,91101
2020-02-20,47963258,13519203,12742102,1203467,93152,146201
2020-02-21,48624978,12239893,11578173,1203567,38977,38877
2020-02-24,41281531,9281588,16625035,1163167,41900,82300
2020-02-25,39669653,9316692,10928570,1152881,76360,86646
2020-02-26,36845581,4720570,7543125,1124137,51363,80107
2020-02-27,35563636,3486580,4768525,1100279,67691,91549
2020-02-28,34276035,4767843,6055444,1146088,95091,49282
2020-03-02,35298702,4523062,3500395,1163388,115338,98038
2020-03-03,34861815,4241811,4678698,1185532,59844,37700
2020-03-04,35071571,3297538,3087782,1170368,23800,38964
2020-03-05,34579713,3458230,3950088,1152768,21200,38800
2020-03-06,38062670,9704212,6221255,1212082,190271,130957
2020-03-09,38204317,6127369,5985722,992900,23800,242982
2020-03-10,39846349,5114148,3472116,789967,27000,229933
2020-03-11,36533366,2564636,5877619,790398,24431,24000
2020-03-12,37138299,2756221,2151288,872636,112669,30431
2020-03-13,36843579,3102449,3397169,878597,36048,30087
2020-03-16,35162226,2332067,4013420,898377,46749,26969
2020-03-17,34343975,1824919,2643170,884558,25304,39123
2020-03-18,34031112,2391919,2704782,886931,31108,28735
2020-03-19,35093140,2826875,1764847,897923,41580,30588
2020-03-20,35407867,1981534,1666807,884300,27755,41378
2020-03-23,34861813,971606,1517660,878891,22905,28314
2020-03-24,35283398,1674981,1253396,887332,31391,22950
2020-03-25,36127595,2601904,1757707,863925,24985,48392
2020-03-26,34563235,2031965,3596325,862395,26150,27680
2020-03-27,36028252,2362432,897415,849414,13153,26134
2020-03-30,35309061,1213321,1932512,861714,23000,10700
2020-03-31,35102378,1074267,1280950,855894,18180,24000
2020-04-01,35396326,1289804,995856,851130,14986,19750
2020-04-02,34596965,1497062,2296423,864327,28146,14949
2020-04-03,34979965,1515814,1132814,860871,23800,27256
2020-04-07,34087274,2034412,2927103,804338,5290,61823
2020-04-08,34356399,2252111,1982986,785564,20400,39174
2020-04-09,34904689,2021082,1472792,706720,1200,80044
2020-04-10,35316031,1853269,1441927,588569,20952,139103
2020-04-13,34940540,1156340,1531831,519838,13169,81900
2020-04-14,34588737,580463,932266,496846,5000,27992
2020-04-15,34823783,1406212,1031296,428496,9600,77950
2020-04-16,33343145,481616,1962254,415575,16422,29343
2020-04-17,31667278,1256265,2932132,369182,20005,66398
2020-04-20,32331104,1507722,843896,356681,14424,26925
2020-04-21,30718044,1384629,2997689,335930,28477,49228
2020-04-22,31561392,2784733,1941385,316243,7695,27382
2020-04-23,32397080,2151539,1315851,320115,12708,8836
2020-04-24,30367583,1209385,3238882,335024,25877,10968
2020-04-27,32419101,3341179,1289661,331935,23611,26700
2020-04-28,31065087,1450349,2804363,254791,30171,107315
2020-04-29,29410470,2262504,3917121,122206,18835,151420
2020-04-30,29496409,2596443,2510504,123521,22588,21273
2020-05-06,31378290,4430955,2549074,128565,23844,18800
2020-05-07,31000310,2708890,3086870,125480,24754,27839
2020-05-08,31412741,2272003,1859572,115107,14300,24673
2020-05-11,28820386,1157556,3749911,117201,16516,14422
2020-05-12,27385074,2440646,3875958,122487,21886,16600
2020-05-13,27300713,1410625,1494986,119559,18872,21800
2020-05-14,26478074,1304910,2127549,163824,62556,18291
2020-05-15,28270963,3142803,1349914,167272,27348,23900
2020-05-18,26050313,1505118,3725768,151719,11900,27453
2020-05-19,26961947,2154617,1242983,166604,26970,12085
2020-05-20,28562847,4279211,2678311,166442,27571,27733
2020-05-21,28551005,1385655,1397497,163828,24786,27400
2020-05-22,28753445,1434717,1232277,159982,21054,24900
2020-05-25,27751476,1188989,2190958,159145,19700,20537
2020-05-26,27771258,1256934,1237152,163523,24151,19773
2020-05-27,28925783,2275038,1120513,202731,64131,24923
2020-05-28,30390380,2610681,1146084,206195,27431,23967
2020-05-29,28656610,1045016,2778786,189597,11132,27730
2020-06-01,29455059,4181721,3383272,204800,26854,11651
2020-06-02,30428661,3874530,2900928,196963,17400,25237
2020-06-03,28405972,2237771,4260460,212363,32800,17400
2020-06-04,27991315,9281621,9696278,335168,141441,18636
2020-06-05,30994705,9673405,6670015,342241,52136,45063
2020-06-08,32076518,5264539,4182726,342474,28000,27767
2020-06-09,35362814,6133375,2847079,345474,30900,27900
2020-06-10,34119333,2880949,4124430,340780,23045,27739
2020-06-11,34727146,3593853,2986040,347807,29665,22638
2020-06-12,34504379,2802704,3025471,339206,18516,27117
2020-06-15,34370311,1978369,2112437,347168,25046,17084
2020-06-16,34972069,3576035,2974277,324956,22486,44698
2020-06-17,34955349,5076925,5093645,290443,32787,67300
2020-06-18,35626156,3575264,2946177,370885,111200,30758
2020-06-19,34927460,1172992,1860510,387807,27028,10106
2020-06-22,36194371,4736912,3470001,439224,78417,27000
2020-06-23,36561307,2828986,2462050,427398,15300,27126
2020-06-24,38543056,3181451,1199702,438274,27356,16480
2020-06-29,39491281,2491938,1543713,378614,22100,81760
2020-06-30,39401990,1920000,2021196,370495,14800,22919
2020-07-01,40796070,3657718,2263638,378502,22745,14738
2020-07-02,41684706,3707975,2819339,386881,31352,22973
2020-07-03,41523443,3886043,4047306,374350,13886,26417
2020-07-06,44336712,8462237,5648968,372569,26562,28343
2020-07-07,41990976,6535498,8881234,362059,17277,27787
2020-07-08,41466208,5648057,6172825,373095,28436,17400
2020-07-09,42743732,8625221,7347697,413282,68042,27855
2020-07-10,42300224,7430928,7874436,451798,67158,28642
2020-07-13,43404307,10264673,9160590,545177,120821,27442
2020-07-14,40348523,10589990,13645774,689606,172362,27933
2020-07-15,41053407,8626377,7921493,688447,24888,26047
2020-07-16,40194744,6289855,5775959,688123,25976,26300
2020-07-17,39676685,2005247,2523306,688208,26266,26181
2020-07-20,38774979,2014835,2916541,688435,26400,26173
2020-07-21,39787434,2242963,1230508,676526,14497,26406
2020-07-22,40227018,1831550,1391966,686507,25281,15300
2020-07-23,40675954,4401424,3952488,688734,27621,25394
2020-07-24,40209218,2375454,2842190,687360,25826,27200
2020-07-27,41311223,2519669,1417664,681369,18842,24833
2020-07-28,40345981,545362,1510604,689706,24742,16405
2020-07-29,40430114,1855033,1770900,696618,28437,21525
2020-07-30,38453003,1168094,3145205,678342,6100,24376
2020-07-31,38070932,1783543,2165614,694642,23500,7200
2020-08-03,39689752,3126019,1507199,767396,96005,23251
2020-08-04,39434684,2958731,3213799,768366,24770,23800
2020-08-05,38465072,1392282,2398519,764793,18748,22321
2020-08-06,37886432,2007287,2585927,768173,24940,21560
2020-08-07,36705050,670661,1852043,774838,31758,25093
2020-08-10,36693306,563242,547493,760445,10363,24756
2020-08-11,36564600,926267,1054973,773051,21030,8424
2020-08-12,37934480,2007814,637934,784194,33694,22551
2020-08-13,38037130,1470649,1367999,785343,23784,22635
2020-08-14,39411063,2648356,1274423,787262,25708,23789
2020-08-17,35950267,2102569,5563365,785783,23720,25199
2020-08-18,35668032,780014,1062249,769617,6744,22910
2020-08-19,35836227,2278554,2110359,782048,18431,6000
2020-08-20,35159619,701374,1377982,793485,28780,17343
2020-08-21,36831218,1878787,1049733,776885,7919,24519
2020-08-24,37063231,1217699,985686,774252,4624,7257
2020-08-25,37334775,1920762,1649218,820449,108615,62418
2020-08-26,37689221,2200417,1845971,803713,9600,26336
2020-08-27,37231019,954735,1412937,806179,13087,10621
2020-08-28,37482918,1409493,1157594,798679,3200,10700
2020-08-31,35359105,666346,2790159,802986,6707,2400
2020-09-01,35382725,290326,266706,812679,15113,5420
2020-09-02,34612096,409712,1180341,816804,18714,14589
2020-09-03,33874450,404170,1141816,801353,500,15951
2020-09-04,33469888,302813,707375,807278,8203,2278
2020-09-07,32743713,824154,1550329,827061,27103,7320
2020-09-08,31524977,360470,1579206,840900,14939,1100
2020-09-09,33709530,2798157,613604,845087,18283,14096
2020-09-10,33756429,858137,811238,852646,26100,18541
2020-09-11,32522534,433476,1667371,844653,17756,25749
2020-09-14,32359930,810620,973224,849381,5528,800
2020-09-15,32455065,532665,437530,812521,6200,16269
2020-09-16,32498930,349603,305738,796018,4968,21471
2020-09-17,33027138,2591990,2063782,818176,24958,2800
2020-09-18,32380669,689448,1335917,806363,12690,24503
2020-09-21,32276480,801669,905858,815465,17433,8331
2020-09-22,32118413,212946,371013,801891,1078,14652
2020-09-23,31639519,647885,1126779,730058,4910,76743
2020-09-24,32129790,807596,317325,693896,3584,39746
2020-09-25,32170626,220500,179664,684275,0,9621
2020-09-28,32379300,377195,168521,653738,0,30537
2020-09-29,32291729,688158,775729,648831,700,5607
2020-09-30,31888439,172680,575970,643848,2700,7683
2020-10-09,31971418,598944,515965,643848,0,0
2020-10-12,32872936,1457426,555908,644248,400,0
2020-10-13,32513764,455367,814539,651514,7509,243
2020-10-14,32261439,166773,419098,647064,2250,6700
2020-10-15,32181399,989684,1069724,651597,6433,1900
2020-10-16,31653818,348569,876150,646816,480,5261
2020-10-19,32243516,1005778,416080,650975,5359,1200
2020-10-20,32141029,238193,340680,647775,1200,4400
2020-10-21,31728132,83172,496069,651575,5200,1400
2020-10-22,31869427,565981,424686,648962,1200,3813
2020-10-23,31529070,145697,486054,652097,4135,1000
2020-10-26,31866172,551033,213931,650297,1600,3400
2020-10-27,31980143,355436,241465,652897,4500,1900
2020-10-28,33278126,2225091,927108,661570,12529,3856
2020-10-29,33158643,586062,705545,659214,3941,6297
2020-10-30,33364977,490808,284474,658406,5082,5890
2020-11-02,35117855,2425301,672423,724552,71052,4906
2020-11-03,34206653,1231986,2143188,720752,4200,8000
2020-11-04,33701876,821457,1326234,665403,9952,65301
2020-11-05,33131761,1453769,2023884,692565,33513,6351
2020-11-06,32156333,516091,1491519,664765,2000,29800
2020-11-09,32068763,1700839,1788409,670011,8767,3521
2020-11-10,30065862,420805,2423706,672110,5599,3500
2020-11-11,31075490,1252956,243328,683512,12100,698
2020-11-12,29041282,149689,2183897,684512,3200,2200
2020-11-13,28768068,280375,553589,682499,1600,3613
2020-11-16,28304792,381710,844986,681787,1723,2435
2020-11-17,27799007,211538,717323,682452,2116,1451
2020-11-18,28267339,822193,353861,683469,3400,2383
2020-11-19,28154219,749984,863104,682270,1801,3000
2020-11-20,27589364,752028,1316883,683994,3924,2200
2020-11-23,26624464,1384363,2349263,764948,82854,1900
2020-11-24,26921043,814394,517815,757437,8289,15800
2020-11-25,26072413,285836,1134466,679087,8901,87251
2020-11-26,26848538,998724,222599,677015,585,2657
2020-11-27,27107079,520923,262382,660231,5680,22464
2020-11-30,26491873,209683,824889,488264,1000,172967
2020-12-01,26207756,385770,669887,448246,0,40018
2020-12-02,26282640,786567,711683,449346,1300,200
2020-12-03,26155443,350106,168012,452349,4503,1500
2020-12-04,25566361,1138320,1727402,526816,94966,20499
2020-12-07,25690492,956796,832665,586646,63830,4000
2020-12-08,26403759,964014,250747,768568,186222,4300
2020-12-09,26403708,817954,818005,900028,146760,15300
2020-12-10,25979190,337339,761857,1030890,145860,14998
2020-12-11,26891046,1946596,1034740,445853,59666,644703
2020-12-14,27030111,689248,550183,360378,8883,94358
2020-12-15,27235719,400899,195291,367091,10605,3892
2020-12-16,27830064,1876483,1282138,362877,7030,11244
2020-12-17,29583809,3047024,1293279,369480,11493,4890
2020-12-18,28713215,971482,1842076,368132,4400,5748
2020-12-21,29032168,1212099,893146,345827,4000,26305
2020-12-22,28269410,548691,1311449,323127,3800,26500
2020-12-23,33109453,5241357,401314,302219,5200,26108
2020-12-24,36015143,4695347,1789657,299689,2051,4581
2020-12-25,37640839,2458438,832742,298089,0,1600
2020-12-28,36750940,788400,1678299,352692,55003,400
2020-12-29,37044852,1355490,1061578,344857,5400,13235
2020-12-30,37675297,911525,281080,350066,12200,6991
2020-12-31,37546218,1318516,1447595,347066,0,3000
2021-01-04,37402213,1874250,2018255,348461,2795,1400
2021-01-05,37714220,1022859,695258,346261,600,2800
2021-01-06,38022046,803921,496095,289481,3220,60000
2021-01-07,37969979,1922785,1974852,287631,1437,3287
2021-01-08,38104485,707144,572638,281285,5052,11398
2021-01-11,38097616,1361247,1368116,284615,6330,3000
2021-01-12,37802953,286502,581165,279815,400,5200
2021-01-13,38262593,1112772,653132,283609,4194,400
2021-01-14,38454724,1240942,1048811,282039,4535,6105
2021-01-15,37765248,837775,1527251,280570,3200,4669
2021-01-18,38211550,941849,495547,270277,1532,11825
2021-01-19,39062159,1906562,1055953,273277,4400,1400
2021-01-20,38713968,653360,1001551,138363,2000,136914
2021-01-21,38884764,1018382,847586,138491,4631,4503
2021-01-22,38808139,707821,784446,134260,200,4431
2021-01-25,39191135,1054735,671739,138260,4400,400
2021-01-26,38640474,326599,877260,137129,3269,4400
2021-01-27,38955604,687011,371881,134528,600,3201
2021-01-28,38962417,274669,267856,136928,3000,600
2021-01-29,39420388,810494,352523,138328,4400,3000
2021-02-01,39549292,387179,258275,133850,0,4478
2021-02-02,40488382,1064061,124971,133811,0,39
2021-02-03,40746411,569085,311056,133811,0,0
2021-02-04,41170878,1374511,950044,133811,0,0
2021-02-05,41198585,540940,513233,133811,0,0
2021-02-08,41340585,524226,382226,47411,0,86400
2021-02-09,41123577,467556,728124,21500,0,25911
2021-02-10,41405445,682525,400657,0,0,21500
2021-02-18,41274626,800757,931576,0,0,0
2021-02-19,42164234,2116926,1227318,0,0,0
2021-02-22,41643855,2158868,2679247,0,0,0
2021-02-23,41454438,1750095,1939512,0,0,0
2021-02-24,41092356,1516259,1878341,0,0,0
2021-02-25,41957119,1362718,497955,0,0,0
2021-02-26,41851730,1045712,1151101,0,0,0
2021-03-01,42045321,826990,633399,0,0,0
2021-03-02,42400303,1103038,748056,0,0,0
2021-03-03,42128074,851409,1123638,0,0,0
2021-03-04,41763675,1297548,1661947,0,0,0
2021-03-05,41338372,1044590,1469893,0,0,0
2021-03-08,40560249,1571096,2349219,0,0,0
2021-03-09,40809867,757158,507540,0,0,0
2021-03-10,40816227,824321,817961,0,0,0
2021-03-11,41000137,994213,810303,0,0,0
2021-03-12,40907853,740615,832899,0,0,0
2021-03-15,41085731,2684679,2506801,0,0,0
2021-03-16,40467566,1748481,2366646,0,0,0
2021-03-17,40027412,732484,1172638,0,0,0
2021-03-18,39615189,456011,868234,0,0,0
2021-03-19,39763884,1074728,926033,0,0,0
2021-03-22,41303278,2387207,847813,0,0,0
2021-03-23,41297988,1027887,1033177,0,0,0
2021-03-24,40371099,1872394,2799283,0,0,0
