日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2020-06-09,29534822,35147984,5613162,946760,946760,0
2020-06-10,60808690,52163777,20889909,655300,9883,301343
2020-06-11,79229784,53198815,34777721,759566,224253,119987
2020-06-12,91450376,50009496,37788904,697198,109913,172281
2020-06-15,89528940,36983531,38904967,656560,80410,121048
2020-06-16,106961615,41655845,24223170,635147,40803,62216
2020-06-17,90879233,26932957,43015339,693023,103811,45935
2020-06-18,111886296,64856359,40657439,602948,54375,155372
2020-06-19,135862232,75521284,52014822,656813,162599,108734
2020-06-22,124278090,42512781,54086032,613606,113487,156694
2020-06-23,129007611,35505716,30776195,613587,69534,69553
2020-06-24,123011670,27985554,33981495,615073,31849,30363
2020-06-29,127537627,32686616,28160659,624969,127600,117704
2020-06-30,124616687,22703734,24965787,565901,17754,76822
2020-07-01,121673229,31122005,34065463,582464,102722,86159
2020-07-02,124193446,35886341,33366124,554789,22252,49927
2020-07-03,114648530,28243768,37788684,503449,22750,74090
2020-07-06,114770284,32840026,32718272,137704,21469,387214
2020-07-07,119941426,33939832,28768690,179036,70117,28785
2020-07-08,122732631,32347253,29556048,175835,16737,19938
2020-07-09,137604278,54173913,39302266,204742,44007,15100
2020-07-10,138652322,28559849,27511805,175826,5231,34147
2020-07-13,144036992,34650105,29265435,163498,3586,15914
2020-07-14,153498426,56511832,47050398,203655,45765,5608
2020-07-15,143765846,39376154,49108734,178811,17455,42299
2020-07-16,127687672,10915209,27239988,186177,17200,9834
2020-07-17,124666899,6506468,9527241,200274,17097,3000
2020-07-20,123502173,9690000,10854726,172488,3000,30786
2020-07-21,116783853,7507136,14225456,205654,36200,3034
2020-07-22,116265006,8774502,9293349,194806,3752,14600
2020-07-23,112912734,12036481,15388753,183471,4923,16258
2020-07-24,103049307,5910673,15774100,187271,6800,3000
2020-07-27,102875212,4665337,4839432,187471,3000,2800
2020-07-28,100202893,6041232,8713551,197291,19820,10000
2020-07-29,103069961,9755357,6888289,197491,2800,2600
2020-07-30,114038471,19693991,8725481,210517,16907,3881
2020-07-31,114168402,15772778,15642847,207543,10000,12974
2020-08-03,99266041,8241929,23144290,249207,87164,45500
2020-08-04,92948179,8435940,14753802,251211,11693,9689
2020-08-05,92757940,7200884,7440960,256697,15348,9862
2020-08-06,93518919,6592461,5831482,251497,2800,8000
2020-08-07,86722716,5280591,12076794,258461,9864,2900
2020-08-10,86666870,7127117,7182963,255589,6928,9800
2020-08-11,86041198,10074685,10700357,258482,9900,7007
2020-08-12,85368900,5687358,6359656,260382,11700,9800
2020-08-13,80974587,3196149,7590462,256815,6233,9800
2020-08-14,77547497,6491490,9918580,260455,8948,5308
2020-08-17,78565876,17531930,16753630,259365,7873,8963
2020-08-18,79440472,12772398,11897802,276045,21680,5000
2020-08-19,82832155,15245676,11853993,277931,11789,9903
2020-08-20,78751104,5005945,9086996,271675,9859,16115
2020-08-21,79108846,9182465,9298104,272375,13650,12950
2020-08-24,79305123,10236533,10040256,277211,14383,9547
2020-08-25,74978190,4090723,8417656,274472,9424,12163
2020-08-26,73748499,3725276,4954967,271772,9872,12572
2020-08-27,74510972,6876493,6114020,271751,9816,9837
2020-08-28,87903481,18230221,4837712,259724,4590,16617
2020-08-31,88675893,3178606,2406194,260694,5606,4636
2020-09-01,79011686,13014289,22678496,286817,31723,5600
2020-09-02,80399512,6713468,5325642,279583,2766,10000
2020-09-03,79455142,9928327,10872697,285183,8452,2852
2020-09-04,83375444,10772881,6852579,288783,12000,8400
2020-09-07,85916159,13773954,11233239,276450,14125,26458
2020-09-08,88434593,17038395,14519961,297273,32092,11269
2020-09-09,101674286,16856036,3616343,301858,24780,20195
2020-09-10,104616927,9537260,6594619,307382,20068,14544
2020-09-11,103307956,3057944,4366915,300171,12945,20156
