日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2020-07-22,56064098,65224929,9160831,2212500,2212500,0
2020-07-23,73496021,66006031,48574108,1336627,428476,1304349
2020-07-24,91758838,94020279,75757462,1977533,1231928,591022
2020-07-27,87598881,45240580,49400537,1641626,512876,848783
2020-07-28,91668181,38916642,34886962,1911168,787455,517913
2020-07-29,103869680,47371703,35170204,1595328,459587,775427
2020-07-30,118010096,74583911,60443495,1754836,732287,572779
2020-07-31,116584563,46142400,47567933,1394732,330926,691030
2020-08-03,135402651,54137528,35319440,1212442,149730,332020
2020-08-04,124684652,38200478,48918477,1450071,533629,296000
2020-08-05,123618182,36982646,38029112,1155057,264357,559371
2020-08-06,114960035,26567682,35225829,849935,269474,574596
2020-08-07,109217651,27155572,32897956,836325,257387,270997
2020-08-10,106556352,11204036,14052574,714548,51057,172834
2020-08-11,110480331,22731892,18807913,890015,424894,249427
2020-08-12,102481971,14403249,22401609,847332,227008,269691
2020-08-13,98891613,6745416,10335774,839296,66799,74835
2020-08-14,98701771,5238629,5428471,752734,49576,136138
2020-08-17,98075429,8427030,9073702,729631,83299,106402
2020-08-18,101375315,14373423,11073537,140973,22313,610971
2020-08-19,98365801,7290760,10300274,157976,27443,10440
2020-08-20,95153503,9722653,12759673,167117,29341,20200
2020-08-21,95193817,3891650,4000432,154917,10400,22600
2020-08-24,93448007,3469067,5214877,155073,10600,10444
2020-08-25,91086643,3446529,5807893,155045,10399,10427
2020-08-26,85555902,8825455,14356196,144971,10326,20400
2020-08-27,84020135,5845265,7381032,147987,13400,10384
2020-08-28,92254226,13474423,5240332,297285,161717,12419
2020-08-31,88804974,6002034,9451286,284961,10376,22700
2020-09-01,93527232,9549416,4753832,300742,19377,10200
2020-09-02,104176012,15992490,5343710,292031,10600,19311
2020-09-03,101570387,13468409,16074034,315067,33436,10400
2020-09-04,105352321,17120299,13338365,351076,58179,22170
2020-09-07,112439595,13586281,6499007,382585,41909,10400
2020-09-08,111644249,6396369,7224795,398583,26345,10347
2020-09-09,111077685,9699207,10265771,477160,104409,25832
2020-09-10,109423458,5483560,7137787,462232,29755,44683
2020-09-11,107217575,1963029,4168912,456724,21218,26726
2020-09-14,107447549,5115759,4885785,464247,14504,6981
2020-09-15,107199693,4461620,4760809,447789,18307,34882
2020-09-16,104978253,2897113,5118553,410497,19958,57250
2020-09-17,108845349,11632004,7764908,428207,49658,31948
2020-09-18,107382518,3141524,4604355,408288,14770,34689
2020-09-21,111988772,8273305,3667051,423572,28154,12870
2020-09-22,110192130,1447598,3244240,376678,10380,57274
2020-09-23,111038384,4039736,3193482,372623,14422,18477
2020-09-24,110167542,2058530,2929372,363223,4900,14300
2020-09-25,109992522,1640785,1815805,360918,15300,17605
2020-09-28,107822922,1109350,3275648,355748,12810,22980
2020-09-29,108310323,2133905,1646504,353208,10369,12909
2020-09-30,108617114,3003166,2696375,331438,10400,32170
2020-10-09,111757529,7111491,3959916,322638,6600,15400
2020-10-12,112691966,3735707,2801270,326559,10404,6483
2020-10-13,112907989,5040236,4824213,345227,29107,10439
2020-10-14,112892612,3552747,3568124,344048,11200,12379
2020-10-15,113907796,2523006,1507822,354728,21156,10476
