日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2017-07-12,455901791,14875295,13093188,30000,3700,0
2017-07-13,452587174,6973108,10287725,26600,0,3400
2017-07-14,450323963,3916652,6179863,26600,0,0
2017-07-17,444004145,13463043,19782861,29700,3400,300
2017-07-18,440032877,4671787,8643055,29700,0,0
2017-07-19,437533116,5691766,8191527,29700,0,0
2017-07-20,438506695,4803433,3829854,29700,0,0
2017-07-21,435726165,2502371,5282901,30000,300,0
2017-07-24,436631721,4004584,3099028,30000,0,0
2017-07-25,435639023,2672262,3664960,30000,0,0
2017-07-26,433578520,3260355,5320858,30000,0,0
2017-07-27,438116358,12682301,8144463,3800,0,26200
2017-07-28,435939350,6625651,8802659,3800,0,0
2017-07-31,433938219,4456093,6457224,3800,0,0
2017-08-01,434880190,4858949,3916978,3800,0,0
2017-08-02,436137171,8893630,7636649,3800,0,0
2017-08-03,435029281,4077919,5185809,3800,0,0
2017-08-04,437452307,9134175,6711149,30000,26200,0
2017-08-07,437183190,5302843,5571960,3800,0,26200
2017-08-08,437303197,5168684,5048677,3800,0,0
2017-08-09,423266552,11601176,25637821,30000,26200,0
2017-08-10,423134017,10086900,10219435,3800,0,26200
2017-08-11,422372336,5934100,6695781,3800,0,0
2017-08-14,426719757,10552018,6204597,3800,0,0
2017-08-15,430497825,13555752,9777684,600,200,3400
2017-08-16,435702606,13442463,8237682,600,0,0
2017-08-17,436483030,24227893,23447469,29100,28500,0
2017-08-18,434235747,11272344,13519627,600,0,28500
2017-08-21,443151538,35966505,27050714,206100,205500,0
2017-08-22,438814432,21971367,26308473,177100,0,29000
2017-08-23,438441882,21429784,21802334,7900,7300,176500
2017-08-24,436119046,11943781,14266617,7900,0,0
2017-08-25,431750061,14370773,18739758,7900,0,0
2017-08-28,426007706,16330024,22072379,7900,0,0
2017-08-29,425563522,12052870,12497054,9900,2000,0
2017-08-30,428150729,13804222,11217015,7900,0,2000
2017-08-31,427486811,8153085,8817003,30000,22100,0
2017-09-01,424169885,7625238,10942164,30000,0,0
2017-09-04,431156270,14687159,7700774,30000,0,0
2017-09-05,424443603,7502477,14215144,30000,0,0
2017-09-06,421077529,15103151,18560330,7900,0,22100
2017-09-07,413345835,10914217,18645911,30000,22100,0
2017-09-08,413479702,9072309,8938442,30000,0,0
2017-09-11,412321699,5338362,6496365,30000,0,0
2017-09-12,411814708,11708817,12215808,30000,0,0
2017-09-13,409151013,4316990,6980685,30000,0,0
2017-09-14,407696794,4475488,5929707,30000,0,0
2017-09-15,407511077,6220104,6405821,30000,0,0
2017-09-18,405743552,5496189,7263714,30000,0,0
2017-09-19,411835184,20284936,14193304,30000,0,0
2017-09-20,412612804,23098552,22228732,30000,0,0
2017-09-21,414510992,14470775,12572587,90000,60000,0
2017-09-22,457710154,79719162,36520000,72700,42700,60000
2017-09-25,448003224,33540666,43247596,96000,66000,42700
2017-09-26,442569252,13270652,18704624,30000,0,66000
2017-09-27,453748450,56569800,45390602,30000,0,0
2017-09-28,455228422,47930744,46450772,30000,0,0
2017-09-29,483078347,93726147,65876222,30000,0,0
2017-10-09,493741983,134933391,124269755,166700,136700,0
2017-10-10,500896492,70298647,63144138,166700,0,0
2017-10-11,509498007,65353447,56751932,166700,0,0
2017-10-12,505189750,80799271,85094196,226700,60000,0
2017-10-13,507513854,59121357,56797253,216700,10000,20000
2017-10-16,506402520,50832949,51944283,204600,20000,32100
2017-10-17,491589242,15341704,30154982,246900,42300,0
2017-10-18,497050639,27607465,22146068,215100,1800,33600
2017-10-19,496906009,31307283,31451913,214600,10000,10500
2017-10-20,484760609,14416238,26567684,56400,500,158700
2017-10-23,485461282,15962845,15262172,56400,0,0
