day,open,high,low,close,volume
2020-04-09,40.000,40.000,34.800,36.000,30287621
2020-04-10,35.110,45.640,35.110,42.150,24714865
2020-04-13,40.010,43.820,39.140,41.450,16090465
2020-04-14,41.060,42.000,38.500,40.010,11387752
2020-04-15,40.000,41.700,39.060,40.300,8982593
2020-04-16,39.450,40.210,38.280,39.500,8111296
2020-04-17,39.270,39.850,37.750,37.750,5712531
2020-04-20,37.800,41.230,37.750,40.050,6910406
2020-04-21,40.060,44.000,39.550,43.050,7691651
2020-04-22,42.010,46.750,41.010,44.890,6575788
2020-04-23,44.580,48.780,44.330,44.680,6017659
2020-04-24,44.680,48.480,44.680,46.450,4820429
2020-04-27,45.560,47.600,44.440,45.910,3021610
2020-04-28,46.000,47.250,42.010,46.360,4050379
2020-04-29,46.010,49.880,44.650,48.520,4644352
2020-04-30,47.940,49.280,47.020,48.280,2912409
2020-05-06,48.200,51.430,47.000,50.600,3408849
2020-05-07,49.970,50.480,48.500,49.200,2180149
2020-05-08,49.450,51.140,49.030,49.480,2000831
2020-05-11,50.020,53.250,50.000,50.790,2521659
2020-05-12,51.130,60.950,51.010,60.950,4556828
2020-05-13,62.890,73.000,61.990,67.300,7927761
2020-05-14,67.000,68.500,64.200,65.410,4922934
2020-05-15,65.410,67.200,63.770,65.850,3494296
2020-05-18,65.680,65.710,62.620,63.500,3428026
2020-05-19,65.000,66.900,61.490,64.700,3907115
2020-05-20,64.930,65.670,62.560,64.900,2865490
2020-05-21,64.850,73.880,63.900,70.610,4481967
2020-05-22,68.610,70.990,63.190,65.490,4229794
2020-05-25,65.080,67.190,63.300,65.220,2107216
2020-05-26,65.250,69.300,64.350,68.180,2287295
2020-05-27,68.500,68.790,63.920,64.750,2128701
2020-05-28,64.010,64.590,58.100,59.600,3368260
2020-05-29,59.600,66.600,58.680,63.130,3465493
2020-06-01,63.080,68.880,61.500,65.000,2725919
2020-06-02,65.060,65.600,62.660,63.650,1618394
2020-06-03,63.660,68.500,63.650,66.310,2889332
2020-06-04,66.660,66.720,63.700,63.700,2276221
2020-06-05,63.210,65.770,61.550,63.900,1806566
2020-06-08,63.930,64.880,60.670,61.100,2193783
2020-06-09,60.800,62.290,60.000,61.810,1578894
2020-06-10,62.020,64.400,61.130,63.860,2386823
2020-06-11,63.530,63.700,61.000,61.750,2469507
2020-06-12,60.460,65.500,60.220,63.790,2620298
2020-06-15,65.130,66.880,62.620,63.170,2744990
2020-06-16,63.340,66.300,61.610,65.410,3761846
2020-06-17,65.010,77.920,65.010,75.170,5906317
2020-06-18,73.000,74.490,68.260,69.810,3617013
2020-06-19,69.890,77.450,68.790,72.420,4007760
2020-06-22,72.400,81.660,71.430,76.900,4296578
2020-06-23,77.800,80.280,76.200,78.500,2526949
2020-06-24,78.000,80.800,74.500,76.630,2207808
2020-06-29,75.000,78.650,75.000,77.070,1646243
2020-06-30,77.190,79.980,74.000,79.290,2664483
2020-07-01,78.500,79.290,75.000,76.300,1907581
2020-07-02,76.000,79.220,72.290,72.960,2839194
2020-07-03,72.300,74.400,70.130,73.200,1989931
2020-07-06,72.720,74.200,71.000,72.990,2640472
2020-07-07,72.900,77.600,71.660,75.050,3267218
2020-07-08,74.510,75.450,73.200,73.940,2157544
2020-07-09,73.000,77.600,72.600,76.630,2808910
2020-07-10,75.900,81.360,75.330,78.880,3057402
2020-07-13,79.000,88.280,77.000,86.970,3864069
2020-07-14,85.370,89.900,81.000,81.340,3569385
2020-07-15,81.100,87.300,77.770,78.570,2747822
2020-07-16,78.980,81.000,67.000,71.570,3162297
2020-07-17,71.570,73.800,67.250,68.000,3028320
2020-07-20,69.230,69.800,63.920,68.640,2422028
2020-07-21,67.990,71.300,67.990,70.650,1610798
2020-07-22,69.930,73.180,69.500,71.540,1513217
2020-07-23,71.000,73.150,69.040,72.160,1308136
2020-07-24,71.650,71.880,63.600,63.850,1784149
2020-07-27,64.060,67.850,64.060,67.300,1615889
2020-07-28,68.400,69.170,65.800,67.000,947622
2020-07-29,67.130,72.270,66.210,71.030,1595416
2020-07-30,71.250,72.900,69.650,69.990,1225582
2020-07-31,69.310,75.190,69.040,73.560,1999489
2020-08-03,74.090,76.190,72.280,75.880,1636388
2020-08-04,74.820,78.810,70.090,70.300,2337619
2020-08-05,70.440,72.810,69.670,72.390,1128123
2020-08-06,72.140,73.570,68.150,70.310,1560806
2020-08-07,69.010,71.270,67.750,69.020,795945
