day,open,high,low,close,volume
2021-10-25 11:25:00,5.170,5.210,5.170,5.200,271600
2021-10-25 11:30:00,5.200,5.270,5.200,5.230,344800
2021-10-25 13:05:00,5.230,5.310,5.220,5.300,544800
2021-10-25 13:10:00,5.290,5.300,5.270,5.290,130994
2021-10-25 13:15:00,5.290,5.340,5.290,5.290,394800
2021-10-25 13:20:00,5.290,5.300,5.270,5.280,168500
2021-10-25 13:25:00,5.280,5.290,5.280,5.280,41400
2021-10-25 13:30:00,5.280,5.280,5.270,5.270,26600
2021-10-25 13:35:00,5.270,5.280,5.260,5.280,75700
2021-10-25 13:40:00,5.270,5.280,5.270,5.280,10100
2021-10-25 13:45:00,5.280,5.290,5.270,5.280,63000
2021-10-25 13:50:00,5.270,5.280,5.260,5.270,55000
2021-10-25 13:55:00,5.270,5.280,5.260,5.280,74006
2021-10-25 14:00:00,5.280,5.280,5.270,5.270,52400
2021-10-25 14:05:00,5.260,5.280,5.260,5.270,104500
2021-10-25 14:10:00,5.270,5.270,5.260,5.260,61500
2021-10-25 14:15:00,5.260,5.270,5.250,5.260,25500
2021-10-25 14:20:00,5.270,5.270,5.250,5.260,63600
2021-10-25 14:25:00,5.260,5.270,5.250,5.260,42700
2021-10-25 14:30:00,5.260,5.270,5.250,5.270,82700
2021-10-25 14:35:00,5.270,5.280,5.260,5.270,164800
2021-10-25 14:40:00,5.270,5.280,5.270,5.270,94700
2021-10-25 14:45:00,5.280,5.290,5.270,5.280,48800
2021-10-25 14:50:00,5.280,5.290,5.270,5.280,145216
2021-10-25 14:55:00,5.270,5.290,5.260,5.270,460084
2021-10-25 15:00:00,5.260,5.290,5.260,5.290,325916
2021-10-26 09:35:00,5.270,5.330,5.240,5.280,425600
2021-10-26 09:40:00,5.280,5.280,5.240,5.260,450100
2021-10-26 09:45:00,5.260,5.280,5.240,5.270,198800
2021-10-26 09:50:00,5.270,5.310,5.250,5.270,317100
2021-10-26 09:55:00,5.270,5.310,5.270,5.280,171546
2021-10-26 10:00:00,5.290,5.300,5.280,5.290,103100
2021-10-26 10:05:00,5.290,5.320,5.290,5.310,268516
2021-10-26 10:10:00,5.320,5.340,5.320,5.330,243600
2021-10-26 10:15:00,5.330,5.330,5.300,5.300,89284
2021-10-26 10:20:00,5.300,5.310,5.280,5.300,130400
2021-10-26 10:25:00,5.300,5.300,5.270,5.280,109000
2021-10-26 10:30:00,5.280,5.290,5.270,5.280,37100
2021-10-26 10:35:00,5.280,5.290,5.270,5.270,118000
2021-10-26 10:40:00,5.270,5.280,5.260,5.280,177500
2021-10-26 10:45:00,5.280,5.280,5.260,5.270,43200
2021-10-26 10:50:00,5.270,5.280,5.250,5.280,89200
2021-10-26 10:55:00,5.270,5.270,5.240,5.250,138000
2021-10-26 11:00:00,5.240,5.260,5.240,5.260,50200
2021-10-26 11:05:00,5.260,5.260,5.250,5.250,52600
2021-10-26 11:10:00,5.250,5.290,5.200,5.240,469800
2021-10-26 11:15:00,5.230,5.250,5.220,5.230,135200
2021-10-26 11:20:00,5.230,5.280,5.220,5.270,495800
2021-10-26 11:25:00,5.260,5.280,5.260,5.270,74800
2021-10-26 11:30:00,5.270,5.290,5.270,5.290,79900
2021-10-26 13:05:00,5.290,5.300,5.270,5.280,279700
2021-10-26 13:10:00,5.280,5.290,5.270,5.280,100500
2021-10-26 13:15:00,5.290,5.290,5.270,5.290,58600
2021-10-26 13:20:00,5.290,5.290,5.280,5.280,83700
2021-10-26 13:25:00,5.280,5.290,5.270,5.280,61900
2021-10-26 13:30:00,5.270,5.280,5.270,5.280,70600
2021-10-26 13:35:00,5.280,5.280,5.260,5.260,179500
2021-10-26 13:40:00,5.260,5.270,5.250,5.260,60500
2021-10-26 13:45:00,5.250,5.260,5.240,5.260,191000
2021-10-26 13:50:00,5.260,5.280,5.250,5.280,32800
2021-10-26 13:55:00,5.270,5.280,5.260,5.270,37700
2021-10-26 14:00:00,5.270,5.280,5.270,5.280,84900
2021-10-26 14:05:00,5.280,5.320,5.280,5.310,214300
2021-10-26 14:10:00,5.310,5.310,5.280,5.290,44700
2021-10-26 14:15:00,5.290,5.310,5.280,5.300,129200
2021-10-26 14:20:00,5.300,5.310,5.290,5.300,58800
2021-10-26 14:25:00,5.310,5.320,5.300,5.300,178200
2021-10-26 14:30:00,5.300,5.310,5.300,5.300,82000
2021-10-26 14:35:00,5.300,5.310,5.290,5.300,69200
2021-10-26 14:40:00,5.290,5.300,5.280,5.300,58800
2021-10-26 14:45:00,5.290,5.300,5.280,5.300,126000
2021-10-26 14:50:00,5.300,5.330,5.290,5.320,344400
2021-10-26 14:55:00,5.300,5.340,5.300,5.320,416500
2021-10-26 15:00:00,5.320,5.330,5.310,5.330,122500
2021-10-27 09:35:00,5.310,5.470,5.310,5.400,1091400
2021-10-27 09:40:00,5.390,5.450,5.380,5.440,349600
2021-10-27 09:45:00,5.450,5.500,5.420,5.420,841200
2021-10-27 09:50:00,5.420,5.430,5.390,5.420,492500
2021-10-27 09:55:00,5.420,5.470,5.410,5.440,384900
2021-10-27 10:00:00,5.430,5.450,5.400,5.400,391100
2021-10-27 10:05:00,5.390,5.450,5.390,5.430,296900
2021-10-27 10:10:00,5.430,5.450,5.420,5.430,157100
2021-10-27 10:15:00,5.430,5.450,5.410,5.440,189500
2021-10-27 10:20:00,5.450,5.450,5.420,5.420,148700
2021-10-27 10:25:00,5.420,5.430,5.410,5.410,112300
2021-10-27 10:30:00,5.420,5.420,5.390,5.390,175900
2021-10-27 10:35:00,5.400,5.400,5.350,5.370,156100
2021-10-27 10:40:00,5.370,5.390,5.370,5.370,51300
2021-10-27 10:45:00,5.380,5.390,5.360,5.370,159200
2021-10-27 10:50:00,5.370,5.370,5.320,5.330,378200
2021-10-27 10:55:00,5.330,5.340,5.320,5.330,64900
2021-10-27 11:00:00,5.330,5.330,5.320,5.320,43900
2021-10-27 11:05:00,5.330,5.340,5.320,5.340,77374
2021-10-27 11:10:00,5.340,5.350,5.320,5.350,50700
2021-10-27 11:15:00,5.350,5.360,5.340,5.360,96000
2021-10-27 11:20:00,5.350,5.380,5.350,5.370,72800
2021-10-27 11:25:00,5.380,5.390,5.370,5.370,31400
2021-10-27 11:30:00,5.380,5.380,5.360,5.370,54500
2021-10-27 13:05:00,5.370,5.390,5.370,5.380,51000
2021-10-27 13:10:00,5.370,5.400,5.370,5.380,56200
2021-10-27 13:15:00,5.390,5.400,5.380,5.390,36700
2021-10-27 13:20:00,5.390,5.400,5.380,5.390,53300
2021-10-27 13:25:00,5.390,5.390,5.380,5.380,17400
2021-10-27 13:30:00,5.390,5.390,5.370,5.370,39600
2021-10-27 13:35:00,5.380,5.380,5.360,5.380,110600
2021-10-27 13:40:00,5.370,5.380,5.370,5.380,9300
2021-10-27 13:45:00,5.380,5.400,5.380,5.390,49900
2021-10-27 13:50:00,5.380,5.390,5.370,5.380,49500
2021-10-27 13:55:00,5.380,5.380,5.370,5.380,33900
2021-10-27 14:00:00,5.380,5.380,5.370,5.380,71700
2021-10-27 14:05:00,5.370,5.370,5.360,5.370,91400
2021-10-27 14:10:00,5.370,5.370,5.360,5.370,27500
2021-10-27 14:15:00,5.360,5.380,5.360,5.380,101400
2021-10-27 14:20:00,5.370,5.380,5.360,5.370,30900
2021-10-27 14:25:00,5.370,5.390,5.370,5.380,89400
2021-10-27 14:30:00,5.370,5.390,5.370,5.380,123500
2021-10-27 14:35:00,5.380,5.380,5.370,5.380,36700
2021-10-27 14:40:00,5.370,5.410,5.370,5.410,279000
2021-10-27 14:45:00,5.410,5.430,5.400,5.420,232300
2021-10-27 14:50:00,5.420,5.430,5.410,5.430,152269
2021-10-27 14:55:00,5.420,5.450,5.420,5.450,613400
2021-10-27 15:00:00,5.450,5.450,5.430,5.450,207300
2021-10-28 09:35:00,5.410,5.440,5.340,5.400,802851
2021-10-28 09:40:00,5.410,5.470,5.400,5.400,263300
2021-10-28 09:45:00,5.400,5.410,5.370,5.400,238200
2021-10-28 09:50:00,5.400,5.420,5.380,5.380,305700
2021-10-28 09:55:00,5.380,5.390,5.360,5.360,217800
2021-10-28 10:00:00,5.360,5.370,5.350,5.360,164900
2021-10-28 10:05:00,5.350,5.360,5.330,5.340,296000
2021-10-28 10:10:00,5.340,5.340,5.290,5.290,272100
2021-10-28 10:15:00,5.290,5.300,5.260,5.300,434400
2021-10-28 10:20:00,5.300,5.300,5.240,5.250,246800
2021-10-28 10:25:00,5.260,5.280,5.250,5.260,78400
2021-10-28 10:30:00,5.260,5.280,5.250,5.270,123500
2021-10-28 10:35:00,5.270,5.270,5.260,5.260,122400
2021-10-28 10:40:00,5.270,5.270,5.260,5.270,85700
2021-10-28 10:45:00,5.270,5.270,5.240,5.250,229400
2021-10-28 10:50:00,5.250,5.250,5.240,5.240,85100
2021-10-28 10:55:00,5.250,5.270,5.250,5.250,150800
2021-10-28 11:00:00,5.250,5.260,5.240,5.260,112000
2021-10-28 11:05:00,5.260,5.260,5.240,5.240,125800
2021-10-28 11:10:00,5.260,5.290,5.260,5.270,89800
2021-10-28 11:15:00,5.270,5.290,5.270,5.270,85700
2021-10-28 11:20:00,5.270,5.280,5.270,5.280,43400
2021-10-28 11:25:00,5.280,5.290,5.280,5.290,37500
2021-10-28 11:30:00,5.290,5.320,5.280,5.320,171300
2021-10-28 13:05:00,5.310,5.370,5.310,5.360,233700
2021-10-28 13:10:00,5.360,5.390,5.350,5.350,192700
2021-10-28 13:15:00,5.350,5.390,5.350,5.360,200400
2021-10-28 13:20:00,5.360,5.370,5.350,5.370,55500
2021-10-28 13:25:00,5.360,5.370,5.340,5.350,83200
2021-10-28 13:30:00,5.340,5.350,5.340,5.340,80900
2021-10-28 13:35:00,5.340,5.350,5.330,5.340,46000
2021-10-28 13:40:00,5.340,5.340,5.320,5.330,105600
2021-10-28 13:45:00,5.330,5.340,5.320,5.320,34400
2021-10-28 13:50:00,5.320,5.330,5.310,5.330,120600
2021-10-28 13:55:00,5.320,5.340,5.310,5.330,46000
2021-10-28 14:00:00,5.340,5.350,5.330,5.350,28800
2021-10-28 14:05:00,5.340,5.360,5.340,5.360,137800
2021-10-28 14:10:00,5.350,5.350,5.330,5.340,44500
2021-10-28 14:15:00,5.350,5.350,5.330,5.330,60200
2021-10-28 14:20:00,5.330,5.340,5.330,5.330,79600
2021-10-28 14:25:00,5.340,5.350,5.320,5.330,39300
2021-10-28 14:30:00,5.340,5.340,5.320,5.340,124800
2021-10-28 14:35:00,5.330,5.340,5.290,5.290,261600
2021-10-28 14:40:00,5.310,5.310,5.290,5.290,51300
2021-10-28 14:45:00,5.300,5.310,5.280,5.300,200200
2021-10-28 14:50:00,5.300,5.300,5.280,5.290,90300
2021-10-28 14:55:00,5.280,5.310,5.280,5.300,237960
2021-10-28 15:00:00,5.290,5.300,5.290,5.290,80300
2021-10-29 09:35:00,5.290,5.390,5.290,5.390,499100
2021-10-29 09:40:00,5.390,5.500,5.390,5.450,1379800
2021-10-29 09:45:00,5.450,5.460,5.400,5.400,475300
2021-10-29 09:50:00,5.400,5.410,5.380,5.410,342800
2021-10-29 09:55:00,5.410,5.430,5.400,5.410,233200
2021-10-29 10:00:00,5.410,5.520,5.400,5.510,957897
2021-10-29 10:05:00,5.510,5.720,5.490,5.680,2401654
2021-10-29 10:10:00,5.670,5.680,5.560,5.600,591845
2021-10-29 10:15:00,5.600,5.620,5.550,5.560,425155
2021-10-29 10:20:00,5.570,5.600,5.560,5.600,224845
2021-10-29 10:25:00,5.600,5.640,5.590,5.610,230700
2021-10-29 10:30:00,5.610,5.700,5.600,5.690,726100
2021-10-29 10:35:00,5.690,5.710,5.640,5.640,498100
2021-10-29 10:40:00,5.640,5.670,5.640,5.650,203700
2021-10-29 10:45:00,5.650,5.660,5.630,5.630,193900
2021-10-29 10:50:00,5.630,5.640,5.610,5.620,94800
2021-10-29 10:55:00,5.610,5.620,5.610,5.610,58700
2021-10-29 11:00:00,5.610,5.630,5.590,5.620,199500
2021-10-29 11:05:00,5.630,5.640,5.620,5.620,133000
2021-10-29 11:10:00,5.620,5.620,5.580,5.590,139000
2021-10-29 11:15:00,5.600,5.600,5.590,5.590,36600
2021-10-29 11:20:00,5.590,5.600,5.580,5.580,107900
2021-10-29 11:25:00,5.580,5.600,5.580,5.600,91500
2021-10-29 11:30:00,5.600,5.620,5.590,5.620,105200
2021-10-29 13:05:00,5.620,5.630,5.570,5.580,183600
2021-10-29 13:10:00,5.590,5.690,5.580,5.670,423300
2021-10-29 13:15:00,5.670,5.670,5.640,5.640,147500
2021-10-29 13:20:00,5.640,5.650,5.630,5.630,79900
2021-10-29 13:25:00,5.630,5.670,5.620,5.660,154565
2021-10-29 13:30:00,5.660,5.700,5.660,5.700,960700
2021-10-29 13:35:00,5.700,5.710,5.690,5.700,549900
2021-10-29 13:40:00,5.700,5.710,5.690,5.690,190100
2021-10-29 13:45:00,5.690,5.720,5.680,5.710,577000
2021-10-29 13:50:00,5.710,5.740,5.700,5.740,389600
2021-10-29 13:55:00,5.730,5.750,5.720,5.750,529957
2021-10-29 14:00:00,5.750,5.810,5.740,5.790,1286700
2021-10-29 14:05:00,5.800,5.810,5.780,5.810,509900
2021-10-29 14:10:00,5.810,5.810,5.790,5.810,408300
2021-10-29 14:15:00,5.810,5.820,5.800,5.820,1750500
2021-10-29 14:20:00,5.820,5.820,5.820,5.820,293110
2021-10-29 14:25:00,5.820,5.820,5.820,5.820,251200
2021-10-29 14:30:00,5.820,5.820,5.820,5.820,52100
2021-10-29 14:35:00,5.820,5.820,5.820,5.820,25200
2021-10-29 14:40:00,5.820,5.820,5.820,5.820,50900
2021-10-29 14:45:00,5.820,5.820,5.820,5.820,27600
2021-10-29 14:50:00,5.820,5.820,5.820,5.820,167400
2021-10-29 14:55:00,5.820,5.820,5.820,5.820,65600
2021-10-29 15:00:00,5.820,5.820,5.820,5.820,30100
2021-11-01 09:35:00,5.990,6.140,5.800,6.090,7254428
2021-11-01 09:40:00,6.090,6.210,6.050,6.190,2890057
2021-11-01 09:45:00,6.180,6.240,6.160,6.170,1683900
2021-11-01 09:50:00,6.170,6.260,6.130,6.250,1451600
2021-11-01 09:55:00,6.250,6.350,6.230,6.340,1783900
2021-11-01 10:00:00,6.330,6.400,6.320,6.370,2485000
2021-11-01 10:05:00,6.380,6.400,6.370,6.380,4090100
2021-11-01 10:10:00,6.380,6.400,6.360,6.400,1850400
2021-11-01 10:15:00,6.400,6.400,6.380,6.400,1778045
2021-11-01 10:20:00,6.400,6.400,6.380,6.380,1363455
2021-11-01 10:25:00,6.380,6.400,6.380,6.400,751900
2021-11-01 10:30:00,6.400,6.400,6.390,6.400,604245
2021-11-01 10:35:00,6.400,6.400,6.400,6.400,93100
2021-11-01 10:40:00,6.400,6.400,6.400,6.400,172600
2021-11-01 10:45:00,6.400,6.400,6.400,6.400,64500
2021-11-01 10:50:00,6.400,6.400,6.400,6.400,29300
2021-11-01 10:55:00,6.400,6.400,6.400,6.400,12600
2021-11-01 11:00:00,6.400,6.400,6.400,6.400,24900
2021-11-01 11:05:00,6.400,6.400,6.400,6.400,29800
2021-11-01 11:10:00,6.400,6.400,6.400,6.400,30400
2021-11-01 11:15:00,6.400,6.400,6.400,6.400,45200
2021-11-01 11:20:00,6.400,6.400,6.400,6.400,35900
2021-11-01 11:25:00,6.400,6.400,6.400,6.400,21500
2021-11-01 11:30:00,6.400,6.400,6.400,6.400,10200
2021-11-01 13:05:00,6.400,6.400,6.400,6.400,292300
2021-11-01 13:10:00,6.400,6.400,6.400,6.400,19600
2021-11-01 13:15:00,6.400,6.400,6.400,6.400,53200
2021-11-01 13:20:00,6.400,6.400,6.400,6.400,16600
2021-11-01 13:25:00,6.400,6.400,6.400,6.400,1000
2021-11-01 13:30:00,6.400,6.400,6.400,6.400,23700
2021-11-01 13:35:00,6.400,6.400,6.400,6.400,4300
2021-11-01 13:40:00,6.400,6.400,6.400,6.400,7900
2021-11-01 13:45:00,6.400,6.400,6.400,6.400,2200
2021-11-01 13:50:00,6.400,6.400,6.400,6.400,10100
2021-11-01 13:55:00,6.400,6.400,6.400,6.400,53300
2021-11-01 14:00:00,6.400,6.400,6.400,6.400,28800
2021-11-01 14:05:00,6.400,6.400,6.400,6.400,3300
2021-11-01 14:10:00,6.400,6.400,6.400,6.400,19100
2021-11-01 14:15:00,6.400,6.400,6.400,6.400,10300
2021-11-01 14:20:00,6.400,6.400,6.400,6.400,22500
2021-11-01 14:25:00,6.400,6.400,6.400,6.400,1200
2021-11-01 14:30:00,6.400,6.400,6.400,6.400,4100
2021-11-01 14:35:00,6.400,6.400,6.400,6.400,1100
2021-11-01 14:40:00,6.400,6.400,6.400,6.400,7000
2021-11-01 14:45:00,6.400,6.400,6.400,6.400,36400
2021-11-01 14:50:00,6.400,6.400,6.400,6.400,113800
2021-11-01 14:55:00,6.400,6.400,6.400,6.400,61700
2021-11-01 15:00:00,6.400,6.400,6.400,6.400,267800
2021-11-02 09:35:00,6.400,6.600,6.380,6.420,6647456
2021-11-02 09:40:00,6.410,6.420,6.300,6.400,2256800
