day,open,high,low,close,volume
2021-10-25 13:50:00,7.030,7.030,7.020,7.020,110800
2021-10-25 13:55:00,7.020,7.040,7.020,7.030,64700
2021-10-25 14:00:00,7.030,7.040,7.030,7.030,53500
2021-10-25 14:05:00,7.040,7.050,7.030,7.050,30700
2021-10-25 14:10:00,7.050,7.060,7.040,7.050,48703
2021-10-25 14:15:00,7.060,7.070,7.050,7.070,36700
2021-10-25 14:20:00,7.070,7.070,7.060,7.060,19000
2021-10-25 14:25:00,7.070,7.070,7.060,7.070,35600
2021-10-25 14:30:00,7.070,7.080,7.060,7.060,23300
2021-10-25 14:35:00,7.060,7.100,7.060,7.090,58600
2021-10-25 14:40:00,7.090,7.090,7.080,7.080,22300
2021-10-25 14:45:00,7.080,7.080,7.060,7.060,68200
2021-10-25 14:50:00,7.060,7.070,7.060,7.060,23000
2021-10-25 14:55:00,7.060,7.070,7.050,7.060,103400
2021-10-25 15:00:00,7.060,7.070,7.060,7.070,69500
2021-10-26 09:35:00,7.040,7.070,7.010,7.040,210000
2021-10-26 09:40:00,7.030,7.060,7.030,7.060,110400
2021-10-26 09:45:00,7.060,7.090,7.040,7.060,148100
2021-10-26 09:50:00,7.050,7.060,7.040,7.050,80800
2021-10-26 09:55:00,7.050,7.050,7.040,7.040,102400
2021-10-26 10:00:00,7.040,7.050,7.030,7.030,85000
2021-10-26 10:05:00,7.030,7.040,7.010,7.020,179300
2021-10-26 10:10:00,7.020,7.030,7.010,7.020,140300
2021-10-26 10:15:00,7.010,7.020,6.980,6.990,520900
2021-10-26 10:20:00,6.990,7.010,6.980,6.990,213578
2021-10-26 10:25:00,6.980,6.980,6.950,6.960,464900
2021-10-26 10:30:00,6.970,6.970,6.940,6.940,275000
2021-10-26 10:35:00,6.940,6.950,6.890,6.900,582122
2021-10-26 10:40:00,6.900,6.930,6.870,6.900,566700
2021-10-26 10:45:00,6.890,6.910,6.870,6.880,304100
2021-10-26 10:50:00,6.880,6.890,6.870,6.880,267384
2021-10-26 10:55:00,6.880,6.900,6.870,6.890,238385
2021-10-26 11:00:00,6.890,6.900,6.870,6.890,214215
2021-10-26 11:05:00,6.890,6.890,6.870,6.870,196200
2021-10-26 11:10:00,6.880,6.900,6.860,6.860,199400
2021-10-26 11:15:00,6.870,6.900,6.860,6.860,169900
2021-10-26 11:20:00,6.860,6.870,6.820,6.820,421800
2021-10-26 11:25:00,6.840,6.900,6.830,6.870,208700
2021-10-26 11:30:00,6.870,6.880,6.850,6.860,173800
2021-10-26 13:05:00,6.850,6.860,6.840,6.840,138500
2021-10-26 13:10:00,6.840,6.860,6.840,6.850,78400
2021-10-26 13:15:00,6.850,6.860,6.820,6.820,214500
2021-10-26 13:20:00,6.820,6.850,6.800,6.800,430300
2021-10-26 13:25:00,6.800,6.820,6.790,6.790,367800
2021-10-26 13:30:00,6.800,6.810,6.740,6.770,470300
2021-10-26 13:35:00,6.770,6.800,6.730,6.740,427400
2021-10-26 13:40:00,6.730,6.760,6.650,6.670,1031500
2021-10-26 13:45:00,6.670,6.740,6.670,6.700,325200
2021-10-26 13:50:00,6.690,6.750,6.680,6.710,260700
2021-10-26 13:55:00,6.720,6.750,6.700,6.720,235800
2021-10-26 14:00:00,6.720,6.730,6.680,6.700,293900
2021-10-26 14:05:00,6.700,6.730,6.680,6.730,283600
2021-10-26 14:10:00,6.710,6.720,6.690,6.690,169500
2021-10-26 14:15:00,6.700,6.700,6.670,6.670,380800
2021-10-26 14:20:00,6.670,6.680,6.650,6.670,497400
2021-10-26 14:25:00,6.680,6.710,6.670,6.710,59703
