day,open,high,low,close,volume
2021-10-25 13:50:00,2.080,2.090,2.080,2.080,322200
2021-10-25 13:55:00,2.090,2.090,2.080,2.090,449300
2021-10-25 14:00:00,2.090,2.090,2.080,2.090,401700
2021-10-25 14:05:00,2.080,2.090,2.080,2.080,1144400
2021-10-25 14:10:00,2.090,2.110,2.080,2.100,9769547
2021-10-25 14:15:00,2.100,2.100,2.090,2.100,1473200
2021-10-25 14:20:00,2.100,2.110,2.090,2.100,3307075
2021-10-25 14:25:00,2.100,2.100,2.090,2.100,2993200
2021-10-25 14:30:00,2.100,2.110,2.090,2.100,1920900
2021-10-25 14:35:00,2.100,2.110,2.090,2.100,1360595
2021-10-25 14:40:00,2.100,2.110,2.090,2.090,1687400
2021-10-25 14:45:00,2.090,2.100,2.090,2.100,1264290
2021-10-25 14:50:00,2.090,2.110,2.090,2.090,1601395
2021-10-25 14:55:00,2.100,2.100,2.090,2.100,1379500
2021-10-25 15:00:00,2.100,2.110,2.090,2.110,1838646
2021-10-26 09:35:00,2.110,2.110,2.090,2.090,4576800
2021-10-26 09:40:00,2.090,2.100,2.080,2.090,4035659
2021-10-26 09:45:00,2.080,2.090,2.080,2.090,1556700
2021-10-26 09:50:00,2.080,2.090,2.080,2.080,2131600
2021-10-26 09:55:00,2.090,2.090,2.070,2.070,7218841
2021-10-26 10:00:00,2.070,2.080,2.070,2.070,3321810
2021-10-26 10:05:00,2.070,2.080,2.060,2.070,6005737
2021-10-26 10:10:00,2.070,2.080,2.070,2.070,1504020
2021-10-26 10:15:00,2.070,2.080,2.070,2.070,819600
2021-10-26 10:20:00,2.080,2.080,2.070,2.070,1140400
2021-10-26 10:25:00,2.080,2.080,2.070,2.080,761850
2021-10-26 10:30:00,2.070,2.080,2.070,2.070,1099100
2021-10-26 10:35:00,2.070,2.080,2.070,2.070,2109508
2021-10-26 10:40:00,2.070,2.080,2.060,2.060,2104822
2021-10-26 10:45:00,2.070,2.070,2.060,2.070,1183500
2021-10-26 10:50:00,2.060,2.080,2.060,2.070,3369378
2021-10-26 10:55:00,2.070,2.080,2.060,2.070,1541900
2021-10-26 11:00:00,2.060,2.070,2.060,2.060,2187220
2021-10-26 11:05:00,2.060,2.070,2.060,2.060,998770
2021-10-26 11:10:00,2.070,2.070,2.060,2.060,562000
2021-10-26 11:15:00,2.060,2.070,2.060,2.060,2925400
2021-10-26 11:20:00,2.060,2.070,2.050,2.060,7199173
2021-10-26 11:25:00,2.060,2.070,2.050,2.060,1781200
2021-10-26 11:30:00,2.070,2.070,2.050,2.060,1187400
2021-10-26 13:05:00,2.070,2.070,2.050,2.060,3496430
2021-10-26 13:10:00,2.050,2.060,2.050,2.060,821880
2021-10-26 13:15:00,2.050,2.060,2.050,2.060,5919600
2021-10-26 13:20:00,2.050,2.060,2.040,2.050,4779920
2021-10-26 13:25:00,2.050,2.060,2.040,2.050,2330200
2021-10-26 13:30:00,2.050,2.060,2.040,2.050,2216692
2021-10-26 13:35:00,2.060,2.060,2.040,2.050,1590808
2021-10-26 13:40:00,2.050,2.050,2.040,2.040,1602800
2021-10-26 13:45:00,2.040,2.050,2.040,2.050,1319500
2021-10-26 13:50:00,2.040,2.050,2.040,2.050,1156100
2021-10-26 13:55:00,2.050,2.050,2.040,2.040,1337300
2021-10-26 14:00:00,2.050,2.050,2.040,2.050,1173160
2021-10-26 14:05:00,2.040,2.050,2.040,2.040,963200
2021-10-26 14:10:00,2.040,2.050,2.040,2.040,1203220
2021-10-26 14:15:00,2.050,2.050,2.040,2.050,3643055
2021-10-26 14:20:00,2.050,2.060,2.040,2.050,4931700
2021-10-26 14:25:00,2.040,2.060,2.040,2.050,1034900
2021-10-26 14:30:00,2.060,2.060,2.050,2.050,760700
2021-10-26 14:35:00,2.060,2.060,2.050,2.060,705600
2021-10-26 14:40:00,2.060,2.060,2.050,2.050,1227900
2021-10-26 14:45:00,2.060,2.060,2.050,2.060,1838700
2021-10-26 14:50:00,2.050,2.060,2.050,2.060,1727747
2021-10-26 14:55:00,2.050,2.060,2.040,2.040,4220400
2021-10-26 15:00:00,2.050,2.050,2.040,2.040,3557150
2021-10-27 09:35:00,2.040,2.060,2.030,2.040,8824800
2021-10-27 09:40:00,2.050,2.050,2.040,2.040,1661818
2021-10-27 09:45:00,2.040,2.050,2.020,2.030,8988433
2021-10-27 09:50:00,2.030,2.040,2.020,2.030,3360449
2021-10-27 09:55:00,2.020,2.030,2.020,2.030,1985700
2021-10-27 10:00:00,2.020,2.030,2.010,2.010,6741900
2021-10-27 10:05:00,2.010,2.020,2.010,2.010,5511100
2021-10-27 10:10:00,2.010,2.020,2.000,2.000,4163000
2021-10-27 10:15:00,2.000,2.010,1.980,2.000,13321854
2021-10-27 10:20:00,2.000,2.000,1.990,2.000,5490975
2021-10-27 10:25:00,2.000,2.000,1.990,1.990,2136900
2021-10-27 10:30:00,2.000,2.000,1.990,2.000,1781936
2021-10-27 10:35:00,1.990,2.000,1.980,1.980,4375264
2021-10-27 10:40:00,1.980,2.000,1.980,1.990,2540155
2021-10-27 10:45:00,1.990,2.000,1.990,1.990,887500
2021-10-27 10:50:00,2.000,2.000,1.990,1.990,706500
2021-10-27 10:55:00,2.000,2.000,1.990,1.990,495799
2021-10-27 11:00:00,1.990,2.000,1.990,1.990,1638000
2021-10-27 11:05:00,1.990,2.000,1.990,2.000,929296
2021-10-27 11:10:00,2.000,2.000,1.990,1.990,1155707
2021-10-27 11:15:00,2.000,2.000,1.990,2.000,712600
2021-10-27 11:20:00,1.990,2.000,1.990,2.000,2536060
2021-10-27 11:25:00,1.990,2.000,1.990,2.000,849800
2021-10-27 11:30:00,2.000,2.000,1.990,2.000,1403800
2021-10-27 13:05:00,1.990,2.000,1.990,2.000,1336300
2021-10-27 13:10:00,1.990,2.000,1.990,1.990,3459800
2021-10-27 13:15:00,1.990,2.000,1.990,2.000,698600
2021-10-27 13:20:00,1.990,2.000,1.990,1.990,1670600
2021-10-27 13:25:00,1.990,1.990,1.980,1.980,1897500
2021-10-27 13:30:00,1.990,1.990,1.980,1.990,1306852
2021-10-27 13:35:00,1.990,1.990,1.980,1.980,1672950
2021-10-27 13:40:00,1.990,1.990,1.980,1.980,1063025
