day,open,high,low,close,volume
2021-10-25 13:50:00,7.310,7.320,7.300,7.310,1447200
2021-10-25 13:55:00,7.300,7.310,7.290,7.300,2436300
2021-10-25 14:00:00,7.300,7.310,7.290,7.310,1489300
2021-10-25 14:05:00,7.310,7.320,7.300,7.310,1469148
2021-10-25 14:10:00,7.320,7.330,7.300,7.320,2960263
2021-10-25 14:15:00,7.330,7.360,7.320,7.350,1801329
2021-10-25 14:20:00,7.350,7.370,7.330,7.340,2456000
2021-10-25 14:25:00,7.340,7.350,7.310,7.310,1089900
2021-10-25 14:30:00,7.310,7.330,7.310,7.320,1092300
2021-10-25 14:35:00,7.310,7.330,7.300,7.310,2686400
2021-10-25 14:40:00,7.310,7.330,7.300,7.320,2131467
2021-10-25 14:45:00,7.310,7.340,7.310,7.340,1759520
2021-10-25 14:50:00,7.330,7.350,7.320,7.340,2750842
2021-10-25 14:55:00,7.340,7.350,7.330,7.350,2368400
2021-10-25 15:00:00,7.350,7.360,7.340,7.350,3421009
2021-10-26 09:35:00,7.300,7.360,7.290,7.350,6378066
2021-10-26 09:40:00,7.350,7.400,7.330,7.390,5648605
2021-10-26 09:45:00,7.400,7.510,7.390,7.480,15056142
2021-10-26 09:50:00,7.480,7.520,7.440,7.510,7430794
2021-10-26 09:55:00,7.510,7.570,7.470,7.530,11446740
2021-10-26 10:00:00,7.540,7.540,7.480,7.480,3786800
2021-10-26 10:05:00,7.480,7.490,7.460,7.470,3198831
2021-10-26 10:10:00,7.480,7.500,7.470,7.490,1723139
2021-10-26 10:15:00,7.490,7.500,7.460,7.480,1906600
2021-10-26 10:20:00,7.480,7.480,7.450,7.460,2147940
2021-10-26 10:25:00,7.460,7.490,7.460,7.490,1386223
2021-10-26 10:30:00,7.490,7.510,7.490,7.490,1779600
2021-10-26 10:35:00,7.500,7.570,7.490,7.540,8000357
2021-10-26 10:40:00,7.540,7.550,7.510,7.510,1289900
2021-10-26 10:45:00,7.510,7.520,7.480,7.490,1740013
2021-10-26 10:50:00,7.480,7.500,7.480,7.490,910868
2021-10-26 10:55:00,7.490,7.500,7.490,7.490,742167
2021-10-26 11:00:00,7.490,7.500,7.480,7.490,641033
2021-10-26 11:05:00,7.480,7.490,7.470,7.470,661200
2021-10-26 11:10:00,7.480,7.480,7.460,7.460,1207200
2021-10-26 11:15:00,7.460,7.470,7.450,7.460,962600
2021-10-26 11:20:00,7.460,7.460,7.430,7.460,1938400
2021-10-26 11:25:00,7.460,7.460,7.450,7.450,602900
2021-10-26 11:30:00,7.450,7.470,7.450,7.470,635700
2021-10-26 13:05:00,7.470,7.480,7.460,7.470,818850
2021-10-26 13:10:00,7.470,7.480,7.460,7.460,571600
2021-10-26 13:15:00,7.470,7.470,7.450,7.460,1083142
2021-10-26 13:20:00,7.460,7.470,7.450,7.460,608017
2021-10-26 13:25:00,7.450,7.460,7.450,7.450,712300
2021-10-26 13:30:00,7.450,7.460,7.440,7.440,1053200
2021-10-26 13:35:00,7.440,7.450,7.420,7.440,1440545
2021-10-26 13:40:00,7.440,7.440,7.400,7.410,2679552
2021-10-26 13:45:00,7.400,7.440,7.400,7.430,1294500
2021-10-26 13:50:00,7.420,7.430,7.410,7.420,928100
2021-10-26 13:55:00,7.430,7.430,7.410,7.410,1477300
2021-10-26 14:00:00,7.410,7.410,7.380,7.400,2644200
2021-10-26 14:05:00,7.400,7.410,7.390,7.400,844700
2021-10-26 14:10:00,7.410,7.410,7.390,7.400,787600
2021-10-26 14:15:00,7.400,7.400,7.380,7.390,1156000
2021-10-26 14:20:00,7.400,7.410,7.390,7.410,580402
2021-10-26 14:25:00,7.410,7.430,7.400,7.420,799800
2021-10-26 14:30:00,7.420,7.430,7.420,7.430,593400
2021-10-26 14:35:00,7.430,7.430,7.400,7.400,1673600
2021-10-26 14:40:00,7.410,7.420,7.390,7.420,1083900
2021-10-26 14:45:00,7.420,7.420,7.400,7.410,961500
2021-10-26 14:50:00,7.400,7.420,7.390,7.400,2468340
2021-10-26 14:55:00,7.400,7.430,7.400,7.420,2315600
2021-10-26 15:00:00,7.420,7.440,7.420,7.440,2987700
2021-10-27 09:35:00,7.430,7.430,7.240,7.270,16305784
2021-10-27 09:40:00,7.270,7.290,7.210,7.250,12984674
2021-10-27 09:45:00,7.250,7.270,7.110,7.170,23767100
2021-10-27 09:50:00,7.170,7.170,7.080,7.160,16949308
2021-10-27 09:55:00,7.160,7.160,7.100,7.110,11291600
2021-10-27 10:00:00,7.110,7.150,7.100,7.130,8457900
2021-10-27 10:05:00,7.130,7.170,7.130,7.150,4710430
