日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2019-08-19,2981404,2926184,0,0,0,2926184
2019-08-20,4882199,6813832,0,0,0,6813832
2019-08-21,10057728,14928183,0,0,0,14928183
2019-08-22,4592131,17268017,0,0,0,17268017
2019-08-23,2981552,17695494,0,0,0,17695494
2019-08-26,3911093,19530313,0,0,0,19530313
2019-08-27,4996909,21096165,0,0,0,21096165
2019-08-28,1013910,19854157,0,0,0,19854157
2019-08-29,3888617,20004503,0,0,0,20004503
2019-08-30,3374654,21004856,0,0,0,21004856
2019-09-02,1448716,19667777,0,0,0,19667777
2019-09-03,11151358,26597949,0,0,0,26597949
2019-09-04,5092651,25486532,0,0,0,25486532
2019-09-05,16524169,35997310,0,0,0,35997310
2019-09-06,6951540,39438340,0,0,0,39438340
2019-09-09,7605331,35972717,0,0,0,35972717
2019-09-10,3804626,36330037,0,0,0,36330037
2019-09-11,23029665,49074657,0,0,0,49074657
2019-09-12,5653144,43176164,0,0,0,43176164
2019-09-16,5050408,43598972,0,0,0,43598972
2019-09-17,6687665,47193851,0,0,0,47193851
2019-09-18,15657571,51149191,0,0,0,51149191
2019-09-19,20513023,59854390,0,0,0,59854390
2019-09-20,17981646,61531738,0,0,0,61531738
2019-09-23,13178694,66290822,0,0,0,66290822
2019-09-24,41421985,94543779,0,0,0,94543779
2019-09-25,14912584,91161902,17500,17500,161350,91323252
2019-09-26,11052329,90741212,0,17500,160475,90901687
2019-09-27,13420122,98039016,0,17500,160125,98199141
2019-09-30,5160342,91786573,0,17500,157325,91943898
2019-10-08,10790494,93058430,0,17500,159950,93218380
2019-10-09,12160558,98482364,0,17500,159425,98641789
2019-10-10,8840418,98820099,0,17500,160475,98980574
2019-10-11,8295129,91323307,0,17500,156100,91479407
2019-10-14,21380480,91652895,0,17500,165025,91817920
2019-10-15,11424003,92319526,0,17500,159600,92479126
2019-10-16,13659609,92180830,0,17500,154000,92334830
2019-10-17,11090253,93934716,0,17500,157500,94092216
2019-10-18,8415893,94823997,0,17500,150500,94974497
2019-10-21,5821984,95944729,0,15200,131328,96076057
2019-10-22,2509600,94832610,0,15200,132240,94964850
2019-10-23,3216713,91569163,0,15200,131784,91700947
2019-10-24,3209236,90653756,0,15200,133912,90787668
2019-10-25,14922792,100880677,0,15200,137104,101017781
2019-10-28,7676858,103670405,0,15200,137712,103808117
2019-10-29,15603806,99748860,30000,45200,412224,100161084
2019-10-30,7463282,99193722,0,15200,134064,99327786
2019-10-31,3580806,96779132,0,15200,131632,96910764
2019-11-01,6003111,96055179,0,15200,134520,96189699
2019-11-04,5407821,96822932,0,15200,135888,96958820
2019-11-05,3650139,97034449,0,15200,136040,97170489
2019-11-06,3195469,96570764,0,15200,133760,96704524
2019-11-07,8256936,100310361,30000,45200,409060,100719421
2019-11-08,10288983,103057401,0,15200,137560,103194961
2019-11-11,5860081,103676501,0,15200,134064,103810565
2019-11-12,7079421,104066179,0,15200,134064,104200243
2019-11-13,5433319,105265141,0,15200,133000,105398141
2019-11-14,6199582,108051637,0,15200,133152,108184789
2019-11-15,7394483,107335001,0,15200,127376,107462377
2019-11-18,2051160,104295477,0,15200,128440,104423917
2019-11-19,3356604,100440372,0,15200,129200,100569572
2019-11-20,2849595,100134777,0,15200,128288,100263065
2019-11-21,2033839,97914130,0,15200,129656,98043786
2019-11-22,1557287,93764546,0,15200,128592,93893138
2019-11-25,2835005,95033250,0,15200,127680,95160930
2019-11-26,998450,94243351,0,15200,126464,94369815
2019-11-27,934055,93954722,0,15200,126464,94081186
2019-11-28,1012120,94001419,0,15200,125096,94126515
2019-11-29,1877786,94691519,0,15200,124640,94816159
2019-12-02,2436501,95075168,0,15200,126160,95201328
2019-12-03,14684432,108515275,0,15200,126768,108642043
2019-12-04,11154650,114290961,0,15200,126464,114417425
2019-12-05,2249831,113117645,0,15200,127832,113245477
2019-12-06,3813372,111189450,0,15200,128136,111317586
2019-12-09,4195785,109208018,0,15200,127680,109335698
2019-12-10,4148294,109985150,0,15200,127224,110112374
2019-12-11,7714761,115824891,0,15200,125704,115950595
2019-12-12,4554525,107034140,0,15200,125248,107159388
2019-12-13,3963624,106497280,0,15200,127072,106624352
2019-12-16,15039313,112651982,30000,45200,384200,113036182
2019-12-17,13261742,116442910,0,15200,132392,116575302
2019-12-18,7335908,118561883,0,15200,132240,118694123
2019-12-19,4272489,118758307,0,15200,133760,118892067
2019-12-20,5714500,120010514,0,15200,132848,120143362
2019-12-23,7813343,120795252,0,15200,134520,120929772
2019-12-24,16875927,132899540,0,15200,136952,133036492
2019-12-25,30465668,150984010,0,15200,142728,151126738
2019-12-26,50593650,181673634,0,15200,149112,181822746
2019-12-27,13912662,180870669,0,15200,147896,181018565
2019-12-30,17528162,179967012,0,15200,148048,180115060
2019-12-31,15826576,183525792,0,15200,149112,183674904
2020-01-02,14226184,182564914,0,15200,151696,182716610
2020-01-03,13149682,182033132,0,15200,151392,182184524
2020-01-06,17779798,182106293,0,15200,149112,182255405
2020-01-07,18634251,167774489,0,15200,149720,167924209
2020-01-08,29363756,187567225,0,15200,146680,187713905
2020-01-09,29727475,183901892,0,15200,147136,184049028
2020-01-10,51512523,193269875,0,15200,151544,193421419
2020-01-13,32787972,194586452,0,15200,146680,194733132
2020-01-14,97505611,218998217,0,15200,154432,219152649
2020-01-15,38189853,219744227,0,15200,147896,219892123
2020-01-16,20430062,226385156,0,15200,146832,226531988
