日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2017-07-12,34574524,976086983,39100,64500,726270,976813253
2017-07-13,20128898,979756926,0,26400,297528,980054454
2017-07-14,13150681,973318754,28300,53600,603536,973922290
2017-07-17,35401308,982537687,87500,132800,1456816,983994503
2017-07-18,11852159,976481630,26100,100000,1097000,977578630
2017-07-19,22745112,968010084,25800,117800,1311114,969321198
2017-07-20,23067528,972676880,16800,117300,1306722,973983602
2017-07-21,20588343,976905996,0,116300,1295582,978201578
2017-07-24,35430393,974152644,36900,125700,1426695,975579339
2017-07-25,22849156,980918084,0,87400,978006,981896090
2017-07-26,15156443,982760125,33000,118600,1334250,984094375
2017-07-27,56268008,992761369,84400,201700,2309465,995070834
2017-07-28,48806933,996686609,120200,281900,3236212,999922821
2017-07-31,47339342,995344666,0,159300,1827171,997171837
2017-08-01,34687592,1003374757,8000,167300,1902201,1005276958
2017-08-02,32981200,1002614847,0,138700,1549279,1004164126
2017-08-03,15203286,995977534,0,138700,1550666,997528200
2017-08-04,59412820,1003969517,160400,250900,2855242,1006824759
2017-08-07,19317593,1003726152,0,214900,2434817,1006160969
2017-08-08,23872681,994086196,0,119200,1368416,995454612
2017-08-09,17615266,982565178,0,119200,1364840,983930018
2017-08-10,22139495,977187036,0,119200,1346960,978533996
2017-08-11,23849458,975567017,10000,125100,1413630,976980647
2017-08-14,27414530,979675945,151700,222400,2535360,982211305
2017-08-15,28045132,980984693,13100,82500,942150,981926843
2017-08-16,44238448,988349632,35400,114100,1317855,989667487
2017-08-17,93399039,1030456094,21200,98800,1151020,1031607114
2017-08-18,33609663,1023187079,0,98800,1152008,1024339087
2017-08-21,50669132,1042338997,5600,104400,1222524,1043561521
2017-08-22,35343759,1037740725,1000,76000,872480,1038613205
2017-08-23,19134724,1038333706,0,71400,816816,1039150522
2017-08-24,19259150,1031567630,156990,223790,2560158,1034127788
2017-08-25,40575476,1052065044,0,101990,1166766,1053231810
2017-08-28,78601919,1075302146,3000,104890,1186306,1076488452
2017-08-29,55021003,1084172601,0,62800,705872,1084878473
2017-08-30,22824815,1080456756,0,59500,669970,1081126726
2017-08-31,18380596,1075848247,40000,76600,864048,1076712295
2017-09-01,23656716,1068522180,0,73500,830550,1069352730
2017-09-04,33294722,1067462442,38400,111900,1273422,1068735864
2017-09-05,38041953,1073956915,26700,138600,1564794,1075521709
2017-09-06,51097754,1079445403,36700,127300,1413030,1080858433
2017-09-07,46576589,1092433252,800,91400,1011798,1093445050
2017-09-08,16638035,1078394078,0,73000,810300,1079204378
2017-09-11,23513144,1075399521,13000,85200,950832,1076350353
2017-09-12,24246535,1071327533,1100,82200,914064,1072241597
2017-09-13,20088019,1066234793,14800,84000,941640,1067176433
2017-09-14,10587565,1052514005,18000,87200,976640,1053490645
2017-09-15,12629499,1048016020,0,69200,773656,1048789676
2017-09-18,36936500,1058140395,186400,255600,2893392,1061033787
2017-09-19,26400149,1060304742,0,113600,1280272,1061585014
2017-09-20,30954913,1063725565,23900,93100,1059478,1064785043
2017-09-21,19954498,1059501195,57300,126500,1428185,1060929380
2017-09-22,207816727,1148505161,457900,564100,6605611,1155110772
2017-09-25,65240757,1097450683,1000,151000,1736500,1099187183
2017-09-26,31354992,1097959917,16800,126800,1444252,1099404169
2017-09-27,57672281,1087187656,70900,180900,2089395,1089277051
2017-09-28,79360512,1091911082,2800,112800,1310736,1093221818
2017-09-29,64797469,1080346512,0,110000,1274900,1081621412
2017-10-09,145428393,1140617263,61700,130600,1525408,1142142671
2017-10-10,98758281,1155141378,23100,152900,1805749,1156947127
