日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2020-07-13,142654655,136708144,0,0,0,136708144
2020-07-14,108342524,138686572,0,0,0,138686572
2020-07-15,93750314,168297435,0,0,0,168297435
2020-07-16,52408401,172338079,0,0,0,172338079
2020-07-17,29523691,178950647,0,0,0,178950647
2020-07-20,43978675,195029087,0,0,0,195029087
2020-07-21,29612450,196548649,0,0,0,196548649
2020-07-22,38550598,208253609,0,0,0,208253609
2020-07-23,30004048,209167910,0,0,0,209167910
2020-07-24,32956982,205234380,0,0,0,205234380
2020-07-27,14583219,195665194,0,0,0,195665194
2020-07-28,48343603,204951884,0,0,0,204951884
2020-07-29,57401185,209404885,0,0,0,209404885
2020-07-30,45556145,211203582,0,0,0,211203582
2020-07-31,49544622,220125953,0,0,0,220125953
2020-08-03,108324675,259413754,0,0,0,259413754
2020-08-04,104838001,283839626,0,0,0,283839626
2020-08-05,45846942,276600969,0,0,0,276600969
2020-08-06,48205532,271762392,0,0,0,271762392
2020-08-07,29483813,251114530,0,0,0,251114530
2020-08-10,20452021,253974608,0,0,0,253974608
2020-08-11,22610837,243709860,0,0,0,243709860
2020-08-12,21944734,239837003,0,0,0,239837003
2020-08-13,10482662,237048792,0,0,0,237048792
2020-08-14,12025706,238815851,0,0,0,238815851
2020-08-17,45267399,257227153,0,0,0,257227153
2020-08-18,19481096,237514790,0,0,0,237514790
2020-08-19,20243063,233919333,0,0,0,233919333
2020-08-20,9914405,231000785,0,0,0,231000785
2020-08-21,22537350,235840432,0,0,0,235840432
2020-08-24,22321001,247123653,0,0,0,247123653
2020-08-25,26333059,251519282,0,0,0,251519282
2020-08-26,30653207,250029821,0,0,0,250029821
2020-08-27,20072972,246930630,0,0,0,246930630
2020-08-28,13201232,238085779,0,0,0,238085779
2020-08-31,33007681,233529621,0,0,0,233529621
2020-09-01,19814996,238770349,0,0,0,238770349
2020-09-02,24190243,243017449,0,0,0,243017449
2020-09-03,46602734,256079864,0,0,0,256079864
2020-09-04,21637706,248553602,10000,10000,310100,248863702
2020-09-07,19284936,244757405,0,10000,293100,245050505
2020-09-08,10339939,243218259,59000,69000,2052750,245271009
2020-09-09,10956708,228512790,0,69000,1929240,230442030
2020-09-10,12314951,226384866,0,69000,1932000,228316866
2020-09-11,7451855,224659190,0,69000,1964430,226623620
2020-09-14,7005667,221318740,0,69000,1968570,223287310
2020-09-15,8075085,217104311,0,59000,1695070,218799381
2020-09-16,10264222,216399345,0,40000,1130400,217529745
2020-09-17,7339887,214192980,0,40000,1150000,215342980
2020-09-18,12024859,213871434,0,40000,1148000,215019434
2020-09-21,10085468,214229094,0,40000,1175600,215404694
2020-09-22,34039052,220485399,5000,45000,1388700,221874099
2020-09-23,24649003,225974884,0,25000,752250,226727134
2020-09-24,18353985,229606141,0,20000,567000,230173141
2020-09-25,14495219,231194088,0,20000,573200,231767288
2020-09-28,8709431,231144045,0,20000,557400,231701445
2020-09-29,9655907,233037548,0,0,0,233037548
2020-09-30,5683183,226944758,0,0,0,226944758
2020-10-09,14185041,223351413,0,0,0,223351413
2020-10-12,21361475,217492821,0,0,0,217492821
2020-10-13,19852454,214461661,0,0,0,214461661
2020-10-14,43180510,228670106,0,0,0,228670106
2020-10-15,20503661,225385006,0,0,0,225385006
2020-10-16,27391758,229240828,0,0,0,229240828
2020-10-19,22999856,234052952,0,0,0,234052952
2020-10-20,10841844,231797565,10000,10000,298700,232096265
2020-10-21,12828973,229092843,23700,23700,682797,229775640
2020-10-22,6579846,225218171,1600,25300,724339,225942510
2020-10-23,7582929,225044630,8400,33700,955732,226000362
2020-10-26,12438276,226669427,1400,35100,1024218,227693645
2020-10-27,14208645,233062638,2100,37200,1052016,234114654
2020-10-28,11456512,231537127,11300,48500,1351210,232888337
2020-10-29,20813117,239545943,400,48900,1376046,240921989
2020-10-30,10774493,233454384,1200,50100,1362720,234817104
2020-11-02,8323160,231403590,0,48900,1330080,232733670
2020-11-03,10844459,234913432,100,46400,1276000,236189432
2020-11-04,9371359,237800926,0,46400,1267184,239068110
2020-11-05,11046594,236812739,2600,49000,1362200,238174939
2020-11-06,10055273,234851747,4000,53000,1437890,236289637
2020-11-09,17953589,237321901,2100,43800,1230342,238552243
2020-11-10,16126638,239749467,11300,54700,1496592,241246059
2020-11-11,7814285,236692694,0,54700,1483464,238176158
