日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2017-07-12,593556965,49991654,48444882,80800,47300,6500
2017-07-13,616813889,67018103,43761179,172700,116200,24300
2017-07-14,583259026,26222066,59776929,73400,600,99900
2017-07-17,578261130,60766181,65764077,93800,37800,17400
2017-07-18,581858003,91315389,87727006,74300,13500,33000
2017-07-19,642878495,143658669,82638177,177800,124200,20700
2017-07-20,660076161,93494887,76297221,98800,21000,100000
2017-07-21,642433097,62085044,79728108,68800,0,30000
2017-07-24,669199776,76882086,50115407,124900,56100,0
2017-07-25,658540653,56545011,67204134,364600,295800,56100
2017-07-26,642269351,37976970,54248272,79500,14900,300000
2017-07-27,599963007,34072879,76379223,65400,500,14600
2017-07-28,602550586,34805766,32218187,174800,109500,100
2017-07-31,624548397,60447863,38450052,159900,0,14900
2017-08-01,647576913,59122063,36093547,184900,25000,0
2017-08-02,650897328,85790737,82470322,187900,40000,37000
2017-08-03,655097392,50191358,45991294,214100,66300,40100
2017-08-04,653375187,41106828,42829033,802300,599000,10800
2017-08-07,624512547,23202458,52065098,197300,0,605000
2017-08-08,635454293,35734164,24792418,197300,0,0
2017-08-09,647437337,32065737,20082693,197300,0,0
2017-08-10,649727652,40749769,38459454,197300,0,0
2017-08-11,655301241,56662412,51088823,305500,108200,0
2017-08-14,657699851,32133162,29734552,800300,502900,8100
2017-08-15,666722721,28966996,19944126,312300,0,488000
2017-08-16,663255135,19728470,23196056,307300,0,5000
2017-08-17,664692527,49410980,47973588,979200,672900,1000
2017-08-18,668493927,41293842,37492442,279000,20000,720200
2017-08-21,671932265,28319919,24881581,259000,0,20000
2017-08-22,675866985,24996906,21062186,260200,1200,0
2017-08-23,673173435,18549237,21242787,244000,0,16200
2017-08-24,674787729,19558414,17944120,241600,15600,18000
2017-08-25,716194737,84876220,43469212,229100,3000,15500
2017-08-28,730294845,68889298,54789190,225200,0,3900
2017-08-29,729298933,39697235,40693148,225200,0,0
2017-08-30,723687880,22255052,27866105,463300,238100,0
2017-08-31,747896819,48212256,24003317,246000,20800,238100
2017-09-01,730226878,22279928,39949869,225200,0,20800
2017-09-04,740462081,37204234,26969031,225200,0,0
2017-09-05,743153777,17007837,14316141,225200,0,0
2017-09-06,751761908,55970676,47508885,199200,74000,100000
2017-09-07,774395816,49824888,27190980,162400,37200,74000
2017-09-08,778698429,34978532,30675919,27300,4400,139500
2017-09-11,799507615,37334063,16524877,14300,0,13000
2017-09-12,796311768,26615711,29811558,14300,0,0
2017-09-13,783107161,35272815,48477422,59100,44800,0
2017-09-14,779193696,34379217,38292682,69100,10000,0
2017-09-15,784208748,28696276,23681224,27200,2900,44800
2017-09-18,800071163,31255401,15392986,20000,0,7200
2017-09-19,813598120,52698962,39172005,17000,7000,10000
2017-09-20,832402319,49762850,30958651,201600,188600,4000
2017-09-21,830775703,14481728,16108344,16000,3000,188600
2017-09-22,817824938,26724030,39674795,59700,46700,3000
2017-09-25,806594591,30496049,41726396,77000,46100,28800
2017-09-26,801983409,21265815,25876997,48900,0,28100
2017-09-27,807476430,20690454,15197433,20900,0,28000
2017-09-28,816046703,35980049,27409776,20900,0,0
2017-09-29,797291857,13082810,31837656,13000,0,7900
2017-10-09,785058277,26601931,38835511,45900,38800,5900
2017-10-10,790582120,21996402,16472559,19100,0,26800
2017-10-11,787240496,14737354,18078978,19100,0,0
2017-10-12,786891244,14042622,14407339,7100,0,12000
2017-10-13,783589163,8631230,11531311,12900,5800,0
2017-10-16,786778226,22716360,19527297,46900,35800,1800
2017-10-17,785817451,30918053,31878828,496900,450000,0
2017-10-18,778382742,42897798,50332507,42900,0,454000
2017-10-19,768045861,25192463,35529344,42900,0,0
2017-10-20,748069616,14946161,34764229,42900,0,0
2017-10-23,749413722,21604037,20259931,42900,0,0
2017-10-24,735409989,29723861,43727594,200300,157400,0
2017-10-25,737629528,22945563,20726024,43900,1000,157400
2017-10-26,770444356,65973489,33158661,50900,7000,0
2017-10-27,771225445,45956709,45175620,55200,4300,0
2017-10-30,866431576,248472544,153014045,560300,505100,0
2017-10-31,925450089,115660998,56642485,103600,14900,471600
2017-11-01,949197876,93672300,69924513,118200,14600,0
2017-11-02,885852490,62150813,125496199,51700,16600,83100
2017-11-03,848249249,65596885,103200126,95100,56000,12600
2017-11-06,859301329,62426047,49329778,50900,7800,52000
2017-11-07,924230389,140311706,75382646,174100,136000,12800
2017-11-08,926322870,74032414,71939933,39400,2300,137000
2017-11-09,920215839,62910679,69017710,301400,264300,2300
2017-11-10,920343463,108240553,108112929,176500,150000,274900
2017-11-13,945583699,81654019,56413783,19500,0,157000
2017-11-14,932121532,60838520,74300687,39500,20000,0
2017-11-15,923575364,24815073,33361241,23800,4300,20000
2017-11-16,1005032885,161275472,79817951,821300,801400,3900
2017-11-17,894788811,73574162,183818236,132700,112800,801400
2017-11-20,891916377,25714305,28586739,61800,15000,85900
2017-11-21,896512232,34962827,30366972,36000,20000,45800
2017-11-22,889805237,59981070,67098504,79000,53000,10000
2017-11-23,888036598,34690661,36459300,54000,28000,53000
