日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2019-08-19,19197280,16622475,0,0,0,16622475
2019-08-20,13856949,18652603,0,0,0,18652603
2019-08-21,6652792,18365652,0,0,0,18365652
2019-08-22,3669493,12915101,0,0,0,12915101
2019-08-23,4430109,13856853,0,0,0,13856853
2019-08-26,3838253,14395991,0,0,0,14395991
2019-08-27,10451556,17975492,0,0,0,17975492
2019-08-28,5663866,19723207,0,0,0,19723207
2019-08-29,4646714,19491346,0,0,0,19491346
2019-08-30,9250016,25573066,0,0,0,25573066
2019-09-02,7129181,29038182,0,0,0,29038182
2019-09-03,8478900,32082888,0,0,0,32082888
2019-09-04,11859111,33288089,0,0,0,33288089
2019-09-05,22781944,42300549,0,0,0,42300549
2019-09-06,13037522,38892791,0,0,0,38892791
2019-09-09,28131284,58436400,0,0,0,58436400
2019-09-10,33326402,70817740,4000,4000,47480,70865220
2019-09-11,15410001,74070742,10000,10000,118200,74188942
2019-09-12,27459772,87126630,500,500,6000,87132630
2019-09-16,12740885,89311502,7500,7500,89475,89400977
2019-09-17,10218668,81722036,500,500,5795,81727831
2019-09-18,11235643,84421161,7500,7500,86625,84507786
2019-09-19,26183341,95218681,500,500,6080,95224761
2019-09-20,33322118,99741350,7500,7500,92400,99833750
2019-09-23,26580365,100767666,500,500,6230,100773896
2019-09-24,22325329,109847276,4000,4000,49520,109896796
2019-09-25,15041852,110121682,14600,14600,175492,110297174
2019-09-26,21986650,112628869,4000,14600,164834,112793703
2019-09-27,25591937,119707941,4000,17800,208794,119916735
2019-09-30,13313669,117611994,800,11400,129618,117741612
2019-10-08,15411631,123859457,7200,17800,197758,124057215
2019-10-09,11820207,128836109,800,11400,126198,128962307
2019-10-10,7656066,129311501,7200,17800,198826,129510327
2019-10-11,8448870,125057453,800,11400,125970,125183423
2019-10-14,11323182,125366010,7200,17800,201318,125567328
2019-10-15,10934937,125931676,800,11400,125286,126056962
2019-10-16,10569120,128453257,7200,17800,193130,128646387
2019-10-17,7759498,129799657,800,11400,125628,129925285
2019-10-18,7762925,126964076,7200,17800,192240,127156316
2019-10-21,5017909,125233940,800,11400,121980,125355920
2019-10-22,3221399,122367598,4000,14600,157242,122524840
2019-10-23,7677592,125003934,4000,14600,159432,125163366
2019-10-24,3063787,125467926,0,14600,158264,125626190
2019-10-25,2762379,123656385,0,10600,115858,123772243
2019-10-28,14837883,127226790,6000,16600,188742,127415532
2019-10-29,9001078,123156719,1200,11800,131334,123288053
2019-10-30,4904298,123042497,3700,14300,156013,123198510
2019-10-31,7105215,122679918,4300,14900,159132,122839050
2019-11-01,3259120,118430361,3700,18600,200322,118630683
2019-11-04,2813173,116798286,0,10600,113950,116912236
2019-11-05,4009354,115679808,8000,18600,201810,115881618
2019-11-06,3390306,114353714,0,18600,199950,114553664
2019-11-07,6592464,115114110,0,10600,115328,115229438
2019-11-08,8053078,114208794,7300,17900,196721,114405515
2019-11-11,11056764,117047202,700,11300,125091,117172293
2019-11-12,20704003,126791069,7300,17900,203165,126994234
2019-11-13,12666090,129398571,0,10600,118296,129516867
2019-11-14,14443628,129147596,0,10600,119568,129267164
2019-11-15,11623278,126492494,8000,18600,203670,126696164
2019-11-18,10674441,128987661,0,18600,200136,129187797
2019-11-19,9399767,131794283,0,18600,204042,131998325
2019-11-20,12565641,137035362,0,10600,114692,137150054
2019-11-21,4643628,131002720,0,10600,114692,131117412
2019-11-22,10540950,128376195,4000,14600,159870,128536065
2019-11-25,5252857,129371857,0,14600,158410,129530267
2019-11-26,3440211,128892742,4000,14600,157826,129050568
2019-11-27,6443068,129182759,0,14600,158848,129341607
2019-11-28,5247562,128310525,1100,11700,127764,128438289
2019-11-29,6605260,129239280,4100,14700,161406,129400686
2019-12-02,14334472,128124825,3300,13900,156097,128280922
2019-12-03,14236269,128602768,4700,15300,173043,128775811
2019-12-04,16324114,132702057,3300,13900,156236,132858293
