日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2017-07-12,2477904570,202573231,174450415,3127175,394400,1095000
2017-07-13,2508577364,276232365,245559571,3397675,627000,356500
2017-07-14,2544383124,332503498,296697738,3574649,772274,595300
2017-07-17,2573403294,406310548,377290378,4622470,1712985,665164
2017-07-18,2629346190,184488633,129357386,3109282,103400,1616588
2017-07-19,2640235400,157777750,146888540,3221137,385225,273370
2017-07-20,2627238417,92984441,105981424,3241782,287700,267055
2017-07-21,2616204100,119966456,131000773,3103990,248658,386450
2017-07-24,2599422506,107768560,124550154,3262132,321600,163458
2017-07-25,2594508829,138118890,143032567,3367432,383900,278600
2017-07-26,2571398386,89868428,112978871,3378702,413170,401900
2017-07-27,2565230927,63988906,70156365,3136372,156700,399030
2017-07-28,2554501946,39596250,50325231,3171072,166000,131300
2017-07-31,2570641403,94480969,78341512,2968402,60500,263170
2017-08-01,2595710904,153019896,127950395,2622548,170800,516654
2017-08-02,2636571710,153108462,112247656,2621048,136600,138100
2017-08-03,2625947675,176719232,187343267,2330248,46300,337100
2017-08-04,2655533000,124440346,94855021,2279632,58284,108900
2017-08-07,2641195193,33125381,47463188,2267048,96100,108684
2017-08-08,2644478302,42392654,39109545,2212148,28200,83100
2017-08-09,2631509952,46857761,59826111,2154648,137700,195200
2017-08-10,2669987750,84403978,45926180,2096648,36600,94600
2017-08-11,2636320456,79195939,112863233,2663543,669795,102900
2017-08-14,2674235254,79956684,42041886,2113129,597686,1148100
2017-08-15,2712457824,100741905,62519335,2983243,1760900,890786
2017-08-16,2730554157,62988064,44891731,2259458,1062375,1786160
2017-08-17,2764615037,64465538,30404658,2203471,1004188,1060175
2017-08-18,2783459145,65385853,46541745,2118583,948800,1033688
2017-08-21,2827608927,72691410,28541628,1422183,245400,941800
2017-08-22,2884629501,99528624,42508050,1378083,226600,270700
2017-08-23,2945570397,173873719,112932823,1113383,94400,359100
2017-08-24,2945328274,101987988,102230111,1229883,216100,99600
