日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2017-07-12,65880357,1592204373,119100,390197,7117192,1599321565
2017-07-13,52522919,1592325129,171600,515587,9497112,1601822241
2017-07-14,49675533,1587095636,32200,376587,6910371,1594006007
2017-07-17,71337763,1556755261,73500,384687,6547373,1563302634
2017-07-18,39647312,1541068904,111710,414270,7133729,1548202633
2017-07-19,55716835,1547743305,92100,392070,6841622,1554584927
2017-07-20,84685551,1563773361,167436,469406,8346039,1572119400
2017-07-21,43361199,1551618938,145900,519406,9307755,1560926693
2017-07-24,129181261,1583129877,372652,619458,11435195,1594565072
2017-07-25,81473398,1580911557,187800,534206,9711865,1590623422
2017-07-26,52609176,1579669057,120600,509984,9409205,1589078262
2017-07-27,79275188,1570937799,281000,581883,10852118,1581789917
2017-07-28,58869598,1561969776,67000,437826,8091024,1570060800
2017-07-31,83595342,1532549268,25100,376636,6851009,1539400277
2017-08-01,75966400,1547157178,301500,627500,11307550,1558464728
2017-08-02,82025306,1548854898,4000,343900,6059518,1554914416
2017-08-03,27450976,1536541563,12000,351900,6214554,1542756117
2017-08-04,300703054,1591242595,529500,733400,14015274,1605257869
2017-08-07,112718226,1591413637,21400,405700,7635274,1599048911
2017-08-08,134140661,1583929023,363400,677900,12866542,1596795565
2017-08-09,62800138,1584600223,11000,347100,6525480,1591125703
2017-08-10,99721717,1584432715,304342,619342,11612663,1596045378
2017-08-11,155362606,1556070892,185200,510342,9568913,1565639805
2017-08-14,96771092,1557668171,214900,612842,11656255,1569324426
2017-08-15,110202703,1556766006,215100,646742,12385109,1569151115
2017-08-16,171267302,1584525837,341437,716737,14162723,1598688560
2017-08-17,146134976,1524758928,191576,635003,12477809,1537236737
2017-08-18,102865508,1523826373,55100,500327,9596272,1533422645
2017-08-21,89222176,1552608300,6200,440827,8424204,1561032504
2017-08-22,61667868,1545267765,26000,460027,8768114,1554035879
2017-08-23,41381181,1539550477,40300,424627,8110376,1547660853
2017-08-24,58501953,1546189048,283136,685473,12934875,1559123923
2017-08-25,63297035,1554501147,0,362737,6931904,1561433051
2017-08-28,90676016,1540790907,4300,311037,6059001,1546849908
2017-08-29,68593093,1511217029,17400,305037,5814005,1517031034
2017-08-30,75122065,1524137021,37100,324537,6218129,1530355150
2017-08-31,60926316,1519109853,179800,502837,9533790,1528643643
2017-09-01,66437397,1513243919,400,305837,5765027,1519008946
2017-09-04,141146411,1553175547,239700,520337,10000877,1563176424
2017-09-05,57277135,1552826410,0,321637,6088588,1558914998
2017-09-06,83344878,1540110254,320200,526400,10033184,1550143438
2017-09-07,77057952,1534167281,55000,346800,6502500,1540669781
2017-09-08,77356099,1539930931,500,304300,5659980,1545590911
2017-09-11,46545366,1546996086,173800,447100,8369712,1555365798
2017-09-12,45125156,1544325827,12000,278500,5163390,1549489217
2017-09-13,34543353,1542975257,38200,302200,5608832,1548584089
2017-09-14,38295160,1536933020,64000,331200,6133824,1543066844
2017-09-15,54668179,1525220136,284034,547634,10240756,1535460892
2017-09-18,39228118,1517924235,11000,346100,6454765,1524379000
2017-09-19,28495280,1513867751,0,316100,5866816,1519734567
2017-09-20,97368713,1515989370,279800,572200,10848912,1526838282
2017-09-21,61769566,1524678699,11000,305400,5701818,1530380517
2017-09-22,42232627,1517031565,272700,541600,10057512,1527089077
2017-09-25,37236608,1520976669,24000,364400,6737756,1527714425
2017-09-26,53486882,1537496343,146202,486302,9045217,1546541560
2017-09-27,59110821,1548729645,20200,392100,7367559,1556097204
2017-09-28,108133908,1552880428,183200,513400,9826476,1562706904
2017-09-29,70747111,1513934202,2800,363600,6992028,1520926230
2017-10-09,112807475,1559691005,129300,489590,9360961,1569051966
2017-10-10,54662391,1554449631,93900,429790,8226181,1562675812
2017-10-11,47675537,1555650591,60000,378890,7202699,1562853290
2017-10-12,182317325,1527620766,536700,771590,15354641,1542975407
2017-10-13,89258902,1523499700,0,410690,8107021,1531606721
2017-10-16,166207584,1422031487,267400,567790,11435291,1433466778
